event_id,mother_decision_time,baseline_net_bp,baseline_exit_time,baseline_exit_reason,baseline_mfe_r,baseline_hold_minutes,candidate_net_bp,candidate_exit_time,candidate_exit_reason,candidate_mfe_r,candidate_hold_minutes,delta_net_bp,exit_delay_minutes,outcome_transition,partial_fraction,partial_exit_time,realised_partial_gross_return,exit_remaining_fraction,partial_net_contribution_bp,partial_executed
2024-09-22T22:00:00+00:00_L::control0,2024-09-28 19:00:00+00:00,-42.06625354581826,2024-09-28 21:15:00+00:00,transition_colour_exit,0.07738674180276818,135.0,-42.06625354581826,2024-09-28 21:15:00+00:00,transition_colour_exit,0.07738674180276818,135.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-09-22T22:00:00+00:00_L::control1,2024-09-14 21:00:00+00:00,-10.335749395984344,2024-09-15 08:30:00+00:00,transition_colour_exit,0.23705181133759198,690.0,0.2449387653091946,2024-09-15 08:30:00+00:00,transition_colour_exit,0.23705181133759198,690.0,10.580688161293539,0.0,loss_to_win,0.5,2024-09-15 03:40:00+00:00,0.0015412813463301367,0.5,5.412813463301367,True
2024-09-22T22:00:00+00:00_L::control2,2024-09-08 22:00:00+00:00,20.212778849915143,2024-09-09 06:00:00+00:00,transition_colour_exit,0.7365665200013815,480.0,43.42234618612053,2024-09-09 06:00:00+00:00,transition_colour_exit,0.7365665200013815,480.0,23.209567336205385,0.0,win_to_win,0.5,2024-09-09 02:20:00+00:00,0.0043315956761162955,0.5,33.31595676116295,True
2024-09-24T00:00:00+00:00_S::control0,2024-09-21 05:00:00+00:00,-54.674670471337436,2024-09-21 06:30:00+00:00,transition_colour_exit,0.24925981634411215,90.0,-54.674670471337436,2024-09-21 06:30:00+00:00,transition_colour_exit,0.24925981634411215,90.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-09-24T00:00:00+00:00_S::control1,2024-09-21 04:00:00+00:00,-49.92055631249047,2024-09-21 06:30:00+00:00,transition_colour_exit,0.2998125060605936,150.0,-49.92055631249047,2024-09-21 06:30:00+00:00,transition_colour_exit,0.2998125060605936,150.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-09-24T00:00:00+00:00_S::control2,2024-09-21 03:00:00+00:00,-46.397762308889575,2024-09-21 06:30:00+00:00,transition_colour_exit,0.33064882571316306,210.0,-46.397762308889575,2024-09-21 06:30:00+00:00,transition_colour_exit,0.33064882571316306,210.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-03T07:00:00+00:00_S::control0,2024-10-26 10:00:00+00:00,-16.599238110011054,2024-10-26 13:45:00+00:00,transition_colour_exit,0.3775956582714094,225.0,-16.599238110011054,2024-10-26 13:45:00+00:00,transition_colour_exit,0.3775956582714094,225.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-03T07:00:00+00:00_S::control1,2024-10-03 10:00:00+00:00,-65.23486064797578,2024-10-03 11:15:00+00:00,transition_colour_exit,0.14520913568948643,75.0,-65.23486064797578,2024-10-03 11:15:00+00:00,transition_colour_exit,0.14520913568948643,75.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-03T07:00:00+00:00_S::control2,2024-10-02 06:00:00+00:00,12.3817237616153,2024-10-02 14:15:00+00:00,transition_colour_exit,1.8322263875555171,495.0,11.251372279228473,2024-10-02 14:15:00+00:00,transition_colour_exit,1.8322263875555171,495.0,-1.1303514823868266,0.0,win_to_win,0.5,2024-10-02 13:55:00+00:00,0.0015060510398420823,0.5,5.060510398420823,True
2024-10-05T22:00:00+00:00_L::control0,2024-10-12 23:00:00+00:00,-58.66539433242111,2024-10-13 00:25:00+00:00,hard_stop,0.3513595120511343,85.0,-58.66539433242111,2024-10-13 00:25:00+00:00,hard_stop,0.3513595120511343,85.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-05T22:00:00+00:00_L::control1,2024-10-20 21:00:00+00:00,-46.58357914395615,2024-10-20 22:15:00+00:00,hard_stop,1.8319207255449335,75.0,-46.58357914395615,2024-10-20 22:15:00+00:00,hard_stop,1.8319207255449335,75.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-05T22:00:00+00:00_L::control2,2024-10-06 23:00:00+00:00,103.86412635546185,2024-10-07 09:15:00+00:00,transition_colour_exit,5.99945593059859,615.0,109.22209623584591,2024-10-07 09:15:00+00:00,transition_colour_exit,5.99945593059859,615.0,5.357969880384061,0.0,win_to_win,0.5,2024-10-07 03:35:00+00:00,0.006729003305811498,0.5,57.290033058114986,True
2024-10-06T01:00:00+00:00_L::control0,2024-10-21 01:00:00+00:00,-51.563375133327746,2024-10-21 02:45:00+00:00,hard_stop,1.493363252460589,105.0,-51.563375133327746,2024-10-21 02:45:00+00:00,hard_stop,1.493363252460589,105.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-06T01:00:00+00:00_L::control1,2024-10-19 04:00:00+00:00,-29.349330427249615,2024-10-19 04:30:00+00:00,transition_colour_exit,0.4488270499510079,30.0,-29.349330427249615,2024-10-19 04:30:00+00:00,transition_colour_exit,0.4488270499510079,30.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-06T01:00:00+00:00_L::control2,2024-10-19 03:00:00+00:00,-21.548243109221747,2024-10-19 04:00:00+00:00,transition_colour_exit,0.908128078483108,60.0,-21.548243109221747,2024-10-19 04:00:00+00:00,transition_colour_exit,0.908128078483108,60.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-07T19:00:00+00:00_L::control0,2024-10-29 22:00:00+00:00,-0.2989036512701486,2024-10-30 00:30:00+00:00,transition_colour_exit,1.1259899518064092,150.0,0.48914020267855696,2024-10-30 00:30:00+00:00,transition_colour_exit,1.1259899518064092,150.0,0.7880438539487056,0.0,loss_to_win,0.5,2024-10-30 00:20:00+00:00,0.0010638592028313631,0.5,0.6385920283136313,True
2024-10-07T19:00:00+00:00_L::control1,2024-10-16 19:00:00+00:00,-35.64243833326318,2024-10-16 19:45:00+00:00,transition_colour_exit,0.21639125159176836,45.0,-35.64243833326318,2024-10-16 19:45:00+00:00,transition_colour_exit,0.21639125159176836,45.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-07T19:00:00+00:00_L::control2,2024-10-15 22:00:00+00:00,34.4549016184459,2024-10-16 07:15:00+00:00,transition_colour_exit,1.457156971406995,555.0,60.38795730904269,2024-10-16 07:15:00+00:00,transition_colour_exit,1.457156971406995,555.0,25.933055690596788,0.0,win_to_win,0.5,2024-10-16 03:20:00+00:00,0.005316050649981974,0.5,43.16050649981974,True
2024-10-07T22:00:00+00:00_S::control0,2024-10-25 19:00:00+00:00,10.1465860967709,2024-10-26 03:00:00+00:00,transition_colour_exit,1.3629306733321889,480.0,9.177002674559137,2024-10-26 03:00:00+00:00,transition_colour_exit,1.3629306733321889,480.0,-0.9695834222117625,0.0,win_to_win,0.5,2024-10-26 00:50:00+00:00,0.0014103709626173688,0.5,4.103709626173688,True
2024-10-07T22:00:00+00:00_S::control1,2024-10-25 18:00:00+00:00,-18.638664035747194,2024-10-26 03:00:00+00:00,transition_colour_exit,1.36487911088486,540.0,-4.501713637743414,2024-10-26 03:00:00+00:00,transition_colour_exit,1.36487911088486,540.0,14.13695039800378,0.0,loss_to_loss,0.5,2024-10-26 01:50:00+00:00,0.0014817618380130182,0.5,4.817618380130182,True
2024-10-07T22:00:00+00:00_S::control2,2024-10-17 19:00:00+00:00,-83.25653107996266,2024-10-17 22:15:00+00:00,transition_colour_exit,0.17820122154877951,195.0,-83.25653107996266,2024-10-17 22:15:00+00:00,transition_colour_exit,0.17820122154877951,195.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-17T06:00:00+00:00_S::control0,2024-10-31 07:00:00+00:00,-52.73816530557694,2024-10-31 07:45:00+00:00,transition_colour_exit,0.18032829161473096,45.0,-52.73816530557694,2024-10-31 07:45:00+00:00,transition_colour_exit,0.18032829161473096,45.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-17T06:00:00+00:00_S::control1,2024-10-08 07:00:00+00:00,-23.02343401315408,2024-10-08 10:15:00+00:00,transition_colour_exit,1.4625705869593892,195.0,-23.02343401315408,2024-10-08 10:15:00+00:00,transition_colour_exit,1.4625705869593892,195.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-17T06:00:00+00:00_S::control2,2024-10-08 06:00:00+00:00,-22.047416895667453,2024-10-08 10:15:00+00:00,transition_colour_exit,1.4537108439964328,255.0,-22.047416895667453,2024-10-08 10:15:00+00:00,transition_colour_exit,1.4537108439964328,255.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-18T01:00:00+00:00_L::control0,2024-10-17 02:00:00+00:00,-70.21935993143045,2024-10-17 02:30:00+00:00,transition_colour_exit,0.0029571842953940294,30.0,-70.21935993143045,2024-10-17 02:30:00+00:00,transition_colour_exit,0.0029571842953940294,30.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-18T01:00:00+00:00_L::control1,2024-10-25 03:00:00+00:00,-20.778611397987962,2024-10-25 03:45:00+00:00,transition_colour_exit,0.2334263021956756,45.0,-20.778611397987962,2024-10-25 03:45:00+00:00,transition_colour_exit,0.2334263021956756,45.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-18T01:00:00+00:00_L::control2,2024-10-24 05:00:00+00:00,-67.91526314071426,2024-10-24 08:45:00+00:00,transition_colour_exit,0.1144293262644608,225.0,-67.91526314071426,2024-10-24 08:45:00+00:00,transition_colour_exit,0.1144293262644608,225.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-19T14:00:00+00:00_L::control0,2024-10-12 15:00:00+00:00,-54.452966673704786,2024-10-12 18:25:00+00:00,hard_stop,1.1393003598117852,205.0,-54.452966673704786,2024-10-12 18:25:00+00:00,hard_stop,1.1393003598117852,205.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-19T14:00:00+00:00_L::control1,2024-10-11 13:00:00+00:00,155.74128380579924,2024-10-11 23:00:00+00:00,transition_colour_exit,8.12324878178493,600.0,198.48321928967016,2024-10-11 23:00:00+00:00,transition_colour_exit,8.12324878178493,600.0,42.74193548387092,0.0,win_to_win,0.5,2024-10-11 21:50:00+00:00,0.013061257738677057,0.5,120.61257738677055,True
2024-10-19T14:00:00+00:00_L::control2,2024-10-28 13:00:00+00:00,-52.717977295229076,2024-10-28 14:05:00+00:00,hard_stop,1.6590487339674547,65.0,-52.717977295229076,2024-10-28 14:05:00+00:00,hard_stop,1.6590487339674547,65.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-30T20:00:00+00:00_L::control0,2024-10-15 18:00:00+00:00,-78.1976685008112,2024-10-15 21:30:00+00:00,transition_colour_exit,0.3207613919538817,210.0,-78.1976685008112,2024-10-15 21:30:00+00:00,transition_colour_exit,0.3207613919538817,210.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-30T20:00:00+00:00_L::control1,2024-10-07 22:00:00+00:00,-197.36057662443685,2024-10-07 23:05:00+00:00,hard_stop,0.0,65.0,-197.36057662443685,2024-10-07 23:05:00+00:00,hard_stop,0.0,65.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-30T20:00:00+00:00_L::control2,2024-10-29 23:00:00+00:00,-50.936031604545946,2024-10-30 00:30:00+00:00,transition_colour_exit,0.10559202377009433,90.0,-50.936031604545946,2024-10-30 00:30:00+00:00,transition_colour_exit,0.10559202377009433,90.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-31T01:00:00+00:00_L::control0,2024-10-16 01:00:00+00:00,-32.887156647724,2024-10-16 07:15:00+00:00,transition_colour_exit,1.443341889830763,375.0,-7.127793650010799,2024-10-16 07:15:00+00:00,transition_colour_exit,1.443341889830763,375.0,25.7593629977132,0.0,loss_to_loss,0.5,2024-10-16 03:20:00+00:00,0.00193157846738512,0.5,9.3157846738512,True
2024-10-31T01:00:00+00:00_L::control1,2024-10-15 00:00:00+00:00,-43.72238754937528,2024-10-15 01:00:00+00:00,transition_colour_exit,0.758943649547427,60.0,-43.72238754937528,2024-10-15 01:00:00+00:00,transition_colour_exit,0.758943649547427,60.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-31T01:00:00+00:00_L::control2,2024-10-16 00:00:00+00:00,-61.85865548448131,2024-10-16 07:15:00+00:00,transition_colour_exit,1.0050705456567626,435.0,-61.85865548448131,2024-10-16 07:15:00+00:00,transition_colour_exit,1.0050705456567626,435.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-31T10:00:00+00:00_L::control0,2024-10-27 06:00:00+00:00,-24.748380489665305,2024-10-27 06:30:00+00:00,transition_colour_exit,0.03961141652387689,30.0,-24.748380489665305,2024-10-27 06:30:00+00:00,transition_colour_exit,0.03961141652387689,30.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-31T10:00:00+00:00_L::control1,2024-10-20 09:00:00+00:00,-39.547983940534365,2024-10-20 13:00:00+00:00,transition_colour_exit,0.36417738203325317,240.0,-39.547983940534365,2024-10-20 13:00:00+00:00,transition_colour_exit,0.36417738203325317,240.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-10-31T10:00:00+00:00_L::control2,2024-10-27 09:00:00+00:00,-34.84727980874179,2024-10-27 09:45:00+00:00,transition_colour_exit,0.0,45.0,-34.84727980874179,2024-10-27 09:45:00+00:00,transition_colour_exit,0.0,45.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-11-01T15:00:00+00:00_S::control0,2024-11-26 12:00:00+00:00,-115.23737374284025,2024-11-26 15:00:00+00:00,transition_colour_exit,0.2168871483549718,180.0,-115.23737374284025,2024-11-26 15:00:00+00:00,transition_colour_exit,0.2168871483549718,180.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-11-01T15:00:00+00:00_S::control1,2024-11-18 14:00:00+00:00,-275.13084249865204,2024-11-18 15:40:00+00:00,hard_stop,0.032228089472434183,100.0,-275.13084249865204,2024-11-18 15:40:00+00:00,hard_stop,0.032228089472434183,100.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-11-01T15:00:00+00:00_S::control2,2024-11-26 13:00:00+00:00,-137.20160824120418,2024-11-26 15:00:00+00:00,transition_colour_exit,0.14989413679300928,120.0,-137.20160824120418,2024-11-26 15:00:00+00:00,transition_colour_exit,0.14989413679300928,120.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-11-13T13:00:00+00:00_L::control0,2024-11-05 17:00:00+00:00,-135.9182475260001,2024-11-05 19:55:00+00:00,hard_stop,0.3512177034808995,175.0,-135.9182475260001,2024-11-05 19:55:00+00:00,hard_stop,0.3512177034808995,175.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-11-13T13:00:00+00:00_L::control1,2024-11-19 12:00:00+00:00,-79.94862481388807,2024-11-19 14:00:00+00:00,transition_colour_exit,1.0754514281583947,120.0,-79.94862481388807,2024-11-19 14:00:00+00:00,transition_colour_exit,1.0754514281583947,120.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-11-13T13:00:00+00:00_L::control2,2024-11-05 15:00:00+00:00,-122.81303044304634,2024-11-05 15:35:00+00:00,hard_stop,0.15777887748056424,35.0,-122.81303044304634,2024-11-05 15:35:00+00:00,hard_stop,0.15777887748056424,35.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-11-22T15:00:00+00:00_L::control0,2024-11-20 14:00:00+00:00,-124.93629662275738,2024-11-20 18:45:00+00:00,transition_colour_exit,0.34338015634506003,285.0,-124.93629662275738,2024-11-20 18:45:00+00:00,transition_colour_exit,0.34338015634506003,285.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-11-22T15:00:00+00:00_L::control1,2024-11-20 12:00:00+00:00,-28.53659449785327,2024-11-20 18:45:00+00:00,transition_colour_exit,1.0551755843121218,405.0,20.90184093051119,2024-11-20 18:45:00+00:00,transition_colour_exit,1.0551755843121218,405.0,49.43843542836446,0.0,loss_to_win,0.5,2024-11-20 16:15:00+00:00,0.004517013817943782,0.5,35.17013817943782,True
2024-11-22T15:00:00+00:00_L::control2,2024-11-05 13:00:00+00:00,-2.7816492450627277,2024-11-05 20:00:00+00:00,transition_colour_exit,2.2532381936455126,420.0,53.78774680603994,2024-11-05 20:00:00+00:00,transition_colour_exit,2.2532381936455126,420.0,56.56939605110267,0.0,loss_to_win,0.5,2024-11-05 18:15:00+00:00,0.006517857142857131,0.5,55.17857142857131,True
2024-11-23T14:00:00+00:00_L::control0,2024-11-09 15:00:00+00:00,-48.88186061699161,2024-11-09 16:20:00+00:00,hard_stop,0.257997158465466,80.0,-48.88186061699161,2024-11-09 16:20:00+00:00,hard_stop,0.257997158465466,80.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-11-23T14:00:00+00:00_L::control1,2024-11-29 15:00:00+00:00,-63.48844984263911,2024-11-29 17:10:00+00:00,hard_stop,1.4863110507027981,130.0,-63.48844984263911,2024-11-29 17:10:00+00:00,hard_stop,1.4863110507027981,130.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-11-23T14:00:00+00:00_L::control2,2024-11-29 16:00:00+00:00,-65.110774937821,2024-11-29 17:10:00+00:00,hard_stop,1.071906174427321,70.0,-65.110774937821,2024-11-29 17:10:00+00:00,hard_stop,1.071906174427321,70.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-11-28T18:00:00+00:00_L::control0,2024-11-30 21:00:00+00:00,-51.26620404120817,2024-11-30 22:25:00+00:00,hard_stop,0.043200777972139906,85.0,-51.26620404120817,2024-11-30 22:25:00+00:00,hard_stop,0.043200777972139906,85.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-11-28T18:00:00+00:00_L::control1,2024-11-29 21:00:00+00:00,-19.82531656235185,2024-11-29 21:15:00+00:00,transition_colour_exit,0.29111246299143195,15.0,-19.82531656235185,2024-11-29 21:15:00+00:00,transition_colour_exit,0.29111246299143195,15.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-11-28T18:00:00+00:00_L::control2,2024-11-29 20:00:00+00:00,-18.674853129554396,2024-11-29 20:15:00+00:00,transition_colour_exit,0.045546692443340774,15.0,-18.674853129554396,2024-11-29 20:15:00+00:00,transition_colour_exit,0.045546692443340774,15.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-12-04T16:00:00+00:00_S::control0,2024-12-22 13:00:00+00:00,129.6946102104535,2024-12-23 03:30:00+00:00,transition_colour_exit,3.16762551242546,870.0,123.96726287441763,2024-12-23 03:30:00+00:00,transition_colour_exit,3.16762551242546,870.0,-5.727347336035876,0.0,win_to_win,0.5,2024-12-22 17:25:00+00:00,0.006911995776919089,0.5,59.11995776919089,True
2024-12-04T16:00:00+00:00_S::control1,2024-12-22 14:00:00+00:00,129.25788640687165,2024-12-23 03:30:00+00:00,transition_colour_exit,3.256491442644476,810.0,123.53028514277777,2024-12-23 03:30:00+00:00,transition_colour_exit,3.256491442644476,810.0,-5.727601264093877,0.0,win_to_win,0.5,2024-12-22 17:25:00+00:00,0.006890134193934194,0.5,58.90134193934194,True
2024-12-04T16:00:00+00:00_S::control2,2024-12-22 15:00:00+00:00,-36.092609560791615,2024-12-23 03:30:00+00:00,transition_colour_exit,1.5011602138676177,750.0,-1.5957159062079778,2024-12-23 03:30:00+00:00,transition_colour_exit,1.5011602138676177,750.0,34.49689365458364,0.0,loss_to_loss,0.5,2024-12-23 01:45:00+00:00,0.002645058887418783,0.5,16.45058887418783,True
2024-12-06T17:00:00+00:00_L::control0,2024-12-24 22:00:00+00:00,-41.82909082039997,2024-12-25 01:30:00+00:00,transition_colour_exit,0.4834268258406679,210.0,-41.82909082039997,2024-12-25 01:30:00+00:00,transition_colour_exit,0.4834268258406679,210.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-12-06T17:00:00+00:00_L::control1,2024-12-24 23:00:00+00:00,-79.5700910357333,2024-12-25 01:30:00+00:00,transition_colour_exit,0.18508609557963088,150.0,-79.5700910357333,2024-12-25 01:30:00+00:00,transition_colour_exit,0.18508609557963088,150.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-12-06T17:00:00+00:00_L::control2,2024-12-21 18:00:00+00:00,-34.73350088677661,2024-12-21 21:00:00+00:00,transition_colour_exit,0.3379876572782256,180.0,-34.73350088677661,2024-12-21 21:00:00+00:00,transition_colour_exit,0.3379876572782256,180.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-12-08T19:00:00+00:00_L::control0,2024-12-28 23:00:00+00:00,-52.647820034137354,2024-12-29 01:30:00+00:00,transition_colour_exit,0.21359278829119585,150.0,-52.647820034137354,2024-12-29 01:30:00+00:00,transition_colour_exit,0.21359278829119585,150.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-12-08T19:00:00+00:00_L::control1,2024-12-28 22:00:00+00:00,-35.416821675610095,2024-12-29 01:30:00+00:00,transition_colour_exit,1.3123960295818742,210.0,-35.416821675610095,2024-12-29 01:30:00+00:00,transition_colour_exit,1.3123960295818742,210.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-12-08T19:00:00+00:00_L::control2,2024-12-08 18:00:00+00:00,-62.036814725889826,2024-12-08 19:15:00+00:00,transition_colour_exit,0.10515089143125492,75.0,-62.036814725889826,2024-12-08 19:15:00+00:00,transition_colour_exit,0.10515089143125492,75.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-12-09T15:00:00+00:00_S::control0,2024-12-27 16:00:00+00:00,-16.7114967553794,2024-12-28 02:00:00+00:00,transition_colour_exit,0.45605763998126886,600.0,-16.7114967553794,2024-12-28 02:00:00+00:00,transition_colour_exit,0.45605763998126886,600.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-12-09T15:00:00+00:00_S::control1,2024-12-10 17:00:00+00:00,-59.7954267963474,2024-12-10 21:15:00+00:00,transition_colour_exit,0.6713831729956631,255.0,1.9222655049555732,2024-12-10 21:15:00+00:00,transition_colour_exit,0.6713831729956631,255.0,61.717692301302975,0.0,loss_to_win,0.5,2024-12-10 18:50:00+00:00,0.004181997890312927,0.5,31.81997890312927,True
2024-12-09T15:00:00+00:00_S::control2,2024-12-20 12:00:00+00:00,-367.38255323049304,2024-12-20 14:45:00+00:00,transition_colour_exit,0.12058049226622199,165.0,-367.38255323049304,2024-12-20 14:45:00+00:00,transition_colour_exit,0.12058049226622199,165.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-12-13T14:00:00+00:00_L::control0,2024-12-01 15:00:00+00:00,-48.37335679110819,2024-12-01 19:45:00+00:00,transition_colour_exit,0.39763120908899696,285.0,-48.37335679110819,2024-12-01 19:45:00+00:00,transition_colour_exit,0.39763120908899696,285.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-12-13T14:00:00+00:00_L::control1,2024-12-01 17:00:00+00:00,-40.47667140444687,2024-12-01 19:45:00+00:00,transition_colour_exit,0.5396533725516897,165.0,-40.47667140444687,2024-12-01 19:45:00+00:00,transition_colour_exit,0.5396533725516897,165.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-12-13T14:00:00+00:00_L::control2,2024-12-01 14:00:00+00:00,-26.838318062118987,2024-12-01 19:45:00+00:00,transition_colour_exit,0.7183846859000445,345.0,-26.838318062118987,2024-12-01 19:45:00+00:00,transition_colour_exit,0.7183846859000445,345.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-12-14T19:00:00+00:00_L::control0,2024-12-07 19:00:00+00:00,-72.66390679697031,2024-12-07 23:00:00+00:00,transition_colour_exit,0.5684332624290449,240.0,-72.66390679697031,2024-12-07 23:00:00+00:00,transition_colour_exit,0.5684332624290449,240.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-12-14T19:00:00+00:00_L::control1,2024-12-25 21:00:00+00:00,-81.41834479352238,2024-12-25 21:35:00+00:00,hard_stop,0.7270924403504,35.0,-81.41834479352238,2024-12-25 21:35:00+00:00,hard_stop,0.7270924403504,35.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-12-14T19:00:00+00:00_L::control2,2024-12-07 20:00:00+00:00,-68.47956804025388,2024-12-07 23:00:00+00:00,transition_colour_exit,0.6590371296377294,180.0,-68.47956804025388,2024-12-07 23:00:00+00:00,transition_colour_exit,0.6590371296377294,180.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-12-23T13:00:00+00:00_S::control0,2024-12-23 16:00:00+00:00,-193.06893128062663,2024-12-23 22:30:00+00:00,hard_stop,0.4707444754215661,390.0,-193.06893128062663,2024-12-23 22:30:00+00:00,hard_stop,0.4707444754215661,390.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
2024-12-23T13:00:00+00:00_S::control1,2024-12-19 16:00:00+00:00,292.8905047133723,2024-12-20 03:30:00+00:00,transition_colour_exit,3.119211407508838,690.0,271.01230741722935,2024-12-20 03:30:00+00:00,transition_colour_exit,3.119211407508838,690.0,-21.878197296142957,0.0,win_to_win,0.5,2024-12-19 21:25:00+00:00,0.013456705506054323,0.5,124.56705506054323,True
2024-12-23T13:00:00+00:00_S::control2,2024-12-10 13:00:00+00:00,-67.8660943181275,2024-12-10 13:15:00+00:00,transition_colour_exit,0.021840364121464985,15.0,-67.8660943181275,2024-12-10 13:15:00+00:00,transition_colour_exit,0.021840364121464985,15.0,0.0,0.0,loss_to_loss,0.0,,0.0,1.0,0.0,False
