code,version,timeframe,rows,cycle_bars,ready_bars,signals,first_ready,control_unmatched,status,skips,control_skips
sh.600120,v1,1W,4545,921,154,0,2023-09-15,0,evaluated,{},{}
sh.600120,v8,1W,4545,921,154,0,2023-09-15,0,evaluated,{},{}
sh.600121,v1,1D,4545,4403,726,2,2023-09-13,0,evaluated,{},{}
sh.600121,v8,1D,4545,4403,726,2,2023-09-13,0,evaluated,{},{}
sh.600121,v1,1W,4545,936,154,0,2023-09-15,0,evaluated,{},{}
sh.600121,v8,1W,4545,936,154,1,2023-09-15,0,evaluated,{},{}
sh.600123,v1,1D,4545,4534,726,0,2023-09-13,0,evaluated,{},{}
sh.600123,v8,1D,4545,4534,726,2,2023-09-13,0,evaluated,{},{}
sh.600123,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600123,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600125,v1,1D,4545,4533,726,0,2023-09-13,0,evaluated,{},{}
sh.600125,v8,1D,4545,4533,726,1,2023-09-13,0,evaluated,{},{}
sh.600125,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600125,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600126,v1,1D,4545,4452,726,0,2023-09-13,0,evaluated,{},{}
sh.600126,v8,1D,4545,4452,726,0,2023-09-13,0,evaluated,{},{}
sh.600126,v1,1W,4545,941,154,0,2023-09-15,0,evaluated,{},{}
sh.600126,v8,1W,4545,941,154,0,2023-09-15,0,evaluated,{},{}
sh.600127,v1,1D,4545,4464,726,0,2023-09-13,0,evaluated,{},{}
sh.600127,v8,1D,4545,4464,726,1,2023-09-13,0,evaluated,{},{}
sh.600127,v1,1W,4545,946,154,0,2023-09-15,0,evaluated,{},{}
sh.600127,v8,1W,4545,946,154,0,2023-09-15,0,evaluated,{},{}
sh.600128,v1,1D,4545,4501,726,0,2023-09-13,0,evaluated,{},{}
sh.600128,v8,1D,4545,4501,726,2,2023-09-13,0,evaluated,{},{}
sh.600128,v1,1W,4545,953,154,0,2023-09-15,0,evaluated,{},{}
sh.600128,v8,1W,4545,953,154,0,2023-09-15,0,evaluated,{},{}
sh.600129,v1,1D,4545,4382,726,0,2023-09-13,0,evaluated,{},{}
sh.600129,v8,1D,4545,4382,726,2,2023-09-13,0,evaluated,{},{}
sh.600129,v1,1W,4545,930,154,0,2023-09-15,0,evaluated,{},{}
sh.600129,v8,1W,4545,930,154,0,2023-09-15,0,evaluated,{},{}
sh.600130,v1,1D,4545,4527,724,0,2023-09-13,0,evaluated,{},{}
sh.600130,v8,1D,4545,4527,724,1,2023-09-13,0,evaluated,{},{}
sh.600130,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600130,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600132,v1,1D,4545,4490,726,0,2023-09-13,0,evaluated,{},{}
sh.600132,v8,1D,4545,4490,726,3,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.600132,v1,1W,4545,952,154,0,2023-09-15,0,evaluated,{},{}
sh.600132,v8,1W,4545,952,154,0,2023-09-15,0,evaluated,{},{}
sh.600133,v1,1D,4545,4236,726,0,2023-09-13,0,evaluated,{},{}
sh.600133,v8,1D,4545,4236,726,1,2023-09-13,0,evaluated,{},{}
sh.600133,v1,1W,4545,900,154,0,2023-09-15,0,evaluated,{},{}
sh.600133,v8,1W,4545,900,154,0,2023-09-15,0,evaluated,{},{}
sh.600135,v1,1D,4545,4479,726,0,2023-09-13,0,evaluated,{},{}
sh.600135,v8,1D,4545,4479,726,1,2023-09-13,1,evaluated,{},{}
sh.600135,v1,1W,4545,948,154,0,2023-09-15,0,evaluated,{},{}
sh.600135,v8,1W,4545,948,154,0,2023-09-15,0,evaluated,{},{}
sh.600141,v1,1D,4545,4454,726,0,2023-09-13,0,evaluated,{},{}
sh.600141,v8,1D,4545,4454,726,0,2023-09-13,0,evaluated,{},{}
sh.600141,v1,1W,4545,946,154,0,2023-09-15,0,evaluated,{},{}
sh.600141,v8,1W,4545,946,154,0,2023-09-15,0,evaluated,{},{}
sh.600143,v1,1D,4545,4441,726,0,2023-09-13,0,evaluated,{},{}
sh.600143,v8,1D,4545,4441,726,0,2023-09-13,0,evaluated,{},{}
sh.600143,v1,1W,4545,939,154,0,2023-09-15,0,evaluated,{},{}
sh.600143,v8,1W,4545,939,154,1,2023-09-15,0,evaluated,{},{}
sh.600148,v1,1D,4545,4423,726,0,2023-09-13,0,evaluated,{},{}
sh.600148,v8,1D,4545,4423,726,0,2023-09-13,0,evaluated,{},{}
sh.600148,v1,1W,4545,935,154,0,2023-09-15,0,evaluated,{},{}
sh.600148,v8,1W,4545,935,154,0,2023-09-15,0,evaluated,{},{}
sh.600149,v1,1D,4545,4339,726,0,2023-09-13,0,evaluated,{},{}
sh.600149,v8,1D,4545,4339,726,0,2023-09-13,0,evaluated,{},{}
sh.600149,v1,1W,4545,927,154,0,2023-09-15,0,evaluated,{},{}
sh.600149,v8,1W,4545,927,154,0,2023-09-15,0,evaluated,{},{}
sh.600150,v1,1D,4545,4384,712,0,2023-09-13,0,evaluated,{},{}
sh.600150,v8,1D,4545,4384,712,1,2023-09-13,0,evaluated,{},{}
sh.600150,v1,1W,4545,931,153,0,2023-09-15,0,evaluated,{},{}
sh.600150,v8,1W,4545,931,153,0,2023-09-15,0,evaluated,{},{}
sh.600151,v1,1D,4545,4309,726,0,2023-09-13,0,evaluated,{},{}
sh.600151,v8,1D,4545,4309,726,1,2023-09-13,0,evaluated,{},{}
sh.600151,v1,1W,4545,918,154,0,2023-09-15,0,evaluated,{},{}
sh.600151,v8,1W,4545,918,154,0,2023-09-15,0,evaluated,{},{}
sh.600152,v1,1D,4545,4446,726,0,2023-09-13,0,evaluated,{},{}
sh.600152,v8,1D,4545,4446,726,4,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.600152,v1,1W,4545,941,154,0,2023-09-15,0,evaluated,{},{}
sh.600152,v8,1W,4545,941,154,0,2023-09-15,0,evaluated,{},{}
sh.600153,v1,1D,4545,4293,726,0,2023-09-13,0,evaluated,{},{}
sh.600153,v8,1D,4545,4293,726,1,2023-09-13,0,evaluated,{},{}
sh.600153,v1,1W,4545,907,154,0,2023-09-15,0,evaluated,{},{}
sh.600153,v8,1W,4545,907,154,0,2023-09-15,0,evaluated,{},{}
sh.600155,v1,1D,4545,4042,726,0,2023-09-13,0,evaluated,{},{}
sh.600155,v8,1D,4545,4042,726,1,2023-09-13,0,evaluated,{},{}
sh.600155,v1,1W,4545,857,154,0,2023-09-15,0,evaluated,{},{}
sh.600155,v8,1W,4545,857,146,1,2023-11-17,0,evaluated,{'entry_limit_up': 1},{}
sh.600156,v1,1D,4545,4495,716,0,2023-09-13,0,evaluated,{},{}
sh.600156,v8,1D,4545,4495,716,1,2023-09-13,0,evaluated,{},{}
sh.600156,v1,1W,4545,952,153,0,2023-09-15,0,evaluated,{},{}
sh.600156,v8,1W,4545,952,153,0,2023-09-15,0,evaluated,{},{}
sh.600157,v1,1D,4545,4167,716,0,2023-09-13,0,evaluated,{},{}
sh.600157,v8,1D,4545,4167,716,0,2023-09-13,0,evaluated,{},{}
sh.600157,v1,1W,4545,894,153,0,2023-09-15,0,evaluated,{},{}
sh.600157,v8,1W,4545,894,153,1,2023-09-15,0,evaluated,{},{}
sh.600158,v1,1D,4545,4380,726,0,2023-09-13,0,evaluated,{},{}
sh.600158,v8,1D,4545,4380,726,2,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.600158,v1,1W,4545,931,154,0,2023-09-15,0,evaluated,{},{}
sh.600158,v8,1W,4545,931,154,2,2023-09-15,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.600159,v1,1D,4545,4530,726,0,2023-09-13,0,evaluated,{},{}
sh.600159,v8,1D,4545,4530,726,1,2023-09-13,0,evaluated,{},{}
sh.600159,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600159,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600160,v1,1D,4545,4491,726,0,2023-09-13,0,evaluated,{},{}
sh.600160,v8,1D,4545,4491,726,2,2023-09-13,0,evaluated,{},{}
sh.600160,v1,1W,4545,952,154,0,2023-09-15,0,evaluated,{},{}
sh.600160,v8,1W,4545,952,154,0,2023-09-15,0,evaluated,{},{}
sh.600162,v1,1D,4545,4414,726,0,2023-09-13,0,evaluated,{},{}
sh.600162,v8,1D,4545,4414,726,0,2023-09-13,0,evaluated,{},{}
sh.600162,v1,1W,4545,942,154,0,2023-09-15,0,evaluated,{},{}
sh.600162,v8,1W,4545,942,154,0,2023-09-15,0,evaluated,{},{}
sh.600163,v1,1D,4545,4364,726,0,2023-09-13,0,evaluated,{},{}
sh.600163,v8,1D,4545,4364,726,0,2023-09-13,0,evaluated,{},{}
sh.600163,v1,1W,4545,926,154,0,2023-09-15,0,evaluated,{},{}
sh.600163,v8,1W,4545,926,154,0,2023-09-15,0,evaluated,{},{}
sh.600165,v1,1D,4545,4257,719,0,2023-09-13,0,evaluated,{},{}
sh.600165,v8,1D,4545,4257,719,0,2023-09-13,0,evaluated,{},{}
sh.600165,v1,1W,4545,907,154,0,2023-09-15,0,evaluated,{},{}
sh.600165,v8,1W,4545,907,154,0,2023-09-15,0,evaluated,{},{}
sh.600166,v1,1D,4545,4518,726,0,2023-09-13,0,evaluated,{},{}
sh.600166,v8,1D,4545,4518,726,1,2023-09-13,0,evaluated,{},{}
sh.600166,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600166,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600167,v1,1D,4545,4384,726,0,2023-09-13,0,evaluated,{},{}
sh.600167,v8,1D,4545,4384,726,0,2023-09-13,0,evaluated,{},{}
sh.600167,v1,1W,4545,927,154,0,2023-09-15,0,evaluated,{},{}
sh.600167,v8,1W,4545,927,154,1,2023-09-15,0,evaluated,{},{}
sh.600168,v1,1D,4545,4328,716,0,2023-09-13,0,evaluated,{},{}
sh.600168,v8,1D,4545,4328,716,0,2023-09-13,0,evaluated,{},{}
sh.600168,v1,1W,4545,918,153,0,2023-09-15,0,evaluated,{},{}
sh.600168,v8,1W,4545,918,153,1,2023-09-15,0,evaluated,{},{}
sh.600169,v1,1D,4545,4523,725,0,2023-09-13,0,evaluated,{},{}
sh.600169,v8,1D,4545,4523,725,0,2023-09-13,0,evaluated,{},{}
sh.600169,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600169,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600170,v1,1D,4545,4462,726,0,2023-09-13,0,evaluated,{},{}
sh.600170,v8,1D,4545,4462,726,0,2023-09-13,0,evaluated,{},{}
sh.600170,v1,1W,4545,945,154,0,2023-09-15,0,evaluated,{},{}
sh.600170,v8,1W,4545,945,154,0,2023-09-15,0,evaluated,{},{}
sh.600171,v1,1D,4545,4485,726,0,2023-09-13,0,evaluated,{},{}
sh.600171,v8,1D,4545,4485,726,0,2023-09-13,0,evaluated,{},{}
sh.600171,v1,1W,4545,949,154,0,2023-09-15,0,evaluated,{},{}
sh.600171,v8,1W,4545,949,154,0,2023-09-15,0,evaluated,{},{}
sh.600172,v1,1D,4545,4467,723,0,2023-09-18,0,evaluated,{},{}
sh.600172,v8,1D,4545,4467,723,0,2023-09-18,0,evaluated,{},{}
sh.600172,v1,1W,4545,946,153,0,2023-09-22,0,evaluated,{},{}
sh.600172,v8,1W,4545,946,153,0,2023-09-22,0,evaluated,{},{}
sh.600173,v1,1D,4545,4285,726,0,2023-09-13,0,evaluated,{},{}
sh.600173,v8,1D,4545,4285,726,0,2023-09-13,0,evaluated,{},{}
sh.600173,v1,1W,4545,911,154,0,2023-09-15,0,evaluated,{},{}
sh.600173,v8,1W,4545,911,154,0,2023-09-15,0,evaluated,{},{}
sh.600176,v1,1D,4545,4489,726,0,2023-09-13,0,evaluated,{},{}
sh.600176,v8,1D,4545,4489,726,0,2023-09-13,0,evaluated,{},{}
sh.600176,v1,1W,4545,951,154,0,2023-09-15,0,evaluated,{},{}
sh.600176,v8,1W,4545,951,154,0,2023-09-15,0,evaluated,{},{}
sh.600177,v1,1D,4545,4495,726,0,2023-09-13,0,evaluated,{},{}
sh.600177,v8,1D,4545,4495,726,2,2023-09-13,0,evaluated,{},{}
sh.600177,v1,1W,4545,951,154,0,2023-09-15,0,evaluated,{},{}
sh.600177,v8,1W,4545,951,154,0,2023-09-15,0,evaluated,{},{}
sh.600178,v1,1D,4545,4499,726,0,2023-09-13,0,evaluated,{},{}
sh.600178,v8,1D,4545,4499,726,1,2023-09-13,0,evaluated,{},{}
sh.600178,v1,1W,4545,951,154,0,2023-09-15,0,evaluated,{},{}
sh.600178,v8,1W,4545,951,154,0,2023-09-15,0,evaluated,{},{}
sh.600179,v1,1D,4545,4253,716,0,2023-09-13,0,evaluated,{},{}
sh.600179,v8,1D,4545,4253,716,1,2023-09-13,0,evaluated,{},{}
sh.600179,v1,1W,4545,906,153,0,2023-09-15,0,evaluated,{},{}
sh.600179,v8,1W,4545,906,153,0,2023-09-15,0,evaluated,{},{}
sh.600180,v1,1D,4545,4171,725,0,2023-09-13,0,evaluated,{},{}
sh.600180,v8,1D,4545,4171,725,0,2023-09-13,0,evaluated,{},{}
sh.600180,v1,1W,4545,894,154,0,2023-09-15,0,evaluated,{},{}
sh.600180,v8,1W,4545,894,154,0,2023-09-15,0,evaluated,{},{}
sh.600182,v1,1D,4545,4354,726,1,2023-09-13,0,evaluated,{},{}
sh.600182,v8,1D,4545,4354,726,1,2023-09-13,0,evaluated,{},{}
sh.600182,v1,1W,4545,921,154,0,2023-09-15,0,evaluated,{},{}
sh.600182,v8,1W,4545,921,154,0,2023-09-15,0,evaluated,{},{}
sh.600183,v1,1D,4545,4525,726,0,2023-09-13,0,evaluated,{},{}
sh.600183,v8,1D,4545,4525,726,1,2023-09-13,0,evaluated,{},{}
sh.600183,v1,1W,4545,956,154,0,2023-09-15,0,evaluated,{},{}
sh.600183,v8,1W,4545,956,154,2,2023-09-15,0,evaluated,"{'signal_while_in_position': 1, 'stop_limit_down': 1}",{'stop_limit_down': 1}
sh.600184,v1,1D,4545,4490,726,0,2023-09-13,0,evaluated,{},{}
sh.600184,v8,1D,4545,4490,726,1,2023-09-13,0,evaluated,{},{}
sh.600184,v1,1W,4545,951,154,0,2023-09-15,0,evaluated,{},{}
sh.600184,v8,1W,4545,951,154,0,2023-09-15,0,evaluated,{},{}
sh.600185,v1,1D,4545,4478,726,0,2023-09-13,0,evaluated,{},{}
sh.600185,v8,1D,4545,4478,726,1,2023-09-13,0,evaluated,{},{'entry_limit_up': 1}
sh.600185,v1,1W,4545,952,154,0,2023-09-15,0,evaluated,{},{}
sh.600185,v8,1W,4545,952,154,0,2023-09-15,0,evaluated,{},{}
sh.600186,v1,1D,4545,4408,726,0,2023-09-13,0,evaluated,{},{}
sh.600186,v8,1D,4545,4408,726,3,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.600186,v1,1W,4545,933,154,0,2023-09-15,0,evaluated,{},{}
sh.600186,v8,1W,4545,933,154,0,2023-09-15,0,evaluated,{},{}
sh.600187,v1,1D,4545,4083,725,0,2023-09-13,0,evaluated,{},{}
sh.600187,v8,1D,4545,4083,725,0,2023-09-13,0,evaluated,{},{}
sh.600187,v1,1W,4545,869,154,0,2023-09-15,0,evaluated,{},{}
sh.600187,v8,1W,4545,869,154,1,2023-09-15,0,evaluated,{'stop_limit_down': 1},{}
sh.600188,v1,1D,4545,4523,726,0,2023-09-13,0,evaluated,{},{}
sh.600188,v8,1D,4545,4523,726,1,2023-09-13,0,evaluated,{},{}
sh.600188,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600188,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600189,v1,1D,4545,4225,726,0,2023-09-13,0,evaluated,{},{}
sh.600189,v8,1D,4545,4225,726,0,2023-09-13,0,evaluated,{},{}
sh.600189,v1,1W,4545,896,154,1,2023-09-15,0,evaluated,{},{}
sh.600189,v8,1W,4545,896,154,1,2023-09-15,0,evaluated,{},{}
sh.600190,v1,1D,4268,4162,386,0,2023-09-13,0,evaluated,{},{}
sh.600190,v8,1D,4268,4162,386,0,2023-09-13,0,evaluated,{},{}
sh.600190,v1,1W,4268,883,83,0,2023-09-15,0,evaluated,{},{}
sh.600190,v8,1W,4268,883,83,0,2023-09-15,0,evaluated,{},{}
sh.600191,v1,1D,4545,4324,725,1,2023-09-13,0,evaluated,{},{}
sh.600191,v8,1D,4545,4324,725,1,2023-09-13,0,evaluated,{},{}
sh.600191,v1,1W,4545,916,154,0,2023-09-15,0,evaluated,{},{}
sh.600191,v8,1W,4545,916,154,3,2023-09-15,0,evaluated,"{'entry_limit_up': 1, 'signal_while_in_position': 1}",{'signal_while_in_position': 2}
sh.600192,v1,1D,4545,4529,726,0,2023-09-13,0,evaluated,{},{}
sh.600192,v8,1D,4545,4529,726,1,2023-09-13,0,evaluated,{},{}
sh.600192,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600192,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600193,v1,1D,4495,4253,645,0,2023-09-13,0,evaluated,{},{}
sh.600193,v8,1D,4495,4253,645,1,2023-09-13,0,evaluated,{'entry_st': 1},{'entry_st': 1}
sh.600193,v1,1W,4495,906,139,0,2023-09-15,0,evaluated,{},{}
sh.600193,v8,1W,4495,906,139,0,2023-09-15,0,evaluated,{},{}
sh.600195,v1,1D,4545,4462,726,0,2023-09-13,0,evaluated,{},{}
sh.600195,v8,1D,4545,4462,726,2,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{}
sh.600195,v1,1W,4545,943,154,0,2023-09-15,0,evaluated,{},{}
sh.600195,v8,1W,4545,943,154,0,2023-09-15,0,evaluated,{},{}
sh.600196,v1,1D,4545,4511,726,0,2023-09-13,0,evaluated,{},{}
sh.600196,v8,1D,4545,4511,726,3,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.600196,v1,1W,4545,955,154,0,2023-09-15,0,evaluated,{},{}
sh.600196,v8,1W,4545,955,154,0,2023-09-15,0,evaluated,{},{}
sh.600197,v1,1D,4545,4533,726,0,2023-09-13,0,evaluated,{},{}
sh.600197,v8,1D,4545,4533,726,0,2023-09-13,0,evaluated,{},{}
sh.600197,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600197,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600198,v1,1D,4545,4363,726,0,2023-09-13,0,evaluated,{},{}
sh.600198,v8,1D,4545,4363,726,1,2023-09-13,0,evaluated,{},{}
sh.600198,v1,1W,4545,931,154,0,2023-09-15,0,evaluated,{},{}
sh.600198,v8,1W,4545,931,154,2,2023-09-15,0,evaluated,{},{}
sh.600199,v1,1D,4545,4513,726,0,2023-09-13,0,evaluated,{},{}
sh.600199,v8,1D,4545,4513,726,0,2023-09-13,0,evaluated,{},{}
sh.600199,v1,1W,4545,955,154,0,2023-09-15,0,evaluated,{},{}
sh.600199,v8,1W,4545,955,154,0,2023-09-15,0,evaluated,{},{}
sh.600200,v1,1D,4375,4248,545,0,2023-09-13,0,evaluated,{},{}
sh.600200,v8,1D,4375,4248,545,1,2023-09-13,0,evaluated,{},{}
sh.600200,v1,1W,4375,904,118,0,2023-09-15,0,evaluated,{},{}
sh.600200,v8,1W,4375,904,118,2,2023-09-15,0,evaluated,{},{'signal_while_in_position': 1}
sh.600201,v1,1D,4545,4507,726,0,2023-09-13,0,evaluated,{},{}
sh.600201,v8,1D,4545,4507,726,0,2023-09-13,0,evaluated,{},{}
sh.600201,v1,1W,4545,953,154,0,2023-09-15,0,evaluated,{},{}
sh.600201,v8,1W,4545,953,154,0,2023-09-15,0,evaluated,{},{}
sh.600202,v1,1D,4545,4432,726,0,2023-09-13,0,evaluated,{},{}
sh.600202,v8,1D,4545,4432,726,0,2023-09-13,0,evaluated,{},{}
sh.600202,v1,1W,4545,939,154,0,2023-09-15,0,evaluated,{},{}
sh.600202,v8,1W,4545,939,154,0,2023-09-15,0,evaluated,{},{}
sh.600203,v1,1D,4545,4280,726,0,2023-09-13,0,evaluated,{},{}
sh.600203,v8,1D,4545,4280,726,2,2023-09-13,0,evaluated,{},{}
sh.600203,v1,1W,4545,909,154,1,2023-09-15,0,evaluated,{},{}
sh.600203,v8,1W,4545,909,154,0,2023-09-15,0,evaluated,{},{}
sh.600206,v1,1D,4545,4446,726,0,2023-09-13,0,evaluated,{},{}
sh.600206,v8,1D,4545,4446,726,1,2023-09-13,1,evaluated,{},{}
sh.600206,v1,1W,4545,940,154,0,2023-09-15,0,evaluated,{},{}
sh.600206,v8,1W,4545,940,154,0,2023-09-15,0,evaluated,{},{}
sh.600207,v1,1D,4545,4427,726,0,2023-09-13,0,evaluated,{},{}
sh.600207,v8,1D,4545,4427,726,3,2023-09-13,0,evaluated,{},{}
sh.600207,v1,1W,4545,939,154,0,2023-09-15,0,evaluated,{},{}
sh.600207,v8,1W,4545,939,154,0,2023-09-15,0,evaluated,{},{}
sh.600208,v1,1D,4545,4414,716,0,2023-09-13,0,evaluated,{},{}
sh.600208,v8,1D,4545,4414,716,0,2023-09-13,0,evaluated,{},{}
sh.600208,v1,1W,4545,943,153,0,2023-09-15,0,evaluated,{},{}
sh.600208,v8,1W,4545,943,153,0,2023-09-15,0,evaluated,{},{}
sh.600210,v1,1D,4545,4530,726,0,2023-09-13,0,evaluated,{},{}
sh.600210,v8,1D,4545,4530,726,0,2023-09-13,0,evaluated,{},{}
sh.600210,v1,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600210,v8,1W,4545,957,154,0,2023-09-15,0,evaluated,{},{}
sh.600211,v1,1D,4545,4367,726,0,2023-09-13,0,evaluated,{},{}
sh.600211,v8,1D,4545,4367,726,1,2023-09-13,0,evaluated,{},{}
sh.600211,v1,1W,4545,928,154,0,2023-09-15,0,evaluated,{},{}
sh.600211,v8,1W,4545,928,154,3,2023-09-15,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 2}
sh.600212,v1,1D,4545,4069,726,0,2023-09-13,0,evaluated,{},{}
sh.600212,v8,1D,4545,4069,726,0,2023-09-13,0,evaluated,{},{}
sh.600212,v1,1W,4545,865,154,0,2023-09-15,0,evaluated,{},{}
sh.600212,v8,1W,4545,865,154,0,2023-09-15,0,evaluated,{},{}
sh.600213,v1,1D,4080,4012,217,0,2023-09-13,0,evaluated,{},{}
sh.600213,v8,1D,4080,4012,217,1,2023-09-13,0,evaluated,{},{}
sh.600213,v1,1W,4080,847,46,0,2023-09-15,0,evaluated,{},{}
sh.600213,v8,1W,4080,847,46,0,2023-09-15,0,evaluated,{},{}
sh.600215,v1,1D,4545,4411,726,0,2023-09-13,0,evaluated,{},{}
sh.600215,v8,1D,4545,4411,726,1,2023-09-13,0,evaluated,{},{}
sh.600215,v1,1W,4545,939,154,0,2023-09-15,0,evaluated,{},{}
sh.600215,v8,1W,4545,939,154,1,2023-09-15,1,evaluated,{},{}
sh.600216,v1,1D,4545,4524,726,0,2023-09-13,0,evaluated,{},{}
sh.600216,v8,1D,4545,4524,726,0,2023-09-13,0,evaluated,{},{}
sh.600216,v1,1W,4545,955,154,0,2023-09-15,0,evaluated,{},{}
sh.600216,v8,1W,4545,955,154,0,2023-09-15,0,evaluated,{},{}
sh.600217,v1,1D,4545,4127,726,1,2023-09-13,0,evaluated,{},{}
sh.600217,v8,1D,4545,4127,726,0,2023-09-13,0,evaluated,{},{}
sh.600217,v1,1W,4545,879,154,0,2023-09-15,0,evaluated,{},{}
sh.600217,v8,1W,4545,879,154,0,2023-09-15,0,evaluated,{},{}
sh.600218,v1,1D,4545,4492,726,0,2023-09-13,0,evaluated,{},{}
sh.600218,v8,1D,4545,4492,726,0,2023-09-13,0,evaluated,{},{}
sh.600218,v1,1W,4545,949,154,0,2023-09-15,0,evaluated,{},{}
sh.600218,v8,1W,4545,949,154,0,2023-09-15,0,evaluated,{},{}
sh.600219,v1,1D,4545,4422,726,0,2023-09-13,0,evaluated,{},{}
sh.600219,v8,1D,4545,4422,726,0,2023-09-13,0,evaluated,{},{}
sh.600219,v1,1W,4545,938,154,0,2023-09-15,0,evaluated,{},{}
sh.600219,v8,1W,4545,938,154,0,2023-09-15,0,evaluated,{},{}
sh.600220,v1,1D,4016,3973,177,0,2023-09-13,0,evaluated,{},{}
sh.600220,v8,1D,4016,3973,177,0,2023-09-13,0,evaluated,{},{}
sh.600220,v1,1W,4016,840,38,0,2023-09-15,0,evaluated,{},{}
sh.600220,v8,1W,4016,840,38,0,2023-09-15,0,evaluated,{},{}
sh.600221,v1,1D,4545,4368,726,0,2023-09-13,0,evaluated,{},{}
sh.600221,v8,1D,4545,4368,726,0,2023-09-13,0,evaluated,{},{}
sh.600221,v1,1W,4545,929,154,0,2023-09-15,0,evaluated,{},{}
sh.600221,v8,1W,4545,929,154,0,2023-09-15,0,evaluated,{},{}
sh.600222,v1,1D,4545,4448,721,0,2023-09-13,0,evaluated,{},{}
sh.600222,v8,1D,4545,4448,721,4,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.600222,v1,1W,4545,943,154,0,2023-09-15,0,evaluated,{},{}
sh.600222,v8,1W,4545,943,154,2,2023-09-15,1,evaluated,{'signal_while_in_position': 1},{}
sh.600223,v1,1D,4545,4500,726,0,2023-09-13,0,evaluated,{},{}
sh.600223,v8,1D,4545,4500,726,1,2023-09-13,0,evaluated,{'entry_day_stop_T1': 1},{}
sh.600223,v1,1W,4545,953,154,0,2023-09-15,0,evaluated,{},{}
sh.600223,v8,1W,4545,953,154,0,2023-09-15,0,evaluated,{},{}
sh.600225,v1,1D,4173,3528,319,0,2023-09-13,0,evaluated,{},{}
sh.600225,v8,1D,4173,3528,319,0,2023-09-13,0,evaluated,{},{}
sh.600225,v1,1W,4173,754,70,0,2023-09-15,0,evaluated,{},{}
sh.600225,v8,1W,4173,754,43,0,2024-04-03,0,evaluated,{},{}
sh.600226,v1,1D,4545,4084,726,0,2023-09-13,0,evaluated,{},{}
sh.600226,v8,1D,4545,4084,726,0,2023-09-13,0,evaluated,{},{}
sh.600226,v1,1W,4545,868,154,0,2023-09-15,0,evaluated,{},{}
sh.600226,v8,1W,4545,868,154,0,2023-09-15,0,evaluated,{},{}
sh.600227,v1,1D,4545,4220,726,0,2023-09-13,0,evaluated,{},{}
sh.600227,v8,1D,4545,4220,726,2,2023-09-13,0,evaluated,{},{}
sh.600227,v1,1W,4545,898,154,0,2023-09-15,0,evaluated,{},{}
sh.600227,v8,1W,4545,898,154,0,2023-09-15,0,evaluated,{},{}
sh.600228,v1,1D,4545,4177,719,0,2023-09-13,0,evaluated,{},{}
sh.600228,v8,1D,4545,4177,719,3,2023-09-13,0,evaluated,{'entry_st': 2},"{'entry_st': 2, 'entry_limit_up': 1}"
sh.600228,v1,1W,4545,901,154,0,2023-09-15,0,evaluated,{},{}
sh.600228,v8,1W,4545,901,154,0,2023-09-15,0,evaluated,{},{}
sh.600229,v1,1D,4545,4388,726,0,2023-09-13,0,evaluated,{},{}
sh.600229,v8,1D,4545,4388,726,3,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{}
sh.600229,v1,1W,4545,931,154,0,2023-09-15,0,evaluated,{},{}
sh.600229,v8,1W,4545,931,154,0,2023-09-15,0,evaluated,{},{}
