fold,variant,timeframe_min,side,seed,seed_pairs,seed_matched_pairs,seed_mean_net_r_difference,seed_mean_net_return_difference,seed_match_rate
validation,D,30,-1,1,130,129,0.09545866880557828,0.006845391889298329,0.9923076923076923
validation,D,30,-1,2,130,130,-0.003329469818429003,0.008096837299487167,1.0
validation,D,30,-1,3,130,130,-0.045881979424298905,0.0017490430008926137,1.0
validation,D,30,-1,4,130,129,0.1589140253480227,0.006463916009283254,0.9923076923076923
validation,D,30,-1,5,130,130,0.22017905174835578,0.004702002062035008,1.0
validation,D,30,-1,6,130,130,0.2517306391643762,0.0070023914768775775,1.0
validation,D,30,-1,7,130,130,0.15989142842425902,0.0041290893263253555,1.0
validation,D,30,-1,8,130,130,0.35937373279808965,0.011873922720613203,1.0
validation,D,30,-1,9,130,130,0.48270766420659006,0.01615128305157296,1.0
validation,D,30,-1,10,130,129,0.16532600210461038,0.007794891872745134,0.9923076923076923
validation,D,30,-1,11,130,129,0.3058916447950945,0.009504297039949467,0.9923076923076923
validation,D,30,-1,12,130,130,0.2721182178292832,0.00835588513499746,1.0
validation,D,30,-1,13,130,130,0.38859427972997657,0.009491279401297535,1.0
validation,D,30,-1,14,130,130,0.1285934538873086,0.007635315286080388,1.0
validation,D,30,-1,15,130,130,0.28951524064632583,0.009496734110380694,1.0
validation,D,30,-1,16,130,130,0.22808592805100275,0.005419593947072191,1.0
validation,D,30,-1,17,130,130,0.3606085849981873,0.010639063590862915,1.0
validation,D,30,-1,18,130,130,0.40496203276393034,0.00810590864248125,1.0
validation,D,30,-1,19,130,130,0.416795667146615,0.009673884581228368,1.0
validation,D,30,-1,20,130,130,0.28353405274923954,0.007445180980167513,1.0
validation,D,30,-1,21,130,130,0.11752704353222249,0.004318678548744325,1.0
validation,D,30,-1,22,130,130,0.3510146996590604,0.007483134526832191,1.0
validation,D,30,-1,23,130,130,0.23872190183943862,0.01059495247536493,1.0
validation,D,30,-1,24,130,130,0.48400793826991484,0.00996539892734989,1.0
validation,D,30,-1,25,130,130,0.5721959840577927,0.013261797791394234,1.0
validation,D,30,-1,26,130,130,0.2778696276890867,0.0077641304921997,1.0
validation,D,30,-1,27,130,130,0.3894631536787419,0.009053326198673198,1.0
validation,D,30,-1,28,130,130,0.02647850729095512,0.002890434297159492,1.0
validation,D,30,-1,29,130,130,0.3568264268554651,0.0092196509371071,1.0
validation,D,30,-1,30,130,130,0.16455948110281018,0.009061010814748784,1.0
validation,D,30,-1,31,130,130,0.18396476039626733,0.012853822166022407,1.0
validation,D,30,-1,32,130,130,0.3404782974030496,0.008410520503243021,1.0
validation,D,30,-1,33,130,130,0.2958766118184162,0.008061193894459001,1.0
validation,D,30,-1,34,130,130,0.3850662361358412,0.007561041913794852,1.0
validation,D,30,-1,35,130,130,0.26425449457461037,0.006427357340999416,1.0
validation,D,30,-1,36,130,130,0.2464737325236226,0.008668887451376096,1.0
validation,D,30,-1,37,130,130,0.016656677274671832,0.0033088618094023682,1.0
validation,D,30,-1,38,130,130,0.5410464974432441,0.014691388367536478,1.0
validation,D,30,-1,39,130,130,0.1040884907576571,0.006788016643289985,1.0
validation,D,30,-1,40,130,130,0.4842612825257058,0.010629059313611846,1.0
validation,D,30,-1,41,130,130,0.38140087795031874,0.01122915432683752,1.0
validation,D,30,-1,42,130,130,0.5030888199016895,0.008356481582564093,1.0
validation,D,30,-1,43,130,130,0.140401431944947,0.010220218897738666,1.0
validation,D,30,-1,44,130,130,-0.07200970841810919,0.0020792939242176337,1.0
validation,D,30,-1,45,130,130,-0.12388179944972612,-8.089087670806333e-05,1.0
validation,D,30,-1,46,130,130,0.36047189729845597,0.0095860551701415,1.0
validation,D,30,-1,47,130,130,0.38593090348229786,0.01085428367615227,1.0
validation,D,30,-1,48,130,129,0.3213173677242667,0.01105789599933823,0.9923076923076923
validation,D,30,-1,49,130,130,0.11997202761291742,0.0050074311730803536,1.0
validation,D,30,-1,50,130,130,0.23825862365694342,0.007886249923095464,1.0
validation,D,30,-1,51,130,130,0.17961430612205379,0.004046788644898968,1.0
validation,D,30,-1,52,130,130,0.5965856312608669,0.013425584217420617,1.0
validation,D,30,-1,53,130,129,0.2190206081824367,0.006321441312711618,0.9923076923076923
validation,D,30,-1,54,130,130,0.3341889153355573,0.007830237518138983,1.0
validation,D,30,-1,55,130,130,0.2893377899593517,0.0030512791181254366,1.0
validation,D,30,-1,56,130,130,0.4270549717072055,0.011411110202196796,1.0
validation,D,30,-1,57,130,130,0.35627283109190244,0.013005185121491205,1.0
validation,D,30,-1,58,130,130,0.1549623070821743,0.007570253232438651,1.0
validation,D,30,-1,59,130,130,0.3753944844923007,0.011453601442487513,1.0
validation,D,30,-1,60,130,130,0.28509906492216774,0.008625866334809659,1.0
validation,D,30,-1,61,130,130,0.29532538071695036,0.0054295811678899955,1.0
validation,D,30,-1,62,130,130,0.28989444868725533,0.00620952908176324,1.0
validation,D,30,-1,63,130,129,0.2909440860501824,0.012571662972240277,0.9923076923076923
validation,D,30,-1,64,130,129,0.3083768697181308,0.008541987258840946,0.9923076923076923
validation,D,30,-1,65,130,130,0.038491013321599675,-0.0010672186125135039,1.0
validation,D,30,-1,66,130,130,0.48240532990811136,0.012173928262760638,1.0
validation,D,30,-1,67,130,130,0.33440179203713044,0.011389462372153863,1.0
validation,D,30,-1,68,130,130,0.17432066455091644,0.003277461040084793,1.0
validation,D,30,-1,69,130,130,0.3958918804612343,0.009811597362655269,1.0
validation,D,30,-1,70,130,130,0.6675959809858535,0.014556141802909175,1.0
validation,D,30,-1,71,130,130,0.43583573474946624,0.010833208168118336,1.0
validation,D,30,-1,72,130,130,0.3448220102149558,0.012232043861809577,1.0
validation,D,30,-1,73,130,130,0.22388951141738547,0.008300490099022794,1.0
validation,D,30,-1,74,130,130,0.450613903179551,0.010577305394568593,1.0
validation,D,30,-1,75,130,130,0.609629941901028,0.011067747824003802,1.0
validation,D,30,-1,76,130,130,0.28486824667048843,0.00980111960285792,1.0
validation,D,30,-1,77,130,130,0.07975643027828505,0.006526250633535152,1.0
validation,D,30,-1,78,130,129,0.35715453486669957,0.0073241029762645075,0.9923076923076923
validation,D,30,-1,79,130,130,0.02160584214433917,0.007980641001530541,1.0
validation,D,30,-1,80,130,129,-0.016114204358102065,0.0037699286775353643,0.9923076923076923
validation,D,30,-1,81,130,130,0.20160671314953563,0.0026960694012586033,1.0
validation,D,30,-1,82,130,130,0.05634312734684574,0.0025437136870684555,1.0
validation,D,30,-1,83,130,130,0.21587810166734211,0.0064008324160563885,1.0
validation,D,30,-1,84,130,130,0.056699196312657005,0.005757612203775755,1.0
validation,D,30,-1,85,130,130,0.2981133698701735,0.007178596605682705,1.0
validation,D,30,-1,86,130,130,0.3163865238258735,0.00975812558024121,1.0
validation,D,30,-1,87,130,130,-0.11821294338419752,-0.00021805032243541408,1.0
validation,D,30,-1,88,130,130,0.21295691664076977,0.007559122721464858,1.0
validation,D,30,-1,89,130,130,0.43082461178942794,0.010407480685363053,1.0
validation,D,30,-1,90,130,130,0.3914722385275984,0.009781359992212675,1.0
validation,D,30,-1,91,130,130,0.2493281220210155,0.007229754445300357,1.0
validation,D,30,-1,92,130,130,0.4499031794330807,0.011015705380097322,1.0
validation,D,30,-1,93,130,130,0.5465355374182046,0.013781426512142779,1.0
validation,D,30,-1,94,130,130,0.28285509751358684,0.00867979435461891,1.0
validation,D,30,-1,95,130,130,0.31079297875017353,0.011652845547128364,1.0
validation,D,30,-1,96,130,130,0.5738330551889959,0.014815187205983595,1.0
validation,D,30,-1,97,130,130,0.446891979564713,0.012573789366603002,1.0
validation,D,30,-1,98,130,130,0.48990997485180804,0.011514401738742708,1.0
validation,D,30,1,0,133,133,-0.01197721993829891,-0.00948131793704196,1.0
validation,D,30,1,1,133,133,0.07617727353484646,-0.000444166281376615,1.0
validation,D,30,1,2,133,133,0.3815579230167474,-0.0027992302139226493,1.0
validation,D,30,1,3,133,133,-0.04796963700097301,-0.006808372951350562,1.0
validation,D,30,1,4,133,133,0.5963892559701607,0.0024635848482151466,1.0
validation,D,30,1,5,133,132,0.4725136881762047,0.0013642217266402136,0.9924812030075187
validation,D,30,1,6,133,133,0.18523897820439963,-0.006535652857796502,1.0
validation,D,30,1,7,133,133,0.3686360196052139,0.0003705283492571825,1.0
validation,D,30,1,8,133,133,0.41468393222035543,8.689976765021342e-05,1.0
validation,D,30,1,9,133,133,0.2243224739779616,-0.0012566598887968877,1.0
validation,D,30,1,10,133,133,0.5030802001346283,0.0006591876849731792,1.0
validation,D,30,1,11,133,133,0.3499362638016328,-0.00020354108403514991,1.0
validation,D,30,1,12,133,133,-0.07560730352397725,-0.010723486714230578,1.0
validation,D,30,1,13,133,133,0.17882247278139826,-0.0027239750373063694,1.0
validation,D,30,1,14,133,133,0.39068253055572966,-0.0031901871141022586,1.0
validation,D,30,1,15,133,133,0.16595965580988406,0.0010591892132641423,1.0
validation,D,30,1,16,133,133,0.6198718894828111,0.003563930701798104,1.0
validation,D,30,1,17,133,133,0.47756757282755025,0.0005704223744986723,1.0
validation,D,30,1,18,133,133,0.6837605132822169,0.0021563508126292595,1.0
validation,D,30,1,19,133,133,0.5935343344932565,0.002740596762799116,1.0
validation,D,30,1,20,133,133,0.7129716619101647,0.006360677281192521,1.0
validation,D,30,1,21,133,133,0.5937287389020385,0.0033643419708355754,1.0
validation,D,30,1,22,133,133,0.2474334048409435,-0.006104954806768828,1.0
validation,D,30,1,23,133,133,0.36578914325443473,-0.0007659886724476139,1.0
validation,D,30,1,24,133,133,0.33713931316260226,0.0004956906886979178,1.0
validation,D,30,1,25,133,132,-0.10465443878085723,-0.006411286704638842,0.9924812030075187
validation,D,30,1,26,133,133,0.23059112497333492,-0.0004346602219183301,1.0
validation,D,30,1,27,133,133,0.47281511845671675,0.004746870288009669,1.0
validation,D,30,1,28,133,133,0.044896248311204735,-0.001887919908325083,1.0
validation,D,30,1,29,133,133,0.10482730606609487,-0.0041819570825791,1.0
validation,D,30,1,30,133,133,0.3507270329850869,-0.005902662545051806,1.0
validation,D,30,1,31,133,133,0.2969757280439519,-0.005197791183646888,1.0
validation,D,30,1,32,133,133,0.07720647480381529,-0.007068810006005095,1.0
validation,D,30,1,33,133,133,0.3580007277079453,-0.002772805515629142,1.0
validation,D,30,1,34,133,133,0.24205104500724453,-0.004144323270217521,1.0
validation,D,30,1,35,133,133,0.17626821893235928,-0.015940710299969796,1.0
validation,D,30,1,36,133,133,0.1723849935622201,0.003434036768392428,1.0
validation,D,30,1,37,133,133,0.5773799228541785,0.0024239204796117435,1.0
validation,D,30,1,38,133,133,0.2625528961224575,-0.006444267016958427,1.0
validation,D,30,1,39,133,132,0.4914669823164747,0.001324888541596781,0.9924812030075187
validation,D,30,1,40,133,133,0.3136565298621391,-0.009276290786039153,1.0
validation,D,30,1,41,133,133,0.40729867750719895,-0.0036658694847607797,1.0
validation,D,30,1,42,133,133,-0.06609481136956762,-0.002234775162317002,1.0
validation,D,30,1,43,133,133,0.4673604162288748,0.0026088929768835123,1.0
validation,D,30,1,44,133,133,0.13433199106067026,-0.011921892675935656,1.0
validation,D,30,1,45,133,133,0.4922268785600381,0.0012471701190430074,1.0
validation,D,30,1,46,133,133,0.6920879142546018,0.0009901307025013155,1.0
validation,D,30,1,47,133,133,0.18623590275810903,-0.0016324278752035612,1.0
validation,D,30,1,48,133,133,-0.2001484307501666,-0.0066188852341032885,1.0
validation,D,30,1,49,133,133,0.5412395283093975,0.00017675385170295548,1.0
validation,D,30,1,50,133,132,0.03602798157375676,-0.003895238627077405,0.9924812030075187
validation,D,30,1,51,133,133,0.5471098359589617,0.0039215353637552875,1.0
validation,D,30,1,52,133,133,0.5092633001441229,0.0002615254047614527,1.0
validation,D,30,1,53,133,133,0.4566210365060146,0.0027859001039938934,1.0
validation,D,30,1,54,133,133,0.18524613053233935,-0.0025623906634101475,1.0
validation,D,30,1,55,133,132,0.2833422710982774,-0.004824381483849748,0.9924812030075187
validation,D,30,1,56,133,133,-0.04964106338022548,-0.010609629339136777,1.0
validation,D,30,1,57,133,132,0.03268304452442404,-0.02238850011519785,0.9924812030075187
validation,D,30,1,58,133,133,0.2190396130987001,-0.008122579078710184,1.0
validation,D,30,1,59,133,133,0.552807154438109,0.0017731180897707598,1.0
validation,D,30,1,60,133,133,0.538461557420353,0.001995846161280708,1.0
validation,D,30,1,61,133,133,0.2026993541941857,-0.0014911162969453897,1.0
validation,D,30,1,62,133,133,0.46592870137967257,-0.0002201920931851955,1.0
validation,D,30,1,63,133,132,0.07556950740265381,-0.009065826136408463,0.9924812030075187
validation,D,30,1,64,133,133,0.4695624095864126,0.0016332165316578435,1.0
validation,D,30,1,65,133,133,0.507957785804226,0.0022174649229490667,1.0
validation,D,30,1,66,133,133,0.7313059082825276,0.005345214914153506,1.0
validation,D,30,1,67,133,133,0.5807758872419454,0.0009348043093983057,1.0
validation,D,30,1,68,133,133,0.25569688792287903,-0.002689981353574362,1.0
validation,D,30,1,69,133,133,-0.021090771404511162,-0.01081521012575811,1.0
validation,D,30,1,70,133,133,0.2942083784910545,-0.002051350604089477,1.0
validation,D,30,1,71,133,133,0.2607623941607093,0.00026124506580453983,1.0
validation,D,30,1,72,133,133,0.5890045758188112,0.0033315142125030176,1.0
validation,D,30,1,73,133,133,0.4617175811896173,0.0015626144046426921,1.0
validation,D,30,1,74,133,133,0.6206444290349211,-0.0007870585575917998,1.0
validation,D,30,1,75,133,133,0.41641991147080115,-0.00084920380251048,1.0
validation,D,30,1,76,133,133,0.5799997756216051,0.0016455074145148114,1.0
validation,D,30,1,77,133,133,0.06871463532950259,-0.00016047198393214076,1.0
validation,D,30,1,78,133,133,0.32877614577919206,-0.0023672614807177706,1.0
validation,D,30,1,79,133,133,0.20665595971822961,-0.002432681587750146,1.0
validation,D,30,1,80,133,133,0.3844693961392047,-0.00019701507750017458,1.0
validation,D,30,1,81,133,133,-0.28172625225093667,-0.005321803246773119,1.0
validation,D,30,1,82,133,133,0.3936225937484012,-0.00526086208941437,1.0
validation,D,30,1,83,133,133,0.3327756692599187,-0.006537040653966332,1.0
validation,D,30,1,84,133,133,0.6028436272845434,0.005288160205397026,1.0
validation,D,30,1,85,133,133,0.1701319086527246,-0.004890636788558963,1.0
validation,D,30,1,86,133,133,0.27106023925333644,3.781030474493716e-05,1.0
validation,D,30,1,87,133,133,0.03226532982384691,-0.009624886280340994,1.0
validation,D,30,1,88,133,133,0.22481004468510346,0.0016582644296432233,1.0
validation,D,30,1,89,133,133,0.25245368359723913,-0.004738529555183358,1.0
validation,D,30,1,90,133,133,0.7002312789142742,0.005932653057901083,1.0
validation,D,30,1,91,133,133,0.5004100666215138,-0.004223090661306279,1.0
validation,D,30,1,92,133,133,0.32423485510238764,-0.0011897117523384157,1.0
validation,D,30,1,93,133,133,0.4565998074966957,0.0036548909586052963,1.0
validation,D,30,1,94,133,133,0.37238993539510656,-0.004611348933020141,1.0
validation,D,30,1,95,133,132,0.358519255265128,0.0014275747725629722,0.9924812030075187
validation,D,30,1,96,133,133,0.0840444451104417,-0.0017697391367185098,1.0
validation,D,30,1,97,133,133,0.4524062479986988,-0.0005019500834756226,1.0
validation,D,30,1,98,133,133,0.6521914016380255,0.0035004933165859683,1.0
validation,D,60,-1,0,74,74,0.2535768040171586,0.008111179371243997,1.0
validation,D,60,-1,1,74,74,0.36142219779630186,0.02014994095798736,1.0
validation,D,60,-1,2,74,74,0.15413731493810068,0.008745604553822244,1.0
validation,D,60,-1,3,74,74,0.659329708417123,0.026003546774669237,1.0
validation,D,60,-1,4,74,74,0.33299696196991474,0.01288272303596208,1.0
validation,D,60,-1,5,74,74,0.3742402569540824,0.014812053340075446,1.0
validation,D,60,-1,6,74,74,0.35317019032852687,0.019418264636623824,1.0
validation,D,60,-1,7,74,74,0.30343572410259073,0.01611392214504478,1.0
validation,D,60,-1,8,74,74,0.05467378977883913,0.002949303305558046,1.0
validation,D,60,-1,9,74,74,0.19055908098288266,0.014401354584002967,1.0
validation,D,60,-1,10,74,74,0.4390720323911529,0.017822500989812175,1.0
validation,D,60,-1,11,74,74,0.5403312877775583,0.015730150289637534,1.0
validation,D,60,-1,12,74,74,0.28924113060283,0.014167302135568055,1.0
validation,D,60,-1,13,74,74,0.2530496673916183,0.012380038139014164,1.0
validation,D,60,-1,14,74,74,0.5240262465731554,0.01977093984585333,1.0
validation,D,60,-1,15,74,74,0.2434555132667439,0.012567757341364295,1.0
validation,D,60,-1,16,74,74,0.5190797016528361,0.016213744480193425,1.0
validation,D,60,-1,17,74,74,0.4632129417194315,0.019262806181370266,1.0
validation,D,60,-1,18,74,74,0.4856141338864997,0.014412477379107863,1.0
validation,D,60,-1,19,74,74,0.627351411054211,0.022406861158129156,1.0
validation,D,60,-1,20,74,74,0.350224303065972,0.020170123481953944,1.0
validation,D,60,-1,21,74,74,0.41398129379163084,0.016477758937192548,1.0
validation,D,60,-1,22,74,74,0.3609925082603462,0.017696091893201298,1.0
validation,D,60,-1,23,74,74,0.3171652818735512,0.016620920977991296,1.0
validation,D,60,-1,24,74,74,0.45757815755901343,0.01737035709775239,1.0
validation,D,60,-1,25,74,74,0.19422574537399664,0.008684994313788205,1.0
validation,D,60,-1,26,74,74,0.12253733916831563,0.010047591761853637,1.0
validation,D,60,-1,27,74,74,0.19654052693055757,0.007094785609541549,1.0
validation,D,60,-1,28,74,74,0.03240474796855381,0.011286574389257936,1.0
validation,D,60,-1,29,74,74,0.5315382529429432,0.01404279936296243,1.0
validation,D,60,-1,30,74,74,0.33900468365827535,0.01154687219395148,1.0
validation,D,60,-1,31,74,74,0.5561370059791451,0.019101427595852913,1.0
validation,D,60,-1,32,74,74,0.2682599043950381,0.00902416988674609,1.0
validation,D,60,-1,33,74,74,0.6608079408595284,0.01820968867190693,1.0
validation,D,60,-1,34,74,74,0.37770805067096347,0.01609604167370952,1.0
validation,D,60,-1,35,74,74,0.0623737943118687,0.01556545104370047,1.0
validation,D,60,-1,36,74,74,0.5197701213327424,0.011914873971894396,1.0
validation,D,60,-1,37,74,74,0.15609650038453782,0.002111951534419574,1.0
validation,D,60,-1,38,74,74,0.1692609459401211,0.004841941038662667,1.0
validation,D,60,-1,39,74,74,0.23667125681850792,0.014196791649411284,1.0
