venue,symbol,asset,base_asset,source_path,frozen_upstream_expected_full_source_sha256,actual_development_prefix_sha256
binance,AVAUSDT,AVA,AVA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/AVAUSDT_30m.csv.gz,56ea37ef6c3aa34d385a5db43e7b3c0ce09c7787483681c6279d70123efc5755,d8b803707815d36b16290765d104d63217a31dc324dbc68ad8523809994628bd
binance,AVAAIUSDT,AVAAI,AVAAI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/AVAAIUSDT_30m.csv.gz,b8a3167436dfcce97b06981c5c79e475ed491a72f7af86dc4e9d6f32ef3712d4,1203202cab9b1a5119528dcb39a746f24dc60b19f4166eb8d0dd1cad382dd993
binance,AVAXUSDT,AVAX,AVAX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/AVAXUSDT_30m.csv.gz,302fbdcc0523086f9ad736263837e0291f14cbaa0429de58cb51724f76545bae,ebf4ca5127c8f47751f883e794ff4960f717795a5fe2773016efa51d30d72649
okx,AVGO-USDT-SWAP,AVGO,AVGO,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/AVGO-USDT-SWAP_30m.csv.gz,aec346571b64498919fb898b9b4c48937479acdffc9e1c52df20826b4ed04634,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,AVNTUSDT,AVNT,AVNT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/AVNTUSDT_30m.csv.gz,4decc98e7ab59f5f51fee5c75dc0bc359e0fa70d619f01dbb31b8a99268e2f07,782c82500861fcae1628116a2acaf137e48fd676013c428e4eb7e751170e74a9
binance,AWEUSDT,AWE,AWE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/AWEUSDT_30m.csv.gz,b30df854eae7f859c9ecd7376f213643b73ec7e34ce85691d5c51680569616ee,ffc31d2ff52807f47568a597a5a8e28627104f7975549e11ef9c460eb07b56ea
binance,AXLUSDT,AXL,AXL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/AXLUSDT_30m.csv.gz,e5130aab627c6deaf572fa6129d39807a3a1f598d1e3a6bc5eb571623eb290f7,c7219b6c556b7985b2614af3ad4c1acaaff008716d6e4273d5f29133d42ea7a6
binance,AXSUSDT,AXS,AXS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/AXSUSDT_30m.csv.gz,500fa69809cfa37caee5fe77a0ef27c5c21d68004aeb377684e3aa903253db4c,39f03b9eca862106365130a79cfdd5ffe2d19f34c7a39363540af91ceef8b205
okx,AXTI-USDT-SWAP,AXTI,AXTI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/AXTI-USDT-SWAP_30m.csv.gz,3f68fcd640f670ef7d04545917150696396f7dfbc55b2323859993e3b8da797b,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,AZTECUSDT,AZTEC,AZTEC,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/AZTECUSDT_30m.csv.gz,8df607c17260c68707dd5a5a59c37e2145eac5fc1e00ecc877c732857f9699f9,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,BUSDT,B,B,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BUSDT_30m.csv.gz,33bcf1f9233ba07183e8715f9a6b2173a38d96ff54418f14d696a5ad7f8a4d15,dabbd0540878c9279f4cff1c8d1209e87da3f16992688371cfa36d045cd703de
binance,B2USDT,B2,B2,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/B2USDT_30m.csv.gz,f37124ef923c680378b0f4d7a77fa2eabdc4c44c79331153450fe0d83f6e4341,c4e9db6ba2d309006722a803c54224ed7e07a5375e035958851fb49909b3084e
binance,B3USDT,B3,B3,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/B3USDT_30m.csv.gz,6962c1adef4e06b0255c5643434540b665861b7995aba6caeca45736e8dc7bf4,fb7c0c6f7a180fc9c27c3de532e398b93b1574e97ffe37a204686227167d450e
binance,BABYUSDT,BABY,BABY,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BABYUSDT_30m.csv.gz,bd5564937d25afc923c7d937f168ede9e6a7d1526c71b1ff61d9c19dd66a957b,acca6151356a3dcbd550915ea1bffef710685b7d247e648d2ad5db59e6e8f26c
binance,BADGERUSDT,BADGER,BADGER,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BADGERUSDT_30m.csv.gz,c2a731aa366acef500e81687f53e8d85145881d3deceaac53cf6adb93a797897,12cd9e6f277cb86697a2d05c1d0f62d2ca405ccd74cd672083f071cc8ec6c459
binance,BAKEUSDT,BAKE,BAKE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BAKEUSDT_30m.csv.gz,c39daba784bc15fa8d310c36929416a0a9ae2197ff5da6957e13c60d9d70c87c,b7091b98259739c690b86ef00cf1f82a146c88da6211b8cf69f68e38088fecff
binance,BALUSDT,BAL,BAL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BALUSDT_30m.csv.gz,a5caac82937717a9f18982462bbb9e59fb8e39b2129635fa6945c5e352a0011f,86aa225fea4ea2822131ece96c404bbce03be9af8284e71a6935f034e4843c5e
binance,BANUSDT,BAN,BAN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BANUSDT_30m.csv.gz,c2cad9145387aabcf8d24e368d59dff8a73f20614913d50dbae1807a5dc83580,b80d5690c835900b71cbf84c71b45cf163f7ac7114f7ff5687f671ddc7631d07
binance,BANANAUSDT,BANANA,BANANA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BANANAUSDT_30m.csv.gz,26bd988e1dcb3897cdbaeb0f6e6b38ce507a39e51348645d3466aff48b5f070c,9bf5564c19d57ca91552043955f42f01ed4de0a01424f113718ea4abcb5fda65
binance,BANANAS31USDT,BANANAS31,BANANAS31,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BANANAS31USDT_30m.csv.gz,1f4f6290c5b3d6f14bd757cbcbbf4f9ec5cb05a3b57ee33a1e6bbbaa54d1f408,17c97e36dae0ff8923fafd8fa87072ba95a2520c1e5b4b2a6796bcfda99d9c5c
binance,BANDUSDT,BAND,BAND,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BANDUSDT_30m.csv.gz,0f546fa2ea556f1e5b8a5c80dc383755cf3719ea248cd2a725afcb99ce571a4f,8da1f607fdb91a4d67495edbe7041ccb73cef9b25b62d7523940b63858fbdb5e
binance,BANKUSDT,BANK,BANK,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BANKUSDT_30m.csv.gz,6558fd8824e0a4aebe39cb490d6bb495614db1005ba6400be1218fba34c50790,610dcc6be1e6e3ab54a269df4c53828811d6e592b861cd1de60aa1965675d140
binance,BARDUSDT,BARD,BARD,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BARDUSDT_30m.csv.gz,e5364b0625866405c4ab41390c434cc3931996b73a414aa13020d3d6eb61be08,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,BASUSDT,BAS,BAS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BASUSDT_30m.csv.gz,15a7d06dc7d7ee7ea76a3a21c609243a1b46d6503d15d40b3a07d42092389f7f,5260a56b5caec8b1f3c8cf4c6067149d9643fa0e66df6fec8baeb8c007349eec
binance,BASEDUSDT,BASED,BASED,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BASEDUSDT_30m.csv.gz,460666d17a77486cc1ab977fbd716e7723c327c98e9468265a3947c40771e13b,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,BATUSDT,BAT,BAT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BATUSDT_30m.csv.gz,39a43fd6df8bd78dc38ffa43c6ae2aeaf70e19586b286933bce4a6e5221d62f0,8aa778c94240631ac2b1b6252e92f8edf3d64c8f84e0ac243f72329d3a72a101
binance,BBUSDT,BB,BB,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BBUSDT_30m.csv.gz,68bc2ad1c880cc4451060ab5c8cca892d8947639ac54ed3ec04dff4002bc1373,4da3555ac1855d260aaf87e08204db1c3d802c50d4ca9db280abc6bb6350327c
binance,BCHUSDT,BCH,BCH,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BCHUSDT_30m.csv.gz,8f19fcdf674d93f9e1d7ad8653ad9bd497c08c231055c56bad2529fdc3f88b92,87aa98af149648604e50f765157ebb4be3cfe1e75a775b966ffcf11eee3c1478
okx,BE-USDT-SWAP,BE,BE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/BE-USDT-SWAP_30m.csv.gz,03c28bcad4700f49135070fe94bf76f8eb59214203c1e68a30a5b4b17154d4e3,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,BEAMXUSDT,BEAMX,BEAMX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BEAMXUSDT_30m.csv.gz,9f123092b195dc98604195baa15cb910c6c16cdf9401bac3e36f58d69667b17a,813efa982f9b0b0eb73901eef5ffb678d7815dc84c286189792e04cde784874f
binance,BEATUSDT,BEAT,BEAT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BEATUSDT_30m.csv.gz,57e1dbdf433c3e0d3715fde7b92ee6000ba5470ea91de6a61e74710d73440d54,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,BELUSDT,BEL,BEL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BELUSDT_30m.csv.gz,806c4c9a7ca71ae0817c4c2212bfc21dfba02a8f209486debb045f69e2ac8325,28e29e984142d9aa64714133890f2ac0e15d08244617ab3247b835f26af2718a
binance,BERAUSDT,BERA,BERA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BERAUSDT_30m.csv.gz,9ea8c4fb08f26dfed346397ed16cded013ba84d17b9c14135a0c991380694d0c,40b411810f523bcd39ffee1b83d2a41959a42440fb4c9dab92e798d352ef5d67
binance,BICOUSDT,BICO,BICO,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BICOUSDT_30m.csv.gz,c236f115a4b978002ce59ea1133db2fd85b8cea38acd9f91b007e81bfd873222,eade7173dc84365ffd4899a187788648cdbeb7477f35b0a3b6e15f355699f01c
binance,BIDUSDT,BID,BID,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BIDUSDT_30m.csv.gz,a27dba39004508a2cb6b089f33feeebc2aa2f0423f68bcd80fe41ce7f796d586,26b16e95bbbeedd42f472998be4fc721c8ebf67594c5f9119592bc408cadfa93
binance,BIGTIMEUSDT,BIGTIME,BIGTIME,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BIGTIMEUSDT_30m.csv.gz,3e39c71d9810476121df8de6d7319c257a66bcb7c4665b3fc9b5d692b42363f1,e2f5dc24bdea46059af663a9bc5d9d9d57b933d38c887416c7ba1fce9264f3b9
binance,BILLUSDT,BILL,BILL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BILLUSDT_30m.csv.gz,9018f0b1a5f8140abda34bdca8347a8822d74c453dc8aadeb05f8d76d22e5561,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,BIOUSDT,BIO,BIO,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BIOUSDT_30m.csv.gz,736c49b076921abc12ebd8e90e79b0079ab63ccb6e7f5ae35bb9fdb1bc5a8dc1,d8b3a6a804055eb3201be176a8e54745eee598a9afdb5449e8f6ae892302af48
binance,BIRBUSDT,BIRB,BIRB,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BIRBUSDT_30m.csv.gz,e2142a8ae41812e806691cca82b41153bbf3478f12fc92b010d4bc3d78f1bd52,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,BLEND-USDT-SWAP,BLEND,BLEND,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/BLEND-USDT-SWAP_30m.csv.gz,d3c0a2d8f3ab6cf962e1f88fb83d70fe7c5c20e61527a78ee1d73e0125c35a7d,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,BLESSUSDT,BLESS,BLESS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BLESSUSDT_30m.csv.gz,482ed32730817e2b2680cbcb056e77f97082b4acebb11e83deb8bbbb1c415cb1,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,BLUAIUSDT,BLUAI,BLUAI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BLUAIUSDT_30m.csv.gz,35d8238f1ea3d0d665522cc4f33784797ad8b962821d7573d4ec8eee77893592,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,BLURUSDT,BLUR,BLUR,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BLURUSDT_30m.csv.gz,0803d1cf6a4baba8a405dfe5139a7235dc1ab37f4ef0b17bc86021773169c66b,6bbce837f5735326bad89a226948dc2b0016909b017a5cd9fdc0e97290824331
binance,BLZUSDT,BLZ,BLZ,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BLZUSDT_30m.csv.gz,1042a46ed826ea9104970364b7e760375f0333be1a6cf9d26e374452b44c5dc2,bae45b1cb06ce425e1ab8d6c6e84b34719c9e086eb9aa79e805009c837c3df5f
okx,BMNR-USDT-SWAP,BMNR,BMNR,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/BMNR-USDT-SWAP_30m.csv.gz,bb9bc96f579f31f6eb46e7ebd09bb445eef405101a267ef95656dd970b7e61c9,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,BMTUSDT,BMT,BMT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BMTUSDT_30m.csv.gz,be813f658fb709ec59a4dc6a255887267c42442c973264f3ac7ff2b585be71e4,660225decd4d693c6070c90705ae61b95f2d18e17fe6007f541d01ddab677245
binance,BNBUSDT,BNB,BNB,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BNBUSDT_30m.csv.gz,53e27a229888d32302abb93dfb668448618edde7256c20b946bac3398d49acb2,ae1b592a1770bc82053b7953ff146548964cfa964c74eac32d11c31314e7932f
binance,BNTUSDT,BNT,BNT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BNTUSDT_30m.csv.gz,8fe86a49ee2098f47c97f4a97e99fcfd1438648725808d93c040348cf6a1be22,05c715b0cd77abef116b6a320e0e312791c4f32c6e211a4bfc30729e94c34314
binance,BNXUSDT,BNX,BNX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BNXUSDT_30m.csv.gz,f84f947cf84560e2ac0da39c062486bc2f3cad3f389e41bb82f82a7641cfe233,30fe26b3f7702a6b48faa37f74ca57e8220624e37b9adba9832e6a1874c2078c
binance,1000000BOBUSDT,1000000BOB,BOB,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/1000000BOBUSDT_30m.csv.gz,6a24a1079eb288809952c887538794636752d78651b5424233fd61ec5c461db6,f06e2d130aedc1edd1fd4fa0d5419397713aa0f125e1f8b9b5462a0edb7fab3e
binance,BOMEUSDT,BOME,BOME,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BOMEUSDT_30m.csv.gz,9f8a1c6b5abf049ec1c5b4c9e689ef7aca9dac0642da207267c584c70d096dae,4d730fe0d35ec182587e3b9a81a02a9ea39588a86c1119e1ecf71a0e4ec9c487
binance,BONDUSDT,BOND,BOND,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BONDUSDT_30m.csv.gz,14478ba753322a9e93722901e2df7f0e849b4a75bb082d482020b3c06220101a,adcafbdb8166c71709da63cf7d4511aa1133a07380a72d65b50b6d64bbbf149d
binance,1000BONKUSDT,1000BONK,BONK,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/1000BONKUSDT_30m.csv.gz,e16625ba1700df6d9b6610764871ad75c9be1175c6b54f825b2fe5c169f87210,a5f6545079929d761e32f312937c4a6a75c45da252bb8ca8eff22b22db614b16
okx,BOT-USDT-SWAP,BOT,BOT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/BOT-USDT-SWAP_30m.csv.gz,3423ae9c5fa59b60f6b2e4855c6b2d3683b9eeef328c72d12e7d6ee2cb5bee44,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,BRUSDT,BR,BR,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BRUSDT_30m.csv.gz,8ae8bf7c140f09b353ccb92450144355d80d60e00a86d53eabaf834a7e46a75b,7a7cec2a105834ef0a71b0fbaa7bbb086ca06d4305d39ad015b1d9c55ef52d31
binance,BRETTUSDT,BRETT,BRETT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BRETTUSDT_30m.csv.gz,35b7fdc9548c314651859de3667beab82e7b667c73a888071da3c23832b04721,3610ecb9e6ae10dc4ffd797dd80b751fb94471c46d876c483929b70976948524
binance,BREVUSDT,BREV,BREV,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BREVUSDT_30m.csv.gz,c90390f8efaf0ed84dc1adfc8c56296abf961a884d937f2e1325cc25bac9aeb4,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,BRKB-USDT-SWAP,BRKB,BRKB,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/BRKB-USDT-SWAP_30m.csv.gz,434c99b2c55566bee533a15ea9298cf056ca8f3de8a4e7f897dfcce3b829ec4c,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,BROCCOLI714USDT,BROCCOLI714,BROCCOLI714,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BROCCOLI714USDT_30m.csv.gz,8f66fe0019f29bf3a85d4d0200e91c0fc212fa890c7482d36208f5a1c88190a3,7d34a70fda2a0230a942bd0ef2a731725a9ed7d8a66cabae369b5df94a54bfeb
binance,BROCCOLIF3BUSDT,BROCCOLIF3B,BROCCOLIF3B,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BROCCOLIF3BUSDT_30m.csv.gz,b3ea0fafca97fea36dcca2102a02d9f6f9a8cec096b0331d430bc80be88d9e57,ad66e257f1abfe7cb016eab2216528ec667824814cfe9f964783cb0c1d9824e4
binance,BSBUSDT,BSB,BSB,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BSBUSDT_30m.csv.gz,887004d98476231fc7e25d627a9941c0c6ec2280e65c7cd00edf4de05a0da6ba,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,BSP-USDT-SWAP,BSP,BSP,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/BSP-USDT-SWAP_30m.csv.gz,dbadacecebdba35f41be58649e1613120ec9dabfe23bc1690bc66744579c5803,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,BSVUSDT,BSV,BSV,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BSVUSDT_30m.csv.gz,63a8d9d0c97be2126845b4874fc0465bfab80062c1e62ea53bd8323a14c5a2a4,a5551c3a7c688d28ed65d24baadaf955e0a2e91bd88dc339310c398ee8e3b542
binance,BSWUSDT,BSW,BSW,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BSWUSDT_30m.csv.gz,cf247a3fb73946dade4de84084b5fc9f62466669d29a883491799a7ab2c0011a,f24f98ff9bc9eb9b908190f355e827eeecb6640d5e642c70fb8dfdacc60fa8f5
binance,BTCUSDT,BTC,BTC,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BTCUSDT_30m.csv.gz,35c7d4266605f3e39fa8bdf6518cb847bb816ba37145cd992e4f8db16bfe67a8,0009709045abdcf855d17493ff1cf2ccd2f19d881d945a7ef6da624af79aaa82
binance,BTCDOMUSDT,BTCDOM,BTCDOM,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BTCDOMUSDT_30m.csv.gz,fcdbb1fac711d63e5b215ed7d7bf3e187bc501e5a2df1138e781fc5963079527,55b940d5bc02b315b3131080b03f885e9de1cf5abfb18562a7134edbfd8a2d01
binance,BTRUSDT,BTR,BTR,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BTRUSDT_30m.csv.gz,c40c5f0f78242f227e86ed9a7fe0897613abe197af6f3f3f92eba7b5d991c9a5,8d27cc634719b10264e6d88c3ce49edbc6e03d8abfd969d14791d3795628d2c4
binance,BTWUSDT,BTW,BTW,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BTWUSDT_30m.csv.gz,2dc285d7f96dfd2380c4f6f3168f6362ab2f2bf5bd8b936df26b8a66e8e7b35c,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,BULLAUSDT,BULLA,BULLA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/BULLAUSDT_30m.csv.gz,98959fa2c8bf3266a63610e10025492a288ee391b963fd8fa74a8867cae280ee,a1953547fcf0e37d41035506a99c864029ec066044172712aaa8e5615ffe17bb
okx,BX-USDT-SWAP,BX,BX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/BX-USDT-SWAP_30m.csv.gz,7c434071d8c94a4a8499adf2250ce97005d85d5491a705db0ea66fb44a359180,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,BZ-USDT-SWAP,BZ,BZ,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/BZ-USDT-SWAP_30m.csv.gz,c508c85353a4af2257d21ed5017f11ce9b3c9cc865d5ea8b3e6032f1209cb495,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,CUSDT,C,C,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/CUSDT_30m.csv.gz,615d095edf999c3d7e652bd9e4eb8a3c3c38d4227dcc4776b37e29f79fd78d8c,84bb72a88cd973e9b81f0e7b63d0249eb0c9b53cac6cebc7530746dddac367da
binance,C98USDT,C98,C98,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/C98USDT_30m.csv.gz,5494f9c2328bf10d0147c65385891b6fe63b9c364a70a066486554a5817839cc,c2b9e79ebc06a945963af75061fc5f5b1602f8c621b529e5fa1291eadc5aefc7
binance,CAKEUSDT,CAKE,CAKE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/CAKEUSDT_30m.csv.gz,153f9a4551ae3032dd53ef9acfc530151033eb25873d2f26b42985c7baa3fef9,5877e0fd27a52a027f780d60f9f6823960e5f9e97732fe2dc410365f8c8c0a3d
binance,CAPUSDT,CAP,CAP,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/CAPUSDT_30m.csv.gz,2ff519bcf75152413af9f7af2ee336bedde0188a551584017c46e69f10c95894,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,CARVUSDT,CARV,CARV,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/CARVUSDT_30m.csv.gz,7e585814fa5fc800025cbce287037b45335eb0faaa575b60cc31115e0f664c47,4bbb136b80293e67dd313253517c46c99c9a3e6b6fb0040ca6b9c3504d95acdc
