symbol,timeframe_min,arm,feature,feature_role,side,side_name,cohort,bucket,early_closed_n,q1_tercile,q2_tercile,n_rows,n_closed,n_censored,net_win_rate,mean_gross_bp,mean_net_bp,mean_net_r,net_r_ge_3_count,mfe_known_r_ge_3_count,net_r_ge_5_count,mfe_known_r_ge_5_count,net_r_ge_10_count,mfe_known_r_ge_10_count,matched_control_n,matched_target_net_bp,control_net_bp,paired_excess_bp
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,-1,short,all,low,331,0.00478363551153,0.035506101605,105,105,0,0.295238095238,38.9249320435,18.9249320435,0.00960732526763,10,24,4,9,2,2,105,18.9249320435,-14.659356943,33.5842889866
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,-1,short,all,middle,331,0.00478363551153,0.035506101605,94,94,0,0.244680851064,23.0741432465,3.07414324649,-0.152532356573,8,19,8,11,2,5,94,3.07414324649,-27.680843001,30.7549862475
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,-1,short,all,high,331,0.00478363551153,0.035506101605,79,79,0,0.240506329114,-0.750947038888,-20.7509470389,-0.242602955926,5,18,3,5,2,3,79,-20.7509470389,-23.3907899407,2.63984290181
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,-1,short,earlier,baseline,331,0.00478363551153,0.035506101605,162,162,0,0.265432098765,10.5454704933,-9.45452950673,-0.166337996088,11,36,7,13,3,5,162,-9.45452950673,-22.9866501493,13.5321206425
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,-1,short,earlier,low,331,0.00478363551153,0.035506101605,58,58,0,0.258620689655,13.4152066325,-6.58479336748,-0.0878162445508,4,11,2,4,1,1,58,-6.58479336748,-8.92312947048,2.338336103
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,-1,short,earlier,middle,331,0.00478363551153,0.035506101605,54,54,0,0.277777777778,27.4468240919,7.44682409192,-0.0777776919178,4,13,4,6,1,3,54,7.44682409192,-38.0061417411,45.452965833
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,-1,short,earlier,high,331,0.00478363551153,0.035506101605,50,50,0,0.26,-11.0368853148,-31.0368853148,-0.353068356375,3,12,1,3,1,1,50,-31.0368853148,-23.0792832175,-7.9576020973
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,-1,short,later,baseline,331,0.00478363551153,0.035506101605,116,116,0,0.258620689655,38.6930714979,18.6930714979,-0.0478288837641,12,25,8,12,3,5,116,18.6930714979,-19.5281620883,38.2212335863
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,-1,short,later,low,331,0.00478363551153,0.035506101605,47,47,0,0.340425531915,70.4050187209,50.4050187209,0.129832156107,6,13,2,5,1,1,47,50.4050187209,-21.738105739,72.1431244599
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,-1,short,later,middle,331,0.00478363551153,0.035506101605,40,40,0,0.2,17.1710241052,-2.82897589484,-0.253451153858,4,6,4,5,1,2,40,-2.82897589484,-13.7416897019,10.9127138071
ETH_USDT_SWAP,5,v9_both,pre12_opp,primary,-1,short,later,high,331,0.00478363551153,0.035506101605,29,29,0,0.206896551724,16.9834292989,-3.0165707011,-0.0521453689437,2,6,2,2,1,2,29,-3.0165707011,-23.9278704979,20.9112997968
ETH_USDT_SWAP,15,joint,pre12_opp,primary,1,long,all,baseline,39,0.00132845127987,0.0221997602316,74,74,0,0.243243243243,26.0552322842,6.05523228423,-0.0424927465491,6,12,4,5,1,1,74,6.05523228423,-30.3162521007,36.3714843849
ETH_USDT_SWAP,15,joint,pre12_opp,primary,1,long,all,low,39,0.00132845127987,0.0221997602316,22,22,0,0.227272727273,123.890271293,103.890271293,0.754256542404,4,4,3,3,1,1,22,103.890271293,-13.7494068959,117.639678189
ETH_USDT_SWAP,15,joint,pre12_opp,primary,1,long,all,middle,39,0.00132845127987,0.0221997602316,24,24,0,0.25,-10.7022977849,-30.7022977849,-0.512366910005,0,3,0,0,0,0,24,-30.7022977849,-32.6543961031,1.95209831821
ETH_USDT_SWAP,15,joint,pre12_opp,primary,1,long,all,high,39,0.00132845127987,0.0221997602316,28,28,0,0.25,-19.3087011635,-39.3087011635,-0.265760762051,2,5,1,2,0,0,28,-39.3087011635,-41.3289356166,2.02023445306
ETH_USDT_SWAP,15,joint,pre12_opp,primary,1,long,earlier,baseline,39,0.00132845127987,0.0221997602316,39,39,0,0.230769230769,30.4887327667,10.4887327667,0.0413044486968,4,5,2,3,1,1,39,10.4887327667,-21.8318482019,32.3205809687
ETH_USDT_SWAP,15,joint,pre12_opp,primary,1,long,earlier,low,39,0.00132845127987,0.0221997602316,13,13,0,0.153846153846,130.697724176,110.697724176,0.733853607329,2,2,1,1,1,1,13,110.697724176,26.0198379138,84.6778862618
ETH_USDT_SWAP,15,joint,pre12_opp,primary,1,long,earlier,middle,39,0.00132845127987,0.0221997602316,13,13,0,0.307692307692,-30.9762668837,-50.9762668837,-0.480997672882,0,1,0,0,0,0,13,-50.9762668837,-32.3006628986,-18.6756039851
ETH_USDT_SWAP,15,joint,pre12_opp,primary,1,long,earlier,high,39,0.00132845127987,0.0221997602316,13,13,0,0.230769230769,-8.2552589916,-28.2552589916,-0.128942588357,2,2,1,2,0,0,13,-28.2552589916,-59.214719621,30.9594606294
ETH_USDT_SWAP,15,joint,pre12_opp,primary,1,long,later,baseline,39,0.00132845127987,0.0221997602316,35,35,0,0.257142857143,21.1150460323,1.11504603228,-0.135866764109,2,7,2,2,0,0,35,1.11504603228,-39.7703021592,40.8853481915
ETH_USDT_SWAP,15,joint,pre12_opp,primary,1,long,later,low,39,0.00132845127987,0.0221997602316,9,9,0,0.333333333333,114.057283796,94.0572837963,0.783727448623,2,2,2,2,0,0,9,94.0572837963,-71.1938716211,165.251155417
ETH_USDT_SWAP,15,joint,pre12_opp,primary,1,long,later,middle,39,0.00132845127987,0.0221997602316,11,11,0,0.181818181818,13.2578475138,-6.74215248622,-0.549439644786,0,2,0,0,0,0,11,-6.74215248622,-33.0724444356,26.3302919494
ETH_USDT_SWAP,15,joint,pre12_opp,primary,1,long,later,high,39,0.00132845127987,0.0221997602316,15,15,0,0.266666666667,-28.8883510459,-48.8883510459,-0.384336512585,0,3,0,0,0,0,15,-48.8883510459,-25.8279228128,-23.0604282331
ETH_USDT_SWAP,15,joint,pre12_opp,primary,-1,short,all,baseline,39,0.00132845127987,0.0221997602316,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,15,joint,pre12_opp,primary,-1,short,all,low,39,0.00132845127987,0.0221997602316,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,15,joint,pre12_opp,primary,-1,short,all,middle,39,0.00132845127987,0.0221997602316,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,15,joint,pre12_opp,primary,-1,short,all,high,39,0.00132845127987,0.0221997602316,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,15,joint,pre12_opp,primary,-1,short,earlier,baseline,39,0.00132845127987,0.0221997602316,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,15,joint,pre12_opp,primary,-1,short,earlier,low,39,0.00132845127987,0.0221997602316,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,15,joint,pre12_opp,primary,-1,short,earlier,middle,39,0.00132845127987,0.0221997602316,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,15,joint,pre12_opp,primary,-1,short,earlier,high,39,0.00132845127987,0.0221997602316,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,15,joint,pre12_opp,primary,-1,short,later,baseline,39,0.00132845127987,0.0221997602316,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,15,joint,pre12_opp,primary,-1,short,later,low,39,0.00132845127987,0.0221997602316,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,15,joint,pre12_opp,primary,-1,short,later,middle,39,0.00132845127987,0.0221997602316,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,15,joint,pre12_opp,primary,-1,short,later,high,39,0.00132845127987,0.0221997602316,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,1,long,all,baseline,93,0.000767434269727,0.0262109520955,81,81,0,0.246913580247,25.5007439077,5.50074390771,-0.0686841271988,6,13,4,6,1,1,81,5.50074390771,-16.6737015037,22.1744454114
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,1,long,all,low,93,0.000767434269727,0.0262109520955,21,21,0,0.285714285714,143.033230779,123.033230779,0.977503606614,4,4,3,3,1,1,21,123.033230779,-23.7843721355,146.817602915
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,1,long,all,middle,93,0.000767434269727,0.0262109520955,29,29,0,0.172413793103,-22.4816703122,-42.4816703122,-0.651019176226,0,3,0,1,0,0,29,-42.4816703122,-24.82037104,-17.6612992722
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,1,long,all,high,93,0.000767434269727,0.0262109520955,31,31,0,0.290322580645,-9.23126292852,-29.2312629285,-0.232626901014,2,6,1,2,0,0,31,-29.2312629285,-4.23571763861,-24.9955452899
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,1,long,earlier,baseline,93,0.000767434269727,0.0262109520955,44,44,0,0.227272727273,21.5087080009,1.50870800089,-0.0504377994645,4,5,2,3,1,1,44,1.50870800089,-19.9677959195,21.4765039204
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,1,long,earlier,low,93,0.000767434269727,0.0262109520955,12,12,0,0.25,159.360515376,139.360515376,1.02110162148,2,2,1,1,1,1,12,139.360515376,-13.8840183472,153.244533723
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,1,long,earlier,middle,93,0.000767434269727,0.0262109520955,17,17,0,0.176470588235,-47.721460394,-67.721460394,-0.717315233059,0,1,0,0,0,0,17,-67.721460394,-20.3408290788,-47.3806313152
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,1,long,earlier,high,93,0.000767434269727,0.0262109520955,15,15,0,0.266666666667,-10.3118803846,-30.3118803846,-0.15187491148,2,2,1,2,0,0,15,-30.3118803846,-24.4120470636,-5.89983332098
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,1,long,later,baseline,93,0.000767434269727,0.0262109520955,37,37,0,0.27027027027,30.248029851,10.248029851,-0.0903824628828,2,8,2,3,0,0,37,10.248029851,-12.7564000363,23.0044298872
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,1,long,later,low,93,0.000767434269727,0.0262109520955,9,9,0,0.333333333333,121.263517984,101.263517984,0.919372920125,2,2,2,2,0,0,9,101.263517984,-36.9848438533,138.248361837
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,1,long,later,middle,93,0.000767434269727,0.0262109520955,12,12,0,0.166666666667,13.2746989705,-6.72530102949,-0.557099762381,0,2,0,1,0,0,12,-6.72530102949,-31.1663888182,24.4410877887
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,1,long,later,high,93,0.000767434269727,0.0262109520955,16,16,0,0.3125,-8.21818406345,-28.2181840634,-0.308331891201,0,4,0,0,0,0,16,-28.2181840634,14.6795911973,-42.8977752608
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,-1,short,all,baseline,93,0.000767434269727,0.0262109520955,79,78,1,0.307692307692,39.0458082357,19.0458082357,0.103301978869,8,20,3,8,1,2,78,19.0458082357,-44.8696045937,63.9154128293
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,-1,short,all,low,93,0.000767434269727,0.0262109520955,30,30,0,0.333333333333,122.324016018,102.324016018,0.796944794845,6,10,3,7,1,2,30,102.324016018,17.7956257931,84.5283902249
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,-1,short,all,middle,93,0.000767434269727,0.0262109520955,24,24,0,0.208333333333,-47.7369858573,-67.7369858573,-0.539866068866,0,5,0,0,0,0,24,-67.7369858573,-86.6748199373,18.93783408
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,-1,short,all,high,93,0.000767434269727,0.0262109520955,25,24,1,0.375,21.7308426007,1.73084260065,-0.120583493366,2,5,0,1,0,0,24,1.73084260065,-81.3959272335,83.1267698341
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,-1,short,earlier,baseline,93,0.000767434269727,0.0262109520955,49,49,0,0.224489795918,-18.2245857334,-38.2245857334,-0.301042806099,2,11,1,3,0,0,49,-38.2245857334,-43.391184454,5.16659872062
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,-1,short,earlier,low,93,0.000767434269727,0.0262109520955,19,19,0,0.210526315789,28.5481331119,8.54813311194,-0.0181994568529,2,5,1,3,0,0,19,8.54813311194,-14.7238545328,23.2719876447
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,-1,short,earlier,middle,93,0.000767434269727,0.0262109520955,14,14,0,0.142857142857,-84.6842210802,-104.68422108,-0.678534197753,0,3,0,0,0,0,14,-104.68422108,-71.4910565741,-33.1931645061
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,-1,short,earlier,high,93,0.000767434269727,0.0262109520955,16,16,0,0.3125,-15.6150084337,-35.6150084337,-0.306614315631,0,3,0,0,0,0,16,-35.6150084337,-52.8462506304,17.2312421967
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,-1,short,later,baseline,93,0.000767434269727,0.0262109520955,30,29,1,0.448275862069,135.813025632,115.813025632,0.786505236227,6,9,2,5,1,2,29,115.813025632,-47.3676248297,163.180650461
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,-1,short,later,low,93,0.000767434269727,0.0262109520955,11,11,0,0.545454545455,284.300541038,264.300541038,2.20492122959,4,5,2,4,1,2,11,264.300541038,73.9656372649,190.334903773
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,-1,short,later,middle,93,0.000767434269727,0.0262109520955,10,10,0,0.3,3.9891434549,-16.0108565451,-0.345730688425,0,2,0,0,0,0,10,-16.0108565451,-107.932088646,91.9212321006
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,-1,short,later,high,93,0.000767434269727,0.0262109520955,9,8,1,0.5,96.4225446693,76.4225446693,0.251478151163,2,2,0,1,0,0,8,76.4225446693,-138.49528044,214.917825109
ETH_USDT_SWAP,30,joint,pre12_opp,primary,1,long,all,baseline,34,0.00336118744433,0.0271809770841,49,49,0,0.34693877551,97.6644379296,77.6644379296,0.594526058404,6,12,2,7,1,1,49,77.6644379296,-25.1128817204,102.77731965
ETH_USDT_SWAP,30,joint,pre12_opp,primary,1,long,all,low,34,0.00336118744433,0.0271809770841,17,17,0,0.470588235294,320.754271669,300.754271669,1.87729978817,4,5,1,4,1,1,17,300.754271669,94.4717616601,206.282510008
ETH_USDT_SWAP,30,joint,pre12_opp,primary,1,long,all,middle,34,0.00336118744433,0.0271809770841,16,16,0,0.0625,-153.313169447,-173.313169447,-0.841145778558,0,1,0,0,0,0,16,-173.313169447,-38.0360130304,-135.277156417
ETH_USDT_SWAP,30,joint,pre12_opp,primary,1,long,all,high,34,0.00336118744433,0.0271809770841,16,16,0,0.5,111.609096959,91.609096959,0.667250807488,2,6,1,3,0,0,16,91.609096959,-139.248434002,230.857530961
ETH_USDT_SWAP,30,joint,pre12_opp,primary,1,long,earlier,baseline,34,0.00336118744433,0.0271809770841,34,34,0,0.323529411765,51.8880508161,31.8880508161,0.22614387927,5,8,1,6,0,0,34,31.8880508161,-77.330593305,109.218644121
ETH_USDT_SWAP,30,joint,pre12_opp,primary,1,long,earlier,low,34,0.00336118744433,0.0271809770841,11,11,0,0.454545454545,187.061099515,167.061099515,0.745030657965,3,3,0,3,0,0,11,167.061099515,-47.224832079,214.285931594
ETH_USDT_SWAP,30,joint,pre12_opp,primary,1,long,earlier,middle,34,0.00336118744433,0.0271809770841,11,11,0,0,-181.906677986,-201.906677986,-0.966855323672,0,0,0,0,0,0,11,-201.906677986,-49.6177048831,-152.288973103
ETH_USDT_SWAP,30,joint,pre12_opp,primary,1,long,earlier,high,34,0.00336118744433,0.0271809770841,12,12,0,0.5,142.291257577,122.291257577,0.844080268164,2,5,1,3,0,0,12,122.291257577,-130.331022149,252.622279726
ETH_USDT_SWAP,30,joint,pre12_opp,primary,1,long,later,baseline,34,0.00336118744433,0.0271809770841,15,15,0,0.4,201.42424872,181.42424872,1.42952566444,1,4,1,1,1,1,15,181.42424872,93.247264538,88.1769841824
ETH_USDT_SWAP,30,joint,pre12_opp,primary,1,long,later,low,34,0.00336118744433,0.0271809770841,6,6,0,0.5,565.858420616,545.858420616,3.95312652688,1,2,1,1,1,1,6,545.858420616,354.248850182,191.609570435
ETH_USDT_SWAP,30,joint,pre12_opp,primary,1,long,later,middle,34,0.00336118744433,0.0271809770841,5,5,0,0.2,-90.4074506619,-110.407450662,-0.564584779307,0,1,0,0,0,0,5,-110.407450662,-12.5562909544,-97.8511597075
ETH_USDT_SWAP,30,joint,pre12_opp,primary,1,long,later,high,34,0.00336118744433,0.0271809770841,4,4,0,0.5,19.5626151042,-0.437384895778,0.13676242546,0,1,0,0,0,0,4,-0.437384895778,-166.000669562,165.563284666
ETH_USDT_SWAP,30,joint,pre12_opp,primary,-1,short,all,baseline,34,0.00336118744433,0.0271809770841,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,30,joint,pre12_opp,primary,-1,short,all,low,34,0.00336118744433,0.0271809770841,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,30,joint,pre12_opp,primary,-1,short,all,middle,34,0.00336118744433,0.0271809770841,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,30,joint,pre12_opp,primary,-1,short,all,high,34,0.00336118744433,0.0271809770841,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,30,joint,pre12_opp,primary,-1,short,earlier,baseline,34,0.00336118744433,0.0271809770841,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,30,joint,pre12_opp,primary,-1,short,earlier,low,34,0.00336118744433,0.0271809770841,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,30,joint,pre12_opp,primary,-1,short,earlier,middle,34,0.00336118744433,0.0271809770841,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,30,joint,pre12_opp,primary,-1,short,earlier,high,34,0.00336118744433,0.0271809770841,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,30,joint,pre12_opp,primary,-1,short,later,baseline,34,0.00336118744433,0.0271809770841,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,30,joint,pre12_opp,primary,-1,short,later,low,34,0.00336118744433,0.0271809770841,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,30,joint,pre12_opp,primary,-1,short,later,middle,34,0.00336118744433,0.0271809770841,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,30,joint,pre12_opp,primary,-1,short,later,high,34,0.00336118744433,0.0271809770841,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,1,long,all,baseline,59,0.00209011859129,0.0246479941854,50,50,0,0.32,77.1567161672,57.1567161672,0.450268289502,5,11,2,5,1,1,50,57.1567161672,48.5817714106,8.57494475663
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,1,long,all,low,59,0.00209011859129,0.0246479941854,15,15,0,0.533333333333,359.123574486,339.123574486,2.18091632369,3,5,1,3,1,1,15,339.123574486,279.338265507,59.7853089787
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,1,long,all,middle,59,0.00209011859129,0.0246479941854,18,18,0,0.0555555555556,-163.332887888,-183.332887888,-0.95715953121,0,1,0,0,0,0,18,-183.332887888,-28.8560053586,-154.47688253
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,1,long,all,high,59,0.00209011859129,0.0246479941854,17,17,0,0.411764705882,82.9984807686,62.9984807686,0.413443598912,2,5,1,2,0,0,17,62.9984807686,-73.0339597424,136.032440511
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,1,long,earlier,baseline,59,0.00209011859129,0.0246479941854,33,33,0,0.30303030303,39.5517301053,19.5517301053,0.0991383426464,4,7,1,4,0,0,33,19.5517301053,-42.7034754143,62.2552055196
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,1,long,earlier,low,59,0.00209011859129,0.0246479941854,11,11,0,0.454545454545,162.345767363,142.345767363,0.599570458883,2,3,0,2,0,0,11,142.345767363,32.6880237109,109.657743652
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,1,long,earlier,middle,59,0.00209011859129,0.0246479941854,10,10,0,0,-198.079599152,-218.079599152,-1.0924621365,0,0,0,0,0,0,10,-218.079599152,-81.3075936451,-136.772005507
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,1,long,earlier,high,59,0.00209011859129,0.0246479941854,12,12,0,0.416666666667,125.016637,105.016637,0.633409302052,2,4,1,2,0,0,12,105.016637,-79.6422510866,184.658888087
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,1,long,later,baseline,59,0.00209011859129,0.0246479941854,17,17,0,0.352941176471,150.154630288,130.154630288,1.13187348046,1,4,1,1,1,1,17,130.154630288,225.782544659,-95.6279143714
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,1,long,later,low,59,0.00209011859129,0.0246479941854,4,4,0,0.75,900.262544074,880.262544074,6.52961745191,1,2,1,1,1,1,4,880.262544074,957.626430447,-77.3638863726
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,1,long,later,middle,59,0.00209011859129,0.0246479941854,8,8,0,0.125,-119.899498809,-139.899498809,-0.788031274597,0,1,0,0,0,0,8,-139.899498809,36.7084799996,-176.607978809
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,1,long,later,high,59,0.00209011859129,0.0246479941854,5,5,0,0.4,-17.845094187,-37.845094187,-0.114474088625,0,1,0,0,0,0,5,-37.845094187,-57.1740605164,19.3289663294
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,all,baseline,59,0.00209011859129,0.0246479941854,49,49,0,0.183673469388,-58.9169082247,-78.9169082247,-0.410988887187,4,5,1,4,0,0,49,-78.9169082247,-16.9940859094,-61.9228223154
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,all,low,59,0.00209011859129,0.0246479941854,16,16,0,0.125,-132.163995138,-152.163995138,-0.779385038769,0,1,0,0,0,0,16,-152.163995138,-26.9453613454,-125.218633792
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,all,middle,59,0.00209011859129,0.0246479941854,18,18,0,0.166666666667,-35.2259071722,-55.2259071722,-0.247562744073,2,2,1,2,0,0,18,-55.2259071722,6.85932080621,-62.0852279784
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,all,high,59,0.00209011859129,0.0246479941854,15,15,0,0.266666666667,-9.21588344727,-29.2158834473,-0.214144363902,2,2,0,2,0,0,15,-29.2158834473,-35.0034801696,5.78759672229
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,earlier,baseline,59,0.00209011859129,0.0246479941854,26,26,0,0.0769230769231,-139.336005481,-159.336005481,-0.651090280026,1,1,1,1,0,0,26,-159.336005481,-3.38346790302,-155.952537578
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,earlier,low,59,0.00209011859129,0.0246479941854,9,9,0,0,-215.628473865,-235.628473865,-0.979551583904,0,0,0,0,0,0,9,-235.628473865,-49.1675726134,-186.460901252
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,earlier,middle,59,0.00209011859129,0.0246479941854,9,9,0,0.111111111111,-45.8887193329,-65.8887193329,-0.133510818081,1,1,1,1,0,0,9,-65.8887193329,-48.4744337734,-17.4142855595
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,earlier,high,59,0.00209011859129,0.0246479941854,8,8,0,0.125,-158.635175465,-178.635175465,-0.863848207852,0,0,0,0,0,0,8,-178.635175465,98.8509865004,-277.486161965
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,later,baseline,59,0.00209011859129,0.0246479941854,23,23,0,0.304347826087,31.9916364995,11.9916364995,-0.139569921368,3,4,0,3,0,0,23,11.9916364995,-32.3800019165,44.371638416
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,later,low,59,0.00209011859129,0.0246479941854,7,7,0,0.285714285714,-24.8525224883,-44.8525224883,-0.522028052166,0,1,0,0,0,0,7,-44.8525224883,1.62605314196,-46.4785756303
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,later,middle,59,0.00209011859129,0.0246479941854,9,9,0,0.222222222222,-24.5630950116,-44.5630950116,-0.361614670065,1,1,0,1,0,0,9,-44.5630950116,62.1930753859,-106.756170397
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,-1,short,later,high,59,0.00209011859129,0.0246479941854,7,7,0,0.428571428571,161.549021716,141.549021716,0.528374314898,2,2,0,2,0,0,7,141.549021716,-187.980013507,329.529035222
ETH_USDT_SWAP,60,joint,pre12_opp,primary,1,long,all,baseline,19,0.0122757519631,0.0221685553421,25,25,0,0.16,36.302908745,16.302908745,0.39448693647,3,3,2,3,1,1,25,16.302908745,191.067934464,-174.765025719
ETH_USDT_SWAP,60,joint,pre12_opp,primary,1,long,all,low,19,0.0122757519631,0.0221685553421,8,8,0,0.25,131.9615663,111.9615663,0.375372277156,1,1,1,1,0,0,8,111.9615663,173.432085697,-61.4705193966
ETH_USDT_SWAP,60,joint,pre12_opp,primary,1,long,all,middle,19,0.0122757519631,0.0221685553421,7,7,0,0,-212.913825315,-232.913825315,-1.1080907481,0,0,0,0,0,0,7,-232.913825315,-92.8222378164,-140.091587498
ETH_USDT_SWAP,60,joint,pre12_opp,primary,1,long,all,high,19,0.0122757519631,0.0221685553421,10,10,0,0.2,134.227696542,114.227696542,1.46158304312,2,2,1,2,1,1,10,114.227696542,403.899734075,-289.672037532
ETH_USDT_SWAP,60,joint,pre12_opp,primary,1,long,earlier,baseline,19,0.0122757519631,0.0221685553421,19,19,0,0.157894736842,-18.188877223,-38.188877223,-0.165250311915,2,2,1,2,0,0,19,-38.188877223,92.0449060979,-130.233783321
ETH_USDT_SWAP,60,joint,pre12_opp,primary,1,long,earlier,low,19,0.0122757519631,0.0221685553421,6,6,0,0.333333333333,263.645200832,243.645200832,0.804946553813,1,1,1,1,0,0,6,243.645200832,207.928379669,35.7168211634
ETH_USDT_SWAP,60,joint,pre12_opp,primary,1,long,earlier,middle,19,0.0122757519631,0.0221685553421,7,7,0,0,-212.913825315,-232.913825315,-1.1080907481,0,0,0,0,0,0,7,-232.913825315,-92.8222378164,-140.091587498
ETH_USDT_SWAP,60,joint,pre12_opp,primary,1,long,earlier,high,19,0.0122757519631,0.0221685553421,6,6,0,0.166666666667,-72.8438491718,-92.8438491718,-0.0354666687652,1,1,0,1,0,0,6,-92.8438491718,191.839767093,-284.683616265
ETH_USDT_SWAP,60,joint,pre12_opp,primary,1,long,later,baseline,19,0.0122757519631,0.0221685553421,6,6,0,0.166666666667,208.860230977,188.860230977,2.16698822303,1,1,1,1,1,1,6,188.860230977,504.640857624,-315.780626647
ETH_USDT_SWAP,60,joint,pre12_opp,primary,1,long,later,low,19,0.0122757519631,0.0221685553421,2,2,0,0,-263.089337296,-283.089337296,-0.913350552815,0,0,0,0,0,0,2,-283.089337296,69.9432037807,-353.032541076
