symbol,timeframe_min,arm,feature,feature_role,cohort,early_closed_n,q90_top10,n_closed,auc_slope_net_positive,spearman_slope_net_return,top10_n,top10_n_rows,top10_n_closed,top10_n_censored,top10_net_win_rate,top10_mean_gross_bp,top10_mean_net_bp,top10_mean_net_r,top10_net_r_ge_3_count,top10_mfe_known_r_ge_3_count,top10_net_r_ge_5_count,top10_mfe_known_r_ge_5_count,top10_net_r_ge_10_count,top10_mfe_known_r_ge_10_count,top10_matched_control_n,top10_matched_target_net_bp,top10_control_net_bp,top10_paired_excess_bp
ETH_USDT_SWAP,5,v9_both,now12_opp,lag_diagnostic,later,331,0.100995464082,216,0.429799107143,-0.0382548017957,22,22,22,0,0.0909090909091,-33.15624263,-53.15624263,-1.01980482417,1,3,1,1,0,1,22,-53.15624263,-42.7445074291,-10.4117352009
ETH_USDT_SWAP,5,v9_both,pre3_opp,lag_diagnostic,all,331,0.10280110003,547,0.466590373382,0.0208153913901,54,54,54,0,0.203703703704,-19.0350168237,-39.0350168237,-0.700032579295,4,9,1,5,0,1,54,-39.0350168237,28.8964060183,-67.931422842
ETH_USDT_SWAP,5,v9_both,pre3_opp,lag_diagnostic,earlier,331,0.10280110003,331,0.486260949746,0.0472940374516,34,34,34,0,0.264705882353,-13.408683551,-33.408683551,-0.572478323474,3,6,0,4,0,0,34,-33.408683551,70.4974628601,-103.906146411
ETH_USDT_SWAP,5,v9_both,pre3_opp,lag_diagnostic,later,331,0.10280110003,216,0.432924107143,-0.025682611129,20,20,20,0,0.1,-28.5997833874,-48.5997833874,-0.91687481419,1,3,1,1,0,1,20,-48.5997833874,-41.8253906128,-6.77439277455
ETH_USDT_SWAP,5,v9_both,pre24_opp,lag_diagnostic,all,331,0.120762133302,547,0.500888190483,0.0374183456757,56,56,56,0,0.178571428571,-21.8901168792,-41.8901168792,-0.851666908512,2,7,1,2,0,1,56,-41.8901168792,46.4281439655,-88.3182608447
ETH_USDT_SWAP,5,v9_both,pre24_opp,lag_diagnostic,earlier,331,0.120762133302,331,0.522775472568,0.0604438076392,34,34,34,0,0.235294117647,-14.9009821173,-34.9009821173,-0.758395232233,1,4,0,1,0,0,34,-34.9009821173,105.030305724,-139.931287841
ETH_USDT_SWAP,5,v9_both,pre24_opp,lag_diagnostic,later,331,0.120762133302,216,0.465848214286,0.00552042772598,22,22,22,0,0.0909090909091,-32.6915069658,-52.6915069658,-0.995814044579,1,3,1,1,0,1,22,-52.6915069658,-44.1388332975,-8.55267366832
ETH_USDT_SWAP,5,v9_both,episode12_opp,lag_diagnostic,all,331,0.108709568355,547,0.480049875312,0.0179091448591,55,55,55,0,0.2,-17.7818117104,-37.7818117104,-0.739227169361,3,9,1,3,0,1,55,-37.7818117104,51.7631051742,-89.5449168845
ETH_USDT_SWAP,5,v9_both,episode12_opp,lag_diagnostic,earlier,331,0.108709568355,331,0.518118948824,0.0664980162341,34,34,34,0,0.264705882353,-8.20394232681,-28.2039423268,-0.584714565452,2,6,0,2,0,0,34,-28.2039423268,109.239971015,-137.443913342
ETH_USDT_SWAP,5,v9_both,episode12_opp,lag_diagnostic,later,331,0.108709568355,216,0.423995535714,-0.0553828933424,21,21,21,0,0.0952380952381,-33.2888383314,-53.2888383314,-0.989390432833,1,3,1,1,0,1,21,-53.2888383314,-41.2946776159,-11.9941607155
ETH_USDT_SWAP,15,joint,pre12_opp,primary,all,39,0.0567406248019,74,0.49503968254,-0.180066641984,13,13,13,0,0.230769230769,-27.6403821702,-47.6403821702,-0.435575999559,0,2,0,0,0,0,13,-47.6403821702,-52.7093532106,5.06897104043
ETH_USDT_SWAP,15,joint,pre12_opp,primary,earlier,39,0.0567406248019,39,0.533333333333,-0.113157894737,4,4,4,0,0.25,-13.0992714002,-33.0992714002,-0.453245848586,0,0,0,0,0,0,4,-33.0992714002,-114.060836808,80.961565408
ETH_USDT_SWAP,15,joint,pre12_opp,primary,later,39,0.0567406248019,35,0.452991452991,-0.282352941176,9,9,9,0,0.222222222222,-34.1030980679,-54.1030980679,-0.427722733325,0,2,0,0,0,0,9,-54.1030980679,-25.4420271672,-28.6610709007
ETH_USDT_SWAP,15,joint,pre12_trend,single_feature,all,39,0.0205341122987,74,0.459325396825,-0.0981414291003,16,16,16,0,0.1875,-42.237195222,-62.237195222,-0.541129969819,0,2,0,0,0,0,16,-62.237195222,-56.7381484519,-5.49904677008
ETH_USDT_SWAP,15,joint,pre12_trend,single_feature,earlier,39,0.0205341122987,39,0.577777777778,0.115384615385,4,4,4,0,0.25,-13.0992714002,-33.0992714002,-0.453245848586,0,0,0,0,0,0,4,-33.0992714002,-114.060836808,80.961565408
ETH_USDT_SWAP,15,joint,pre12_trend,single_feature,later,39,0.0205341122987,35,0.34188034188,-0.329131652661,12,12,12,0,0.166666666667,-51.9498364959,-71.9498364959,-0.570424676896,0,2,0,0,0,0,12,-71.9498364959,-37.6305856665,-34.3192508294
ETH_USDT_SWAP,15,joint,pre12_inward,single_feature,all,39,0.0478345770619,74,0.507936507937,-0.15391336542,14,14,14,0,0.214285714286,-50.2577595375,-70.2577595375,-0.513978757511,0,3,0,0,0,0,14,-70.2577595375,-4.83116111879,-65.4265984187
ETH_USDT_SWAP,15,joint,pre12_inward,single_feature,earlier,39,0.0478345770619,39,0.5,-0.154858299595,4,4,4,0,0,-128.298571183,-148.298571183,-1.16680441677,0,0,0,0,0,0,4,-148.298571183,21.1204065746,-169.418977757
ETH_USDT_SWAP,15,joint,pre12_inward,single_feature,later,39,0.0478345770619,35,0.529914529915,-0.14649859944,10,10,10,0,0.3,-19.0414348795,-39.0414348795,-0.252848493806,0,3,0,0,0,0,10,-39.0414348795,-15.2117881962,-23.8296466833
ETH_USDT_SWAP,15,joint,now12_opp,lag_diagnostic,all,39,0.0532637141052,74,0.516865079365,-0.126368011847,13,13,13,0,0.230769230769,-27.6403821702,-47.6403821702,-0.435575999559,0,2,0,0,0,0,13,-47.6403821702,-52.7093532106,5.06897104043
ETH_USDT_SWAP,15,joint,now12_opp,lag_diagnostic,earlier,39,0.0532637141052,39,0.551851851852,-0.0674089068826,4,4,4,0,0.25,-13.0992714002,-33.0992714002,-0.453245848586,0,0,0,0,0,0,4,-33.0992714002,-114.060836808,80.961565408
ETH_USDT_SWAP,15,joint,now12_opp,lag_diagnostic,later,39,0.0532637141052,35,0.474358974359,-0.227731092437,9,9,9,0,0.222222222222,-34.1030980679,-54.1030980679,-0.427722733325,0,2,0,0,0,0,9,-54.1030980679,-25.4420271672,-28.6610709007
ETH_USDT_SWAP,15,joint,pre3_opp,lag_diagnostic,all,39,0.0460980601639,74,0.5625,-0.0397926693817,12,12,12,0,0.166666666667,-67.7832297841,-87.7832297841,-0.675925829727,0,1,0,0,0,0,12,-87.7832297841,-51.5560958097,-36.2271339743
ETH_USDT_SWAP,15,joint,pre3_opp,lag_diagnostic,earlier,39,0.0460980601639,39,0.574074074074,-0.00728744939271,4,4,4,0,0,-124.62400134,-144.62400134,-1.14172603056,0,0,0,0,0,0,4,-144.62400134,-111.180272518,-33.4437288228
ETH_USDT_SWAP,15,joint,pre3_opp,lag_diagnostic,later,39,0.0460980601639,35,0.555555555556,-0.0848739495798,8,8,8,0,0.25,-39.3628440059,-59.3628440059,-0.443025729311,0,1,0,0,0,0,8,-59.3628440059,-21.7440074558,-37.6188365501
ETH_USDT_SWAP,15,joint,pre24_opp,lag_diagnostic,all,39,0.0682365252582,74,0.425595238095,-0.245079600148,12,12,12,0,0,-98.16248566,-118.16248566,-1.00632645126,0,1,0,0,0,0,12,-118.16248566,-34.2920595451,-83.870426115
ETH_USDT_SWAP,15,joint,pre24_opp,lag_diagnostic,earlier,39,0.0682365252582,39,0.462962962963,-0.157894736842,4,4,4,0,0,-110.247011674,-130.247011674,-1.13269546568,0,0,0,0,0,0,4,-130.247011674,-19.4780474693,-110.768964205
ETH_USDT_SWAP,15,joint,pre24_opp,lag_diagnostic,later,39,0.0682365252582,35,0.388888888889,-0.37619047619,8,8,8,0,0,-92.1202226529,-112.120222653,-0.943141944046,0,1,0,0,0,0,8,-112.120222653,-41.699065583,-70.4211570699
ETH_USDT_SWAP,15,joint,episode12_opp,lag_diagnostic,all,39,0.0567406248019,72,0.477366255144,-0.173515981735,13,13,13,0,0.230769230769,-27.6403821702,-47.6403821702,-0.435575999559,0,2,0,0,0,0,13,-47.6403821702,-52.7093532106,5.06897104043
ETH_USDT_SWAP,15,joint,episode12_opp,lag_diagnostic,earlier,39,0.0567406248019,39,0.533333333333,-0.113157894737,4,4,4,0,0.25,-13.0992714002,-33.0992714002,-0.453245848586,0,0,0,0,0,0,4,-33.0992714002,-114.060836808,80.961565408
ETH_USDT_SWAP,15,joint,episode12_opp,lag_diagnostic,later,39,0.0567406248019,33,0.407407407407,-0.292780748663,9,9,9,0,0.222222222222,-34.1030980679,-54.1030980679,-0.427722733325,0,2,0,0,0,0,9,-54.1030980679,-25.4420271672,-28.6610709007
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,all,93,0.0673633433031,159,0.496442687747,-0.0764598758061,22,22,22,0,0.318181818182,-5.39507734602,-25.395077346,-0.285238849282,1,4,0,0,0,0,22,-25.395077346,-47.536368426,22.14129108
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,earlier,93,0.0673633433031,93,0.526455026455,-0.0112649577751,10,10,10,0,0.3,0.354660626735,-19.6453393733,-0.465205260241,0,1,0,0,0,0,10,-19.6453393733,-30.6621031569,11.0167637837
ETH_USDT_SWAP,15,v9_both,pre12_opp,primary,later,93,0.0673633433031,66,0.453993933266,-0.174699926939,12,12,12,0,0.333333333333,-10.1865256566,-30.1865256566,-0.135266840148,1,3,0,0,0,0,12,-30.1865256566,-61.5982561503,31.4117304937
ETH_USDT_SWAP,15,v9_both,pre12_trend,single_feature,all,93,0.0237814767938,159,0.496245059289,0.00713518032004,22,22,22,0,0.136363636364,-64.7497143412,-84.7497143412,-0.829954782481,0,2,0,0,0,0,22,-84.7497143412,-64.5331921981,-20.2165221431
ETH_USDT_SWAP,15,v9_both,pre12_trend,single_feature,earlier,93,0.0237814767938,93,0.602513227513,0.149368863955,10,10,10,0,0.2,-32.2121255201,-52.2121255201,-0.558531830019,0,1,0,0,0,0,10,-52.2121255201,-72.070799727,19.8586742069
ETH_USDT_SWAP,15,v9_both,pre12_trend,single_feature,later,93,0.0237814767938,66,0.392315470172,-0.160839160839,12,12,12,0,0.0833333333333,-91.8643716921,-111.864371692,-1.0561405762,0,1,0,0,0,0,12,-111.864371692,-58.2518525908,-53.6125191014
ETH_USDT_SWAP,15,v9_both,pre12_inward,single_feature,all,93,0.0662624319582,159,0.493083003953,-0.100220921901,20,20,20,0,0.25,-14.6777007951,-34.6777007951,-0.287380362795,2,4,0,1,0,0,20,-34.6777007951,-74.6047435936,39.9270427985
ETH_USDT_SWAP,15,v9_both,pre12_inward,single_feature,earlier,93,0.0662624319582,93,0.517195767196,-0.0205604129987,10,10,10,0,0.2,-54.0150362378,-74.0150362378,-0.716759704776,0,1,0,0,0,0,10,-74.0150362378,-55.9221594866,-18.0928767511
ETH_USDT_SWAP,15,v9_both,pre12_inward,single_feature,later,93,0.0662624319582,66,0.467138523761,-0.203298194343,10,10,10,0,0.3,24.6596346477,4.65963464767,0.141998979186,2,3,0,1,0,0,10,4.65963464767,-93.2873277005,97.9469623482
ETH_USDT_SWAP,15,v9_both,now12_opp,lag_diagnostic,all,93,0.0654352790552,159,0.500790513834,-0.0544841175066,23,23,23,0,0.304347826087,-5.11513359591,-25.1151335959,-0.313650327242,1,4,0,0,0,0,23,-25.1151335959,-47.2397698733,22.1246362774
ETH_USDT_SWAP,15,v9_both,now12_opp,lag_diagnostic,earlier,93,0.0654352790552,93,0.529761904762,0.0211124705321,10,10,10,0,0.3,0.354660626735,-19.6453393733,-0.465205260241,0,1,0,0,0,0,10,-19.6453393733,-30.6621031569,11.0167637837
ETH_USDT_SWAP,15,v9_both,now12_opp,lag_diagnostic,later,93,0.0654352790552,66,0.464105156724,-0.154910760881,13,13,13,0,0.307692307692,-9.32266761333,-29.3226676133,-0.197069609551,1,3,0,0,0,0,13,-29.3226676133,-59.9918211935,30.6691535802
ETH_USDT_SWAP,15,v9_both,pre3_opp,lag_diagnostic,all,93,0.0597351460923,159,0.533003952569,0.0310007165035,23,23,23,0,0.347826086957,8.33387451469,-11.6661254853,-0.165262799967,2,4,0,1,0,0,23,-11.6661254853,-87.874390243,76.2082647577
ETH_USDT_SWAP,15,v9_both,pre3_opp,lag_diagnostic,earlier,93,0.0597351460923,93,0.541005291005,0.0987586165737,10,10,10,0,0.2,-50.1053525808,-70.1053525808,-0.693837830811,0,1,0,0,0,0,10,-70.1053525808,-68.622137774,-1.48321480682
ETH_USDT_SWAP,15,v9_both,pre3_opp,lag_diagnostic,later,93,0.0597351460923,66,0.521739130435,-0.0622273249139,13,13,13,0,0.461538461538,53.2871261266,33.2871261266,0.241333377606,2,3,0,1,0,0,13,33.2871261266,-102.683815219,135.970941346
ETH_USDT_SWAP,15,v9_both,pre24_opp,lag_diagnostic,all,93,0.0762062751626,159,0.480632411067,-0.0746029376642,22,22,22,0,0.227272727273,-35.5344855528,-55.5344855528,-0.573278408928,1,4,0,0,0,0,22,-55.5344855528,-48.4931712176,-7.04131433515
ETH_USDT_SWAP,15,v9_both,pre24_opp,lag_diagnostic,earlier,93,0.0762062751626,93,0.519841269841,0.0190236041897,10,10,10,0,0.3,-34.2547928674,-54.2547928674,-0.49235724954,0,1,0,0,0,0,10,-54.2547928674,-40.8004335278,-13.4543593396
ETH_USDT_SWAP,15,v9_both,pre24_opp,lag_diagnostic,later,93,0.0762062751626,66,0.448938321537,-0.162884876318,12,12,12,0,0.166666666667,-36.6008961239,-56.6008961239,-0.640712708418,1,3,0,0,0,0,12,-56.6008961239,-54.9037859592,-1.69711016474
ETH_USDT_SWAP,15,v9_both,episode12_opp,lag_diagnostic,all,93,0.0673633433031,159,0.501778656126,-0.0800991163124,22,22,22,0,0.318181818182,-5.39507734602,-25.395077346,-0.285238849282,1,4,0,0,0,0,22,-25.395077346,-47.536368426,22.14129108
ETH_USDT_SWAP,15,v9_both,episode12_opp,lag_diagnostic,earlier,93,0.0673633433031,93,0.546296296296,-0.00449106263615,10,10,10,0,0.3,0.354660626735,-19.6453393733,-0.465205260241,0,1,0,0,0,0,10,-19.6453393733,-30.6621031569,11.0167637837
ETH_USDT_SWAP,15,v9_both,episode12_opp,lag_diagnostic,later,93,0.0673633433031,66,0.448938321537,-0.182924538148,12,12,12,0,0.333333333333,-10.1865256566,-30.1865256566,-0.135266840148,1,3,0,0,0,0,12,-30.1865256566,-61.5982561503,31.4117304937
ETH_USDT_SWAP,30,joint,pre12_opp,primary,all,34,0.0727571455021,49,0.498161764706,-0.00510204081633,5,5,5,0,0.4,10.549836308,-9.45016369198,-0.0575973096768,0,0,0,0,0,0,5,-9.45016369198,-206.321143707,196.870980015
ETH_USDT_SWAP,30,joint,pre12_opp,primary,earlier,34,0.0727571455021,34,0.553359683794,0.179526355997,4,4,4,0,0.25,-35.6668975135,-55.6668975135,-0.385943572352,0,0,0,0,0,0,4,-55.6668975135,-225.779190754,170.112293241
ETH_USDT_SWAP,30,joint,pre12_opp,primary,later,34,0.0727571455021,15,0.407407407407,-0.310714285714,1,1,1,0,1,195.416771594,175.416771594,1.25578774103,0,0,0,0,0,0,1,175.416771594,-128.488955517,303.905727111
ETH_USDT_SWAP,30,joint,pre12_trend,single_feature,all,34,0.026624983017,49,0.647058823529,0.359489795918,6,6,6,0,0.666666666667,196.738645737,176.738645737,1.13338820471,1,2,1,1,0,0,6,176.738645737,-165.104508814,341.843154551
ETH_USDT_SWAP,30,joint,pre12_trend,single_feature,earlier,34,0.026624983017,34,0.600790513834,0.30359052712,4,4,4,0,0.5,173.780409741,153.780409741,0.951215178792,1,1,1,1,0,0,4,153.780409741,-189.581115864,343.361525605
ETH_USDT_SWAP,30,joint,pre12_trend,single_feature,later,34,0.026624983017,15,0.759259259259,0.496428571429,2,2,2,0,1,242.655117729,222.655117729,1.49773425656,0,1,0,0,0,0,2,222.655117729,-116.151294714,338.806412443
ETH_USDT_SWAP,30,joint,pre12_inward,single_feature,all,34,0.0589615081557,49,0.409926470588,-0.229591836735,6,6,6,0,0.666666666667,179.67517666,159.67517666,0.891426179117,1,2,0,1,0,0,6,159.67517666,-193.2662079,352.94138456
ETH_USDT_SWAP,30,joint,pre12_inward,single_feature,earlier,34,0.0589615081557,34,0.470355731225,-0.0542398777693,4,4,4,0,0.75,309.27651323,289.27651323,1.28729782926,1,2,0,1,0,0,4,289.27651323,-185.856466963,475.132980192
ETH_USDT_SWAP,30,joint,pre12_inward,single_feature,later,34,0.0589615081557,15,0.314814814815,-0.482142857143,2,2,2,0,0.5,-79.52749648,-99.52749648,0.0996828788344,0,0,0,0,0,0,2,-99.52749648,-208.085689775,108.558193295
ETH_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,all,34,0.064822087499,49,0.487132352941,-0.0241836734694,5,5,5,0,0.4,10.549836308,-9.45016369198,-0.0575973096768,0,0,0,0,0,0,5,-9.45016369198,-206.321143707,196.870980015
ETH_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,earlier,34,0.064822087499,34,0.537549407115,0.143162719633,4,4,4,0,0.25,-35.6668975135,-55.6668975135,-0.385943572352,0,0,0,0,0,0,4,-55.6668975135,-225.779190754,170.112293241
ETH_USDT_SWAP,30,joint,now12_opp,lag_diagnostic,later,34,0.064822087499,15,0.407407407407,-0.264285714286,1,1,1,0,1,195.416771594,175.416771594,1.25578774103,0,0,0,0,0,0,1,175.416771594,-128.488955517,303.905727111
ETH_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,all,34,0.0704077236455,49,0.490808823529,0.0125510204082,4,4,4,0,0.5,66.0135396729,46.0135396729,0.37529758521,0,1,0,0,0,0,4,46.0135396729,-237.107457538,283.120997211
ETH_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,earlier,34,0.0704077236455,34,0.509881422925,0.111382734912,4,4,4,0,0.5,66.0135396729,46.0135396729,0.37529758521,0,1,0,0,0,0,4,46.0135396729,-237.107457538,283.120997211
ETH_USDT_SWAP,30,joint,pre3_opp,lag_diagnostic,later,34,0.0704077236455,15,0.518518518519,-0.0607142857143,0,0,0,0,,,,,0,0,0,0,0,0,0,,,
ETH_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,all,34,0.0569556802313,49,0.466911764706,-0.0395918367347,5,5,5,0,0.6,162.174915265,142.174915265,1.23573367156,1,1,1,1,0,0,5,142.174915265,-220.733675475,362.90859074
ETH_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,earlier,34,0.0569556802313,34,0.482213438735,0.108021390374,4,4,4,0,0.5,153.864451182,133.864451182,1.23072015419,1,1,1,1,0,0,4,133.864451182,-243.794855465,377.659306648
ETH_USDT_SWAP,30,joint,pre24_opp,lag_diagnostic,later,34,0.0569556802313,15,0.462962962963,-0.225,1,1,1,0,1,195.416771594,175.416771594,1.25578774103,0,0,0,0,0,0,1,175.416771594,-128.488955517,303.905727111
ETH_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,all,34,0.0727571455021,49,0.520220588235,0.0261224489796,5,5,5,0,0.4,10.549836308,-9.45016369198,-0.0575973096768,0,0,0,0,0,0,5,-9.45016369198,-206.321143707,196.870980015
ETH_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,earlier,34,0.0727571455021,34,0.561264822134,0.18563789152,4,4,4,0,0.25,-35.6668975135,-55.6668975135,-0.385943572352,0,0,0,0,0,0,4,-55.6668975135,-225.779190754,170.112293241
ETH_USDT_SWAP,30,joint,episode12_opp,lag_diagnostic,later,34,0.0727571455021,15,0.444444444444,-0.275,1,1,1,0,1,195.416771594,175.416771594,1.25578774103,0,0,0,0,0,0,1,175.416771594,-128.488955517,303.905727111
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,all,59,0.0631759835643,99,0.486486486486,0.00539270253556,12,12,12,0,0.25,17.1038727696,-2.89612723035,-0.167175702273,1,1,0,1,0,0,12,-2.89612723035,-55.3939169136,52.4977896833
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,earlier,59,0.0631759835643,59,0.521276595745,0.128638223261,6,6,6,0,0.166666666667,-79.6897487362,-99.6897487362,-0.509271820296,0,0,0,0,0,0,6,-99.6897487362,41.9126414212,-141.602390157
ETH_USDT_SWAP,30,v9_both,pre12_opp,primary,later,59,0.0631759835643,40,0.438746438746,-0.202626641651,6,6,6,0,0.333333333333,113.897494275,93.8974942754,0.17492041575,1,1,0,1,0,0,6,93.8974942754,-152.700475248,246.597969524
ETH_USDT_SWAP,30,v9_both,pre12_trend,single_feature,all,59,0.0268684219372,99,0.558378378378,0.208546691404,11,11,11,0,0.363636363636,22.1539513947,2.15395139468,0.221487060154,1,2,1,1,0,0,11,2.15395139468,-34.6185161617,36.7724675564
ETH_USDT_SWAP,30,v9_both,pre12_trend,single_feature,earlier,59,0.0268684219372,59,0.567375886525,0.235300993571,6,6,6,0,0.333333333333,40.155204559,20.155204559,0.407572983306,1,1,1,1,0,0,6,20.155204559,36.5656220774,-16.4104175184
ETH_USDT_SWAP,30,v9_both,pre12_trend,single_feature,later,59,0.0268684219372,40,0.532763532764,0.112757973734,5,5,5,0,0.4,0.552447597484,-19.4475524025,-0.00181604762804,0,1,0,0,0,0,5,-19.4475524025,-120.039482049,100.591929646
ETH_USDT_SWAP,30,v9_both,pre12_inward,single_feature,all,59,0.0640032811804,99,0.460540540541,-0.108460111317,11,11,11,0,0.545454545455,98.0557224217,78.0557224217,0.487889648863,2,2,0,2,0,0,11,78.0557224217,8.89340205055,69.1623203711
ETH_USDT_SWAP,30,v9_both,pre12_inward,single_feature,earlier,59,0.0640032811804,59,0.47695035461,-0.0216247808299,6,6,6,0,0.5,81.2099646747,61.2099646747,0.309231129223,1,1,0,1,0,0,6,61.2099646747,40.4487228938,20.7612417809
ETH_USDT_SWAP,30,v9_both,pre12_inward,single_feature,later,59,0.0640032811804,40,0.447293447293,-0.226641651032,5,5,5,0,0.6,118.270631718,98.2706317181,0.702279872431,1,1,0,1,0,0,5,98.2706317181,-28.9729829614,127.243614679
ETH_USDT_SWAP,30,v9_both,now12_opp,lag_diagnostic,all,59,0.0561582812419,99,0.483783783784,-0.00238713667285,12,12,12,0,0.25,17.1038727696,-2.89612723035,-0.167175702273,1,1,0,1,0,0,12,-2.89612723035,-55.3939169136,52.4977896833
ETH_USDT_SWAP,30,v9_both,now12_opp,lag_diagnostic,earlier,59,0.0561582812419,59,0.519503546099,0.108065458796,6,6,6,0,0.166666666667,-79.6897487362,-99.6897487362,-0.509271820296,0,0,0,0,0,0,6,-99.6897487362,41.9126414212,-141.602390157
ETH_USDT_SWAP,30,v9_both,now12_opp,lag_diagnostic,later,59,0.0561582812419,40,0.450142450142,-0.156285178236,6,6,6,0,0.333333333333,113.897494275,93.8974942754,0.17492041575,1,1,0,1,0,0,6,93.8974942754,-152.700475248,246.597969524
ETH_USDT_SWAP,30,v9_both,pre3_opp,lag_diagnostic,all,59,0.0740880605054,99,0.457297297297,-0.00251082251082,9,9,9,0,0.333333333333,-41.544978912,-61.544978912,-0.299770514668,0,1,0,0,0,0,9,-61.544978912,48.0140077388,-109.558986651
ETH_USDT_SWAP,30,v9_both,pre3_opp,lag_diagnostic,earlier,59,0.0740880605054,59,0.492907801418,0.0990648743425,6,6,6,0,0.5,4.93839550519,-15.0616044948,0.0597397278886,0,1,0,0,0,0,6,-15.0616044948,123.569406143,-138.631010638
ETH_USDT_SWAP,30,v9_both,pre3_opp,lag_diagnostic,later,59,0.0740880605054,40,0.421652421652,-0.101313320826,3,3,3,0,0,-134.511727746,-154.511727746,-1.01879099978,0,0,0,0,0,0,3,-154.511727746,-103.09678907,-51.4149386762
ETH_USDT_SWAP,30,v9_both,pre24_opp,lag_diagnostic,all,59,0.0782212693662,99,0.487567567568,-0.0199628942486,10,10,10,0,0.4,126.929794097,106.929794097,0.635185900505,2,2,1,2,0,0,10,106.929794097,-41.2449535358,148.174747633
ETH_USDT_SWAP,30,v9_both,pre24_opp,lag_diagnostic,earlier,59,0.0782212693662,59,0.507092198582,0.0686732904734,6,6,6,0,0.333333333333,46.6644837278,26.6644837278,0.568503997398,1,1,1,1,0,0,6,26.6644837278,29.9797605379,-3.31527681017
ETH_USDT_SWAP,30,v9_both,pre24_opp,lag_diagnostic,later,59,0.0782212693662,40,0.472934472934,-0.110318949343,4,4,4,0,0.5,247.327759652,227.327759652,0.735208755166,1,1,0,1,0,0,4,227.327759652,-148.082024646,375.409784298
ETH_USDT_SWAP,30,v9_both,episode12_opp,lag_diagnostic,all,59,0.0631759835643,99,0.507027027027,0.0322325293754,12,12,12,0,0.25,17.1038727696,-2.89612723035,-0.167175702273,1,1,0,1,0,0,12,-2.89612723035,-55.3939169136,52.4977896833
ETH_USDT_SWAP,30,v9_both,episode12_opp,lag_diagnostic,earlier,59,0.0631759835643,59,0.537234042553,0.1536528346,6,6,6,0,0.166666666667,-79.6897487362,-99.6897487362,-0.509271820296,0,0,0,0,0,0,6,-99.6897487362,41.9126414212,-141.602390157
ETH_USDT_SWAP,30,v9_both,episode12_opp,lag_diagnostic,later,59,0.0631759835643,40,0.467236467236,-0.163414634146,6,6,6,0,0.333333333333,113.897494275,93.8974942754,0.17492041575,1,1,0,1,0,0,6,93.8974942754,-152.700475248,246.597969524
ETH_USDT_SWAP,60,joint,pre12_opp,primary,all,19,0.0513650867598,25,0.404761904762,0.201538461538,4,4,4,0,0,-191.673636318,-211.673636318,-0.990694574011,0,0,0,0,0,0,4,-211.673636318,3.084038734,-214.757675052
ETH_USDT_SWAP,60,joint,pre12_opp,primary,earlier,19,0.0513650867598,19,0.270833333333,0.164912280702,2,2,2,0,0,-125.43408798,-145.43408798,-0.886376981694,0,0,0,0,0,0,2,-145.43408798,164.940648505,-310.374736485
ETH_USDT_SWAP,60,joint,pre12_opp,primary,later,19,0.0513650867598,6,0.6,-0.0857142857143,2,2,2,0,0,-257.913184656,-277.913184656,-1.09501216633,0,0,0,0,0,0,2,-277.913184656,-158.772571037,-119.140613619
ETH_USDT_SWAP,60,joint,pre12_trend,single_feature,all,19,0.0210555269009,25,0.535714285714,0.187692307692,4,4,4,0,0,-195.710916373,-215.710916373,-1.12902012638,0,0,0,0,0,0,4,-215.710916373,50.0038729646,-265.714789338
ETH_USDT_SWAP,60,joint,pre12_trend,single_feature,earlier,19,0.0210555269009,19,0.645833333333,0.378947368421,2,2,2,0,0,-133.508648091,-153.508648091,-1.16302808644,0,0,0,0,0,0,2,-153.508648091,258.780316967,-412.288965057
ETH_USDT_SWAP,60,joint,pre12_trend,single_feature,later,19,0.0210555269009,6,0,-0.657142857143,2,2,2,0,0,-257.913184656,-277.913184656,-1.09501216633,0,0,0,0,0,0,2,-277.913184656,-158.772571037,-119.140613619
ETH_USDT_SWAP,60,joint,pre12_inward,single_feature,all,19,0.0508423361197,25,0.380952380952,0.00538461538462,4,4,4,0,0,-286.783927139,-306.783927139,-1.07939978318,0,0,0,0,0,0,4,-306.783927139,-86.9293335186,-219.854593621
ETH_USDT_SWAP,60,joint,pre12_inward,single_feature,earlier,19,0.0508423361197,19,0.291666666667,-0.110526315789,2,2,2,0,0,-315.654669623,-335.654669623,-1.06378740004,0,0,0,0,0,0,2,-335.654669623,-15.0860959999,-320.568573623
ETH_USDT_SWAP,60,joint,pre12_inward,single_feature,later,19,0.0508423361197,6,0.6,-0.0285714285714,2,2,2,0,0,-257.913184656,-277.913184656,-1.09501216633,0,0,0,0,0,0,2,-277.913184656,-158.772571037,-119.140613619
