stream,period,kind,length,first_entry,last_exit_bar,sum_net_r,first_entry_beijing,last_exit_bar_beijing
ETH 5m Binance,later,net_loss,1,2024-06-04T09:25:00+00:00,2024-06-04T10:35:00+00:00,-1.6260566194837598,2024-06-04T17:25:00+08:00,2024-06-04T18:35:00+08:00
ETH 5m Binance,later,net_loss,1,2024-06-16T06:55:00+00:00,2024-06-16T07:45:00+00:00,-1.6005714285714314,2024-06-16T14:55:00+08:00,2024-06-16T15:45:00+08:00
ETH 5m Binance,later,net_loss,1,2024-07-19T07:40:00+00:00,2024-07-19T13:35:00+00:00,-1.275991078669896,2024-07-19T15:40:00+08:00,2024-07-19T21:35:00+08:00
ETH 5m Binance,later,net_loss,1,2024-07-26T18:50:00+00:00,2024-07-27T00:00:00+00:00,-0.0078296836982914,2024-07-27T02:50:00+08:00,2024-07-27T08:00:00+08:00
ETH 5m Binance,later,net_loss,1,2024-07-30T12:45:00+00:00,2024-07-30T14:00:00+00:00,-0.9606998867497224,2024-07-30T20:45:00+08:00,2024-07-30T22:00:00+08:00
ETH 5m Binance,later,net_loss,1,2024-09-26T23:20:00+00:00,2024-09-27T00:30:00+00:00,-1.2838049837486547,2024-09-27T07:20:00+08:00,2024-09-27T08:30:00+08:00
ETH 5m Binance,later,net_loss,1,2024-11-27T01:00:00+00:00,2024-11-27T01:15:00+00:00,-1.31024355971898,2024-11-27T09:00:00+08:00,2024-11-27T09:15:00+08:00
ETH 5m Binance,later,net_loss,1,2025-02-27T12:15:00+00:00,2025-02-27T12:35:00+00:00,-1.3089973614775592,2025-02-27T20:15:00+08:00,2025-02-27T20:35:00+08:00
ETH 5m Binance,later,net_loss,1,2025-03-02T08:35:00+00:00,2025-03-02T09:15:00+00:00,-1.4703319148936034,2025-03-02T16:35:00+08:00,2025-03-02T17:15:00+08:00
ETH 5m Binance,later,net_loss,1,2025-03-07T20:40:00+00:00,2025-03-07T20:50:00+00:00,-1.129445180722884,2025-03-08T04:40:00+08:00,2025-03-08T04:50:00+08:00
ETH 5m Binance,later,net_loss,1,2025-04-27T18:40:00+00:00,2025-04-27T20:25:00+00:00,-1.660542124542114,2025-04-28T02:40:00+08:00,2025-04-28T04:25:00+08:00
ETH 5m Binance,later,net_loss,1,2025-05-28T19:55:00+00:00,2025-05-28T21:20:00+00:00,-1.2110173317210855,2025-05-29T03:55:00+08:00,2025-05-29T05:20:00+08:00
ETH 5m Binance,later,net_loss,1,2025-06-07T07:00:00+00:00,2025-06-07T08:15:00+00:00,-1.329869393139841,2025-06-07T15:00:00+08:00,2025-06-07T16:15:00+08:00
ETH 5m Binance,later,net_loss,1,2025-07-05T15:50:00+00:00,2025-07-05T21:20:00+00:00,-1.5418551351351115,2025-07-05T23:50:00+08:00,2025-07-06T05:20:00+08:00
ETH 5m Binance,later,net_loss,1,2025-07-10T15:15:00+00:00,2025-07-10T16:15:00+00:00,-1.3262668240849942,2025-07-10T23:15:00+08:00,2025-07-11T00:15:00+08:00
ETH 5m Binance,later,net_loss,1,2025-07-17T20:05:00+00:00,2025-07-17T21:05:00+00:00,-1.1195022003168469,2025-07-18T04:05:00+08:00,2025-07-18T05:05:00+08:00
ETH 5m Binance,later,net_loss,1,2025-07-26T11:50:00+00:00,2025-07-26T18:50:00+00:00,-0.7971330756488182,2025-07-26T19:50:00+08:00,2025-07-27T02:50:00+08:00
ETH 5m Binance,later,net_loss,1,2025-08-03T23:20:00+00:00,2025-08-04T00:05:00+00:00,-1.270841092727981,2025-08-04T07:20:00+08:00,2025-08-04T08:05:00+08:00
ETH 5m Binance,later,net_loss,1,2025-08-06T05:30:00+00:00,2025-08-06T12:25:00+00:00,-0.7743240536751487,2025-08-06T13:30:00+08:00,2025-08-06T20:25:00+08:00
ETH 5m Binance,later,net_loss,1,2025-08-31T20:15:00+00:00,2025-08-31T21:40:00+00:00,-1.6028749154834585,2025-09-01T04:15:00+08:00,2025-09-01T05:40:00+08:00
ETH 5m Binance,later,net_loss,1,2025-09-03T06:25:00+00:00,2025-09-03T08:15:00+00:00,-1.482108501118581,2025-09-03T14:25:00+08:00,2025-09-03T16:15:00+08:00
ETH 5m Binance,later,net_loss,1,2025-10-13T11:25:00+00:00,2025-10-13T13:30:00+00:00,-1.1597956005450645,2025-10-13T19:25:00+08:00,2025-10-13T21:30:00+08:00
ETH 5m Binance,later,net_loss,1,2025-10-29T13:10:00+00:00,2025-10-29T13:30:00+00:00,-1.438961265684666,2025-10-29T21:10:00+08:00,2025-10-29T21:30:00+08:00
ETH 5m Binance,later,net_loss,1,2025-11-11T11:45:00+00:00,2025-11-11T12:25:00+00:00,-1.4823409703504216,2025-11-11T19:45:00+08:00,2025-11-11T20:25:00+08:00
ETH 5m Binance,later,net_loss,1,2025-12-09T09:45:00+00:00,2025-12-09T12:15:00+00:00,-1.3807038626609327,2025-12-09T17:45:00+08:00,2025-12-09T20:15:00+08:00
ETH 5m Binance,later,net_loss,1,2025-12-12T11:25:00+00:00,2025-12-12T12:50:00+00:00,-1.427057501652348,2025-12-12T19:25:00+08:00,2025-12-12T20:50:00+08:00
ETH 5m Binance,later,net_loss,1,2026-01-04T18:30:00+00:00,2026-01-04T20:05:00+00:00,-1.920167647058841,2026-01-05T02:30:00+08:00,2026-01-05T04:05:00+08:00
ETH 5m Binance,later,net_loss,1,2026-01-30T18:55:00+00:00,2026-01-31T02:15:00+00:00,-0.5912204158790169,2026-01-31T02:55:00+08:00,2026-01-31T10:15:00+08:00
ETH 5m Binance,later,net_loss,1,2026-02-03T06:05:00+00:00,2026-02-03T07:10:00+00:00,-1.3020547588005251,2026-02-03T14:05:00+08:00,2026-02-03T15:10:00+08:00
ETH 5m Binance,later,net_loss,1,2026-02-20T17:25:00+00:00,2026-02-20T17:50:00+00:00,-1.1309851451721882,2026-02-21T01:25:00+08:00,2026-02-21T01:50:00+08:00
ETH 5m Binance,later,net_loss,1,2026-03-02T11:30:00+00:00,2026-03-02T11:45:00+00:00,-1.26665106675844,2026-03-02T19:30:00+08:00,2026-03-02T19:45:00+08:00
ETH 5m Binance,later,net_loss,1,2026-03-06T07:30:00+00:00,2026-03-06T09:10:00+00:00,-1.2468116113744068,2026-03-06T15:30:00+08:00,2026-03-06T17:10:00+08:00
ETH 5m Binance,later,net_loss,1,2026-04-01T20:55:00+00:00,2026-04-02T01:05:00+00:00,-1.2548123515439442,2026-04-02T04:55:00+08:00,2026-04-02T09:05:00+08:00
ETH 5m Binance,later,net_loss,1,2026-04-09T11:30:00+00:00,2026-04-09T15:15:00+00:00,-1.3319451637471518,2026-04-09T19:30:00+08:00,2026-04-09T23:15:00+08:00
ETH 5m Binance,later,net_loss,1,2026-04-13T08:20:00+00:00,2026-04-13T09:00:00+00:00,-1.5306861313868154,2026-04-13T16:20:00+08:00,2026-04-13T17:00:00+08:00
ETH 5m Binance,development,net_loss_stop,15,2023-09-03T04:00:00+00:00,2023-09-13T17:45:00+00:00,-33.57148994638852,2023-09-03T12:00:00+08:00,2023-09-14T01:45:00+08:00
ETH 5m Binance,later,net_loss_stop,14,2024-02-17T08:25:00+00:00,2024-03-09T14:50:00+00:00,-18.588421103830406,2024-02-17T16:25:00+08:00,2024-03-09T22:50:00+08:00
ETH 5m Binance,later,net_loss_stop,11,2026-04-21T01:15:00+00:00,2026-04-28T21:40:00+00:00,-15.47152609826777,2026-04-21T09:15:00+08:00,2026-04-29T05:40:00+08:00
ETH 5m Binance,development,net_loss_stop,10,2020-05-01T05:20:00+00:00,2020-05-06T01:15:00+00:00,-12.557505769560521,2020-05-01T13:20:00+08:00,2020-05-06T09:15:00+08:00
ETH 5m Binance,development,net_loss_stop,10,2022-12-21T09:05:00+00:00,2022-12-29T00:50:00+00:00,-18.95084061561315,2022-12-21T17:05:00+08:00,2022-12-29T08:50:00+08:00
ETH 5m Binance,later,net_loss_stop,10,2024-10-19T07:35:00+00:00,2024-10-23T06:15:00+00:00,-13.797140301273407,2024-10-19T15:35:00+08:00,2024-10-23T14:15:00+08:00
ETH 5m Binance,development,net_loss_stop,9,2020-07-03T08:05:00+00:00,2020-07-09T09:20:00+00:00,-13.149024240265035,2020-07-03T16:05:00+08:00,2020-07-09T17:20:00+08:00
ETH 5m Binance,development,net_loss_stop,9,2020-10-11T10:35:00+00:00,2020-10-12T09:45:00+00:00,-13.337630820930897,2020-10-11T18:35:00+08:00,2020-10-12T17:45:00+08:00
ETH 5m Binance,development,net_loss_stop,9,2023-02-18T15:40:00+00:00,2023-02-25T16:10:00+00:00,-13.708838387500823,2023-02-18T23:40:00+08:00,2023-02-26T00:10:00+08:00
ETH 5m Binance,development,net_loss_stop,9,2023-07-16T09:30:00+00:00,2023-07-28T17:05:00+00:00,-12.284384075767644,2023-07-16T17:30:00+08:00,2023-07-29T01:05:00+08:00
ETH 5m Binance,later,net_loss_stop,9,2024-07-02T12:45:00+00:00,2024-07-11T06:45:00+00:00,-12.264547485844984,2024-07-02T20:45:00+08:00,2024-07-11T14:45:00+08:00
ETH 5m Binance,development,net_loss_stop,8,2022-06-14T01:10:00+00:00,2022-06-17T20:20:00+00:00,-8.739627192286735,2022-06-14T09:10:00+08:00,2022-06-18T04:20:00+08:00
ETH 5m Binance,development,net_loss_stop,8,2023-02-27T11:40:00+00:00,2023-03-08T21:45:00+00:00,-11.896822858722937,2023-02-27T19:40:00+08:00,2023-03-09T05:45:00+08:00
ETH 5m Binance,development,net_loss_stop,8,2023-05-02T07:25:00+00:00,2023-05-12T19:50:00+00:00,-10.32982475996435,2023-05-02T15:25:00+08:00,2023-05-13T03:50:00+08:00
ETH 5m Binance,development,net_loss_stop,8,2023-05-14T06:10:00+00:00,2023-05-24T00:10:00+00:00,-15.072061315477061,2023-05-14T14:10:00+08:00,2023-05-24T08:10:00+08:00
ETH 5m Binance,later,net_loss_stop,8,2025-03-11T18:15:00+00:00,2025-03-18T00:50:00+00:00,-10.075548156286306,2025-03-12T02:15:00+08:00,2025-03-18T08:50:00+08:00
ETH 5m Binance,later,net_loss_stop,8,2025-06-08T09:35:00+00:00,2025-06-18T17:30:00+00:00,-10.224177253671222,2025-06-08T17:35:00+08:00,2025-06-19T01:30:00+08:00
ETH 5m Binance,later,net_loss_stop,8,2025-12-21T09:35:00+00:00,2026-01-01T14:50:00+00:00,-13.251872188576932,2025-12-21T17:35:00+08:00,2026-01-01T22:50:00+08:00
ETH 5m Binance,development,net_loss_stop,7,2021-07-28T01:55:00+00:00,2021-07-29T11:40:00+00:00,-8.42604164861622,2021-07-28T09:55:00+08:00,2021-07-29T19:40:00+08:00
ETH 5m Binance,development,net_loss_stop,7,2022-07-17T09:10:00+00:00,2022-07-20T10:15:00+00:00,-8.079477941891437,2022-07-17T17:10:00+08:00,2022-07-20T18:15:00+08:00
ETH 5m Binance,development,net_loss_stop,7,2022-08-12T00:15:00+00:00,2022-08-20T17:30:00+00:00,-8.95828762734451,2022-08-12T08:15:00+08:00,2022-08-21T01:30:00+08:00
ETH 5m Binance,development,net_loss_stop,7,2023-03-12T13:25:00+00:00,2023-03-19T13:05:00+00:00,-9.180804427771722,2023-03-12T21:25:00+08:00,2023-03-19T21:05:00+08:00
ETH 5m Binance,development,net_loss_stop,7,2023-06-30T01:10:00+00:00,2023-07-08T16:35:00+00:00,-12.644618567096584,2023-06-30T09:10:00+08:00,2023-07-09T00:35:00+08:00
ETH 5m Binance,development,net_loss_stop,7,2023-12-23T16:35:00+00:00,2023-12-31T07:25:00+00:00,-6.763689737685184,2023-12-24T00:35:00+08:00,2023-12-31T15:25:00+08:00
ETH 5m Binance,later,net_loss_stop,7,2024-03-23T07:10:00+00:00,2024-03-29T05:20:00+00:00,-9.607814781449148,2024-03-23T15:10:00+08:00,2024-03-29T13:20:00+08:00
ETH 5m Binance,later,net_loss_stop,7,2024-12-28T06:45:00+00:00,2025-01-01T15:45:00+00:00,-9.543009824021901,2024-12-28T14:45:00+08:00,2025-01-01T23:45:00+08:00
ETH 5m Binance,later,net_loss_stop,7,2025-04-08T08:15:00+00:00,2025-04-15T13:55:00+00:00,-8.80917135943292,2025-04-08T16:15:00+08:00,2025-04-15T21:55:00+08:00
ETH 5m Binance,later,net_loss_stop,7,2025-12-16T20:35:00+00:00,2025-12-20T11:20:00+00:00,-11.420793624384448,2025-12-17T04:35:00+08:00,2025-12-20T19:20:00+08:00
ETH 5m Binance,development,net_loss_stop,6,2020-12-16T01:45:00+00:00,2020-12-19T14:25:00+00:00,-7.491058607978488,2020-12-16T09:45:00+08:00,2020-12-19T22:25:00+08:00
ETH 5m Binance,development,net_loss_stop,6,2021-02-21T19:15:00+00:00,2021-02-27T22:15:00+00:00,-6.913421394602594,2021-02-22T03:15:00+08:00,2021-02-28T06:15:00+08:00
ETH 5m Binance,development,net_loss_stop,6,2023-08-10T11:15:00+00:00,2023-08-13T17:10:00+00:00,-15.072553990822433,2023-08-10T19:15:00+08:00,2023-08-14T01:10:00+08:00
ETH 5m Binance,development,net_loss_stop,6,2023-08-27T02:20:00+00:00,2023-09-02T21:15:00+00:00,-12.275197902336368,2023-08-27T10:20:00+08:00,2023-09-03T05:15:00+08:00
ETH 5m Binance,development,net_loss_stop,6,2023-09-30T00:35:00+00:00,2023-10-05T15:00:00+00:00,-8.88943373802857,2023-09-30T08:35:00+08:00,2023-10-05T23:00:00+08:00
ETH 5m Binance,development,net_loss_stop,6,2023-10-12T05:25:00+00:00,2023-10-15T13:15:00+00:00,-8.968520267807273,2023-10-12T13:25:00+08:00,2023-10-15T21:15:00+08:00
ETH 5m Binance,later,net_loss_stop,6,2024-01-03T09:45:00+00:00,2024-01-07T05:00:00+00:00,-8.8712321124904,2024-01-03T17:45:00+08:00,2024-01-07T13:00:00+08:00
ETH 5m Binance,later,net_loss_stop,6,2024-01-13T15:35:00+00:00,2024-01-18T06:35:00+00:00,-8.89537190118682,2024-01-13T23:35:00+08:00,2024-01-18T14:35:00+08:00
ETH 5m Binance,later,net_loss_stop,6,2024-06-26T01:35:00+00:00,2024-06-29T16:00:00+00:00,-9.443729685670839,2024-06-26T09:35:00+08:00,2024-06-30T00:00:00+08:00
ETH 5m Binance,later,net_loss_stop,6,2024-08-14T10:20:00+00:00,2024-08-21T13:55:00+00:00,-8.310671862477369,2024-08-14T18:20:00+08:00,2024-08-21T21:55:00+08:00
ETH 5m Binance,later,net_loss_stop,6,2024-11-17T22:05:00+00:00,2024-11-20T22:05:00+00:00,-5.944085752890156,2024-11-18T06:05:00+08:00,2024-11-21T06:05:00+08:00
ETH 5m Binance,later,net_loss_stop,6,2025-10-25T05:20:00+00:00,2025-10-28T14:40:00+00:00,-9.395876438924578,2025-10-25T13:20:00+08:00,2025-10-28T22:40:00+08:00
ETH 5m Binance,later,net_loss_stop,6,2025-11-14T09:55:00+00:00,2025-11-18T15:00:00+00:00,-7.497064846614526,2025-11-14T17:55:00+08:00,2025-11-18T23:00:00+08:00
ETH 5m Binance,later,net_loss_stop,6,2026-01-09T06:45:00+00:00,2026-01-16T11:30:00+00:00,-9.44805500548357,2026-01-09T14:45:00+08:00,2026-01-16T19:30:00+08:00
ETH 5m Binance,development,net_loss_stop,5,2020-04-17T05:00:00+00:00,2020-04-20T08:30:00+00:00,-6.214850613917175,2020-04-17T13:00:00+08:00,2020-04-20T16:30:00+08:00
ETH 5m Binance,development,net_loss_stop,5,2020-11-19T23:10:00+00:00,2020-11-27T20:15:00+00:00,-5.8823579294707455,2020-11-20T07:10:00+08:00,2020-11-28T04:15:00+08:00
ETH 5m Binance,development,net_loss_stop,5,2021-03-07T16:45:00+00:00,2021-03-10T01:45:00+00:00,-6.000765182697934,2021-03-08T00:45:00+08:00,2021-03-10T09:45:00+08:00
ETH 5m Binance,development,net_loss_stop,5,2021-04-06T14:10:00+00:00,2021-04-15T17:05:00+00:00,-6.148578159080013,2021-04-06T22:10:00+08:00,2021-04-16T01:05:00+08:00
ETH 5m Binance,development,net_loss_stop,5,2021-12-01T16:20:00+00:00,2021-12-06T05:55:00+00:00,-5.938278345601049,2021-12-02T00:20:00+08:00,2021-12-06T13:55:00+08:00
ETH 5m Binance,development,net_loss_stop,5,2022-09-01T11:40:00+00:00,2022-09-08T13:40:00+00:00,-6.236265719259252,2022-09-01T19:40:00+08:00,2022-09-08T21:40:00+08:00
ETH 5m Binance,development,net_loss_stop,5,2023-02-01T08:25:00+00:00,2023-02-03T14:40:00+00:00,-6.499991273503927,2023-02-01T16:25:00+08:00,2023-02-03T22:40:00+08:00
ETH 5m Binance,development,net_loss_stop,5,2023-05-30T21:25:00+00:00,2023-06-08T22:45:00+00:00,-6.690139761821867,2023-05-31T05:25:00+08:00,2023-06-09T06:45:00+08:00
ETH 5m Binance,development,net_loss_stop,5,2023-06-14T05:45:00+00:00,2023-06-16T14:55:00+00:00,-8.581636061531897,2023-06-14T13:45:00+08:00,2023-06-16T22:55:00+08:00
ETH 5m Binance,development,net_loss_stop,5,2023-09-22T19:10:00+00:00,2023-09-23T16:55:00+00:00,-11.040424201463019,2023-09-23T03:10:00+08:00,2023-09-24T00:55:00+08:00
ETH 5m Binance,development,net_loss_stop,5,2023-11-25T11:25:00+00:00,2023-11-26T03:00:00+00:00,-7.30225109752126,2023-11-25T19:25:00+08:00,2023-11-26T11:00:00+08:00
ETH 5m Binance,development,net_loss_stop,5,2023-11-29T06:50:00+00:00,2023-12-03T14:05:00+00:00,-8.130766253961532,2023-11-29T14:50:00+08:00,2023-12-03T22:05:00+08:00
ETH 5m Binance,later,net_loss_stop,5,2024-11-08T11:05:00+00:00,2024-11-11T03:20:00+00:00,-6.383249092562926,2024-11-08T19:05:00+08:00,2024-11-11T11:20:00+08:00
ETH 5m Binance,later,net_loss_stop,5,2025-02-05T09:05:00+00:00,2025-02-12T13:30:00+00:00,-6.130775089042964,2025-02-05T17:05:00+08:00,2025-02-12T21:30:00+08:00
ETH 5m Binance,later,net_loss_stop,5,2025-02-19T20:25:00+00:00,2025-02-20T21:35:00+00:00,-6.728193848110233,2025-02-20T04:25:00+08:00,2025-02-21T05:35:00+08:00
ETH 5m Binance,later,net_loss_stop,5,2025-03-22T17:30:00+00:00,2025-03-26T02:05:00+00:00,-7.348978059663074,2025-03-23T01:30:00+08:00,2025-03-26T10:05:00+08:00
ETH 5m Binance,later,net_loss_stop,5,2025-08-10T21:25:00+00:00,2025-08-14T10:40:00+00:00,-6.403523061497556,2025-08-11T05:25:00+08:00,2025-08-14T18:40:00+08:00
ETH 5m Binance,later,net_loss_stop,5,2025-09-14T07:55:00+00:00,2025-09-19T02:10:00+00:00,-7.320835806067814,2025-09-14T15:55:00+08:00,2025-09-19T10:10:00+08:00
ETH 5m Binance,later,net_loss_stop,5,2025-11-01T00:10:00+00:00,2025-11-02T02:15:00+00:00,-7.8715612031859985,2025-11-01T08:10:00+08:00,2025-11-02T10:15:00+08:00
ETH 5m Binance,later,net_loss_stop,5,2025-12-04T14:00:00+00:00,2025-12-07T07:10:00+00:00,-6.375383064761529,2025-12-04T22:00:00+08:00,2025-12-07T15:10:00+08:00
ETH 5m Binance,later,net_loss_stop,5,2026-01-23T08:35:00+00:00,2026-01-24T17:10:00+00:00,-10.414122267510146,2026-01-23T16:35:00+08:00,2026-01-25T01:10:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2020-01-20T04:30:00+00:00,2020-01-21T09:45:00+00:00,-4.167958641216131,2020-01-20T12:30:00+08:00,2020-01-21T17:45:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2020-02-09T20:30:00+00:00,2020-02-15T11:15:00+00:00,-5.093815317075376,2020-02-10T04:30:00+08:00,2020-02-15T19:15:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2020-04-09T10:00:00+00:00,2020-04-14T13:05:00+00:00,-5.066948679452685,2020-04-09T18:00:00+08:00,2020-04-14T21:05:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2020-06-09T19:15:00+00:00,2020-06-13T07:45:00+00:00,-5.609609092221947,2020-06-10T03:15:00+08:00,2020-06-13T15:45:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2020-06-20T08:40:00+00:00,2020-06-24T02:35:00+00:00,-5.687958243457977,2020-06-20T16:40:00+08:00,2020-06-24T10:35:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2020-06-29T13:05:00+00:00,2020-07-01T07:15:00+00:00,-5.7721790237980635,2020-06-29T21:05:00+08:00,2020-07-01T15:15:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2020-09-10T22:10:00+00:00,2020-09-12T12:40:00+00:00,-4.974475642274849,2020-09-11T06:10:00+08:00,2020-09-12T20:40:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2020-10-17T00:15:00+00:00,2020-10-17T14:45:00+00:00,-6.175807658595941,2020-10-17T08:15:00+08:00,2020-10-17T22:45:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2021-01-29T03:40:00+00:00,2021-02-01T14:10:00+00:00,-4.681877826619174,2021-01-29T11:40:00+08:00,2021-02-01T22:10:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2021-03-14T11:25:00+00:00,2021-03-17T00:20:00+00:00,-4.72732541284482,2021-03-14T19:25:00+08:00,2021-03-17T08:20:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2021-06-11T12:15:00+00:00,2021-06-16T07:55:00+00:00,-4.973841366644568,2021-06-11T20:15:00+08:00,2021-06-16T15:55:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2021-07-23T16:05:00+00:00,2021-07-25T08:45:00+00:00,-4.863904766588767,2021-07-24T00:05:00+08:00,2021-07-25T16:45:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2021-08-18T15:50:00+00:00,2021-08-21T11:05:00+00:00,-4.797852778917537,2021-08-18T23:50:00+08:00,2021-08-21T19:05:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2021-08-28T12:55:00+00:00,2021-08-29T00:20:00+00:00,-5.701473506783968,2021-08-28T20:55:00+08:00,2021-08-29T08:20:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2021-10-30T19:10:00+00:00,2021-11-04T15:05:00+00:00,-5.126753959718436,2021-10-31T03:10:00+08:00,2021-11-04T23:05:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2021-11-05T03:20:00+00:00,2021-11-09T11:35:00+00:00,-5.097904583574925,2021-11-05T11:20:00+08:00,2021-11-09T19:35:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2021-11-20T06:30:00+00:00,2021-11-27T05:55:00+00:00,-4.712976175576532,2021-11-20T14:30:00+08:00,2021-11-27T13:55:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2021-12-27T07:40:00+00:00,2021-12-31T06:00:00+00:00,-5.249670685966117,2021-12-27T15:40:00+08:00,2021-12-31T14:00:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2022-01-30T14:30:00+00:00,2022-02-02T00:30:00+00:00,-4.8413109125984874,2022-01-30T22:30:00+08:00,2022-02-02T08:30:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2022-03-22T20:00:00+00:00,2022-03-26T17:10:00+00:00,-4.355653389161146,2022-03-23T04:00:00+08:00,2022-03-27T01:10:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2022-05-20T06:45:00+00:00,2022-05-21T14:40:00+00:00,-4.477053515181479,2022-05-20T14:45:00+08:00,2022-05-21T22:40:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2022-05-28T12:55:00+00:00,2022-05-29T10:05:00+00:00,-5.434196735433215,2022-05-28T20:55:00+08:00,2022-05-29T18:05:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2022-07-28T12:10:00+00:00,2022-08-04T00:20:00+00:00,-4.381985534447612,2022-07-28T20:10:00+08:00,2022-08-04T08:20:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2022-10-05T02:20:00+00:00,2022-10-07T07:10:00+00:00,-6.174652750133402,2022-10-05T10:20:00+08:00,2022-10-07T15:10:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2022-11-11T13:00:00+00:00,2022-11-12T21:20:00+00:00,-3.803681321412263,2022-11-11T21:00:00+08:00,2022-11-13T05:20:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2022-12-30T01:40:00+00:00,2023-01-04T01:10:00+00:00,-4.979292972166933,2022-12-30T09:40:00+08:00,2023-01-04T09:10:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2023-01-15T14:50:00+00:00,2023-01-18T14:25:00+00:00,-4.443789550568045,2023-01-15T22:50:00+08:00,2023-01-18T22:25:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2023-04-29T04:25:00+00:00,2023-04-30T09:15:00+00:00,-6.893635114443234,2023-04-29T12:25:00+08:00,2023-04-30T17:15:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2023-08-04T13:40:00+00:00,2023-08-09T14:00:00+00:00,-7.591626640723682,2023-08-04T21:40:00+08:00,2023-08-09T22:00:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2023-08-15T12:55:00+00:00,2023-08-19T13:15:00+00:00,-8.72524620907421,2023-08-15T20:55:00+08:00,2023-08-19T21:15:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2023-11-12T14:55:00+00:00,2023-11-18T12:25:00+00:00,-5.171494086768367,2023-11-12T22:55:00+08:00,2023-11-18T20:25:00+08:00
ETH 5m Binance,development,net_loss_stop,4,2023-12-08T13:50:00+00:00,2023-12-09T03:20:00+00:00,-5.768139292433562,2023-12-08T21:50:00+08:00,2023-12-09T11:20:00+08:00
ETH 5m Binance,later,net_loss_stop,4,2024-02-03T23:20:00+00:00,2024-02-07T12:45:00+00:00,-7.250900374761079,2024-02-04T07:20:00+08:00,2024-02-07T20:45:00+08:00
ETH 5m Binance,later,net_loss_stop,4,2024-09-10T12:40:00+00:00,2024-09-12T14:45:00+00:00,-5.289211588875913,2024-09-10T20:40:00+08:00,2024-09-12T22:45:00+08:00
ETH 5m Binance,later,net_loss_stop,4,2025-02-15T14:35:00+00:00,2025-02-16T13:40:00+00:00,-6.398271464163785,2025-02-15T22:35:00+08:00,2025-02-16T21:40:00+08:00
ETH 5m Binance,later,net_loss_stop,4,2025-08-21T09:05:00+00:00,2025-08-27T09:55:00+00:00,-5.138998203914698,2025-08-21T17:05:00+08:00,2025-08-27T17:55:00+08:00
ETH 5m Binance,later,net_loss_stop,4,2025-09-20T08:00:00+00:00,2025-09-24T04:35:00+00:00,-4.575270775357194,2025-09-20T16:00:00+08:00,2025-09-24T12:35:00+08:00
ETH 5m Binance,later,net_loss_stop,4,2026-03-17T19:55:00+00:00,2026-03-18T10:40:00+00:00,-5.5324925178486755,2026-03-18T03:55:00+08:00,2026-03-18T18:40:00+08:00
