币种,信号K时间(北京),入场时间(北京),退出时间(北京),突破来源,距V9根数,入场价,初始止损,初始风险距离(%),退出价,退出原因,持仓小时,最大记录浮盈R,净R,净价格收益(%),较原V9入场追价(%),原V9净R(事后关联),交易标识
ORDIUSDT,2024-09-11 02:00:00+08:00,2024-09-11 03:00:00+08:00,2024-09-11 11:00:00+08:00,本周期1h,0,30.816,29.493,4.29322429906541,29.493,初始止损,8.0,0.0,-1.046585034013606,-4.493224299065409,0.0,-1.046585034013606,binance_um:ORDIUSDT:1h:box_any:1518
BNBUSDT,2024-09-12 02:00:00+08:00,2024-09-12 03:00:00+08:00,2024-09-17 00:00:00+08:00,本周期1h,0,532.86,507.55,4.74984048342904,534.77,反向确认,117.0,1.1481627815092823,0.0333575661793728,0.15844311826744,0.0,0.0333575661793728,binance_um:BNBUSDT:1h:box_any:1542
MINAUSDT,2024-09-12 12:00:00+08:00,2024-09-12 13:00:00+08:00,2024-09-16 10:00:00+08:00,本周期1h,0,0.4285,0.41281,3.66161026837805,0.41281,初始止损,93.0,1.2045889101338465,-1.054620777565328,-3.8616102683780498,0.0,-1.054620777565328,binance_um:MINAUSDT:1h:box_any:1552
TOKENUSDT,2024-09-12 14:00:00+08:00,2024-09-12 15:00:00+08:00,2024-09-12 23:00:00+08:00,本周期1h,2,0.05166,0.049907,3.3933410762679,0.049907,初始止损,8.0,0.6902452937820903,-1.058938961779805,-3.59334107626789,0.19394879751744032,-1.0538485639686692,binance_um:TOKENUSDT:1h:box_any:1554
IOSTUSDT,2024-09-13 01:00:00+08:00,2024-09-13 02:00:00+08:00,2024-09-16 04:00:00+08:00,本周期1h,0,0.004823,0.0047039,2.46941737507776,0.0047039,初始止损,74.0,0.9739714525608676,-1.080990764063813,-2.66941737507776,0.0,-1.080990764063813,binance_um:IOSTUSDT:1h:box_any:1565
LINKUSDT,2024-09-13 01:00:00+08:00,2024-09-13 02:00:00+08:00,2024-09-16 04:00:00+08:00,本周期1h,0,10.733,10.504,2.13360663374639,11.049,追踪止损,74.0,3.580786026200859,1.286174672489073,2.74419081337928,0.0,1.286174672489073,binance_um:LINKUSDT:1h:box_any:1565
IDUSDT,2024-09-13 02:00:00+08:00,2024-09-13 03:00:00+08:00,2024-09-16 07:00:00+08:00,本周期1h,1,0.34127,0.33249,2.5727429894218603,0.33249,初始止损,76.0,1.8781321184510231,-1.0777380410022794,-2.7727429894218703,-0.06734992679355845,-1.0757206208425716,binance_um:IDUSDT:1h:box_any:1566
HOOKUSDT,2024-09-13 04:00:00+08:00,2024-09-13 05:00:00+08:00,2024-09-15 02:00:00+08:00,本周期1h,14,0.414,0.40439,2.32125603864733,0.4184,追踪止损,45.0,2.6222684703434056,0.3716961498439202,0.8628019323671601,0.19361084220714808,0.4499588477366295,binance_um:HOOKUSDT:1h:box_any:1568
ORBSUSDT,2024-09-13 16:00:00+08:00,2024-09-13 17:00:00+08:00,2024-09-16 01:00:00+08:00,本周期1h,88,0.02363,0.0231789999999999,1.90859077443928,0.0231789999999999,初始止损,56.0,1.1086474501108494,-1.1047893569844798,-2.10859077443928,2.161694768698652,-0.4135628742514985,binance_um:ORBSUSDT:1h:box_any:1580
DYDXUSDT,2024-09-13 23:00:00+08:00,2024-09-14 00:00:00+08:00,2024-09-16 05:00:00+08:00,本周期1h,0,0.925,0.8909,3.6864864864864804,0.8909,初始止损,53.0,0.3519061583577714,-1.0542521994134886,-3.8864864864864797,0.0,-1.0542521994134886,binance_um:DYDXUSDT:1h:box_any:1587
METISUSDT,2024-09-13 23:00:00+08:00,2024-09-14 00:00:00+08:00,2024-09-16 07:00:00+08:00,本周期1h,1,31.83,30.053,5.58278353754319,30.053,初始止损,55.0,1.1254924029262818,-1.0358244231851437,-5.782783537543191,2.9763830475574293,0.8418203309692661,binance_um:METISUSDT:1h:box_any:1587
ALICEUSDT,2024-09-14 00:00:00+08:00,2024-09-14 01:00:00+08:00,2024-09-16 05:00:00+08:00,本周期1h,95,1.011,0.9738,3.6795252225519097,0.9738,初始止损,52.0,0.9408602150537698,-1.0543548387096766,-3.87952522255191,3.1632653061224314,-0.673619631901842,binance_um:ALICEUSDT:1h:box_any:1588
ETHFIUSDT,2024-09-14 00:00:00+08:00,2024-09-14 01:00:00+08:00,2024-09-16 05:00:00+08:00,本周期1h,1,1.37,1.3042,4.8029197080292,1.3042,初始止损,52.0,0.7142857142857123,-1.0416413373860192,-5.0029197080292,0.366300366300365,-1.04497528830313,binance_um:ETHFIUSDT:1h:box_any:1588
ETHUSDT,2024-09-14 00:00:00+08:00,2024-09-14 01:00:00+08:00,2024-09-16 05:00:00+08:00,本周期1h,1,2405.96,2337.07,2.8633061231275603,2337.07,初始止损,52.0,0.8391638844534773,-1.0698493250108876,-3.06330612312756,-0.03614713128886615,-1.0690724637681162,binance_um:ETHUSDT:1h:box_any:1588
JASMYUSDT,2024-09-14 00:00:00+08:00,2024-09-14 01:00:00+08:00,2024-09-16 09:00:00+08:00,本周期1h,96,0.020253,0.019479,3.8216560509554096,0.019479,初始止损,56.0,1.749354005167959,-1.052333333333333,-4.02165605095541,5.809518833916738,1.1385079006772028,binance_um:JASMYUSDT:1h:box_any:1588
JTOUSDT,2024-09-14 00:00:00+08:00,2024-09-14 01:00:00+08:00,2024-09-16 07:00:00+08:00,本周期1h,0,2.0304,1.9415,4.37844759653271,1.9415,初始止损,54.0,0.7491563554555638,-1.0456782902137225,-4.578447596532699,0.0,-1.0456782902137225,binance_um:JTOUSDT:1h:box_any:1588
ONDOUSDT,2024-09-14 00:00:00+08:00,2024-09-14 01:00:00+08:00,2024-09-16 05:00:00+08:00,本周期1h,103,0.6428,0.6219,3.2514001244555097,0.6219,初始止损,52.0,0.7751196172248789,-1.0615119617224895,-3.45140012445551,5.325249877109628,-0.0319299610894938,binance_um:ONDOUSDT:1h:box_any:1588
YFIUSDT,2024-09-14 00:00:00+08:00,2024-09-14 01:00:00+08:00,2024-09-16 10:00:00+08:00,本周期1h,0,4899.0,4744.0,3.1639110022453503,4802.0,反向确认,57.0,0.8193548387096774,-0.6890193548387108,-2.1799959175341903,0.0,-0.6890193548387108,binance_um:YFIUSDT:1h:box_any:1588
ZRXUSDT,2024-09-14 00:00:00+08:00,2024-09-14 01:00:00+08:00,2024-09-16 10:00:00+08:00,本周期1h,1,0.2918,0.282,3.35846470185057,0.282,初始止损,57.0,1.1224489795918406,-1.0595510204081628,-3.55846470185057,0.44750430292599397,-1.0683529411764727,binance_um:ZRXUSDT:1h:box_any:1588
DODOXUSDT,2024-09-14 04:00:00+08:00,2024-09-14 05:00:00+08:00,2024-09-15 02:00:00+08:00,本周期1h,0,0.109261,0.1066599999999999,2.38053834396537,0.1066599999999999,初始止损,21.0,1.1768550557477897,-1.0840146097654764,-2.58053834396537,0.0,-1.0840146097654764,binance_um:DODOXUSDT:1h:box_any:1592
RONINUSDT,2024-09-14 04:00:00+08:00,2024-09-14 05:00:00+08:00,2024-09-14 14:00:00+08:00,上级4h,5,1.5741,1.55132,1.44717616415729,1.55132,初始止损,9.0,0.719929762949954,-1.138200175592622,-1.64717616415729,1.098265895953765,-1.0798871216008197,binance_um:RONINUSDT:1h:box_any:1592
TIAUSDT,2024-09-14 05:00:00+08:00,2024-09-14 06:00:00+08:00,2024-09-22 10:00:00+08:00,本周期1h,2,4.5049,4.2149,6.437434793225149,5.677300000000001,追踪止损,196.0,6.782758620689653,4.011690344827588,25.824995005438527,5.711603895342021,2.971793434747819,binance_um:TIAUSDT:1h:box_any:1593
EGLDUSDT,2024-09-14 06:00:00+08:00,2024-09-14 07:00:00+08:00,2024-09-14 13:00:00+08:00,本周期1h,42,26.89,26.431,1.7069542580885,26.431,初始止损,6.0,0.0762527233115472,-1.1171677559912878,-1.90695425808851,1.1624844813964863,-1.0713583892617455,binance_um:EGLDUSDT:1h:box_any:1594
OGNUSDT,2024-09-14 12:00:00+08:00,2024-09-14 13:00:00+08:00,2024-09-14 14:00:00+08:00,上级4h,9,0.0842,0.08282,1.6389548693586602,0.08282,初始止损,1.0,0.6521739130434805,-1.1220289855072438,-1.83895486935865,0.9592326139088669,2.2006122448979792,binance_um:OGNUSDT:1h:box_any:1600
TRUUSDT,2024-09-14 12:00:00+08:00,2024-09-14 13:00:00+08:00,2024-09-14 19:00:00+08:00,上级4h,108,0.11895,0.112192,5.68137873055905,0.112192,初始止损,6.0,0.1361349511689855,-1.035202722699024,-5.88137873055906,38.89537599252686,5.316215076436491,binance_um:TRUUSDT:1h:box_any:1600
SKLUSDT,2024-09-15 10:00:00+08:00,2024-09-15 11:00:00+08:00,2024-09-15 19:00:00+08:00,本周期1h,130,0.03372,0.0332,1.54211150652431,0.0332,初始止损,8.0,0.2884615384615336,-1.129692307692305,-1.74211150652431,8.529127775989709,1.3492893401015216,binance_um:SKLUSDT:1h:box_any:1622
ALTUSDT,2024-09-15 14:00:00+08:00,2024-09-15 15:00:00+08:00,2024-09-15 19:00:00+08:00,本周期1h,38,0.08458,0.082039,3.00425632537243,0.082039,初始止损,4.0,0.0354191263282144,-1.066572215663126,-3.2042563253724303,4.124092084205344,-1.0749354243542424,binance_um:ALTUSDT:1h:box_any:1626
BEAMXUSDT,2024-09-15 20:00:00+08:00,2024-09-15 21:00:00+08:00,2024-09-16 09:00:00+08:00,上级4h,80,0.014949,0.014549,2.6757642651682403,0.014549,初始止损,12.0,1.1624999999999972,-1.0747449999999998,-2.87576426516824,10.585885486018643,1.3815092198581502,binance_um:BEAMXUSDT:1h:box_any:1632
BANANAUSDT,2024-09-15 22:00:00+08:00,2024-09-15 23:00:00+08:00,2024-09-16 01:00:00+08:00,本周期1h,22,41.791,40.64,2.75418152233733,40.64,初始止损,2.0,0.1268462206776727,-1.0726168549087765,-2.9541815223373398,0.08621721949466643,-1.058195121951221,binance_um:BANANAUSDT:1h:box_any:756
POWRUSDT,2024-09-18 11:00:00+08:00,2024-09-18 12:00:00+08:00,2024-09-18 17:00:00+08:00,本周期1h,21,0.195,0.19096,2.07179487179486,0.19096,初始止损,5.0,0.0990099009900952,-1.0965346534653455,-2.27179487179486,0.6711409395973034,-1.0716081330868743,binance_um:POWRUSDT:1h:box_any:1695
SSVUSDT,2024-09-18 11:00:00+08:00,2024-09-18 12:00:00+08:00,2024-09-22 22:00:00+08:00,本周期1h,16,20.721,19.73,4.78258771294821,21.963,追踪止损,106.0,2.968718466195763,1.2114611503531798,5.79391921239322,3.854250200481135,3.42204166666666,binance_um:SSVUSDT:1h:box_any:1695
RSRUSDT,2024-09-18 16:00:00+08:00,2024-09-18 17:00:00+08:00,2024-09-18 23:00:00+08:00,上级4h,10,0.006285,0.006039,3.9140811455847198,0.006039,初始止损,6.0,0.3861788617886202,-1.051097560975611,-4.11408114558472,3.235873850197102,1.104929729729731,binance_um:RSRUSDT:1h:box_any:1700
GUSDT,2024-09-19 06:00:00+08:00,2024-09-19 07:00:00+08:00,2024-09-21 09:00:00+08:00,本周期1h,0,0.03649,0.035146,3.6832008769525997,0.037436,追踪止损,50.0,2.514880952380944,0.6495684523809486,2.39249109345025,0.0,0.6495684523809486,binance_um:GUSDT:1h:box_any:826
RUNEUSDT,2024-09-19 07:00:00+08:00,2024-09-19 08:00:00+08:00,2024-09-30 09:00:00+08:00,本周期1h,41,4.309,3.9056,9.36180088187514,5.189500000000001,追踪止损,265.0,3.626673277144274,2.161333663857216,20.23397540032492,7.082504970178927,2.0002338129496424,binance_um:RUNEUSDT:1h:box_any:1715
BLURUSDT,2024-09-19 08:00:00+08:00,2024-09-19 09:00:00+08:00,2024-09-26 08:00:00+08:00,上级4h,12,0.2079,0.18606,10.5050505050505,0.23183,追踪止损,167.0,2.1932234432234448,1.0766575091575097,11.310341510341509,15.243902439024382,4.276994991652759,binance_um:BLURUSDT:1h:box_any:1716
BSVUSDT,2024-09-19 08:00:00+08:00,2024-09-19 09:00:00+08:00,2024-09-30 11:00:00+08:00,本周期1h,0,48.11,45.24,5.9654957389316,50.63,反向确认,266.0,2.062717770034846,0.8445226480836254,5.0379962585741,0.0,0.8445226480836254,binance_um:BSVUSDT:1h:box_any:1716
COMPUSDT,2024-09-19 08:00:00+08:00,2024-09-19 09:00:00+08:00,2024-09-26 08:00:00+08:00,本周期1h,0,44.51,42.03,5.57178162210738,48.24,追踪止损,167.0,2.7217741935483906,1.4681370967741958,8.18013929454055,0.0,1.4681370967741958,binance_um:COMPUSDT:1h:box_any:1716
HFTUSDT,2024-09-19 08:00:00+08:00,2024-09-19 09:00:00+08:00,2024-09-26 07:00:00+08:00,本周期1h,0,0.14937,0.14083,5.71734618732007,0.16156,追踪止损,166.0,2.345433255269322,1.3924192037470728,7.96094262569457,0.0,1.3924192037470728,binance_um:HFTUSDT:1h:box_any:1716
HIGHUSDT,2024-09-19 08:00:00+08:00,2024-09-19 09:00:00+08:00,2024-09-30 08:00:00+08:00,本周期1h,1,1.3824,1.2867,6.92274305555556,1.4875,追踪止损,263.0,2.224660397074186,1.0693333333333304,7.40271990740739,1.3787034320915437,1.3251666666666713,binance_um:HIGHUSDT:1h:box_any:1716
NMRUSDT,2024-09-19 08:00:00+08:00,2024-09-19 09:00:00+08:00,2024-09-26 08:00:00+08:00,本周期1h,0,14.712,13.926,5.34257748776508,15.769,追踪止损,167.0,2.5788804071246845,1.3073486005089066,6.984611201740069,0.0,1.3073486005089066,binance_um:NMRUSDT:1h:box_any:1716
PEOPLEUSDT,2024-09-19 08:00:00+08:00,2024-09-19 09:00:00+08:00,2024-09-28 17:00:00+08:00,本周期1h,1,0.06339,0.057232,9.71446600410159,0.079493,追踪止损,224.0,3.8762585254952886,2.594384540435202,25.203060419624517,4.638494552657635,5.663604581072931,binance_um:PEOPLEUSDT:1h:box_any:1716
POLYXUSDT,2024-09-19 08:00:00+08:00,2024-09-19 09:00:00+08:00,2024-09-28 17:00:00+08:00,本周期1h,1,0.23642,0.21578,8.73022586921578,0.26559,追踪止损,224.0,2.2679263565891508,1.390366279069772,12.13821165722022,2.3064606863126835,1.3618804204993442,binance_um:POLYXUSDT:1h:box_any:1716
POWRUSDT,2024-09-19 08:00:00+08:00,2024-09-19 09:00:00+08:00,2024-09-22 18:00:00+08:00,本周期1h,0,0.1967,0.18697,4.94661921708184,0.21928,追踪止损,81.0,5.190133607399799,2.280226104830424,11.27941026944585,0.0,2.280226104830424,binance_um:POWRUSDT:1h:box_any:1716
SOLUSDT,2024-09-19 08:00:00+08:00,2024-09-19 09:00:00+08:00,2024-09-22 18:00:00+08:00,本周期1h,0,135.711,128.02,5.66718983722763,144.59,追踪止损,81.0,2.1829410999869956,1.119175399817966,6.34257945192355,0.0,1.119175399817966,binance_um:SOLUSDT:1h:box_any:1716
WAXPUSDT,2024-09-19 08:00:00+08:00,2024-09-19 09:00:00+08:00,2024-09-21 02:00:00+08:00,本周期1h,224,0.03126,0.0297869999999999,4.71209213051825,0.03299,追踪止损,41.0,2.118126272912414,1.1320298710115342,5.3342290467050395,4.4786096256684615,3.275473340587594,binance_um:WAXPUSDT:1h:box_any:1716
EGLDUSDT,2024-09-19 09:00:00+08:00,2024-09-19 10:00:00+08:00,2024-09-22 18:00:00+08:00,本周期1h,0,26.735,25.747,3.69553020385262,27.799,追踪止损,80.0,2.2742914979757094,1.022803643724694,3.77980175799512,0.0,1.022803643724694,binance_um:EGLDUSDT:1h:box_any:1717
GALAUSDT,2024-09-19 09:00:00+08:00,2024-09-19 10:00:00+08:00,2024-09-29 20:00:00+08:00,本周期1h,0,0.01922,0.018364,4.4536940686784705,0.023468,追踪止损,250.0,7.161214953271006,4.9177102803738135,21.901977107180002,0.0,4.9177102803738135,binance_um:GALAUSDT:1h:box_any:1717
OXTUSDT,2024-09-19 09:00:00+08:00,2024-09-19 10:00:00+08:00,2024-09-22 15:00:00+08:00,本周期1h,0,0.07362,0.07069,3.97989676718283,0.07717,追踪止损,77.0,2.1945392491467532,1.161351535836178,4.62205922303722,0.0,1.161351535836178,binance_um:OXTUSDT:1h:box_any:1717
XLMUSDT,2024-09-19 09:00:00+08:00,2024-09-19 10:00:00+08:00,2024-10-01 06:00:00+08:00,本周期1h,1,0.09634,0.09441,2.00332156944154,0.09938,追踪止损,284.0,3.8860103626943294,1.4752953367875778,2.95549096948308,-0.37228541882109445,0.0185515320334287,binance_um:XLMUSDT:1h:box_any:1717
ARKMUSDT,2024-09-19 12:00:00+08:00,2024-09-19 13:00:00+08:00,2024-09-22 18:00:00+08:00,上级4h,2,1.1071,1.0506,5.10342335832354,1.1701,追踪止损,77.0,2.523893805309736,1.0758548672566393,5.49054285972361,1.3642190075077831,4.589015945330292,binance_um:ARKMUSDT:1h:box_any:1720
AXSUSDT,2024-09-19 12:00:00+08:00,2024-09-19 13:00:00+08:00,2024-09-22 18:00:00+08:00,上级4h,3,4.807,4.6887,2.46099438319119,4.9618,追踪止损,77.0,2.747252747252729,1.2272696534234897,3.0203037237362,-0.26970954356846377,1.9627074235807855,binance_um:AXSUSDT:1h:box_any:1720
ENSUSDT,2024-09-19 12:00:00+08:00,2024-09-19 13:00:00+08:00,2024-09-22 17:00:00+08:00,上级4h,4,17.868,17.362000000000002,2.8318782180434097,18.223,追踪止损,76.0,2.9525691699604932,0.6309565217391363,1.78679203044549,1.2867751261266491,1.612663837011892,binance_um:ENSUSDT:1h:box_any:1720
FETUSDT,2024-09-19 12:00:00+08:00,2024-09-19 13:00:00+08:00,2024-09-23 06:00:00+08:00,上级4h,10,1.5116,1.4360000000000002,5.00132310134955,1.5561,追踪止损,89.0,2.1851851851851887,0.5486349206349203,2.7439005027784997,8.08723632463353,1.5796224489795907,binance_um:FETUSDT:1h:box_any:1720
IDUSDT,2024-09-19 12:00:00+08:00,2024-09-19 13:00:00+08:00,2024-09-22 18:00:00+08:00,上级4h,3,0.35362,0.34332,2.91273118036309,0.37372,追踪止损,77.0,3.544660194174764,1.8827922330097169,5.48406764323285,1.1730373083085333,1.3307451868629745,binance_um:IDUSDT:1h:box_any:1720
PHBUSDT,2024-09-19 12:00:00+08:00,2024-09-19 13:00:00+08:00,2024-09-23 06:00:00+08:00,上级4h,3,1.3351,1.2854,3.7225675979327204,1.2854,初始止损,89.0,1.2494969818913526,-1.0537263581488925,-3.9225675979327197,0.3080390683696477,6.2351423785594795,binance_um:PHBUSDT:1h:box_any:1720
WIFUSDT,2024-09-19 12:00:00+08:00,2024-09-19 13:00:00+08:00,2024-09-21 09:00:00+08:00,上级4h,2,1.6769,1.5844,5.5161309559305804,1.7397,追踪止损,44.0,2.473513513513512,0.6426616216216228,3.54500566521558,3.5954778525977726,1.0375559471365634,binance_um:WIFUSDT:1h:box_any:1720
YFIUSDT,2024-09-19 12:00:00+08:00,2024-09-19 13:00:00+08:00,2024-09-21 01:00:00+08:00,本周期1h,3,4970.0,4878.0,1.85110663983903,4975.0,追踪止损,36.0,2.0869565217391304,-0.0536956521739096,-0.09939637826961001,0.9752133279154807,2.848032258064515,binance_um:YFIUSDT:1h:box_any:1720
XVGUSDT,2024-09-19 13:00:00+08:00,2024-09-19 14:00:00+08:00,2024-09-21 01:00:00+08:00,本周期1h,2,0.003873,0.003766,2.76271624064033,0.0039829999999999,追踪止损,35.0,3.570093457943914,0.955644859813072,2.64017557449003,0.5712801869644402,0.7533212121212138,binance_um:XVGUSDT:1h:box_any:1721
AAVEUSDT,2024-09-19 15:00:00+08:00,2024-09-19 16:00:00+08:00,2024-09-24 22:00:00+08:00,本周期1h,359,146.96,142.47,3.05525313010343,164.15,追踪止损,126.0,8.52561247216034,3.763046770601332,11.49706042460534,9.426656738644823,1.887772814294828,binance_um:AAVEUSDT:1h:box_any:1723
