trained_target_r,rule,dimension,value,closed,gt5,gt10,win_rate,mean_net_bp
10,lightgbm_top1,asset,LAYER,1,0,0,1.0,123.279172821271
10,lightgbm_top1,asset,LINEA,1,0,0,1.0,298.302387267903
10,lightgbm_top1,asset,LINK,2,0,0,0.0,-94.22104671983251
10,lightgbm_top1,asset,LITE,1,0,0,0.0,-117.835657836092
10,lightgbm_top1,asset,LPT,2,0,0,1.0,367.564709912169
10,lightgbm_top1,asset,LRC,1,0,0,0.0,-238.432076600836
10,lightgbm_top1,asset,LSK,1,0,0,0.0,-185.263963274674
10,lightgbm_top1,asset,LTC,2,0,0,0.0,-139.1369993328055
10,lightgbm_top1,asset,LUMIA,1,0,0,0.0,-168.469320720009
10,lightgbm_top1,asset,M,1,0,0,0.0,-149.20335928734
10,lightgbm_top1,asset,MANA,3,0,0,0.3333333333333333,-28.699091352799005
10,lightgbm_top1,asset,MANTA,3,0,0,0.0,-140.15830600214633
10,lightgbm_top1,asset,MAV,1,0,0,0.0,-214.805194805195
10,lightgbm_top1,asset,MAVIA,1,0,0,0.0,-243.060006283378
10,lightgbm_top1,asset,MERL,1,0,0,0.0,-224.841713221599
10,lightgbm_top1,asset,MET,4,0,0,0.25,-603.5436202176862
10,lightgbm_top1,asset,METIS,2,0,0,0.0,-229.351127940176
10,lightgbm_top1,asset,MMT,1,0,0,0.0,-48.022417934348
10,lightgbm_top1,asset,MOODENG,1,0,0,1.0,209.05027932961
10,lightgbm_top1,asset,MOVE,2,0,0,0.0,-210.21259458984048
10,lightgbm_top1,asset,NEAR,2,0,0,0.0,-122.42426925176649
10,lightgbm_top1,asset,NEIRO,3,0,0,0.0,-252.94801764462568
10,lightgbm_top1,asset,NEO,1,1,1,1.0,2670.2654867256647
10,lightgbm_top1,asset,NMR,1,0,0,0.0,-160.69718605627702
10,lightgbm_top1,asset,NTRN,1,0,0,1.0,164.528034066715
10,lightgbm_top1,asset,NXPC,1,0,0,0.0,-191.858216970998
10,lightgbm_top1,asset,O,1,0,0,1.0,540.538116591928
10,lightgbm_top1,asset,ON,1,0,0,0.0,-242.35649546827798
10,lightgbm_top1,asset,ONE,1,0,0,0.0,-203.30464716006898
10,lightgbm_top1,asset,ONG,1,0,0,0.0,-189.27362331262
10,lightgbm_top1,asset,OP,2,0,0,0.5,-90.35467980295451
10,lightgbm_top1,asset,OPEN,1,0,0,0.0,-174.67383994620002
10,lightgbm_top1,asset,PEOPLE,2,0,0,0.0,-222.127659574469
10,lightgbm_top1,asset,PEPE,1,0,0,0.0,-245.17321016166198
10,lightgbm_top1,asset,PI,1,0,0,0.0,-18.917514613552
10,lightgbm_top1,asset,PNUT,2,0,0,0.0,-180.652834929536
10,lightgbm_top1,asset,POL,1,0,0,0.0,-176.569791240277
10,lightgbm_top1,asset,POWR,3,0,0,0.6666666666666666,68.88734240659699
10,lightgbm_top1,asset,PRL,1,0,0,1.0,615.710337202874
10,lightgbm_top1,asset,PROM,1,0,0,0.0,-599.0987535953969
10,lightgbm_top1,asset,PUNDIX,1,0,0,1.0,72.838196286473
10,lightgbm_top1,asset,PYTH,1,0,0,1.0,227.01873935263998
10,lightgbm_top1,asset,QNT,1,0,0,1.0,165.156127412522
10,lightgbm_top1,asset,QQQ,1,0,0,0.0,-136.81245264825301
10,lightgbm_top1,asset,QTUM,3,0,0,0.3333333333333333,-51.73188228826799
10,lightgbm_top1,asset,RENDER,1,0,0,0.0,-145.49019607842902
10,lightgbm_top1,asset,RESOLV,3,0,0,0.0,-195.53454851133333
10,lightgbm_top1,asset,RIF,1,0,0,0.0,-205.54962046668402
10,lightgbm_top1,asset,RVN,3,0,0,0.0,-108.41201944951466
10,lightgbm_top1,asset,S,1,0,0,0.0,-282.705622391358
10,lightgbm_top1,asset,SAGA,1,0,0,0.0,-174.905335628227
10,lightgbm_top1,asset,SAND,1,0,0,0.0,-209.293710563809
10,lightgbm_top1,asset,SANTOS,1,0,0,0.0,-141.951219512195
10,lightgbm_top1,asset,SFP,1,0,0,0.0,-165.19056261343
10,lightgbm_top1,asset,SHELL,1,0,0,0.0,-128.732585796805
10,lightgbm_top1,asset,SKL,1,0,0,0.0,-151.341746072625
10,lightgbm_top1,asset,SKY,1,0,0,0.0,-154.668508287292
10,lightgbm_top1,asset,SOLV,1,1,0,1.0,1320.9311348205622
10,lightgbm_top1,asset,SOON,1,0,0,1.0,252.997032640949
10,lightgbm_top1,asset,SPELL,2,0,0,0.5,-17.307391644229998
10,lightgbm_top1,asset,SPX,3,0,0,0.3333333333333333,-116.15210109960033
10,lightgbm_top1,asset,SQD,1,0,0,0.0,-242.156398104264
10,lightgbm_top1,asset,STABLE,2,0,0,0.0,-166.15920913852347
10,lightgbm_top1,asset,STEEM,2,0,0,0.5,153.462435754555
10,lightgbm_top1,asset,STO,1,0,0,0.0,-175.60742469711897
10,lightgbm_top1,asset,STORJ,1,0,0,0.0,-174.522613065325
10,lightgbm_top1,asset,SUI,2,0,0,0.0,-130.9475233988845
10,lightgbm_top1,asset,SUPER,1,0,0,1.0,262.58778258778403
10,lightgbm_top1,asset,SWARMS,1,0,0,1.0,1286.508047585721
10,lightgbm_top1,asset,T,2,0,0,0.0,-112.19164092974101
10,lightgbm_top1,asset,TANSSI,1,0,0,0.0,-1049.5670538542752
10,lightgbm_top1,asset,TAO,1,0,0,1.0,227.07672593304602
10,lightgbm_top1,asset,THE,1,0,0,0.0,-141.52530292230801
10,lightgbm_top1,asset,TIA,1,0,0,0.0,-176.862745098038
10,lightgbm_top1,asset,TNSR,1,0,0,0.0,-213.76579612468498
10,lightgbm_top1,asset,TOWNS,3,0,0,0.3333333333333333,-70.85378668864502
10,lightgbm_top1,asset,TRADOOR,1,0,0,1.0,332.48447204969
10,lightgbm_top1,asset,TRB,1,0,0,0.0,-228.604954367666
10,lightgbm_top1,asset,TRUTH,3,0,0,0.3333333333333333,-298.8187662642126
10,lightgbm_top1,asset,TURBO,2,0,0,0.0,-199.132701872759
10,lightgbm_top1,asset,UNI,1,0,0,0.0,-330.67251461988303
10,lightgbm_top1,asset,USUAL,1,0,0,0.0,-214.702934860414
10,lightgbm_top1,asset,VANA,2,0,0,0.5,-35.623285201385
10,lightgbm_top1,asset,VOXEL,1,0,0,0.0,-504.38495857233795
10,lightgbm_top1,asset,VTHO,2,0,0,0.0,-122.2188601043875
10,lightgbm_top1,asset,WAXP,1,0,0,0.0,-163.956316703896
10,lightgbm_top1,asset,WET,3,0,0,0.6666666666666666,-14.55086783683033
10,lightgbm_top1,asset,WIF,2,0,0,0.0,-242.2212080376505
10,lightgbm_top1,asset,WLFI,4,0,0,0.25,-111.621942843035
10,lightgbm_top1,asset,XAI,2,0,0,0.5,-68.2102505492675
10,lightgbm_top1,asset,XPL,1,0,0,0.0,-216.514212188558
10,lightgbm_top1,asset,XRP,1,0,0,1.0,130.906928337795
10,lightgbm_top1,asset,YB,1,0,0,0.0,-241.81146025877902
10,lightgbm_top1,asset,YFI,3,0,0,0.0,-141.62623514542935
10,lightgbm_top1,asset,YGG,2,0,0,0.5,126.89363030622599
10,lightgbm_top1,asset,ZBT,1,0,0,0.0,-199.157204138278
10,lightgbm_top1,asset,ZEC,2,2,2,1.0,4152.608697013898
10,lightgbm_top1,asset,ZETA,4,1,0,0.25,42.263852297837744
10,lightgbm_top1,asset,ZKC,1,0,0,1.0,110.13302486986899
10,lightgbm_top1,asset,ZKP,4,0,0,0.0,-179.15703930708176
10,lightgbm_top1,asset,ZORA,1,0,0,0.0,-142.92738707832999
10,lightgbm_top1,asset,ZRX,2,0,0,0.5,-100.329002438402
10,lightgbm_top1,asset,币安人生,1,0,0,1.0,1012.3234598490819
10,lightgbm_top10,asset,0G,17,1,0,0.4117647058823529,-286.85727628603405
10,lightgbm_top10,asset,1000000BOB,2,0,0,0.5,-1063.9301854449109
10,lightgbm_top10,asset,1000000MOG,2,0,0,0.5,511.75130854244946
10,lightgbm_top10,asset,1000BONK,3,0,0,0.0,-242.75379036870797
10,lightgbm_top10,asset,1000CAT,1,1,1,1.0,3572.436974789916
10,lightgbm_top10,asset,1000CHEEMS,3,0,0,0.3333333333333333,-109.99885444887033
10,lightgbm_top10,asset,1000FLOKI,5,0,0,0.4,-66.6324065604622
10,lightgbm_top10,asset,1000LUNC,5,0,0,0.0,-177.0687401383662
10,lightgbm_top10,asset,1000PEPE,4,0,0,0.25,-114.1006510879945
10,lightgbm_top10,asset,1000RATS,4,0,0,0.25,-154.34059824059202
10,lightgbm_top10,asset,1000SATS,2,0,0,0.5,-623.0206523837095
10,lightgbm_top10,asset,1000SHIB,2,0,0,0.5,63.803469808875
10,lightgbm_top10,asset,1000WHY,1,0,0,0.0,-288.456375838925
10,lightgbm_top10,asset,1000XEC,5,0,0,0.0,-197.6091364192786
10,lightgbm_top10,asset,1INCH,8,0,0,0.0,-161.83781612264434
10,lightgbm_top10,asset,1MBABYDOGE,4,0,0,0.0,-153.82106177644275
10,lightgbm_top10,asset,2Z,7,1,0,0.14285714285714285,2.006808756834684
10,lightgbm_top10,asset,4,1,0,0,0.0,-514.6284691136971
10,lightgbm_top10,asset,A,4,0,0,0.25,-96.59577971899873
10,lightgbm_top10,asset,A2Z,3,0,0,0.0,-429.5172102620353
10,lightgbm_top10,asset,AAPL,1,0,0,1.0,194.523080972592
10,lightgbm_top10,asset,AAVE,4,0,0,0.5,-14.438069652835004
10,lightgbm_top10,asset,ACE,3,0,0,0.0,-173.83400680613633
10,lightgbm_top10,asset,ACH,9,1,0,0.2222222222222222,70.15481828761823
10,lightgbm_top10,asset,ACT,6,0,0,0.3333333333333333,-119.03009491095767
10,lightgbm_top10,asset,ACU,5,1,1,0.8,368.3101604993606
10,lightgbm_top10,asset,ACX,6,0,0,0.16666666666666666,-135.130268583339
10,lightgbm_top10,asset,ADA,6,0,0,0.6666666666666666,187.58654392205196
10,lightgbm_top10,asset,ADBE,1,0,0,1.0,64.519572953736
10,lightgbm_top10,asset,AERO,2,0,0,0.0,-191.465896008825
10,lightgbm_top10,asset,AEVO,6,1,0,0.16666666666666666,41.91146940094817
10,lightgbm_top10,asset,AGLD,8,0,0,0.0,-202.09892185914975
10,lightgbm_top10,asset,AI,2,0,0,0.5,-47.3514498354545
10,lightgbm_top10,asset,AI16Z,1,0,0,0.0,-388.523949169109
10,lightgbm_top10,asset,AIA,2,0,0,1.0,404.38014670853795
10,lightgbm_top10,asset,AIGENSYN,2,0,0,0.0,-267.99324635283153
10,lightgbm_top10,asset,AIN,3,1,1,0.3333333333333333,1318.2033433598738
10,lightgbm_top10,asset,AIO,3,1,0,0.6666666666666666,422.24610841788905
10,lightgbm_top10,asset,AIOT,1,0,0,1.0,400.95754290876096
10,lightgbm_top10,asset,AIXBT,3,0,0,0.0,-272.90954230661094
10,lightgbm_top10,asset,AKE,1,0,0,1.0,935.649419218584
10,lightgbm_top10,asset,AKT,1,0,0,1.0,6.465798045602
10,lightgbm_top10,asset,ALAB,2,0,0,0.5,75.77232663253999
10,lightgbm_top10,asset,ALGO,5,0,0,0.4,0.18101975753920252
10,lightgbm_top10,asset,ALICE,1,0,0,0.0,-201.686046511627
10,lightgbm_top10,asset,ALL,4,0,0,0.25,-36.60202981060675
10,lightgbm_top10,asset,ALLO,4,0,0,0.25,165.54662522714278
10,lightgbm_top10,asset,ALPINE,4,0,0,0.25,-62.8505636790775
10,lightgbm_top10,asset,ALT,7,0,0,0.5714285714285714,113.13618716566802
10,lightgbm_top10,asset,AMD,1,0,0,0.0,-73.870625662777
10,lightgbm_top10,asset,ANIME,9,0,0,0.1111111111111111,-178.7966548929
10,lightgbm_top10,asset,ANKR,2,0,0,0.0,-188.53424641795849
10,lightgbm_top10,asset,APE,2,0,0,1.0,70.8252708566535
10,lightgbm_top10,asset,API3,14,0,0,0.14285714285714285,-150.13052007841173
10,lightgbm_top10,asset,APLD,1,0,0,0.0,-334.985682468977
10,lightgbm_top10,asset,APR,2,0,0,0.0,-470.4065086361985
10,lightgbm_top10,asset,APT,7,0,0,0.14285714285714285,-156.01570153183272
10,lightgbm_top10,asset,AR,7,0,0,0.14285714285714285,-130.92694968320083
10,lightgbm_top10,asset,ARB,6,0,0,0.0,-190.45246404807602
10,lightgbm_top10,asset,ARC,5,0,0,0.0,-348.62671207381624
10,lightgbm_top10,asset,ARIA,2,0,0,0.0,-206.78784516564048
10,lightgbm_top10,asset,ARK,4,0,0,0.25,-115.15568319162826
10,lightgbm_top10,asset,ARKM,5,0,0,0.2,-167.639328132757
10,lightgbm_top10,asset,ARPA,3,0,0,0.3333333333333333,-90.43949408750201
10,lightgbm_top10,asset,ASML,1,0,0,1.0,183.179894243337
10,lightgbm_top10,asset,ASR,3,0,0,0.0,-146.428928529606
10,lightgbm_top10,asset,ASTER,6,1,0,0.16666666666666666,104.31588269876733
10,lightgbm_top10,asset,ASTR,6,0,0,0.0,-193.77298082552997
10,lightgbm_top10,asset,ASTS,1,0,0,0.0,-175.447605829284
10,lightgbm_top10,asset,AT,11,1,0,0.18181818181818182,-227.4622489929805
10,lightgbm_top10,asset,ATA,1,0,0,0.0,-256.16236162361497
10,lightgbm_top10,asset,ATH,11,0,0,0.18181818181818182,-139.7831862132551
10,lightgbm_top10,asset,ATOM,3,0,0,0.0,-174.42809138050967
10,lightgbm_top10,asset,AUCTION,17,0,0,0.29411764705882354,-96.57208178127588
10,lightgbm_top10,asset,AVA,2,0,0,0.0,-165.062729991006
10,lightgbm_top10,asset,AVAAI,6,0,0,0.3333333333333333,45.58298460933102
10,lightgbm_top10,asset,AVAX,14,0,0,0.21428571428571427,-95.90982538836964
10,lightgbm_top10,asset,AVGO,1,0,0,1.0,560.032429928192
10,lightgbm_top10,asset,AVNT,10,0,0,0.3,-4.424927112614697
10,lightgbm_top10,asset,AWE,8,0,0,0.25,-97.81586674217299
10,lightgbm_top10,asset,AXL,3,0,0,0.0,-231.14231469608168
10,lightgbm_top10,asset,AXS,12,1,1,0.3333333333333333,165.6778430002646
10,lightgbm_top10,asset,AZTEC,4,0,0,0.25,-163.88688738928278
10,lightgbm_top10,asset,B,3,0,0,0.6666666666666666,376.07700333023166
10,lightgbm_top10,asset,B2,4,0,0,0.0,-235.5380696881575
10,lightgbm_top10,asset,B3,3,0,0,0.0,-303.557786510534
10,lightgbm_top10,asset,BABY,5,0,0,0.0,-195.7014096443458
10,lightgbm_top10,asset,BAN,5,1,1,0.4,608.649726756616
10,lightgbm_top10,asset,BANANA,3,0,0,0.0,-213.00984124129997
10,lightgbm_top10,asset,BANANAS31,3,0,0,0.0,-337.26399358246834
10,lightgbm_top10,asset,BAND,11,0,0,0.09090909090909091,-244.95741605421537
10,lightgbm_top10,asset,BANK,6,0,0,0.3333333333333333,-273.62814336057136
10,lightgbm_top10,asset,BARD,7,0,0,0.14285714285714285,-150.51708063079
10,lightgbm_top10,asset,BAS,1,0,0,0.0,-451.90589965079903
10,lightgbm_top10,asset,BAT,9,0,0,0.2222222222222222,-276.9260457405441
10,lightgbm_top10,asset,BB,2,0,0,0.0,-201.17382995064298
10,lightgbm_top10,asset,BCH,12,0,0,0.5,-11.2463958861755
10,lightgbm_top10,asset,BEAMX,4,0,0,0.5,-7.862280511061002
10,lightgbm_top10,asset,BEAT,1,0,0,0.0,-360.296495956873
10,lightgbm_top10,asset,BEL,1,0,0,0.0,-161.878669275928
10,lightgbm_top10,asset,BICO,9,0,0,0.1111111111111111,-518.25761051224
10,lightgbm_top10,asset,BID,3,0,0,0.3333333333333333,132.08233506176566
10,lightgbm_top10,asset,BIGTIME,15,0,0,0.3333333333333333,-89.3169833232744
10,lightgbm_top10,asset,BILL,1,0,0,0.0,-222.98260149130002
10,lightgbm_top10,asset,BIO,5,1,1,0.4,401.87756282589595
10,lightgbm_top10,asset,BIRB,2,0,0,0.0,-245.36666487430247
10,lightgbm_top10,asset,BLESS,2,0,0,0.0,-308.6944561593875
10,lightgbm_top10,asset,BLUAI,3,0,0,0.6666666666666666,444.29074381312864
10,lightgbm_top10,asset,BLUR,6,2,2,0.3333333333333333,593.0761948006547
10,lightgbm_top10,asset,BMNR,1,0,0,0.0,-168.727984344422
10,lightgbm_top10,asset,BMT,1,0,0,0.0,-157.763371150729
10,lightgbm_top10,asset,BNB,16,0,0,0.4375,-74.5553302735347
10,lightgbm_top10,asset,BNT,4,0,0,0.25,-54.13075820682125
10,lightgbm_top10,asset,BOB,1,0,0,1.0,783.510565780503
10,lightgbm_top10,asset,BOME,6,0,0,0.3333333333333333,-110.20083022849417
10,lightgbm_top10,asset,BR,2,0,0,0.0,-117.3070410331875
10,lightgbm_top10,asset,BRETT,6,0,0,0.0,-244.9918373164938
10,lightgbm_top10,asset,BREV,9,0,0,0.2222222222222222,-163.64188146125557
10,lightgbm_top10,asset,BRKB,1,0,0,0.0,-29.468389387511998
10,lightgbm_top10,asset,BROCCOLI714,2,0,0,0.5,40.90096707063399
10,lightgbm_top10,asset,BROCCOLIF3B,1,0,0,1.0,1096.973168525774
10,lightgbm_top10,asset,BSB,1,0,0,0.0,-213.390230615579
10,lightgbm_top10,asset,BSV,5,0,0,0.2,-27.705737672624405
10,lightgbm_top10,asset,BTC,6,0,0,0.0,-119.9350619225135
10,lightgbm_top10,asset,BTCDOM,4,0,0,0.25,64.8465765723085
10,lightgbm_top10,asset,BTR,2,0,0,0.0,-438.35724814246447
10,lightgbm_top10,asset,BTW,1,0,0,1.0,323.50702100498904
10,lightgbm_top10,asset,BX,1,0,0,0.0,-154.38081455447602
10,lightgbm_top10,asset,BZ,4,1,1,0.5,149.11963811893747
10,lightgbm_top10,asset,C,5,0,0,0.4,-44.560136309574986
10,lightgbm_top10,asset,C98,2,0,0,0.0,-293.1677313535895
10,lightgbm_top10,asset,CAKE,3,0,0,0.0,-127.43046125667233
10,lightgbm_top10,asset,CAP,3,0,0,0.0,-230.43179859579098
10,lightgbm_top10,asset,CARV,2,0,0,0.5,64.444483780105
10,lightgbm_top10,asset,CC,7,0,0,0.14285714285714285,-140.50704605473214
10,lightgbm_top10,asset,CELO,7,0,0,0.42857142857142855,-114.19460614211313
10,lightgbm_top10,asset,CELR,5,0,0,0.4,-18.973060475256805
10,lightgbm_top10,asset,CETUS,1,1,0,1.0,4137.832744405185
10,lightgbm_top10,asset,CFG,2,0,0,0.0,-201.89909936181047
10,lightgbm_top10,asset,CFX,9,0,0,0.5555555555555556,26.340371951354555
10,lightgbm_top10,asset,CGPT,1,0,0,0.0,-180.857908847184
10,lightgbm_top10,asset,CHESS,1,0,0,0.0,-328.015400770037
10,lightgbm_top10,asset,CHILLGUY,3,1,0,0.3333333333333333,229.22461584111366
10,lightgbm_top10,asset,CHIP,1,0,0,1.0,132.855993563958
10,lightgbm_top10,asset,CHR,6,0,0,0.16666666666666666,-224.88254993439
10,lightgbm_top10,asset,CHZ,11,0,0,0.36363636363636365,-34.331988955721826
10,lightgbm_top10,asset,CKB,4,0,0,0.5,102.8336788980885
10,lightgbm_top10,asset,CL,2,0,0,0.5,-55.101209151841
10,lightgbm_top10,asset,CLANKER,2,1,0,1.0,612.216905901116
10,lightgbm_top10,asset,CLO,1,0,0,0.0,-1031.06677708349
10,lightgbm_top10,asset,COAI,11,0,0,0.0,-468.29840525399686
10,lightgbm_top10,asset,COIN,1,0,0,0.0,-145.013131631474
10,lightgbm_top10,asset,COLLECT,1,0,0,1.0,1358.896882494005
10,lightgbm_top10,asset,COMP,7,0,0,0.42857142857142855,-28.74703352216872
10,lightgbm_top10,asset,COOKIE,4,0,0,0.0,-214.96824593289003
10,lightgbm_top10,asset,CORE,5,0,0,0.0,-193.1989324291746
10,lightgbm_top10,asset,COS,1,0,0,0.0,-157.540453074432
10,lightgbm_top10,asset,COST,1,0,0,0.0,-65.07512520867999
10,lightgbm_top10,asset,COTI,4,0,0,0.25,1.4855591080137516
10,lightgbm_top10,asset,COW,3,0,0,0.0,-171.35552583378097
10,lightgbm_top10,asset,CRO,3,0,0,0.3333333333333333,-37.48261734897434
10,lightgbm_top10,asset,CROSS,2,1,0,1.0,924.7017230459559
10,lightgbm_top10,asset,CRV,1,0,0,0.0,-0.879541108986786
10,lightgbm_top10,asset,CTK,2,0,0,0.0,-171.767716286923
10,lightgbm_top10,asset,CTR,1,0,0,0.0,-127.52688172043
10,lightgbm_top10,asset,CTSI,4,0,0,0.0,-317.3206981307515
10,lightgbm_top10,asset,CUDIS,1,0,0,1.0,65.756117966953
10,lightgbm_top10,asset,CVC,5,0,0,0.0,-125.7600084553428
10,lightgbm_top10,asset,CVX,5,0,0,0.2,-332.443103580308
10,lightgbm_top10,asset,CYBER,4,0,0,0.25,-179.33878396734124
10,lightgbm_top10,asset,CYS,2,0,0,0.5,-190.37482008164204
10,lightgbm_top10,asset,DAM,1,0,0,0.0,-659.9669694467381
10,lightgbm_top10,asset,DASH,9,3,2,0.3333333333333333,838.6962644514845
10,lightgbm_top10,asset,DEEP,3,0,0,0.3333333333333333,-32.50040180752867
10,lightgbm_top10,asset,DEGEN,3,1,0,0.6666666666666666,490.31731029359065
10,lightgbm_top10,asset,DEGO,1,0,0,0.0,-175.03875968992202
10,lightgbm_top10,asset,DEXE,2,0,0,0.5,457.22995878370995
10,lightgbm_top10,asset,DF,1,0,0,0.0,-197.748518762342
10,lightgbm_top10,asset,DIA,5,0,0,0.0,-179.07411587252378
10,lightgbm_top10,asset,DMC,2,0,0,0.0,-370.1619797146645
10,lightgbm_top10,asset,DODOX,4,0,0,0.25,-232.9277119858475
10,lightgbm_top10,asset,DOGE,4,0,0,0.5,25.623271056018993
10,lightgbm_top10,asset,DOGS,2,1,1,0.5,963.3600494952044
10,lightgbm_top10,asset,DOLO,4,1,0,0.75,560.7853695554938
10,lightgbm_top10,asset,DOOD,7,0,0,0.7142857142857143,323.0958880818201
10,lightgbm_top10,asset,DOT,5,0,0,0.0,-268.872326549202
10,lightgbm_top10,asset,DRAM,1,0,0,0.0,-296.797829036635
10,lightgbm_top10,asset,DRIFT,5,0,0,0.0,-254.0596157555326
10,lightgbm_top10,asset,DYDX,6,1,1,0.3333333333333333,461.97581396806436
10,lightgbm_top10,asset,DYM,2,1,1,0.5,3235.1700329814857
10,lightgbm_top10,asset,EDEN,5,0,0,0.2,-274.4644487531956
10,lightgbm_top10,asset,EDGE,3,0,0,0.0,-192.8649263678263
10,lightgbm_top10,asset,EDGEX,3,0,0,0.0,-164.42257443845534
10,lightgbm_top10,asset,EDU,3,0,0,0.0,-330.9464329385611
10,lightgbm_top10,asset,EGLD,1,0,0,1.0,257.21261444557604
10,lightgbm_top10,asset,EIGEN,10,0,0,0.5,71.0781969364171
10,lightgbm_top10,asset,ELSA,1,0,0,0.0,-219.556541019954
10,lightgbm_top10,asset,ENA,4,0,0,0.25,-37.796716512421014
10,lightgbm_top10,asset,ENJ,9,4,3,0.5555555555555556,1118.6262024386867
10,lightgbm_top10,asset,ENS,6,0,0,0.0,-195.29999171789933
10,lightgbm_top10,asset,ENSO,2,0,0,0.0,-288.1883939348355
10,lightgbm_top10,asset,EPIC,5,0,0,0.4,-145.46659163860835
10,lightgbm_top10,asset,ERA,8,0,0,0.25,-161.11026576032125
10,lightgbm_top10,asset,ESP,5,0,0,0.4,45.4154454665088
10,lightgbm_top10,asset,ESPORTS,3,0,0,0.0,-259.5246097151583
10,lightgbm_top10,asset,ETC,14,0,0,0.2857142857142857,-95.87196884941464
10,lightgbm_top10,asset,ETH,10,3,3,0.5,671.8857167172284
10,lightgbm_top10,asset,ETHFI,2,0,0,0.0,-232.06661261196248
10,lightgbm_top10,asset,ETHW,7,0,0,0.0,-218.87867671315075
10,lightgbm_top10,asset,EUL,1,0,0,1.0,103.034362259757
10,lightgbm_top10,asset,EVAA,1,0,0,0.0,-246.883561643835
10,lightgbm_top10,asset,EWJ,2,0,0,0.5,-34.8399548358545
10,lightgbm_top10,asset,EWT,2,0,0,0.5,59.3593028400895
10,lightgbm_top10,asset,EWY,3,0,0,0.3333333333333333,115.02153029132168
10,lightgbm_top10,asset,F,8,1,0,0.125,-206.0868770482885
10,lightgbm_top10,asset,FARTCOIN,1,0,0,0.0,-665.844362096348
10,lightgbm_top10,asset,FF,6,0,0,0.16666666666666666,-278.2366120925507
10,lightgbm_top10,asset,FHE,2,0,0,0.5,-119.88373373374301
10,lightgbm_top10,asset,FIDA,2,0,0,0.5,37.15481353339351
10,lightgbm_top10,asset,FIGHT,2,0,0,1.0,417.042898545071
10,lightgbm_top10,asset,FIL,8,0,0,0.25,-108.18978068899011
10,lightgbm_top10,asset,FIO,3,0,0,0.0,-205.76396517695503
10,lightgbm_top10,asset,FIS,1,0,0,0.0,-230.98030073435
10,lightgbm_top10,asset,FLNC,1,0,0,0.0,-154.831460674157
10,lightgbm_top10,asset,FLOCK,1,0,0,0.0,-157.169621947138
