rule,dimension,value,closed,gt5,precision,mean_net_bp
risk_top5,asset,FORM,1,0,0.0,-149.96941896024498
risk_top5,asset,FORTH,1,0,0.0,-140.746432491767
risk_top5,asset,FRAX,2,0,0.0,-163.2405118129855
risk_top5,asset,FXS,1,0,0.0,501.303258145362
risk_top5,asset,G,4,0,0.0,-122.888933445339
risk_top5,asset,GALA,4,0,0.0,-69.60384297310975
risk_top5,asset,GAS,13,0,0.0,-26.03158778720954
risk_top5,asset,GENIUS,2,0,0.0,-100.60093440216698
risk_top5,asset,GEV,5,0,0.0,30.7338281942896
risk_top5,asset,GLM,6,0,0.0,-32.94124762338001
risk_top5,asset,GLW,2,0,0.0,-130.3667539237115
risk_top5,asset,GME,4,0,0.0,-10.330403543060001
risk_top5,asset,GMT,5,0,0.0,-8.815842177127601
risk_top5,asset,GMX,5,0,0.0,80.4001088567048
risk_top5,asset,GOOGL,8,1,0.125,24.745764911375367
risk_top5,asset,GRAM,3,0,0.0,-120.66875908439468
risk_top5,asset,GRT,10,0,0.0,-112.11231539017308
risk_top5,asset,GTC,1,0,0.0,345.36729705390604
risk_top5,asset,HAEDAL,2,0,0.0,-157.974122068722
risk_top5,asset,HBAR,18,3,0.16666666666666666,35.16940745269073
risk_top5,asset,HFT,1,0,0.0,-131.152278621711
risk_top5,asset,HIVE,7,0,0.0,-8.29614596696625
risk_top5,asset,HMSTR,5,0,0.0,-153.9728560608376
risk_top5,asset,HOME,2,0,0.0,-131.23767596052852
risk_top5,asset,HOOD,7,0,0.0,-71.09944271706314
risk_top5,asset,HOT,1,0,0.0,-153.663366336633
risk_top5,asset,HYPER,2,1,0.5,444.10925463673107
risk_top5,asset,HYUNDAI,4,1,0.25,282.80672664879876
risk_top5,asset,ICP,4,0,0.0,55.563609985945746
risk_top5,asset,ICX,3,0,0.0,-40.45667335932
risk_top5,asset,ID,3,0,0.0,96.85257860316133
risk_top5,asset,ILV,2,0,0.0,-148.7291033976185
risk_top5,asset,IMX,2,0,0.0,-120.081041420601
risk_top5,asset,INFQ,1,0,0.0,71.098587199875
risk_top5,asset,INIT,1,0,0.0,-166.871747426852
risk_top5,asset,INTC,5,0,0.0,-8.2733363348032
risk_top5,asset,IOST,12,1,0.08333333333333333,148.07053477119226
risk_top5,asset,IOTA,7,2,0.2857142857142857,1145.042074429773
risk_top5,asset,IOTX,2,2,1.0,952.3829072588145
risk_top5,asset,IP,1,0,0.0,56.351630210482
risk_top5,asset,ISRG,2,0,0.0,-93.4665768833005
risk_top5,asset,IWM,13,0,0.0,-78.58699871595523
risk_top5,asset,JASMY,1,0,0.0,-150.30463109702401
risk_top5,asset,JNJ,5,0,0.0,26.325673957068403
risk_top5,asset,JOE,5,0,0.0,-48.797325605850595
risk_top5,asset,JST,8,0,0.0,85.18948367011139
risk_top5,asset,JUP,2,0,0.0,-141.7991651613855
risk_top5,asset,KAIA,6,0,0.0,-105.39878555082116
risk_top5,asset,KAS,3,0,0.0,-123.05728375881867
risk_top5,asset,KAT,1,0,0.0,-127.526881720427
risk_top5,asset,KAVA,6,0,0.0,-107.9232277199605
risk_top5,asset,KERNEL,1,0,0.0,-150.666236489755
risk_top5,asset,KGEN,3,2,0.6666666666666666,2059.4609045239895
risk_top5,asset,KITE,1,0,0.0,-126.93454309786
risk_top5,asset,KLAC,1,0,0.0,-52.636028034881996
risk_top5,asset,KMNO,1,0,0.0,-135.72226656025498
risk_top5,asset,KNC,6,0,0.0,-80.70115805887117
risk_top5,asset,KOMA,1,1,1.0,767.181594083812
risk_top5,asset,KSM,11,0,0.0,-13.237704880654368
risk_top5,asset,LAYER,5,0,0.0,93.63705414849622
risk_top5,asset,LDO,3,1,0.3333333333333333,596.7345708551377
risk_top5,asset,LINEA,7,1,0.14285714285714285,166.8163697564583
risk_top5,asset,LINK,14,0,0.0,-106.72561379235485
risk_top5,asset,LISTA,1,0,0.0,-136.518163125427
risk_top5,asset,LITE,2,0,0.0,-113.59742915320149
risk_top5,asset,LLY,4,0,0.0,-81.637129452401
risk_top5,asset,LPT,9,0,0.0,-34.03327546551978
risk_top5,asset,LQTY,6,0,0.0,-99.74489419425183
risk_top5,asset,LRCX,1,0,0.0,268.537424629859
risk_top5,asset,LSK,6,0,0.0,-139.31061488884248
risk_top5,asset,LTC,21,1,0.047619047619047616,17.900987712767343
risk_top5,asset,LUNA,2,0,0.0,-82.3890440748915
risk_top5,asset,LUNA2,1,0,0.0,-147.594743858312
risk_top5,asset,LUNR,2,0,0.0,-63.765545274947
risk_top5,asset,M,1,0,0.0,-149.20335928734
risk_top5,asset,MAGIC,3,2,0.6666666666666666,842.6315997794037
risk_top5,asset,MANA,10,0,0.0,-50.350302796832395
risk_top5,asset,MANTRA,5,0,0.0,-101.6071896876606
risk_top5,asset,MASK,4,0,0.0,0.010254552449753818
risk_top5,asset,MAV,1,0,0.0,-165.283018867925
risk_top5,asset,ME,6,0,0.0,-59.996582854179
risk_top5,asset,MEGA,1,0,0.0,-77.007125890736
risk_top5,asset,MELANIA,3,0,0.0,-116.25295065122666
risk_top5,asset,MEME,1,0,0.0,275.28158295281503
risk_top5,asset,MET,3,0,0.0,-59.587658398266335
risk_top5,asset,META,12,1,0.08333333333333333,-52.08747688201893
risk_top5,asset,METIS,2,0,0.0,10.626067658669989
risk_top5,asset,MEW,1,0,0.0,-113.052109181139
risk_top5,asset,MINA,8,0,0.0,57.55356233619638
risk_top5,asset,MIRA,1,0,0.0,-151.562768965939
risk_top5,asset,MITO,1,0,0.0,-161.63548904329102
risk_top5,asset,MLN,2,0,0.0,-132.9713151071395
risk_top5,asset,MOODENG,2,0,0.0,-140.482073798502
risk_top5,asset,MORPHO,3,0,0.0,-124.19079599346536
risk_top5,asset,MOVE,6,0,0.0,-68.34814778599767
risk_top5,asset,MOVR,1,0,0.0,-126.401384083042
risk_top5,asset,MRNA,1,0,0.0,-54.984222801479994
risk_top5,asset,MSFT,8,0,0.0,-62.21782702566488
risk_top5,asset,MTL,5,0,0.0,-36.942415909431595
risk_top5,asset,MU,3,0,0.0,-142.92641899826734
risk_top5,asset,NEAR,2,0,0.0,-112.1326952463305
risk_top5,asset,NEO,12,2,0.16666666666666666,377.6703058475969
risk_top5,asset,NFLX,7,0,0.0,-11.288281050804432
risk_top5,asset,NG,8,0,0.0,-60.63657017711162
risk_top5,asset,NKN,1,0,0.0,148.776371308019
risk_top5,asset,NMR,6,0,0.0,143.1351249707958
risk_top5,asset,NOK,1,0,0.0,-63.26263585522899
risk_top5,asset,NOT,3,0,0.0,63.903944343505
risk_top5,asset,NOW,1,0,0.0,417.038515266414
risk_top5,asset,NVDA,12,1,0.08333333333333333,-39.99680008837466
risk_top5,asset,NXPC,3,1,0.3333333333333333,354.9892845481244
risk_top5,asset,OG,3,0,0.0,-62.770293720303336
risk_top5,asset,OGN,3,0,0.0,-130.44475558371732
risk_top5,asset,OKB,9,0,0.0,-99.47961860604877
risk_top5,asset,OKTA,1,0,0.0,-60.711876235896
risk_top5,asset,OL,3,0,0.0,-137.52517853946833
risk_top5,asset,ON,1,0,0.0,-116.943584219738
risk_top5,asset,ONDO,2,0,0.0,233.9782666594175
risk_top5,asset,ONE,1,0,0.0,37.065217391303
risk_top5,asset,ONG,2,0,0.0,-148.612420577986
risk_top5,asset,ONT,6,0,0.0,-23.24857191994417
risk_top5,asset,OP,2,0,0.0,-145.4021107285955
risk_top5,asset,ORCA,3,2,0.6666666666666666,875.7018773494052
risk_top5,asset,ORCL,1,0,0.0,-146.199177706716
risk_top5,asset,ORDER,4,0,0.0,-28.367238251399
risk_top5,asset,OUST,1,0,0.0,-108.685837140553
risk_top5,asset,PARTI,1,0,0.0,-166.31862343439
risk_top5,asset,PAXG,25,1,0.04,-4.082494653496522
risk_top5,asset,PEOPLE,2,0,0.0,-158.37570901403402
risk_top5,asset,PEPE,1,0,0.0,169.258312020461
risk_top5,asset,PHA,1,0,0.0,474.137353433836
risk_top5,asset,PHAROS,1,0,0.0,396.110962923446
risk_top5,asset,PI,11,0,0.0,12.403459260259186
risk_top5,asset,PLTR,5,0,0.0,30.952524215610193
risk_top5,asset,PNUT,2,0,0.0,-142.1744444080495
risk_top5,asset,POL,19,0,0.0,-66.5105052837089
risk_top5,asset,POLYX,3,0,0.0,-90.68751224683368
risk_top5,asset,POWR,3,0,0.0,246.92516400619496
risk_top5,asset,PROM,1,0,0.0,-144.248905183826
risk_top5,asset,PROS,2,1,0.5,444.70518196846746
risk_top5,asset,PROVE,7,0,0.0,-16.132882193881713
risk_top5,asset,PUMP,2,0,0.0,9.164724733032
risk_top5,asset,PUNDIX,2,0,0.0,-117.70008478949951
risk_top5,asset,QCOM,5,0,0.0,-61.904829976462594
risk_top5,asset,QNT,1,0,0.0,151.828171828172
risk_top5,asset,QQQ,16,0,0.0,-36.76787344069318
risk_top5,asset,QTUM,24,0,0.0,-67.40386942185958
risk_top5,asset,RARE,6,0,0.0,-47.87660210883817
risk_top5,asset,RAY,5,1,0.2,184.30144575763683
risk_top5,asset,RAYSOL,7,1,0.14285714285714285,128.4215911322943
risk_top5,asset,RDDT,1,0,0.0,50.943549204418
risk_top5,asset,RDW,2,0,0.0,-64.0076113631215
risk_top5,asset,RENDER,2,0,0.0,-19.9623178775915
risk_top5,asset,RIF,2,0,0.0,-141.2865741537625
risk_top5,asset,RIVN,2,0,0.0,-89.94602118526801
risk_top5,asset,RKLB,1,0,0.0,-132.938865700955
risk_top5,asset,RLC,1,0,0.0,-112.57755400357301
risk_top5,asset,RLS,1,0,0.0,-79.820538384844
risk_top5,asset,ROBO,1,0,0.0,-139.555935098206
risk_top5,asset,ROK,2,0,0.0,-84.13396736048051
risk_top5,asset,ROSE,1,0,0.0,-108.279489105935
risk_top5,asset,RSR,3,1,0.3333333333333333,318.64232843049604
risk_top5,asset,RUNE,3,0,0.0,-128.87220510313065
risk_top5,asset,RVN,11,0,0.0,-63.54233205849446
risk_top5,asset,S,3,1,0.3333333333333333,264.440929672084
risk_top5,asset,SAMSUNG,1,0,0.0,-75.099282669716
risk_top5,asset,SANTOS,2,0,0.0,-121.03464412253149
risk_top5,asset,SCRT,1,0,0.0,-125.46623794212
risk_top5,asset,SEI,3,0,0.0,-72.45735545703566
risk_top5,asset,SENT,2,0,0.0,-129.5462329553405
risk_top5,asset,SFP,3,0,0.0,121.40305091438064
risk_top5,asset,SHIB,10,1,0.1,63.12808209140219
risk_top5,asset,SHLD,5,0,0.0,-90.2648170816502
risk_top5,asset,SIGN,1,0,0.0,-144.109014675053
risk_top5,asset,SKL,2,0,0.0,9.705047768023501
risk_top5,asset,SKR,1,0,0.0,-51.436848918203
risk_top5,asset,SKY,9,0,0.0,-21.010156465207775
risk_top5,asset,SNDK,2,0,0.0,-134.40384343052452
risk_top5,asset,SNOW,1,0,0.0,-100.772555214448
risk_top5,asset,SNX,1,0,0.0,-161.72709294660402
risk_top5,asset,SOL,19,1,0.05263157894736842,-13.782746581780742
risk_top5,asset,SOLV,2,0,0.0,-87.526146527386
risk_top5,asset,SONY,2,0,0.0,-60.539762945774
risk_top5,asset,SOPH,9,0,0.0,-0.4633611764335554
risk_top5,asset,SPCX,3,0,0.0,-126.66925431763599
risk_top5,asset,SPELL,8,0,0.0,-59.263006910756125
risk_top5,asset,SPK,4,0,0.0,-89.33003118324574
risk_top5,asset,SPY,22,0,0.0,-38.37215803394537
risk_top5,asset,SQQQ,2,0,0.0,-125.25061203453099
risk_top5,asset,STABLE,2,0,0.0,-127.025358205589
risk_top5,asset,STEEM,9,0,0.0,-8.072207878301782
risk_top5,asset,STORJ,1,0,0.0,39.880239520958995
risk_top5,asset,STRC,9,1,0.1111111111111111,0.593132020252445
risk_top5,asset,STX,4,0,0.0,-134.591928309432
risk_top5,asset,SUI,7,0,0.0,-108.61513479600185
risk_top5,asset,SUN,30,1,0.03333333333333333,21.52969679758994
risk_top5,asset,SUPER,1,0,0.0,-137.209540907925
risk_top5,asset,SUSHI,2,0,0.0,-157.752534816882
risk_top5,asset,SYN,2,0,0.0,122.62267315948851
risk_top5,asset,SYRUP,4,0,0.0,189.241974435988
risk_top5,asset,T,5,0,0.0,-86.76622208859422
risk_top5,asset,TA,1,1,1.0,722.539902845247
risk_top5,asset,TAIKO,8,0,0.0,-50.06404695880312
risk_top5,asset,TAO,4,1,0.25,257.62621244798277
risk_top5,asset,TER,1,0,0.0,-109.619700748129
risk_top5,asset,THE,3,0,0.0,-141.30248247890165
risk_top5,asset,THETA,1,0,0.0,-163.79084967320102
risk_top5,asset,TLM,1,0,0.0,-153.904659882164
risk_top5,asset,TON,8,0,0.0,-73.92070298946388
risk_top5,asset,TOSHI,1,0,0.0,57.294685990337996
risk_top5,asset,TOWNS,1,0,0.0,-157.38483917892302
risk_top5,asset,TRB,7,0,0.0,-113.07696582212128
risk_top5,asset,TRU,1,0,0.0,176.814562002274
risk_top5,asset,TRUMP,12,0,0.0,-120.08535185255126
risk_top5,asset,TRUST,4,0,0.0,-79.3088952990675
risk_top5,asset,TRUTH,2,0,0.0,-110.062097744743
risk_top5,asset,TRX,58,0,0.0,16.67628579860702
risk_top5,asset,TSEM,1,0,0.0,-23.551136363635
risk_top5,asset,TSLA,8,1,0.125,79.75481970629875
risk_top5,asset,TSM,12,0,0.0,73.77190854995268
risk_top5,asset,TTMI,1,0,0.0,-94.58308891309801
risk_top5,asset,TTWO,1,0,0.0,-94.22775472568
risk_top5,asset,TURBO,5,0,0.0,-154.88023483222761
risk_top5,asset,TWLO,1,0,0.0,349.100975481149
risk_top5,asset,TWT,3,0,0.0,-141.460782785307
risk_top5,asset,UMA,2,0,0.0,-112.45522530382551
risk_top5,asset,UNI,6,0,0.0,-118.51761997864767
risk_top5,asset,URNM,4,0,0.0,26.950965790739
risk_top5,asset,USAR,1,0,0.0,-120.806451612903
risk_top5,asset,USO,5,0,0.0,65.1028762324114
risk_top5,asset,USTC,1,0,0.0,-151.169408626058
risk_top5,asset,UVXY,1,0,0.0,66.50519031141799
risk_top5,asset,VANA,7,0,0.0,63.03383321100915
risk_top5,asset,VANRY,4,0,0.0,-87.53628532538275
risk_top5,asset,VELVET,2,0,0.0,-145.4661151751665
risk_top5,asset,VET,7,1,0.14285714285714285,321.5204772814994
risk_top5,asset,VIC,3,0,0.0,-124.74943693622467
risk_top5,asset,VRT,1,0,0.0,-7.174294586199999
risk_top5,asset,VTHO,7,0,0.0,-52.62147359915814
risk_top5,asset,W,4,0,0.0,-26.498224203586503
risk_top5,asset,WAL,2,0,0.0,-149.1783959565825
risk_top5,asset,WAXP,7,0,0.0,60.16498278521028
risk_top5,asset,WCT,3,0,0.0,-88.17419705568567
risk_top5,asset,WDC,1,0,0.0,-117.378919823259
risk_top5,asset,WIF,4,0,0.0,-4.377776494957999
risk_top5,asset,WLD,5,0,0.0,-77.57754035716759
risk_top5,asset,WLFI,5,0,0.0,-129.71394436017582
risk_top5,asset,WOO,5,1,0.2,286.1393725566216
risk_top5,asset,XAG,5,0,0.0,-16.307126265975594
risk_top5,asset,XAI,1,0,0.0,-165.965548504078
risk_top5,asset,XAU,28,3,0.10714285714285714,70.78125820778568
risk_top5,asset,XAUT,10,0,0.0,-39.902279326127804
risk_top5,asset,XBI,2,0,0.0,-90.0195748104525
risk_top5,asset,XCU,21,0,0.0,-32.73496707662857
risk_top5,asset,XIAOMI,1,0,0.0,-70.18120992472801
risk_top5,asset,XLE,9,0,0.0,4.873520007348448
risk_top5,asset,XLM,4,0,0.0,14.388978373372252
risk_top5,asset,XMR,2,0,0.0,270.4094521007465
risk_top5,asset,XPD,2,0,0.0,-117.3508803129995
risk_top5,asset,XPT,9,0,0.0,-19.062989967835552
risk_top5,asset,XRP,16,4,0.25,804.0024540289849
risk_top5,asset,XTZ,5,0,0.0,-74.5134230239522
risk_top5,asset,XVS,2,0,0.0,149.875099864694
risk_top5,asset,YB,1,0,0.0,-140.199079725794
risk_top5,asset,YFI,13,0,0.0,-107.20657135960721
risk_top5,asset,YGG,3,0,0.0,340.2325385605317
risk_top5,asset,ZBT,3,0,0.0,263.00275864890835
risk_top5,asset,ZEC,2,0,0.0,-124.28149949759398
risk_top5,asset,ZEN,2,0,0.0,-17.718720150626
risk_top5,asset,ZETA,10,3,0.3,175.4739474149998
risk_top5,asset,ZHIPU,1,0,0.0,5.575447570334
risk_top5,asset,ZIL,8,0,0.0,-40.29621625283425
risk_top5,asset,ZK,2,0,0.0,-7.1353426447765
risk_top5,asset,ZKC,3,1,0.3333333333333333,439.88919063967325
risk_top5,asset,ZKP,3,1,0.3333333333333333,251.03427125708035
risk_top5,asset,ZM,1,0,0.0,-159.13203722473
risk_top5,asset,ZORA,2,0,0.0,-143.74940782488
risk_top5,asset,ZRX,7,0,0.0,-40.66166585253586
risk_top5,timeframe_min,30,1767,65,0.03678551216751556,1.8712557967993562
risk_top5,timeframe_min,60,242,11,0.045454545454545456,36.385288785704546
risk_top5,timeframe_min,240,9,0,0.0,-51.58689194354289
risk_top5,venue,binance,931,34,0.036519871106337275,0.9320695081829596
risk_top5,venue,gate,22,1,0.045454545454545456,-13.038956843873176
risk_top5,venue,okx,1065,41,0.038497652582159626,10.391142901445958
risk_top5,month,2025-10,63,2,0.031746031746031744,-41.05716835733696
risk_top5,month,2025-11,22,1,0.045454545454545456,-22.43772769500127
risk_top5,month,2025-12,162,0,0.0,-32.929603719462555
risk_top5,month,2026-01,89,4,0.0449438202247191,57.62898856730989
risk_top5,month,2026-02,33,1,0.030303030303030304,-28.88978989553515
risk_top5,month,2026-03,118,5,0.0423728813559322,5.191151908796087
risk_top5,month,2026-04,433,18,0.04157043879907621,-8.587846667242571
risk_top5,month,2026-05,318,7,0.0220125786163522,-19.385087897057343
risk_top5,month,2026-06,165,1,0.006060606060606061,-73.3144679316218
risk_top5,month,2026-07,194,7,0.03608247422680412,-38.95172656361594
risk_top5,month,2026-08,327,30,0.09174311926605505,150.1566378163622
risk_top5,month,2026-09,94,0,0.0,-45.644483158922064
risk_top10,asset,0G,11,0,0.0,-53.639721778520816
risk_top10,asset,1000000BOB,3,0,0.0,-40.33811109802033
risk_top10,asset,1000000MOG,1,0,0.0,-27.012622720895997
risk_top10,asset,1000BONK,8,0,0.0,-133.14465369043126
risk_top10,asset,1000CHEEMS,4,1,0.25,183.65535983649053
risk_top10,asset,1000FLOKI,6,0,0.0,40.444064521193006
risk_top10,asset,1000LUNC,4,0,0.0,-140.10764383972176
risk_top10,asset,1000PEPE,6,0,0.0,47.65041070059948
risk_top10,asset,1000SATS,2,0,0.0,-86.590171100287
risk_top10,asset,1000SHIB,10,0,0.0,-82.1743548459734
risk_top10,asset,1000XEC,12,0,0.0,-141.54986045073565
risk_top10,asset,1INCH,22,0,0.0,-103.45637227759184
risk_top10,asset,1MBABYDOGE,7,0,0.0,-150.80437745969527
risk_top10,asset,2Z,7,2,0.2857142857142857,311.34198950749254
risk_top10,asset,A,3,0,0.0,-169.58310110935068
risk_top10,asset,A2Z,1,0,0.0,-153.299671800051
risk_top10,asset,AAOI,1,0,0.0,-137.519435906708
risk_top10,asset,AAPL,15,0,0.0,66.8258091540136
risk_top10,asset,AAVE,6,0,0.0,-133.433784515579
risk_top10,asset,ACE,7,0,0.0,-48.01074774372715
risk_top10,asset,ACH,16,2,0.125,189.29807376905862
risk_top10,asset,ACU,5,1,0.2,419.070331337116
risk_top10,asset,ACX,7,0,0.0,-126.67305499024474
risk_top10,asset,ADA,8,0,0.0,-80.47375323708687
risk_top10,asset,ADBE,3,0,0.0,33.64507710355633
risk_top10,asset,AERO,4,0,0.0,-185.9629554484335
risk_top10,asset,AEVO,8,0,0.0,-143.25771999071276
risk_top10,asset,AGLD,6,0,0.0,-128.246846176591
risk_top10,asset,AI,1,0,0.0,-70.136736554238
risk_top10,asset,AIGENSYN,3,0,0.0,60.94755692085966
risk_top10,asset,AIOT,1,0,0.0,400.95754290876096
risk_top10,asset,AIXBT,2,0,0.0,-188.26366473129852
risk_top10,asset,AKT,1,0,0.0,-49.577843506318004
risk_top10,asset,ALAB,3,0,0.0,63.63269748346699
risk_top10,asset,ALCH,2,0,0.0,-160.81630538285748
risk_top10,asset,ALGO,2,0,0.0,-115.75134554798
risk_top10,asset,ALL,15,0,0.0,-59.14315485266953
risk_top10,asset,ALPINE,5,0,0.0,-5.235298356565399
risk_top10,asset,ALT,6,0,0.0,-79.12528400459082
risk_top10,asset,AMAT,3,0,0.0,-162.99379445504067
risk_top10,asset,AMD,4,0,0.0,41.9928702808265
risk_top10,asset,AMZN,4,0,0.0,3.413833021007496
risk_top10,asset,ANIME,19,1,0.05263157894736842,37.562435583530736
risk_top10,asset,ANKR,4,0,0.0,-146.65876708177373
risk_top10,asset,APE,5,0,0.0,-116.638389997667
risk_top10,asset,API3,12,0,0.0,-69.29348668509633
risk_top10,asset,APP,2,0,0.0,-82.2166100724765
risk_top10,asset,APT,6,0,0.0,77.43886562739849
risk_top10,asset,AR,15,0,0.0,-63.17526998326385
risk_top10,asset,ARB,6,2,0.3333333333333333,1015.6060558904072
risk_top10,asset,ARC,5,0,0.0,-142.4026602198116
risk_top10,asset,ARIA,1,1,1.0,1254.275470570662
risk_top10,asset,ARK,5,0,0.0,48.08113315030958
risk_top10,asset,ARKM,4,0,0.0,22.31160620245226
risk_top10,asset,ARM,1,0,0.0,-142.589325758707
risk_top10,asset,ARPA,8,1,0.125,120.9858959578695
risk_top10,asset,ARX,1,0,0.0,51.090047393365005
risk_top10,asset,ASML,4,0,0.0,-46.224163216321244
risk_top10,asset,ASR,7,0,0.0,-93.31792698600385
risk_top10,asset,ASTER,37,4,0.10810810810810811,52.413850016910054
risk_top10,asset,ASTR,14,0,0.0,-62.02835858594878
risk_top10,asset,ASTS,1,0,0.0,-154.28120063191
risk_top10,asset,AT,14,1,0.07142857142857142,-85.65296887848844
risk_top10,asset,ATH,7,0,0.0,-116.69134324378969
risk_top10,asset,ATOM,14,0,0.0,-39.22825854420657
risk_top10,asset,AUCTION,36,0,0.0,-41.61291107045873
risk_top10,asset,AVA,7,0,0.0,-151.69878247148358
risk_top10,asset,AVAX,22,0,0.0,-103.91321796580235
risk_top10,asset,AVGO,4,0,0.0,112.371134071325
risk_top10,asset,AVNT,4,0,0.0,-169.487598612672
risk_top10,asset,AWE,11,0,0.0,-110.19151627149617
risk_top10,asset,AXL,1,0,0.0,35.111111111112
risk_top10,asset,AXS,9,1,0.1111111111111111,158.90825383498174
risk_top10,asset,AZTEC,4,0,0.0,-71.43968022915601
risk_top10,asset,B2,3,0,0.0,-162.21793144699
risk_top10,asset,B3,1,0,0.0,453.154362416106
risk_top10,asset,BABY,2,0,0.0,-142.0762596811505
risk_top10,asset,BAN,1,0,0.0,229.13971094287803
risk_top10,asset,BANANA,3,0,0.0,-76.716355374284
risk_top10,asset,BAND,12,1,0.08333333333333333,-20.32497647958083
risk_top10,asset,BANK,2,2,1.0,1218.4541621670037
risk_top10,asset,BARD,7,0,0.0,-158.71191805468112
risk_top10,asset,BAT,5,0,0.0,-20.008115337926387
risk_top10,asset,BB,7,0,0.0,-91.36903994234699
risk_top10,asset,BCH,18,0,0.0,-56.085601265906945
risk_top10,asset,BE,1,1,1.0,841.7848970251721
risk_top10,asset,BEAMX,2,0,0.0,-166.52331853870348
risk_top10,asset,BEL,2,0,0.0,-62.074363992170994
risk_top10,asset,BERA,2,0,0.0,-192.125236393276
risk_top10,asset,BICO,1,0,0.0,-176.941649899395
risk_top10,asset,BIGTIME,13,0,0.0,24.3317468819197
risk_top10,asset,BIO,4,1,0.25,394.8210095253595
risk_top10,asset,BIRB,1,0,0.0,-173.93812584068002
risk_top10,asset,BLEND,4,0,0.0,-35.917887390577754
risk_top10,asset,BLUR,4,2,0.5,1046.7917885629586
risk_top10,asset,BMNR,2,0,0.0,26.041388834537496
risk_top10,asset,BMT,2,0,0.0,-175.92230453087603
risk_top10,asset,BNB,54,2,0.037037037037037035,-8.166257513928873
risk_top10,asset,BNT,7,0,0.0,-60.75861793089172
risk_top10,asset,BOME,1,0,0.0,-162.07909069382
risk_top10,asset,BONK,9,0,0.0,-146.76980313168556
risk_top10,asset,BOT,1,0,0.0,-52.846715328466
risk_top10,asset,BP,3,0,0.0,12.633919721435662
risk_top10,asset,BREV,14,0,0.0,-61.09277253098721
risk_top10,asset,BRKB,1,0,0.0,-29.468389387511998
risk_top10,asset,BROCCOLIF3B,1,0,0.0,8.462998102467001
risk_top10,asset,BSV,8,0,0.0,-44.26595168376138
risk_top10,asset,BTC,42,0,0.0,-76.54135045136638
risk_top10,asset,BTCDOM,29,0,0.0,10.684977746301005
risk_top10,asset,BX,3,0,0.0,-95.18473872232232
risk_top10,asset,BZ,12,3,0.25,141.8771486201009
risk_top10,asset,C,3,0,0.0,126.96819495163268
risk_top10,asset,CAKE,10,0,0.0,-138.0435589234805
risk_top10,asset,CARV,3,0,0.0,-72.10081100361434
risk_top10,asset,CATI,4,0,0.0,-128.42616989085826
risk_top10,asset,CC,9,0,0.0,-15.638080469097217
risk_top10,asset,CELO,6,0,0.0,-90.07238363191634
risk_top10,asset,CELR,1,0,0.0,160.14705882352698
risk_top10,asset,CFG,2,0,0.0,-110.92332558506651
risk_top10,asset,CFX,7,0,0.0,-91.09409380095957
risk_top10,asset,CGPT,2,0,0.0,-168.8873722734905
risk_top10,asset,CHIP,1,0,0.0,132.855993563958
risk_top10,asset,CHR,2,0,0.0,12.259820046440495
risk_top10,asset,CHZ,6,0,0.0,47.59656295807316
risk_top10,asset,CIEN,1,0,0.0,-127.8974261473
risk_top10,asset,CKB,11,0,0.0,59.12970738449
risk_top10,asset,CL,13,2,0.15384615384615385,41.728476083537544
risk_top10,asset,CLANKER,2,0,0.0,-35.63388196467899
risk_top10,asset,COIN,5,0,0.0,-138.2192273477126
risk_top10,asset,COMP,12,0,0.0,44.3351124477985
risk_top10,asset,CORE,3,0,0.0,-149.27602796753166
risk_top10,asset,COS,4,0,0.0,-53.7672427520745
risk_top10,asset,COST,6,0,0.0,-66.01891206177284
risk_top10,asset,COTI,6,0,0.0,-13.828280900876994
risk_top10,asset,COW,8,0,0.0,-158.333166085999
risk_top10,asset,CRCL,2,0,0.0,54.5090145142385
risk_top10,asset,CRDO,1,1,1.0,482.463054187194
risk_top10,asset,CRM,1,0,0.0,-155.141520578366
risk_top10,asset,CRO,17,0,0.0,-86.49026853750605
risk_top10,asset,CROSS,4,0,0.0,-16.629190223375748
risk_top10,asset,CRV,2,0,0.0,-92.7866568128559
risk_top10,asset,CRWD,3,0,0.0,18.61097574407367
risk_top10,asset,CRWV,1,0,0.0,-185.76609579631798
risk_top10,asset,CSCO,8,0,0.0,-88.89380653483525
risk_top10,asset,CTK,3,0,0.0,-76.699367775835
risk_top10,asset,CTR,2,0,0.0,-126.88429079381349
risk_top10,asset,CTSI,3,1,0.3333333333333333,1178.7862198909002
risk_top10,asset,CVC,5,0,0.0,-82.16360752563081
risk_top10,asset,CVX,4,0,0.0,-72.22161718949374
risk_top10,asset,CYBER,6,0,0.0,-63.567679659750006
risk_top10,asset,DASH,4,0,0.0,-160.22426630297053
risk_top10,asset,DATA,3,0,0.0,-48.680973057554
risk_top10,asset,DEEP,1,0,0.0,-170.485436893202
risk_top10,asset,DEGEN,1,0,0.0,-159.357488631364
risk_top10,asset,DEGO,2,0,0.0,-166.31653918805904
risk_top10,asset,DELL,1,0,0.0,-137.21978165369
risk_top10,asset,DIA,7,0,0.0,77.4444263985257
risk_top10,asset,DKNG,6,0,0.0,-90.054886837379
risk_top10,asset,DOGE,21,0,0.0,-28.87052930905124
risk_top10,asset,DOGS,4,0,0.0,-9.40062353437517
risk_top10,asset,DOLO,1,1,1.0,1311.3802083333321
risk_top10,asset,DOOD,4,0,0.0,-75.99398923981124
