合约,周期分钟,模式,实际K线数,窗口理论K线数,预热就绪K线数,数据断档数,原版_原始候选数,回踩_原始候选数,原版_确认数,回踩_确认数,原版_入场数,回踩_入场数,原版_已平仓数,回踩_已平仓数,原版_截尾未完成数,回踩_截尾未完成数,原版_净胜率小数,回踩_净胜率小数,原版_平均净R,回踩_平均净R,原版_平均净bp,回踩_平均净bp,原版_净R合计非账户收益,回踩_净R合计非账户收益,原版_净收益至少5R笔数,回踩_净收益至少5R笔数,原版_随机配对笔数,回踩_随机配对笔数,原版_配对随机平均净bp,回踩_配对随机平均净bp,原版_配对目标平均净bp,回踩_配对目标平均净bp,原版_配对超额bp,回踩_配对超额bp,原版_后段已平仓数,回踩_后段已平仓数,原版_后段平均净R,回踩_后段平均净R,原版_后段平均净bp,回踩_后段平均净bp,回踩减原版_平均净bp,回踩减原版_平均净R
JUPUSDT,60,普通多空,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-0.7989736842105247,,-326.28694250403,,-0.7989736842105247,,0.0,0.0,1.0,0.0,-287.094017094018,,-326.28694250403,,-39.192925410011966,,0.0,0.0,,,,,,
KAIAUSDT,15,联合多头,5968,5968,5968,0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,-1.083360215053762,,-265.8777224158645,,-2.166720430107524,,0.0,0.0,2.0,0.0,-128.568393140051,,-265.8777224158645,,-137.30932927581352,,2.0,0.0,-1.083360215053762,,-265.8777224158645,,,
KAIAUSDT,15,普通多空,5968,5968,5968,0,11.0,11.0,11.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.2222222222222222,,-0.3420914906213438,,-1.1341497230813375,,-3.0788234155920944,,0.0,0.0,9.0,0.0,15.696365320239007,,-1.1341497230813364,,-16.830515043320336,,7.0,0.0,-0.1033172459984867,,36.82114530727441,,,
KAIAUSDT,60,联合多头,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KAIAUSDT,60,普通多空,1492,1492,1492,0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.5,1.0,2.554904761904756,3.650043478260848,603.835590127724,1292.548113933793,5.109809523809512,3.650043478260848,1.0,0.0,2.0,0.0,627.8222501046585,,603.835590127724,,-23.986659976934448,,1.0,0.0,-1.0668571428571465,,-319.1452991453,,688.712523806069,1.0951387163560922
KAITOUSDT,15,联合多头,5968,5968,5968,0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.8069081281757127,1.52961290322581,100.58581268578267,517.663755458515,2.420724384527138,1.52961290322581,0.0,0.0,3.0,0.0,117.73955396241334,,100.58581268578267,,-17.153741276630683,,0.0,0.0,,,,,417.0779427727323,0.7227047750500972
KAITOUSDT,15,普通多空,5968,5968,5968,0,13.0,13.0,13.0,2.0,10.0,2.0,10.0,2.0,0.0,0.0,0.3,0.0,0.05687474566759656,-0.8247015027322392,-51.18062225694191,-463.56947249393306,0.5687474566759656,-1.6494030054644784,1.0,0.0,10.0,0.0,19.8859956454485,,-51.180622256941895,,-71.06661790239039,,5.0,0.0,-0.6133907958471565,,-131.3445925975134,,-412.3888502369912,-0.8815762483998357
KAITOUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-1.0938529411764697,,-233.09934189909,,-1.0938529411764697,,0.0,0.0,1.0,0.0,216.817177139247,,-233.09934189908998,,-449.91651903833696,,1.0,0.0,-1.0938529411764697,,-233.09934189909,,,
KAITOUSDT,60,普通多空,1492,1492,1492,0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.2501645569620243,,122.10688909484,,0.2501645569620243,,0.0,0.0,1.0,0.0,1157.656205010078,,122.10688909484,,-1035.5493159152381,,1.0,0.0,0.2501645569620243,,122.10688909484,,,
KASUSDT,15,联合多头,5968,5968,5968,0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.5,,0.7721629334801282,,125.58444986378751,,3.088651733920513,,0.0,0.0,4.0,0.0,614.6662339823071,,125.58444986378748,,-489.0817841185196,,2.0,0.0,0.29984101847539235,,123.310591331537,,,
KASUSDT,15,普通多空,5968,5968,5968,0,13.0,13.0,13.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.4,,0.04091956299133379,,36.9912414069414,,0.4091956299133379,,0.0,0.0,10.0,0.0,124.722578910108,,36.99124140694139,,-87.7313375031666,,4.0,0.0,-0.07810528928809779,,37.91912841715825,,,
KASUSDT,60,联合多头,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KASUSDT,60,普通多空,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-1.1032592592592625,,-213.687230989958,,-1.1032592592592625,,0.0,0.0,1.0,0.0,-157.4321880651,,-213.687230989958,,-56.255042924857996,,0.0,0.0,,,,,,
KATUSDT,15,联合多头,5968,5968,5968,0,7.0,7.0,7.0,1.0,7.0,1.0,7.0,1.0,0.0,0.0,0.14285714285714285,0.0,-0.09833964805722874,-1.1040898876404497,-5.757467387154849,-212.141623488772,-0.6883775364006012,-1.1040898876404497,1.0,0.0,7.0,0.0,-0.5032488611634389,,-5.7574673871548585,,-5.254218525991428,,3.0,1.0,-1.018546616887628,-1.1040898876404497,-180.54300895758934,-212.141623488772,-206.38415610161715,-1.005750239583221
KATUSDT,15,普通多空,5968,5968,5968,0,14.0,14.0,14.0,2.0,14.0,2.0,14.0,2.0,0.0,0.0,0.07142857142857142,0.0,-0.544120157255325,-1.0864824438202252,-98.99396299875264,-261.2613743578165,-7.61768220157455,-2.1729648876404504,1.0,0.0,14.0,1.0,-53.08166494086221,-135.942028985507,-98.99396299875265,-212.14162348877198,-45.912298057890425,-76.19959450326499,8.0,2.0,-1.0732902583571549,-1.0864824438202252,-216.90953966013336,-261.2613743578165,-162.26741135906389,-0.5423622865649002
KATUSDT,60,联合多头,1492,1492,1492,0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,-0.8337878787878783,,-466.3569659306085,,-1.6675757575757566,,0.0,0.0,2.0,0.0,788.8511651215234,,-466.35696593060845,,-1255.2081310521319,,1.0,0.0,-0.5982134387351771,,-624.372937293729,,,
KATUSDT,60,普通多空,1492,1492,1492,0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5982134387351771,-0.385798245614036,-624.372937293729,-196.299933050658,-0.5982134387351771,-0.385798245614036,0.0,0.0,1.0,0.0,402.34332425068,,-624.372937293729,,-1026.716261544409,,1.0,1.0,-0.5982134387351771,-0.385798245614036,-624.372937293729,-196.299933050658,428.073004243071,0.2124151931211411
KAVAUSDT,15,联合多头,5968,5968,5968,0,8.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,,-1.1422904156156795,,-113.05169927404324,,-9.138323324925436,,0.0,0.0,8.0,0.0,-70.18002586111025,,-113.05169927404326,,-42.871673412933,,5.0,0.0,-1.0093675735308119,,-134.59011896670458,,,
KAVAUSDT,15,普通多空,5968,5968,5968,0,25.0,25.0,25.0,1.0,23.0,1.0,23.0,1.0,0.0,0.0,0.13043478260869565,1.0,-0.8640220805450444,1.561805309734533,-60.295210321399914,370.920554854983,-19.87250785253602,1.561805309734533,0.0,0.0,23.0,0.0,29.672109623875123,,-60.29521032139992,,-89.96731994527504,,14.0,1.0,-0.6148361431453871,1.561805309734533,-51.45820770730628,370.920554854983,431.2157651763829,2.4258273902795775
KAVAUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,7.688769230769349,,977.067448680353,,7.688769230769349,,1.0,0.0,1.0,0.0,902.3300970873801,,977.067448680353,,74.73735159297293,,0.0,0.0,,,,,,
KAVAUSDT,60,普通多空,1492,1492,1492,0,4.0,4.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.6666666666666666,,2.7148973617190024,,327.186890495245,,8.144692085157008,,1.0,0.0,3.0,0.0,411.80251306865466,,327.186890495245,,-84.61562257340968,,0.0,0.0,,,,,,
KDAUSDT,15,联合多头,5968,5968,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KDAUSDT,15,普通多空,5968,5968,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KDAUSDT,60,联合多头,1492,1492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KDAUSDT,60,普通多空,1492,1492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KERNELUSDT,15,联合多头,5968,5968,5968,0,6.0,6.0,6.0,1.0,6.0,1.0,6.0,1.0,0.0,0.0,0.5,1.0,2.617455092746481,3.7727246376811774,270.0580611692963,779.1619275665961,15.704730556478884,3.7727246376811774,2.0,0.0,6.0,0.0,-40.876666984257504,,270.05806116929637,,310.93472815355386,,3.0,0.0,2.2553663946432305,,304.80468071805876,,509.1038663972998,1.1552695449346966
KERNELUSDT,15,普通多空,5968,5968,5968,0,12.0,12.0,12.0,1.0,10.0,1.0,10.0,1.0,0.0,0.0,0.4,1.0,1.377325428264405,3.7727246376811774,119.66722929863593,779.1619275665961,13.77325428264405,3.7727246376811774,2.0,0.0,10.0,0.0,100.43136645641863,,119.66722929863592,,19.235862842217305,,5.0,0.0,1.4138674248618153,,194.6605850329674,,659.4946982679602,2.395399209416772
KERNELUSDT,60,联合多头,1492,1492,1492,0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,0.5,0.0,0.45836217863376044,-1.044983606557377,162.05366422676852,-464.606413994168,1.8334487145350418,-1.044983606557377,0.0,0.0,4.0,0.0,517.087576985585,,162.05366422676852,,-355.0339127588164,,2.0,1.0,-0.2597361266034589,-1.044983606557377,0.427916718278027,-464.606413994168,-626.6600782209365,-1.5033457851911374
KERNELUSDT,60,普通多空,1492,1492,1492,0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,0.5,0.0,0.4664007985283593,-1.0383963133640544,132.35242665137054,-540.883341334612,1.8656031941134372,-1.0383963133640544,0.0,0.0,4.0,0.0,267.99697390226504,,132.35242665137048,,-135.64454725089445,,2.0,1.0,-0.24365888681426118,-1.0383963133640544,-58.97455843251798,-540.883341334612,-673.2357679859826,-1.5047971118924137
KEYUSDT,15,联合多头,5968,5968,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KEYUSDT,15,普通多空,5968,5968,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KEYUSDT,60,联合多头,1492,1492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KEYUSDT,60,普通多空,1492,1492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KGENUSDT,15,联合多头,5968,5968,5968,0,7.0,7.0,7.0,1.0,7.0,1.0,6.0,1.0,1.0,0.0,0.16666666666666666,0.0,-0.17322170387914462,-0.8591698113207566,-65.9420445997095,-447.308447937132,-1.0393302232748678,-0.8591698113207566,0.0,0.0,6.0,1.0,-124.09405602122933,-521.949317738791,-65.94204459970949,-447.308447937132,58.15201142151983,74.64086980165902,4.0,0.0,-0.9271238964551349,,-157.33388949156875,,-381.36640333742247,-0.685948107441612
KGENUSDT,15,普通多空,5968,5968,5968,0,13.0,13.0,13.0,1.0,11.0,1.0,10.0,1.0,1.0,0.0,0.1,0.0,-0.5474232368947041,-0.8591698113207566,-116.15107386939401,-447.308447937132,-5.474232368947041,-0.8591698113207566,0.0,0.0,10.0,0.0,-114.13409839263049,,-116.15107386939403,,-2.016975476763499,,6.0,0.0,-0.9837996219154516,,-170.15729997299766,,-331.157374067738,-0.3117465744260526
KGENUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-1.067622641509436,,-315.758928571429,,-1.067622641509436,,0.0,0.0,1.0,0.0,-264.040862656073,,-315.758928571429,,-51.71806591535599,,1.0,0.0,-1.067622641509436,,-315.758928571429,,,
KGENUSDT,60,普通多空,1492,1492,1492,0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,,-0.5237247293003975,,-149.97788067194634,,-1.5711741879011925,,0.0,0.0,3.0,0.0,-63.72530666554701,,-149.9778806719463,,-86.25257400639929,,3.0,0.0,-0.5237247293003975,,-149.97788067194634,,,
KITEUSDT,15,联合多头,5968,5968,5968,0,5.0,5.0,5.0,2.0,5.0,2.0,4.0,2.0,1.0,0.0,0.5,0.0,0.25596547702258393,-0.6560845418377808,-54.578229320764756,-258.4946181974315,1.0238619080903357,-1.3121690836755615,0.0,0.0,4.0,0.0,29.218405270550996,,-54.578229320764756,,-83.79663459131575,,3.0,1.0,-0.3446044721950054,-1.0482628336755648,-177.77875981543238,-434.3975493533,-203.91638887666676,-0.9120500188603646
KITEUSDT,15,普通多空,5968,5968,5968,0,17.0,17.0,17.0,6.0,15.0,6.0,14.0,6.0,1.0,0.0,0.35714285714285715,0.3333333333333333,-0.13115959386034787,0.0463509541716581,-6.479495765732078,139.47540735897903,-1.8362343140448703,0.27810572502994857,0.0,0.0,14.0,1.0,-95.89154880566606,-212.732212599762,-6.479495765732062,911.1133906730851,89.412053039934,1123.845603272847,7.0,3.0,-0.22311220497100395,-0.11800263938698856,-79.42424180427972,68.28311019016071,145.9549031247111,0.17751054803200597
KITEUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-1.0575418994413424,,-367.572815533979,,-1.0575418994413424,,0.0,0.0,1.0,0.0,144.98020237571498,,-367.572815533979,,-512.553017909694,,0.0,0.0,,,,,,
KITEUSDT,60,普通多空,1492,1492,1492,0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,-1.0579982224479427,-1.0304390243902433,-364.8595026347965,-677.051282051282,-2.1159964448958855,-1.0304390243902433,0.0,0.0,2.0,0.0,369.6997261538385,,-364.8595026347965,,-734.559228788635,,0.0,0.0,,,,,-312.1917794164855,0.027559198057699463
KLAYUSDT,15,联合多头,5968,5968,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KLAYUSDT,15,普通多空,5968,5968,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KLAYUSDT,60,联合多头,1492,1492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KLAYUSDT,60,普通多空,1492,1492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KMNOUSDT,15,联合多头,5968,5968,5968,0,7.0,7.0,7.0,1.0,7.0,1.0,7.0,1.0,0.0,0.0,0.2857142857142857,0.0,0.0903770690094188,-0.8078947368421069,-0.3724883275200049,-165.945945945945,0.6326394830659317,-0.8078947368421069,1.0,0.0,7.0,0.0,-66.92949091911157,,-0.3724883275199994,,66.55700259159157,,1.0,0.0,-1.1268000000000007,,-177.72870662460397,,-165.57345761842498,-0.8982718058515257
KMNOUSDT,15,普通多空,5968,5968,5968,0,18.0,18.0,18.0,3.0,14.0,3.0,14.0,3.0,0.0,0.0,0.2857142857142857,0.6666666666666666,-0.2692650433397975,0.8976476472931649,-27.99240686174,212.320257791447,-3.7697106067571653,2.692942941879495,1.0,0.0,14.0,0.0,314.15546660877027,,-27.99240686174,,-342.1478734705103,,5.0,1.0,-0.5187789068535098,1.9318620689655093,-75.73741621166718,452.536348949917,240.312664653187,1.1669126906329623
KMNOUSDT,60,联合多头,1492,1492,1492,0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.5,,0.11552060290609656,,-115.9183428116115,,0.23104120581219312,,0.0,0.0,2.0,0.0,55.3843225983805,,-115.91834281161152,,-171.30266540999202,,1.0,0.0,-1.0328553459119494,,-628.728943338436,,,
KMNOUSDT,60,普通多空,1492,1492,1492,0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.25,,-0.26950863116472124,,-117.19699547321349,,-1.078034524658885,,0.0,0.0,4.0,0.0,-210.17706980253328,,-117.19699547321352,,92.98007432931976,,2.0,0.0,-1.0736834869094645,,-411.691847786197,,,
KNCUSDT,15,联合多头,5968,5968,5968,0,7.0,7.0,7.0,1.0,7.0,1.0,7.0,1.0,0.0,0.0,0.2857142857142857,0.0,0.23476007326008372,-0.5621702127659581,32.437742915947425,-218.183319570602,1.643320512820586,-0.5621702127659581,1.0,0.0,7.0,0.0,72.79251831555214,,32.43774291594742,,-40.354775399604726,,6.0,1.0,0.47777564102565334,-0.5621702127659581,56.102739869600164,-218.183319570602,-250.62106248654942,-0.7969302860260419
KNCUSDT,15,普通多空,5968,5968,5968,0,18.0,18.0,18.0,0.0,14.0,0.0,13.0,0.0,1.0,0.0,0.38461538461538464,,0.17987540317902628,,14.41853649007546,,2.3383802413273416,,1.0,0.0,11.0,0.0,-38.59579207009854,,25.045787176608176,,63.64157924670673,,9.0,0.0,0.12880627020039365,,10.527942093577005,,,
KNCUSDT,60,联合多头,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KNCUSDT,60,普通多空,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KOMAUSDT,15,联合多头,5968,5968,5968,0,7.0,7.0,7.0,1.0,7.0,1.0,7.0,1.0,0.0,0.0,0.42857142857142855,1.0,0.1558069771999957,1.02189490968801,-26.267609249658854,484.94818047222,1.09064884039997,1.02189490968801,0.0,0.0,7.0,0.0,14.331775149585866,,-26.267609249658843,,-40.59938439924473,,4.0,1.0,0.17561910413883766,1.02189490968801,64.11524986184723,484.94818047222,511.2157897218788,0.8660879324880142
KOMAUSDT,15,普通多空,5968,5968,5968,0,17.0,17.0,17.0,2.0,14.0,2.0,14.0,2.0,0.0,0.0,0.35714285714285715,0.5,0.07284323286503458,0.3097026747462702,17.910421364365785,-119.86953478388699,1.0198052601104841,0.6194053494925404,0.0,0.0,14.0,0.0,419.68464370046274,,17.91042136436579,,-401.77422233609695,,6.0,1.0,-0.24227983523716365,1.02189490968801,-60.98935192318217,484.94818047222,-137.77995614825278,0.23685944188123564
KOMAUSDT,60,联合多头,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KOMAUSDT,60,普通多空,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
KSMUSDT,15,联合多头,5968,5968,5968,0,6.0,6.0,6.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,0.2,,-0.8506608060541929,,-116.386281648105,,-4.253304030270964,,0.0,0.0,5.0,0.0,-123.781945788843,,-116.386281648105,,7.395664140737997,,4.0,0.0,-0.7690545789963115,,-112.2479375715865,,,
KSMUSDT,15,普通多空,5968,5968,5968,0,15.0,15.0,15.0,2.0,12.0,2.0,11.0,2.0,1.0,0.0,0.18181818181818182,0.0,-0.6287968985677354,-0.8192024704618702,-112.61295188388463,-219.12040960355802,-6.916765884245089,-1.6384049409237404,0.0,0.0,11.0,1.0,-53.41734599699237,-322.861906085023,-112.61295188388463,-154.717934325008,-59.19560588689228,168.14397176001503,9.0,2.0,-0.5842625663098496,-0.8192024704618702,-115.21903128347256,-219.12040960355802,-106.50745771967338,-0.19040557189413487
KSMUSDT,60,联合多头,1492,1492,1492,0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,-1.0576261273826126,,-438.09118000703654,,-2.1152522547652253,,0.0,0.0,2.0,0.0,-321.62099566008294,,-438.09118000703654,,-116.47018434695353,,2.0,0.0,-1.0576261273826126,,-438.09118000703654,,,
KSMUSDT,60,普通多空,1492,1492,1492,0,5.0,5.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.25,,-0.6934317781016313,,-185.2352940822945,,-2.773727112406525,,0.0,0.0,4.0,0.0,-136.38288337413474,,-185.23529408229447,,-48.852410708159745,,3.0,0.0,-0.5661806424071132,,-151.6437747041433,,,
LABUSDT,15,联合多头,5968,5968,5968,0,8.0,8.0,8.0,3.0,8.0,3.0,8.0,3.0,0.0,0.0,0.625,0.6666666666666666,0.5014682551271223,0.27837530368371016,107.86841282732586,-125.6414348776587,4.011746041016979,0.8351259110511304,0.0,0.0,7.0,0.0,-126.00931407444999,,72.82842583549942,,198.83773990994942,,5.0,2.0,0.4630705118621193,0.7251962719298316,102.83520787470339,196.617313672069,-233.50984770498457,-0.22309295144341218
LABUSDT,15,普通多空,5968,5968,5968,0,16.0,16.0,16.0,6.0,10.0,5.0,10.0,5.0,0.0,0.0,0.6,0.4,1.4386953703029044,-0.23123938107646497,308.6609161236208,-342.0912382584758,14.386953703029043,-1.156196905382325,1.0,0.0,9.0,0.0,85.18549241527082,,303.71787105178856,,218.53237863651776,,7.0,4.0,1.8129371744746658,-0.13523256814344797,391.11969971301687,-235.07431482881623,-650.7521543820966,-1.6699347513793694
LABUSDT,60,联合多头,1492,1492,1492,0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,-1.0403934846689349,,-539.1148934076205,,-2.0807869693378698,,0.0,0.0,2.0,0.0,-184.7366378902095,,-539.1148934076205,,-354.37825551741093,,0.0,0.0,,,,,,
LABUSDT,60,普通多空,1492,1492,1492,0,5.0,5.0,5.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,0.5,1.0,1.030959186282299,3.4965144230769254,1060.6547152606443,2162.899628252788,4.123836745129196,3.4965144230769254,0.0,0.0,4.0,1.0,1441.781069464086,1995.4921020656118,1060.6547152606443,2162.899628252788,-381.1263542034418,167.40752618717602,1.0,1.0,4.772734567901222,3.4965144230769254,2268.396655420271,2162.899628252788,1102.2449129921436,2.4655552367946263
LAUSDT,15,联合多头,5968,5968,5968,0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,0.25,0.0,-0.5759560508080134,-0.2467393939393951,-157.61120016589726,-121.311084624553,-2.3038242032320535,-0.2467393939393951,0.0,0.0,4.0,0.0,-118.31313082927475,,-157.61120016589726,,-39.29806933662248,,2.0,1.0,-0.10039136205840364,-0.2467393939393951,-27.770823224609,-121.311084624553,36.300115541344255,0.3292166568686183
LAUSDT,15,普通多空,5968,5968,5968,0,11.0,11.0,11.0,1.0,8.0,1.0,8.0,1.0,0.0,0.0,0.375,0.0,0.16365928112642394,-0.2467393939393951,76.19738950566452,-121.311084624553,1.3092742490113916,-0.2467393939393951,0.0,0.0,8.0,0.0,-44.10082096868911,,76.19738950566449,,120.29821047435364,,4.0,1.0,0.4119153355404314,-0.2467393939393951,110.73935235562752,-121.311084624553,-197.5084741302175,-0.41039867506581906
LAUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0250715596330282,-1.0197348377997184,-817.71662763466,-1033.436249285304,-1.0250715596330282,-1.0197348377997184,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,-1.0250715596330282,-1.0197348377997184,-817.71662763466,-1033.436249285304,-215.71962165064406,0.005336721833309799
LAUSDT,60,普通多空,1492,1492,1492,0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.7039769562871024,-1.0197348377997184,-467.550829597312,-1033.436249285304,-1.4079539125742049,-1.0197348377997184,0.0,0.0,2.0,0.0,-170.402820090663,,-467.55082959731203,,-297.148009506649,,2.0,1.0,-0.7039769562871024,-1.0197348377997184,-467.550829597312,-1033.436249285304,-565.885419687992,-0.31575788151261597
LAYERUSDT,15,联合多头,5968,5968,5968,0,9.0,9.0,9.0,1.0,9.0,1.0,9.0,1.0,0.0,0.0,0.2222222222222222,0.0,0.7722497004216159,-0.8837419354838782,23.996185451514116,-134.867082376107,6.950247303794543,-0.8837419354838782,1.0,0.0,9.0,1.0,455.3802306967858,1877.180762852406,23.996185451514116,-134.867082376107,-431.3840452452717,-2012.0478452285129,5.0,0.0,1.833927519157681,,102.1901183899736,,-158.86326782762112,-1.6559916359054943
LAYERUSDT,15,普通多空,5968,5968,5968,0,25.0,25.0,25.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,0.15,0.0,-0.09504142551432251,-0.8837419354838782,-41.091682021272426,-134.867082376107,-1.9008285102864502,-0.8837419354838782,1.0,0.0,20.0,0.0,-16.890449574747645,,-41.09168202127245,,-24.201232446524816,,10.0,0.0,0.8019906104830005,,34.4880049478792,,-93.77540035483457,-0.7887005099695558
LAYERUSDT,60,联合多头,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
LAYERUSDT,60,普通多空,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
LDOUSDT,15,联合多头,5968,5968,5968,0,8.0,8.0,8.0,0.0,8.0,0.0,7.0,0.0,1.0,0.0,0.42857142857142855,,0.4497642922546075,,-51.708484595786,,3.1483500457822524,,0.0,0.0,7.0,0.0,-109.70991950507889,,-51.708484595786004,,58.00143490929287,,4.0,0.0,-0.4266009500929014,,-184.45496792741199,,,
