scope,timeframe,length,period,direction,entries,closed,censored,win_rate,net_r,gross_r,mean_net_r,net_bp,mean_net_bp,pf,pf_nominal,event_drawdown_r,realized_10r,random_pairs,random_mean_r,paired_strategy_mean_r,random_excess_r
common,4h,20,earlier,short,64,64,0,0.21875,-27.71859138675918,-26.044555210760134,-0.4331029904181122,-20652.053905159562,-322.68834226811816,0.39192850607269775,0.5094154404643613,27.718591386759165,0,64,-0.3457769395214063,-0.4331029904181122,-0.08732605089670596
common,4h,20,later,both,98,95,3,0.3157894736842105,-2.729879912154137,-0.028903130958252587,-0.028735578022675127,-2631.6043311576404,-27.701098222712005,0.9561104607744982,0.9491450943205034,18.707038266197962,0,94,-0.35740024817888993,-0.018083055158312843,0.33931719302057717
common,4h,20,later,long,56,54,2,0.2222222222222222,-26.708474912544617,-24.98914240640486,-0.49460138726934477,-23413.481221015252,-433.58298557435654,0.3323034709597379,0.2476135270565771,33.93128006609151,0,54,-0.582031651871005,-0.49460138726934477,0.08743026460166049
common,4h,20,later,short,42,41,1,0.43902439024390244,23.978595000390477,24.96023927544661,0.5848437804973288,20781.876889857624,506.87504609408836,2.080216417301298,2.0074425312852027,6.138613810823951,0,40,-0.054147853194534565,0.6252166931915801,0.6793645463861149
common,4h,20,cross_split,both,4,4,0,0.5,0.14838399639183808,0.2349710110296424,0.03709599909795952,35.54405013534392,8.88601253383598,1.0728660095212532,1.0151791004656514,1.6451404335755881,0,4,0.16412429984845173,0.03709599909795952,-0.12702830075049226
common,4h,20,cross_split,long,2,2,0,0.5,-0.6230828460269506,-0.5752895752895757,-0.3115414230134753,-1181.031588954535,-590.5157944772675,0.38572443570462,0.1653053840165434,1.0143376722817767,0,2,0.29100074653561026,-0.3115414230134753,-0.6025421695490856
common,4h,20,cross_split,short,2,2,0,0.5,0.7714668424187887,0.810260586319218,0.38573342120939436,1216.575639089879,608.2878195449395,1.7548173917177405,2.3127794360945617,1.0220575875486375,0,2,0.03724785316129331,0.38573342120939436,0.34848556804810105
common,4h,30,full,both,230,227,3,0.3436123348017621,12.66841222564692,18.748662775688643,0.05580798337289392,15420.846721797394,67.9332454704731,1.0901978389156501,1.1228495613530545,32.874472983691724,0,225,0.06958448075896884,0.05819282201297623,-0.011391658745992635
common,4h,30,full,long,125,123,2,0.37398373983739835,15.821407378466557,19.29460088672964,0.1286293282802159,14470.666869034383,117.64769812223076,1.2160208249288313,1.2301235485541784,41.24996201315872,0,122,0.32370412579521746,0.12472383097103734,-0.19898029482418023
common,4h,30,full,short,105,104,1,0.3076923076923077,-3.1529951528196416,-0.545938111041,-0.030317261084804245,950.1798527630078,9.136344738105844,0.9530882471921237,1.0151679061803576,32.02911687035729,0,103,-0.2314116036528985,-0.020610897335406907,0.21080070631749168
common,4h,30,earlier,both,132,132,0,0.3560606060606061,14.473747417468413,17.92812519864756,0.10964960164748798,17812.01185916263,134.9394837815351,1.1824401716852802,1.2435525651393582,16.26326307348834,0,132,0.3530801315172816,0.10964960164748798,-0.24343052986979372
common,4h,30,earlier,long,69,69,0,0.4782608695652174,41.63369807499098,43.44153286842409,0.6033869286230577,38054.29421444933,551.511510354338,2.2135123558365275,2.210104974742041,8.779086163087392,0,69,0.980889069609483,0.6033869286230577,-0.37750214098642515
common,4h,30,earlier,short,63,63,0,0.2222222222222222,-27.159950657522568,-25.51340766977652,-0.4311103278971836,-20242.282355286694,-321.3060691315348,0.39679121338975315,0.5144228449562447,27.15995065752255,0,63,-0.3345201340122721,-0.4311103278971836,-0.09659019388491154
common,4h,30,later,both,94,91,3,0.31868131868131866,-1.953719188213332,0.585566566011438,-0.021469441628717934,-2426.709187500586,-26.667133928577865,0.9669313947940944,0.9515147511316913,16.75959390659522,0,89,-0.35512995942592124,-0.01717692652742253,0.33795303289849876
common,4h,30,later,long,54,52,2,0.23076923076923078,-25.18920785049747,-23.57164240640487,-0.48440784327879755,-22402.595756460403,-430.81914916270006,0.3356826550228916,0.2537477019120966,31.847793004044362,0,51,-0.5641459597864508,-0.5057707421666171,0.05837521761983387
common,4h,30,later,short,40,39,1,0.4358974358974359,23.23548866228414,24.157208972416306,0.5957817605713882,19975.886568959813,512.2022197169183,2.097911455657116,1.997282084395791,5.640633055253529,0,38,-0.07460848525784193,0.6385674049883387,0.7131758902461806
common,4h,30,cross_split,both,4,4,0,0.5,0.14838399639183808,0.2349710110296424,0.03709599909795952,35.54405013534392,8.88601253383598,1.0728660095212532,1.0151791004656514,1.6451404335755881,0,4,0.16412429984845173,0.03709599909795952,-0.12702830075049226
common,4h,30,cross_split,long,2,2,0,0.5,-0.6230828460269506,-0.5752895752895757,-0.3115414230134753,-1181.031588954535,-590.5157944772675,0.38572443570462,0.1653053840165434,1.0143376722817767,0,2,0.29100074653561026,-0.3115414230134753,-0.6025421695490856
common,4h,30,cross_split,short,2,2,0,0.5,0.7714668424187887,0.810260586319218,0.38573342120939436,1216.575639089879,608.2878195449395,1.7548173917177405,2.3127794360945617,1.0220575875486375,0,2,0.03724785316129331,0.38573342120939436,0.34848556804810105
common,4h,50,full,both,198,195,3,0.3282051282051282,2.1428777629707163,7.247109099508229,0.01098911673318316,10115.597296329923,51.87485792989705,1.017208077568977,1.0905353249275453,31.723069766057023,0,194,-0.17404171061899526,0.016355414898162085,0.19039712551715735
common,4h,50,full,long,98,96,2,0.3541666666666667,2.871597460140652,5.566544307695873,0.029912473543131795,7442.844476932646,77.5296299680484,1.0477968800454511,1.143004093106019,37.409016312368706,0,96,-0.10347447751513596,0.029912473543131795,0.13338695105826773
common,4h,50,full,short,100,99,1,0.30303030303030304,-0.7287196971699355,1.6805647918123472,-0.00736080502191854,2672.7528193972753,26.997503226235107,0.9886929487912022,1.0447813030983026,30.34794775281393,0,98,-0.24316879610849007,0.0030750309194162474,0.24624382702790623
common,4h,50,earlier,both,110,110,0,0.32727272727272727,4.570422721009024,7.259431175179131,0.041549297463718396,11434.061718290955,103.94601562082687,1.0669431607864348,1.1763701595268645,15.381249782638289,0,109,-0.04089398641017337,0.051273625785647536,0.09216761219582086
common,4h,50,earlier,long,53,53,0,0.4716981132075472,30.511743751475347,31.81059003381339,0.5756932783297235,30440.85290236408,574.3557151389449,2.172339878285252,2.188912116938693,8.779086163087403,0,53,0.3408650314252212,0.5756932783297235,0.23482824690450227
common,4h,50,earlier,short,57,57,0,0.19298245614035087,-25.941321030466316,-24.55115885863426,-0.45511089527133886,-19006.791184073125,-333.45247691356354,0.38595802460213474,0.515453709102271,25.941321030466305,0,56,-0.40220162829010025,-0.44505211680071,-0.04285048851060975
common,4h,50,later,both,86,83,3,0.3373493975903614,-0.3911496982078969,1.9876779243290903,-0.004712646966360204,1023.1796178670223,12.327465275506293,0.9927855926681661,1.0229621555438604,15.558139677770633,0,82,-0.31966246869226206,0.007791744256888162,0.3274542129491503
common,4h,50,later,long,44,42,2,0.21428571428571427,-26.625808619052915,-25.244045726117513,-0.6339478242631646,-21583.08185667309,-513.8829013493593,0.19409707031036622,0.13762505202685546,27.61559247699952,0,42,-0.6421234669209631,-0.6339478242631646,0.00817564265779864
common,4h,50,later,short,42,41,1,0.4634146341463415,26.23465892084502,27.23172365044661,0.6398697297767079,22606.26147454011,551.3722310863442,2.2386890000630535,2.1574022379147433,6.138613810823951,0,40,0.018921579447874138,0.6816182912029436,0.6626967117550697
common,4h,50,cross_split,both,2,2,0,0.0,-2.0363952598304143,-1.9999999999999998,-1.0181976299152071,-2341.644039828058,-1170.822019914029,0.0,0.0,2.0363952598304143,0,2,-1.0363409091475653,-1.0181976299152071,0.018143279232358034
common,4h,50,cross_split,long,1,1,0,0.0,-1.0143376722817767,-1.0000000000000002,-1.0143376722817767,-1414.926568758343,-1414.926568758343,0.0,0.0,1.0143376722817767,0,1,-1.0302108963093155,-1.0143376722817767,0.015873224027538768
common,4h,50,cross_split,short,1,1,0,0.0,-1.0220575875486375,-0.9999999999999996,-1.0220575875486375,-926.717471069715,-926.717471069715,0.0,0.0,1.0220575875486375,0,1,-1.0424709219858148,-1.0220575875486375,0.0204133344371773
common,4h,60,full,both,180,177,3,0.3107344632768362,-6.305344288365433,-1.7740350968135274,-0.035623414058561766,4256.957630911163,24.05060808424386,0.9455571174544,1.0409986810820013,34.06876498299793,0,176,-0.11763364213263516,-0.029973133869844914,0.0876605082627902
common,4h,60,full,long,83,81,2,0.3333333333333333,-2.8018595039734056,-0.5729045263996222,-0.03459085807374575,5663.224690874848,69.91635420833147,0.9463640256890529,1.1285773958641578,32.62771688335645,0,81,-0.02005547200838589,-0.03459085807374575,-0.014535386065359838
common,4h,60,full,short,97,96,1,0.2916666666666667,-3.503484784392021,-1.201130570413909,-0.03649463317075022,-1406.2670599636863,-14.648615207955064,0.9448941197322592,0.9764784460520246,33.12271284003602,0,95,-0.20083187139646866,-0.0260359163907294,0.1747959550057393
common,4h,60,earlier,both,102,102,0,0.28431372549019607,-10.82474075064271,-8.358262674893114,-0.10612490932002656,-1544.3447101421825,-15.140634413158653,0.8394503824868023,0.9759651741011485,21.55040866432525,0,101,0.03230351099724742,-0.09709245802986284,-0.12939596902711029
common,4h,60,earlier,long,49,49,0,0.40816326530612246,16.87276582159116,18.07459154596741,0.34434215962430936,20445.013753903528,417.24517865109243,1.6234001847580195,1.7856453717756746,11.963307699845274,0,49,0.4408414809501383,0.34434215962430936,-0.09649932132582896
common,4h,60,earlier,short,53,53,0,0.16981132075471697,-27.69750657223386,-26.432854220860523,-0.522594463627054,-21989.358464045705,-414.8935559253907,0.3136930930515478,0.4248328501349349,27.697506572233856,0,52,-0.35266496068913056,-0.5130596938962942,-0.16039473320716374
common,4h,60,later,both,76,73,3,0.3561643835616438,6.555791722107687,8.584227578079577,0.08980536605626968,8142.946380881397,111.54721069700545,1.1414216572916132,1.2186878725249064,15.635486048737901,0,72,-0.28988681552020945,0.10535922846361687,0.39524604398382635
common,4h,60,later,long,33,31,2,0.22580645161290322,-18.660287653282783,-17.647496072367034,-0.601944763009122,-13366.862494270339,-431.189112718398,0.22758577246590883,0.19511270768613811,19.650071511229388,0,31,-0.7159843517073136,-0.601944763009122,0.11403958869819135
common,4h,60,later,short,43,42,1,0.4523809523809524,25.21607937539047,26.23172365044661,0.6003828422712016,21509.808875151735,512.1383065512318,2.1359640930098647,2.0427304721076256,6.138613810823951,0,41,0.03228449232857657,0.6401500512844683,0.6078655589558917
common,4h,60,cross_split,both,2,2,0,0.0,-2.0363952598304143,-1.9999999999999998,-1.0181976299152071,-2341.644039828058,-1170.822019914029,0.0,0.0,2.0363952598304143,0,2,-1.0363409091475653,-1.0181976299152071,0.018143279232358034
common,4h,60,cross_split,long,1,1,0,0.0,-1.0143376722817767,-1.0000000000000002,-1.0143376722817767,-1414.926568758343,-1414.926568758343,0.0,0.0,1.0143376722817767,0,1,-1.0302108963093155,-1.0143376722817767,0.015873224027538768
common,4h,60,cross_split,short,1,1,0,0.0,-1.0220575875486375,-0.9999999999999996,-1.0220575875486375,-926.717471069715,-926.717471069715,0.0,0.0,1.0220575875486375,0,1,-1.0424709219858148,-1.0220575875486375,0.0204133344371773
common,4h,90,full,both,148,145,3,0.2896551724137931,-1.8095536530746728,1.8149629080024852,-0.012479680366032225,8226.545436174298,56.73479611154688,0.9811901658571934,1.0933549296462834,30.86283072347863,0,144,-0.05320134686248369,-0.005413061984735728,0.04778828487774792
common,4h,90,full,long,59,57,2,0.2807017543859649,-4.635292701944236,-3.1260525954023226,-0.0813209245955129,3485.4584100634443,61.148393159007796,0.8811631719132487,1.1013668188867882,23.08565090537195,0,57,0.0885225105875151,-0.0813209245955129,-0.16984343518302808
common,4h,90,full,short,89,88,1,0.29545454545454547,2.8257390488695613,4.941015503404806,0.03211067100988138,4741.08702611085,53.87598893307785,1.0494036169874985,1.0882283327596423,25.253848486092487,0,87,-0.14605490864006915,0.04431967558784244,0.19037458422791156
common,4h,90,earlier,both,89,89,0,0.2696629213483146,-10.675955885437059,-8.512104988918404,-0.11995456051052875,-1236.307194779019,-13.891092076168754,0.8189813555226906,0.9782951860883762,18.794256525822824,0,89,0.007328331601560691,-0.11995456051052875,-0.12728289211208949
common,4h,90,earlier,long,40,40,0,0.35,9.670593967961974,10.656340101558563,0.24176484919904934,13523.359966163296,338.0839991540824,1.4033882371721418,1.5667327100662052,8.779086163087406,0,40,0.4904737602155328,0.24176484919904934,-0.2487089110164835
common,4h,90,earlier,short,49,49,0,0.20408163265306123,-20.34654985339903,-19.168445090476965,-0.4152357112938577,-14759.667160942312,-301.21769716208803,0.4187312979976706,0.5540626572106313,20.409763823919047,0,49,-0.3870760999200492,-0.4152357112938577,-0.028159611373808503
common,4h,90,later,both,57,54,3,0.3333333333333333,10.902797492192798,12.327067896920884,0.2019036572628296,11804.496670781367,218.60179019965494,1.3098351313903571,1.4096013336202897,15.112999237739972,0,53,-0.11774591778191362,0.2251484947068967,0.3428944124888102
common,4h,90,later,long,18,16,2,0.125,-13.291548997624433,-12.782392696960887,-0.8307218123515271,-8622.97498734151,-538.9359367088443,0.05180717403894887,0.05322252926231164,13.292227070002767,0,16,-0.8464347755514773,-0.8307218123515271,0.01571296319995022
common,4h,90,later,short,39,38,1,0.42105263157894735,24.194346489817228,25.109460593881774,0.6366933286794008,20427.471658122882,537.5650436348127,2.1427920415443134,2.036308458972318,6.138613810823951,0,37,0.19736277746978967,0.68174105992135,0.4843782824515605
common,4h,90,cross_split,both,2,2,0,0.0,-2.0363952598304143,-1.9999999999999998,-1.0181976299152071,-2341.644039828058,-1170.822019914029,0.0,0.0,2.0363952598304143,0,2,-1.0363409091475653,-1.0181976299152071,0.018143279232358034
common,4h,90,cross_split,long,1,1,0,0.0,-1.0143376722817767,-1.0000000000000002,-1.0143376722817767,-1414.926568758343,-1414.926568758343,0.0,0.0,1.0143376722817767,0,1,-1.0302108963093155,-1.0143376722817767,0.015873224027538768
common,4h,90,cross_split,short,1,1,0,0.0,-1.0220575875486375,-0.9999999999999996,-1.0220575875486375,-926.717471069715,-926.717471069715,0.0,0.0,1.0220575875486375,0,1,-1.0424709219858148,-1.0220575875486375,0.0204133344371773
common,4h,120,full,both,139,138,1,0.2753623188405797,-8.633481305130827,-5.187128841886484,-0.06256145873283207,-4425.862748168767,-32.07146918962874,0.907932232290812,0.9487264306136292,33.48752839136611,0,137,-0.2513367810099226,-0.05549933268509559,0.195837448324827
common,4h,120,full,long,50,50,0,0.28,-6.019569033538312,-4.729673398990309,-0.12039138067076624,224.5065374543903,4.490130749087807,0.824406573420958,1.007214768653928,22.036231532407236,0,50,-0.37527509974049567,-0.12039138067076624,0.25488371906972945
common,4h,120,full,short,89,88,1,0.2727272727272727,-2.6139122715925085,-0.4574554428961788,-0.029703548540823962,-4650.369285623163,-52.84510551844503,0.9560626646459103,0.9157556530321815,29.526325006657835,0,87,-0.18010786219924838,-0.018205052233560698,0.16190280996568768
common,4h,120,earlier,both,86,86,0,0.2558139534883721,-17.38145003818287,-15.28288185154822,-0.2021098841649171,-11948.52105983433,-138.93629139342244,0.7012943314989546,0.7867139410251134,18.495956856368682,0,85,-0.3371593378588883,-0.19250644174772133,0.14465289611116705
common,4h,120,earlier,long,36,36,0,0.3611111111111111,7.237576335781517,8.10716870627285,0.20104378710504214,9793.741707310723,272.04838075863114,1.346449477534193,1.4564011463688666,8.779086163087406,0,36,-0.1869872662332874,0.20104378710504214,0.38803105333832943
common,4h,120,earlier,short,50,50,0,0.18,-24.61902637396438,-23.39005055782107,-0.4923805274792876,-21742.262767145046,-434.84525534290094,0.33994608770422685,0.3709287462334899,24.619026373964378,0,49,-0.4474898394613707,-0.48164538539464946,-0.03415554593327876
common,4h,120,later,both,51,50,1,0.32,10.78436399288246,12.095753009661735,0.21568727985764918,9864.302351493616,197.28604702987232,1.3214655188076625,1.3528528894798881,14.069683093352825,0,49,-0.054699395341697724,0.24111095347255485,0.2958103488142526
common,4h,120,later,long,13,13,0,0.07692307692307693,-12.242807697038055,-11.836842105263157,-0.9417544382336965,-8154.308601097986,-627.2545077767682,0.010781270139651827,0.010889432129315394,12.242807697038053,0,13,-0.8463078851013173,-0.9417544382336965,-0.09544655313237901
common,4h,120,later,short,38,37,1,0.40540540540540543,23.027171689920507,23.932595114924894,0.6223559916194732,18018.6109525916,486.98948520517837,2.087661886531677,1.9141042641797898,6.138613810823951,0,36,0.23115922596038718,0.6682567893664787,0.4370975634060918
common,4h,120,cross_split,both,2,2,0,0.0,-2.0363952598304143,-1.9999999999999998,-1.0181976299152071,-2341.644039828058,-1170.822019914029,0.0,0.0,2.0363952598304143,0,2,-1.0363409091475653,-1.0181976299152071,0.018143279232358034
common,4h,120,cross_split,long,1,1,0,0.0,-1.0143376722817767,-1.0000000000000002,-1.0143376722817767,-1414.926568758343,-1414.926568758343,0.0,0.0,1.0143376722817767,0,1,-1.0302108963093155,-1.0143376722817767,0.015873224027538768
common,4h,120,cross_split,short,1,1,0,0.0,-1.0220575875486375,-0.9999999999999996,-1.0220575875486375,-926.717471069715,-926.717471069715,0.0,0.0,1.0220575875486375,0,1,-1.0424709219858148,-1.0220575875486375,0.0204133344371773
common,4h,150,full,both,125,124,1,0.28225806451612906,-6.848155072207639,-3.7049705916063154,-0.055227057033932575,-2187.0862945207823,-17.637792697748246,0.9182100984413226,0.9712398710402388,33.08323610749883,0,123,-0.3220178662224589,-0.04730148247914559,0.2747163837433133
common,4h,150,full,long,42,42,0,0.30952380952380953,-4.097411646756399,-2.9849954750527394,-0.09755742016086663,1998.0466709602567,47.57253978476802,0.8516732269337627,1.0817692837960147,18.20925359430052,0,42,-0.48333197492731567,-0.09755742016086663,0.385774554766449
common,4h,150,full,short,83,82,1,0.2682926829268293,-2.7507434254512333,-0.7199751165535693,-0.03354565152989309,-4185.132965481035,-51.03820689611019,0.9509709788855254,0.9189094317499334,29.663156160516564,0,81,-0.23837351356068134,-0.021242848125660567,0.2171306654350207
common,4h,150,earlier,both,74,74,0,0.24324324324324326,-18.18243110472033,-16.32259018475662,-0.24570852844216662,-11969.66524051082,-161.75223297987594,0.6450523205201512,0.7510976073977823,18.182431104720337,0,74,-0.4552630665109497,-0.24570852844216662,0.20955453806878305
common,4h,150,earlier,long,28,28,0,0.35714285714285715,6.357193956499725,7.058495671721846,0.2270426413035616,9540.521175220974,340.73289911503474,1.3901713606655293,1.5905034616149518,7.754647991044394,0,28,-0.34102511918226674,0.2270426413035616,0.5680677604858283
common,4h,150,earlier,short,46,46,0,0.17391304347826086,-24.539625061220054,-23.381085856478464,-0.5334701100265229,-21510.186415731794,-467.61274816808253,0.2975095853925679,0.32640069948926764,25.37021688906689,0,46,-0.5247992083631915,-0.5334701100265229,-0.008670901663331485
common,4h,150,later,both,48,47,1,0.3404255319148936,12.979416466088285,14.192909168439883,0.27615779715081457,11890.328006014286,252.98570225562312,1.426021824595354,1.464205998886312,13.255664569202903,0,46,-0.11865785205733859,0.30455411289915246,0.423211964956491
common,4h,150,later,long,12,12,0,0.16666666666666666,-9.831522757229175,-9.46820157148501,-0.8192935631024313,-6361.442915306189,-530.1202429421825,0.04701408019020835,0.07317035402602,9.831522757229175,0,12,-0.9444367585762509,-0.8192935631024313,0.1251431954738198
common,4h,150,later,short,36,35,1,0.4,22.810939223317455,23.661110739924894,0.651741120666213,18251.770921320476,521.479169180585,2.1320561291272564,1.9733926991359163,6.138613810823951,0,34,0.17279352671404227,0.7012062338408878,0.5284127071268455
common,4h,150,cross_split,both,3,3,0,0.3333333333333333,-1.6451404335755881,-1.5752895752895753,-0.548380144525196,-2107.74906002425,-702.5830200080834,0.19213108278763563,0.0998849422993353,1.6451404335755881,0,3,-0.15348980963819817,-0.548380144525196,-0.39489033488699793
common,4h,150,cross_split,long,2,2,0,0.5,-0.6230828460269506,-0.5752895752895757,-0.3115414230134753,-1181.031588954535,-590.5157944772675,0.38572443570462,0.1653053840165434,1.0143376722817767,0,2,0.29100074653561026,-0.3115414230134753,-0.6025421695490856
common,4h,150,cross_split,short,1,1,0,0.0,-1.0220575875486375,-0.9999999999999996,-1.0220575875486375,-926.717471069715,-926.717471069715,0.0,0.0,1.0220575875486375,0,1,-1.0424709219858148,-1.0220575875486375,0.0204133344371773
common,4h,200,full,both,120,119,1,0.2689075630252101,-22.195164328061857,-19.18236044643301,-0.18651398595009963,-18023.777128847294,-151.4603120071201,0.7300646887795693,0.7628688494176324,40.98829386348358,0,118,-0.28668424740631465,-0.17936518305753504,0.10731906434877957
common,4h,200,full,long,37,37,0,0.2702702702702703,-15.15784146610185,-14.166704251536718,-0.4096713909757257,-12539.846709331221,-338.9147759278709,0.4074482305764225,0.4576101548047843,18.272870970333898,0,37,-0.41505236831188236,-0.4096713909757257,0.005380977336156653
common,4h,200,full,short,83,82,1,0.2682926829268293,-7.037322861960009,-5.015656194896293,-0.08582101051170743,-5483.930419516061,-66.87720023800074,0.875760921989052,0.8963105214415884,27.52370338690567,0,81,-0.22804695760994412,-0.07416358190971954,0.15388337570022467
common,4h,200,earlier,both,72,72,0,0.2361111111111111,-28.144152985102252,-26.321793938839786,-0.3908910136819757,-22112.265295723402,-307.1147957739361,0.44556441915270417,0.541570017407666,28.144152985102245,0,72,-0.4041407817322455,-0.3908910136819757,0.013249768050269721
common,4h,200,earlier,long,23,23,0,0.30434782608695654,-4.717725583172989,-4.123213104762131,-0.2051185036162169,-4398.73455323343,-191.2493284014535,0.6692617212560347,0.6911520622209896,7.8327550874050385,0,23,-0.337327834915336,-0.2051185036162169,0.1322093312991191
common,4h,200,earlier,short,49,49,0,0.20408163265306123,-23.426427401929264,-22.198580834077653,-0.4780903551414135,-17713.53074248997,-361.50062739775444,0.3581375637664093,0.47889694285888645,23.426427401929256,0,49,-0.43550196085038667,-0.4780903551414135,-0.04258839429102691
common,4h,200,later,both,45,44,1,0.3181818181818182,7.594129090615981,8.714723067696355,0.17259384296854502,6196.237226900367,140.8235733386447,1.258077163671753,1.243646907448935,11.199000444805746,0,43,-0.09930547628625243,0.20056283297415595,0.2998683092604084
common,4h,200,later,long,12,12,0,0.16666666666666666,-9.817033036901915,-9.46820157148501,-0.8180860864084929,-6960.080567143259,-580.0067139286049,0.04708020494018426,0.06730050869220502,9.817033036901911,0,12,-0.6816999097965118,-0.8180860864084929,-0.13638617661198096
common,4h,200,later,short,33,32,1,0.375,17.41116212751789,18.182924639181362,0.5440988164849341,13156.317794043624,411.13493106386323,1.9104469663030628,1.7321707815473961,6.13861381082395,0,31,0.12613753023384802,0.5948785437029233,0.4687410134690755
common,4h,200,cross_split,both,3,3,0,0.3333333333333333,-1.6451404335755881,-1.5752895752895753,-0.548380144525196,-2107.74906002425,-702.5830200080834,0.19213108278763563,0.0998849422993353,1.6451404335755881,0,3,-0.15348980963819817,-0.548380144525196,-0.39489033488699793
common,4h,200,cross_split,long,2,2,0,0.5,-0.6230828460269506,-0.5752895752895757,-0.3115414230134753,-1181.031588954535,-590.5157944772675,0.38572443570462,0.1653053840165434,1.0143376722817767,0,2,0.29100074653561026,-0.3115414230134753,-0.6025421695490856
common,4h,200,cross_split,short,1,1,0,0.0,-1.0220575875486375,-0.9999999999999996,-1.0220575875486375,-926.717471069715,-926.717471069715,0.0,0.0,1.0220575875486375,0,1,-1.0424709219858148,-1.0220575875486375,0.0204133344371773
