id,bb_length,bb_mult,stop_fraction,stoch_length,k_smooth,d_smooth,oversold,eligible,neighborhood_median_usdt,worst_net_mark,tv_stats_total_entries,tv_stats_natural,tv_stats_censored,tv_stats_wins,tv_stats_losses,tv_stats_win_rate,tv_stats_gross_r,tv_stats_net_r,tv_stats_mean_net_r,tv_stats_profit_factor,tv_stats_avg_win_r,tv_stats_avg_loss_r,tv_stats_max_realized_drawdown_r,tv_stats_max_realized_drawdown_usdt,tv_stats_max_loss_streak,tv_stats_gross_pnl,tv_stats_fees,tv_stats_net_pnl,tv_stats_partial,tv_stats_mean_hold_hours,tv_stats_boundary_mark_net_r,tv_stats_boundary_mark_net_pnl,tv_stats_ambiguous_bar_count,tv_stats_entries_open_beyond_target,tv_stats_same_open_be_approximations,tv_stats_marketable_be_approximations,tv_stats_cash_profit_factor,tv_equity_net_liquidation_mark_usdt,tv_equity_gross_mark_usdt,tv_equity_close_mtm_drawdown_usdt,tv_equity_close_mtm_drawdown_percent,tv_equity_ending_equity,tv_control_paired_n,tv_control_unpaired_n,tv_control_drawn,tv_control_censored,tv_control_paired_actual_mean_bp,tv_control_random_mean_bp,tv_control_excess_mean_bp,tv_control_month_blocks,tv_control_p,tv_control_all_boundary_mark_excess_bp,adverse_first_stats_total_entries,adverse_first_stats_natural,adverse_first_stats_censored,adverse_first_stats_wins,adverse_first_stats_losses,adverse_first_stats_win_rate,adverse_first_stats_gross_r,adverse_first_stats_net_r,adverse_first_stats_mean_net_r,adverse_first_stats_profit_factor,adverse_first_stats_avg_win_r,adverse_first_stats_avg_loss_r,adverse_first_stats_max_realized_drawdown_r,adverse_first_stats_max_realized_drawdown_usdt,adverse_first_stats_max_loss_streak,adverse_first_stats_gross_pnl,adverse_first_stats_fees,adverse_first_stats_net_pnl,adverse_first_stats_partial,adverse_first_stats_mean_hold_hours,adverse_first_stats_boundary_mark_net_r,adverse_first_stats_boundary_mark_net_pnl,adverse_first_stats_ambiguous_bar_count,adverse_first_stats_entries_open_beyond_target,adverse_first_stats_same_open_be_approximations,adverse_first_stats_marketable_be_approximations,adverse_first_stats_cash_profit_factor,adverse_first_equity_net_liquidation_mark_usdt,adverse_first_equity_gross_mark_usdt,adverse_first_equity_close_mtm_drawdown_usdt,adverse_first_equity_close_mtm_drawdown_percent,adverse_first_equity_ending_equity,adverse_first_control_paired_n,adverse_first_control_unpaired_n,adverse_first_control_drawn,adverse_first_control_censored,adverse_first_control_paired_actual_mean_bp,adverse_first_control_random_mean_bp,adverse_first_control_excess_mean_bp,adverse_first_control_month_blocks,adverse_first_control_p,adverse_first_control_all_boundary_mark_excess_bp
bb100_m1_sl0.3,100,1.0,0.003,5,3,3,20.0,True,-532.0792964300053,-532.0792964300053,143,143,0,27,116,0.1888111888111888,22.289624988853156,-73.0062316770468,-0.5105330886506769,0.6135416312893095,4.292768697408006,-1.6285429871298531,73.00623167704678,532.0792964300006,21,199.80208999999945,731.8813864299999,-532.0792964300006,30,2.8583916083916083,0.0,0.0,0,0,0,0,0.6274173350656963,-532.0792964300053,199.8020899999974,532.0792964300053,0.5320792964300053,99467.92070357,143,0,715,0,-15.315992659520308,-20.95098188692287,5.634989227402562,2,0.25,5.634989227402562,143,143,0,27,116,0.1888111888111888,22.289624988853156,-73.0062316770468,-0.5105330886506769,0.6135416312893095,4.292768697408006,-1.6285429871298531,73.00623167704678,532.0792964300006,21,199.80208999999945,731.8813864299999,-532.0792964300006,30,2.8583916083916083,0.0,0.0,0,0,0,0,0.6274173350656963,-532.0792964300053,199.8020899999974,532.0792964300053,0.5320792964300053,99467.92070357,143,0,715,0,-15.315992659520308,-20.93942365760571,5.623430998085399,2,0.25,5.623430998085399
bb100_m1_sl0.5,100,1.0,0.005,5,3,3,20.0,True,-423.988594274997,-402.90046314999927,134,134,0,36,98,0.26865671641791045,16.487279950155923,-37.07503681091454,-0.2766793791859294,0.7197033883097039,2.644324747988816,-1.3497013034542031,42.278198174918515,492.93268290000157,13,280.07264999999904,682.9731131499999,-402.9004631500009,40,3.9291044776119413,0.0,0.0,0,0,0,0,0.7545015006959453,-402.90046314999927,280.0726500000019,497.22943289999967,0.4967608435141913,99597.09953685,134,0,670,0,-13.833968959296469,-20.47115399344255,6.637185034146078,2,0.25,6.637185034146078,134,134,0,36,98,0.26865671641791045,16.487279950155923,-37.07503681091454,-0.2766793791859294,0.7197033883097039,2.644324747988816,-1.3497013034542031,42.278198174918515,492.93268290000157,13,280.07264999999904,682.9731131499999,-402.9004631500009,40,3.9291044776119413,0.0,0.0,0,0,0,0,0.7545015006959453,-402.90046314999927,280.0726500000019,497.22943289999967,0.4967608435141913,99597.09953685,134,0,670,0,-13.833968959296469,-20.458819465141396,6.6248505058449245,2,0.25,6.6248505058449245
bb100_m1_sl0.75,100,1.0,0.0075,5,3,3,20.0,True,-330.75494146250276,-349.32125720000477,127,127,0,44,83,0.3464566929133858,12.815755267747464,-21.026771744484364,-0.16556513184633356,0.7885272056502598,1.781894969097631,-1.1979536190937363,26.606353663418552,467.7940448250015,11,289.6819499999983,639.0032071999997,-349.32125720000175,49,5.305774278215224,0.0,0.0,2,0,0,0,0.8073064273574997,-349.32125720000477,289.6819499999983,489.92178295001213,0.4894669075861684,99650.6787428,126,1,635,1,-11.761372070129585,-21.84262384810737,10.08125177797778,2,0.25,9.105342424694982,127,127,0,44,83,0.3464566929133858,12.815755267747464,-21.026771744484364,-0.16556513184633356,0.7885272056502598,1.781894969097631,-1.1979536190937363,26.606353663418552,467.7940448250015,11,289.6819499999983,639.0032071999997,-349.32125720000175,49,5.305774278215224,0.0,0.0,2,0,0,0,0.8073064273574997,-349.32125720000477,289.6819499999983,489.92178295001213,0.4894669075861684,99650.6787428,126,1,635,1,-11.761372070129585,-21.829506175152172,10.068134105022587,2,0.25,9.092328040503213
bb100_m1_sl1,100,1.0,0.01,5,3,3,20.0,True,-328.19449315000384,-307.0677291000029,122,122,0,49,73,0.4016393442622951,11.169198637647474,-13.213805136471558,-0.10830987816779966,0.8352779427030294,1.3674487962882778,-1.0988876185561256,24.833454403078765,580.4460318,9,304.75070000000164,611.8184290999998,-307.06772909999853,56,5.884562841530054,0.0,0.0,4,0,0,1,0.8419826246385537,-307.0677291000029,304.75070000000414,595.795666799997,0.5950967390827131,99692.9322709,121,1,610,1,-9.927938129315343,-24.570255466573627,14.64231733725828,2,0.25,13.383902964912405,122,122,0,49,73,0.4016393442622951,11.169198637647474,-13.213805136471558,-0.10830987816779966,0.8352779427030294,1.3674487962882778,-1.0988876185561256,24.833454403078765,580.4460318,9,304.75070000000164,611.8184290999998,-307.06772909999853,56,5.884562841530054,0.0,0.0,4,0,0,1,0.8419826246385537,-307.0677291000029,304.75070000000414,595.795666799997,0.5950967390827131,99692.9322709,121,1,610,1,-9.927938129315343,-24.55659574101698,14.62865761170163,2,0.25,13.370355204319335
bb100_m1_sl1.5,100,1.0,0.015,5,3,3,20.0,True,-325.961302650001,-352.92308920000505,116,116,0,54,62,0.46551724137931033,6.027814820501439,-9.420146364409588,-0.08120815831387576,0.8435356224567739,0.9404849314711051,-0.971069881674988,18.7525619821576,661.8642170499998,6,229.06290000000058,581.9859892000001,-352.92308919999954,64,6.8979885057471275,0.0,0.0,7,0,0,4,0.8382129901337791,-352.92308920000505,229.06290000000445,678.2960582000087,0.6777571927514604,99647.0769108,114,2,580,2,-9.409841707556488,-28.339851474663107,18.930009767106625,2,0.25,15.736902424362565,116,116,0,54,62,0.46551724137931033,6.027814820501439,-9.420146364409588,-0.08120815831387576,0.8435356224567739,0.9404849314711051,-0.971069881674988,18.7525619821576,661.8642170499998,6,229.06290000000058,581.9859892000001,-352.92308919999954,64,6.8979885057471275,0.0,0.0,7,0,0,4,0.8382129901337791,-352.92308920000505,229.06290000000445,678.2960582000087,0.6777571927514604,99647.0769108,114,2,580,2,-9.409841707556488,-28.325352994028425,18.91551128647194,2,0.25,15.722653917531925
bb100_m1_sl2,100,1.0,0.02,5,3,3,20.0,True,-370.35492880000675,-344.8548761999991,109,109,0,56,53,0.5137614678899083,4.302077797740334,-6.584900285535868,-0.060411929225099706,0.8549762812832123,0.6932281748416659,-0.8567109071069654,14.014968636185316,698.2543090000012,6,209.10179999999878,553.9566762000002,-344.8548762000013,70,7.954128440366972,0.0,0.0,12,0,0,8,0.8444478637654914,-344.8548761999991,209.101800000004,713.6039440000022,0.7125186907219923,99655.1451238,107,2,545,2,-8.192336982310014,-29.996636156059882,21.80429917374986,2,0.5,17.526876874927847,109,109,0,56,53,0.5137614678899083,4.302077797740334,-6.584900285535868,-0.060411929225099706,0.8549762812832123,0.6932281748416659,-0.8567109071069654,14.014968636185316,698.2543090000012,6,209.10179999999878,553.9566762000002,-344.8548762000013,70,7.954128440366972,0.0,0.0,12,0,0,8,0.8444478637654914,-344.8548761999991,209.101800000004,713.6039440000022,0.7125186907219923,99655.1451238,107,2,545,2,-8.192336982310014,-29.981189176692084,21.78885219438206,2,0.5,17.511713326374135
bb100_m1_sl3,100,1.0,0.03,5,3,3,20.0,True,-565.5693017999947,-615.627963699997,105,104,1,55,49,0.5288461538461539,-0.7625709387902901,-7.684294397112637,-0.07388744612608306,0.7697640528383684,0.467117136394316,-0.6811374877306127,13.846225543616406,1024.7919891000001,5,-53.641500000000065,529.7282837,-583.3697837000001,77,9.07051282051282,-0.5219004156954742,-30.2949099999999,20,0,0,17,0.7607063557819188,-615.627963699997,-82.00149999999849,1040.141624099997,1.0379679839794291,99384.3720363,101,4,525,3,-19.094414850969315,-34.83579809945735,15.741383248488034,2,0.5,10.307703298157206,105,104,1,55,49,0.5288461538461539,-0.7625709387902901,-7.684294397112637,-0.07388744612608306,0.7697640528383684,0.467117136394316,-0.6811374877306127,13.846225543616406,1024.7919891000001,5,-53.641500000000065,529.7282837,-583.3697837000001,77,9.07051282051282,-0.5219004156954742,-30.2949099999999,20,0,0,17,0.7607063557819188,-615.627963699997,-82.00149999999849,1040.141624099997,1.0379679839794291,99384.3720363,101,4,525,3,-19.094414850969315,-34.81943347775087,15.725018626781555,2,0.5,10.291962090610973
bb100_m1_sl4,100,1.0,0.04,5,3,3,20.0,True,-583.1635212499968,-550.6990787999966,100,99,1,55,44,0.5555555555555556,-0.12686431315598712,-5.067834625455746,-0.05119024874197724,0.7889799234262821,0.34451007003267275,-0.5458156472102897,10.080509654474596,996.9534846000006,5,-11.528799999999478,506.91209880000014,-518.4408987999996,81,9.823232323232324,-0.3914253117716056,-30.2949099999999,24,0,0,21,0.7790992852612286,-550.6990787999966,-39.88880000000063,1023.0173946000141,1.0208765926498464,99449.3009212,97,3,500,3,-15.50592382205156,-32.22654351888849,16.720619696836934,2,0.25,9.422300179339064,100,99,1,55,44,0.5555555555555556,-0.12686431315598712,-5.067834625455746,-0.05119024874197724,0.7889799234262821,0.34451007003267275,-0.5458156472102897,10.080509654474596,996.9534846000006,5,-11.528799999999478,506.91209880000014,-518.4408987999996,81,9.823232323232324,-0.3914253117716056,-30.2949099999999,24,0,0,21,0.7790992852612286,-550.6990787999966,-39.88880000000063,1023.0173946000141,1.0208765926498464,99449.3009212,97,3,500,3,-15.50592382205156,-32.20950406742092,16.703580245369363,2,0.25,9.405771911415519
bb100_m1_sl5,100,1.0,0.05,5,3,3,20.0,True,-653.0483779999922,-653.0483779999922,98,97,1,54,43,0.5567010309278351,-1.1253719580240409,-4.997550665279423,-0.05152114087916931,0.7347035691701922,0.2562973927780186,-0.43808395058819605,8.993621864158609,1099.2544070000017,5,-123.1100000000007,497.6801980000002,-620.7901980000007,85,10.333333333333332,-0.31314024941728447,-30.2949099999999,30,0,0,26,0.7301675031926345,-653.0483779999922,-151.47000000000116,1125.3183170000266,1.1229634365646506,99346.95162200001,95,3,490,3,-23.671977750911974,-31.452322434319743,7.780344683407771,2,0.25,3.3937188306600587,98,97,1,54,43,0.5567010309278351,-1.1253719580240409,-4.997550665279423,-0.05152114087916931,0.7347035691701922,0.2562973927780186,-0.43808395058819605,8.993621864158609,1099.2544070000017,5,-123.1100000000007,497.6801980000002,-620.7901980000007,85,10.333333333333332,-0.31314024941728447,-30.2949099999999,30,0,0,26,0.7301675031926345,-653.0483779999922,-151.47000000000116,1125.3183170000266,1.1229634365646506,99346.95162200001,95,3,490,3,-23.671977750911974,-31.434924257558112,7.7629465066461485,2,0.25,3.3768532511462372
bb100_m1.5_sl0.3,100,1.5,0.003,5,3,3,20.0,True,-398.9744435849934,-430.9678589099931,91,91,0,14,77,0.15384615384615385,2.6747361242491685,-57.94908728715929,-0.6368031570017504,0.5431762169073708,4.921648623580617,-1.6474307534712718,57.949087287159266,430.9678589099999,19,30.277689999999893,461.2455489099999,-430.9678589100001,15,3.7976190476190474,0.0,0.0,0,0,0,0,0.5502042153138272,-430.9678589099931,30.27769000000262,431.84673890999693,0.4318429435287348,99569.03214109,91,0,455,0,-19.10409471005251,-13.621962018924139,-5.482132691128372,2,0.75,-5.482132691128372,91,91,0,14,77,0.15384615384615385,2.6747361242491685,-57.94908728715929,-0.6368031570017504,0.5431762169073708,4.921648623580617,-1.6474307534712718,57.949087287159266,430.9678589099999,19,30.277689999999893,461.2455489099999,-430.9678589100001,15,3.7976190476190474,0.0,0.0,0,0,0,0,0.5502042153138272,-430.9678589099931,30.27769000000262,431.84673890999693,0.4318429435287348,99569.03214109,91,0,455,0,-19.10409471005251,-13.706771665950047,-5.397323044102461,2,0.75,-5.397323044102461
bb100_m1.5_sl0.5,100,1.5,0.005,5,3,3,20.0,True,-251.8839816999971,-251.8839816999971,85,85,0,21,64,0.24705882352941178,10.943331353430484,-23.025110199464304,-0.2708836494054624,0.7392644860316492,3.108723362424217,-1.3798172001620759,25.624179191864936,305.1793986500019,16,174.18959999999845,426.0735817,-251.88398170000156,22,5.071568627450979,0.0,0.0,0,0,0,0,0.7687018023074418,-251.8839816999971,174.18959999999788,353.76283865000005,0.35345784578927864,99748.1160183,85,0,425,0,-13.54418247027312,-9.881113128802559,-3.6630693414705613,2,0.75,-3.6630693414705613,85,85,0,21,64,0.24705882352941178,10.943331353430484,-23.025110199464304,-0.2708836494054624,0.7392644860316492,3.108723362424217,-1.3798172001620759,25.624179191864936,305.1793986500019,16,174.18959999999845,426.0735817,-251.88398170000156,22,5.071568627450979,0.0,0.0,0,0,0,0,0.7687018023074418,-251.8839816999971,174.18959999999788,353.76283865000005,0.35345784578927864,99748.1160183,85,0,425,0,-13.54418247027312,-9.881113128802559,-3.6630693414705613,2,0.75,-3.6630693414705613
bb100_m1.5_sl0.75,100,1.5,0.0075,5,3,3,20.0,True,-202.6292839749949,-74.44886727500125,82,82,0,30,52,0.36585365853658536,16.88139002237988,-4.970020949022386,-0.06061001157344373,0.9231446404436657,1.9899059863742066,-1.2436000103893956,20.252666666666663,341.76565022499983,16,332.86752499999864,407.31639227500017,-74.4488672750013,31,7.008130081300814,0.0,0.0,0,0,0,0,0.9364184769365208,-74.44886727500125,332.8675249999942,350.1555002249952,0.34983946944242517,99925.551132725,82,0,410,0,-4.545750868008278,-11.198441553228445,6.652690685220167,2,0.5,6.652690685220167,82,82,0,30,52,0.36585365853658536,16.88139002237988,-4.970020949022386,-0.06061001157344373,0.9231446404436657,1.9899059863742066,-1.2436000103893956,20.252666666666663,341.76565022499983,16,332.86752499999864,407.31639227500017,-74.4488672750013,31,7.008130081300814,0.0,0.0,0,0,0,0,0.9364184769365208,-74.44886727500125,332.8675249999942,350.1555002249952,0.34983946944242517,99925.551132725,82,0,410,0,-4.545750868008278,-11.198441553228445,6.652690685220167,2,0.5,6.652690685220167
bb100_m1.5_sl1,100,1.5,0.01,5,3,3,20.0,True,-155.6027114000026,-155.6027114000026,81,81,0,33,48,0.4074074074074074,9.535026138871245,-6.651926155831037,-0.08212254513371652,0.880437342821991,1.4843502010550038,-1.1590725581384618,19.4814494225337,438.6645175000001,16,247.99920000000054,403.60191140000006,-155.6027113999995,35,7.627572016460906,0.0,0.0,1,0,0,1,0.8843714086462441,-155.6027114000026,247.99920000000566,451.97199429999455,0.4516370115474999,99844.3972886,81,0,405,0,-8.212254513371654,-16.270918151994255,8.058663638622603,2,0.5,8.058663638622603,81,81,0,33,48,0.4074074074074074,9.535026138871245,-6.651926155831037,-0.08212254513371652,0.880437342821991,1.4843502010550038,-1.1590725581384618,19.4814494225337,438.6645175000001,16,247.99920000000054,403.60191140000006,-155.6027113999995,35,7.627572016460906,0.0,0.0,1,0,0,1,0.8843714086462441,-155.6027114000026,247.99920000000566,451.97199429999455,0.4516370115474999,99844.3972886,81,0,405,0,-8.212254513371654,-16.564171864572256,8.351917351200601,2,0.5,8.351917351200601
bb100_m1.5_sl1.5,100,1.5,0.015,5,3,3,20.0,True,-155.30621455000073,-155.30621455000073,79,79,0,37,42,0.46835443037974683,6.830114596231068,-3.6866754270706394,-0.0466667775578562,0.9174084873447353,1.1067779891088385,-1.0627966910499447,15.876606612038378,559.6332767999992,10,235.6825500000009,390.9887645500001,-155.30621454999908,40,8.779535864978902,0.0,0.0,2,0,0,2,0.9034145657653229,-155.30621455000073,235.68254999999772,574.9829117999907,0.5744932026018164,99844.69378545,78,1,395,1,-4.90835018026406,-16.026233518411498,11.11788333814744,2,0.5,9.093970957521936,79,79,0,37,42,0.46835443037974683,6.830114596231068,-3.6866754270706394,-0.0466667775578562,0.9174084873447353,1.1067779891088385,-1.0627966910499447,15.876606612038378,559.6332767999992,10,235.6825500000009,390.9887645500001,-155.30621454999908,40,8.779535864978902,0.0,0.0,2,0,0,2,0.9034145657653229,-155.30621455000073,235.68254999999772,574.9829117999907,0.5744932026018164,99844.69378545,78,1,395,1,-4.90835018026406,-16.026233518411498,11.11788333814744,2,0.5,9.093970957521936
bb100_m1.5_sl2,100,1.5,0.02,5,3,3,20.0,True,-155.30621455000073,-237.30488559999503,73,73,0,36,37,0.4931506849315068,3.3681931897771715,-3.9212032708836695,-0.053715113299776296,0.8895849435112173,0.8775583041821622,-0.9598189789578787,13.198321871078647,644.4020568000007,5,124.77319999999895,362.0780856000003,-237.30488560000106,42,10.20662100456621,0.0,0.0,5,0,0,4,0.8625007729725236,-237.30488559999503,124.773199999996,659.7516918000038,0.6592301985117006,99762.6951144,72,1,365,1,-7.833897974676855,-23.848404424412482,16.014506449735627,2,0.5,13.208674926708168,73,73,0,36,37,0.4931506849315068,3.3681931897771715,-3.9212032708836695,-0.053715113299776296,0.8895849435112173,0.8775583041821622,-0.9598189789578787,13.198321871078647,644.4020568000007,5,124.77319999999895,362.0780856000003,-237.30488560000106,42,10.20662100456621,0.0,0.0,5,0,0,4,0.8625007729725236,-237.30488559999503,124.773199999996,659.7516918000038,0.6592301985117006,99762.6951144,72,1,365,1,-7.833897974676855,-23.848404424412482,16.014506449735627,2,0.5,13.208674926708168
bb100_m1.5_sl3,100,1.5,0.03,5,3,3,20.0,True,-364.2540921999898,-439.5957272999949,71,70,1,36,34,0.5142857142857142,-0.2488038276624176,-4.904982069131263,-0.0700711724161609,0.8111025945689898,0.5850388694547748,-0.7637170991030341,12.700834414073231,945.8063263000003,5,-57.5947000000009,349.7428473000001,-407.3375473000009,48,11.703571428571431,-0.5219004156954742,-30.2949099999999,11,0,0,8,0.7851477450809953,-439.5957272999949,-85.95470000000205,961.155961299999,0.959467820192066,99560.4042727,68,3,355,2,-25.06461755407434,-28.47291562179104,3.4082980677166925,2,0.5,4.705396618491857,71,70,1,36,34,0.5142857142857142,-0.2488038276624176,-4.904982069131263,-0.0700711724161609,0.8111025945689898,0.5850388694547748,-0.7637170991030341,12.700834414073231,945.8063263000003,5,-57.5947000000009,349.7428473000001,-407.3375473000009,48,11.703571428571431,-0.5219004156954742,-30.2949099999999,11,0,0,8,0.7851477450809953,-439.5957272999949,-85.95470000000205,961.155961299999,0.959467820192066,99560.4042727,68,3,355,2,-25.06461755407434,-28.47291562179104,3.4082980677166925,2,0.5,4.705396618491857
bb100_m1.5_sl4,100,1.5,0.04,5,3,3,20.0,True,-439.5957272999949,-364.2540921999898,67,66,1,36,30,0.5454545454545454,0.40009016082144144,-2.8915385234193884,-0.043811189748778616,0.8428101867419805,0.430657346396034,-0.6131734331225538,8.25181113201871,815.8734679999993,4,-0.8941999999989321,331.10171220000007,-331.9959121999988,51,12.652777777777779,-0.3914253117716056,-30.2949099999999,14,0,0,11,0.8152343364915202,-364.2540921999898,-29.254199999995762,856.067057999986,0.8545736909450751,99635.74590780001,64,3,335,3,-21.71116847352237,-25.816657837621925,4.10548936409957,2,0.5,5.344962005568463,67,66,1,36,30,0.5454545454545454,0.40009016082144144,-2.8915385234193884,-0.043811189748778616,0.8428101867419805,0.430657346396034,-0.6131734331225538,8.25181113201871,815.8734679999993,4,-0.8941999999989321,331.10171220000007,-331.9959121999988,51,12.652777777777779,-0.3914253117716056,-30.2949099999999,14,0,0,11,0.8152343364915202,-364.2540921999898,-29.254199999995762,856.067057999986,0.8545736909450751,99635.74590780001,64,3,335,3,-21.71116847352237,-25.816657837621925,4.10548936409957,2,0.5,5.344962005568463
bb100_m1.5_sl5,100,1.5,0.05,5,3,3,20.0,True,-406.51895759999024,-448.78382299999066,66,65,1,36,29,0.5538461538461539,-0.617120397388812,-3.210686152255427,-0.04939517157316042,0.7872948560647196,0.33010703159608007,-0.5205013548177347,7.4055241927082065,892.3428420000005,4,-89.82500000000016,326.700643,-416.5256430000003,54,13.43974358974359,-0.31314024941728447,-30.2949099999999,17,0,0,14,0.771677124892499,-448.78382299999066,-118.18499999999767,932.5364319999935,0.9309096678673957,99551.21617700001,63,3,330,3,-29.178451572466503,-23.981820640214444,-5.196630932252067,2,0.75,-3.5155547524419006,66,65,1,36,29,0.5538461538461539,-0.617120397388812,-3.210686152255427,-0.04939517157316042,0.7872948560647196,0.33010703159608007,-0.5205013548177347,7.4055241927082065,892.3428420000005,4,-89.82500000000016,326.700643,-416.5256430000003,54,13.43974358974359,-0.31314024941728447,-30.2949099999999,17,0,0,14,0.771677124892499,-448.78382299999066,-118.18499999999767,932.5364319999935,0.9309096678673957,99551.21617700001,63,3,330,3,-29.178451572466503,-23.981820640214444,-5.196630932252067,2,0.75,-3.5155547524419006
bb100_m2_sl0.3,100,2.0,0.003,5,3,3,20.0,True,-244.88899785000103,-150.2478054999956,63,63,0,9,54,0.14285714285714285,20.076010299359336,-21.886484902229718,-0.3474045222576146,0.7525021350110647,7.393835551111879,-1.6376112011525303,25.105671528903358,239.6999528200006,16,173.98181999999974,324.2296255,-150.24780550000025,10,5.453703703703703,0.0,0.0,0,0,0,0,0.7800063619868112,-150.2478054999956,173.98182000000088,244.73712282000633,0.24473712282000631,99849.7521945,63,0,315,0,-10.422135667728439,-14.001756101005572,3.579620433277133,2,0.5,3.579620433277133,63,63,0,9,54,0.14285714285714285,20.076010299359336,-21.886484902229718,-0.3474045222576146,0.7525021350110647,7.393835551111879,-1.6376112011525303,25.105671528903358,239.6999528200006,16,173.98181999999974,324.2296255,-150.24780550000025,10,5.453703703703703,0.0,0.0,0,0,0,0,0.7800063619868112,-150.2478054999956,173.98182000000088,244.73712282000633,0.24473712282000631,99849.7521945,63,0,315,0,-10.422135667728439,-14.001756101005572,3.579620433277133,2,0.5,3.579620433277133
bb100_m2_sl0.5,100,2.0,0.005,5,3,3,20.0,True,-167.22752615000354,-167.22752615000354,60,60,0,13,47,0.21666666666666667,7.6428112015783105,-16.330583288819362,-0.27217638814698936,0.746638266501646,3.701924586809442,-1.3713958067519596,19.175351013486694,215.19771360000072,13,138.18054999999822,305.4080761500002,-167.22752615000178,14,6.9097222222222205,0.0,0.0,0,0,0,0,0.7938955274175001,-167.22752615000354,138.1805500000046,246.70145549999143,0.24651698215989765,99832.77247385,60,0,300,0,-13.608819407349468,-13.71218368729873,0.1033642799492578,2,0.5,0.1033642799492578,60,60,0,13,47,0.21666666666666667,7.6428112015783105,-16.330583288819362,-0.27217638814698936,0.746638266501646,3.701924586809442,-1.3713958067519596,19.175351013486694,215.19771360000072,13,138.18054999999822,305.4080761500002,-167.22752615000178,14,6.9097222222222205,0.0,0.0,0,0,0,0,0.7938955274175001,-167.22752615000354,138.1805500000046,246.70145549999143,0.24651698215989765,99832.77247385,60,0,300,0,-13.608819407349468,-13.71218368729873,0.1033642799492578,2,0.5,0.1033642799492578
