signal_i,signal_time,side,pre_pairwise_cross_count,pre_pairwise_cross_breadth,pre_bandwidth_atr_mean,pre_bandwidth_atr_max,atr_release_ratio,oscillator_score,pre_cross_imbalance,current_alignment,directional_order_entropy,breakout_distance_atr,slope_coherence,signed_mean_slope_atr,dense_start_score,pre_directional_cross_count,pre_opposite_cross_count,training_eligible,passes_dense_l0,passes_dense_l1,passes_dense_l2,passes_dense_l3,selected_profile,selected_gate_pass,outcome_label_included,true_range_atr_ratio,prior_distance_atr,breakout_expansion_atr,v14r_gate_pass
16899,2022-06-28 16:15:00+00:00,short,3.0,3.0,2.170519025474942,2.9346524168887473,1.0209769935620507,1.519426531201957,1.0,3.0,0.8112781244591328,1.303379895234756,0.8333333333333334,0.09535869012098834,0.6251360641441709,2.0,1.0,False,False,False,False,False,dense_l1,False,False,0.6362418302756491,1.4954599119866532,-0.19208001675189723,False
17167,2022-07-01 11:15:00+00:00,short,4.0,4.0,1.4035642988809336,1.598838066723903,1.016630941020736,0.6403414315694914,0.0,4.0,0.9182958340544896,0.00563557184448882,0.8333333333333334,0.04904234328297654,0.695527280406292,1.0,1.0,False,False,False,False,False,dense_l1,False,False,0.7912510482729015,0.4673856297437723,-0.4617500578992835,False
17586,2022-07-05 20:00:00+00:00,long,2.0,2.0,3.0297021332206597,3.5142412411649357,1.1705969681582222,1.255890258292651,0.0,4.0,0.9182958340544896,3.5395141512669226,1.0,0.1460744992840684,0.5352160596150977,1.0,1.0,False,False,False,False,False,dense_l1,False,False,2.4525926614031883,2.0487596891704367,1.4907544620964859,False
17872,2022-07-08 19:30:00+00:00,long,5.0,4.0,1.0217042997452217,1.1592062605494589,1.0244852124399482,0.3858653278175494,0.0,8.0,0.9182958340544896,1.245363611181919,0.8333333333333334,0.04178635715007689,0.7577524355951303,2.0,2.0,False,True,True,True,False,dense_l1,True,False,1.5409740047030196,0.16523687440504242,1.0801267367768768,True
18164,2022-07-11 20:30:00+00:00,short,3.0,3.0,1.9540912443370015,2.2180646511842945,0.9805613433741722,1.7602243418603185,-2.0,11.0,0.41381685030363385,0.7279956201332617,0.8333333333333334,0.03112336792264433,0.5922007787494712,0.0,2.0,False,False,False,False,False,dense_l1,False,False,0.5552669495683601,0.9607275033678327,-0.23273188323457106,False
18254,2022-07-12 19:00:00+00:00,short,4.0,3.0,4.014114573031572,4.346344537677422,1.0254558563062188,2.041368960601771,-1.0,11.0,0.41381685030363385,2.6114287206059665,1.0,0.10182104699636751,0.6289774775478467,1.0,2.0,False,False,False,False,False,dense_l1,False,False,1.720897977911654,1.887155749389614,0.7242729712163525,False
18433,2022-07-14 15:45:00+00:00,long,7.0,5.0,1.6547181261749018,1.892624971728844,1.2889526160760436,1.3479136573016497,3.0,10.0,0.6500224216483541,3.6501062355709113,1.0,0.12182452202870643,0.8400324980664496,5.0,2.0,False,True,True,True,True,dense_l1,True,False,1.7796163439333175,3.1442807153881533,0.505825520182758,True
18843,2022-07-18 22:15:00+00:00,long,4.0,3.0,3.7423798799718377,4.116394762455809,1.0085761222585288,0.41690653519880067,-1.0,11.0,0.41381685030363385,0.42609306899004984,1.0,0.051220672801860656,0.6119541971058182,1.0,2.0,False,False,False,False,False,dense_l1,False,False,1.1793936347868972,1.3328787720349016,-0.9067857030448517,False
18989,2022-07-20 10:45:00+00:00,long,5.0,3.0,1.3271508817927098,1.6614848826149695,1.2293224790576094,0.5946634759423608,0.0,12.0,0.0,1.9066108911995918,1.0,0.08138059937800998,0.8429159444992119,2.0,2.0,False,True,True,True,True,dense_l1,True,False,1.3311257570060198,1.9074039099034406,-0.0007930187038487357,False
19278,2022-07-23 11:00:00+00:00,short,5.0,4.0,1.7994178459859895,2.0109133800428394,1.0612449422066579,0.6637225477401911,3.0,9.0,0.8112781244591328,2.15435481053558,0.8333333333333334,0.08551537239611372,0.7901363479265704,4.0,1.0,False,True,True,True,True,dense_l1,True,False,1.4274612867699021,1.2246881582547176,0.9296666522808625,True
20295,2022-08-03 01:15:00+00:00,short,2.0,1.0,2.2408622177724316,2.491736354216025,1.005035513142733,0.9545405847294587,0.0,4.0,0.9182958340544896,0.7256775679067116,0.8333333333333334,0.08053978550721187,0.5360702762597824,1.0,1.0,False,False,False,False,False,dense_l1,False,False,0.851390726496641,1.289334871423313,-0.5636573035166015,False
20566,2022-08-05 21:00:00+00:00,long,4.0,3.0,2.7175691517618703,2.8226488137601784,1.0517153889122877,0.2369997679999228,-1.0,11.0,0.41381685030363385,2.2933406375198264,1.0,0.059868790393212995,0.6881504515281862,1.0,2.0,False,True,True,False,False,dense_l1,True,False,2.763832598251926,0.37314176561038653,1.9201988719094398,True
20786,2022-08-08 04:00:00+00:00,long,6.0,5.0,1.3218376185491325,1.5490500682426855,0.912667043376347,0.18859898294728675,-2.0,11.0,0.41381685030363385,0.349042628969079,0.8333333333333334,0.028206049037119554,0.7130348216830997,1.0,3.0,False,False,False,False,False,dense_l1,False,False,0.5691528609417738,0.1726257679585603,0.1764168610105187,False
20965,2022-08-10 00:45:00+00:00,short,3.0,3.0,5.24761164854669,6.305962644576175,1.2425542793695956,0.5723522299742981,-1.0,11.0,0.41381685030363385,2.13519281733698,1.0,0.0987866827712474,0.5513250100653629,0.0,1.0,False,False,False,False,False,dense_l1,False,False,1.3242714550390662,2.8431940974697865,-0.7080012801328066,False
21219,2022-08-12 16:15:00+00:00,long,4.0,3.0,1.1042164722067493,1.2856171511116845,0.9826460391088225,0.18736552883360505,1.0,5.0,0.9798687566511528,0.6396009149563736,1.0,0.05605379749676004,0.7549752041999733,2.0,1.0,False,False,False,False,False,dense_l1,False,False,0.9008315074305292,0.8324350411256215,-0.1928341261692479,False
21452,2022-08-15 02:30:00+00:00,long,1.0,1.0,2.9199726769290666,3.5402933407280637,1.0807500897997475,1.2048339772164485,0.0,2.0,0.6500224216483541,1.9864079613581047,0.8333333333333334,0.08944256893570102,0.3651871814746237,0.0,0.0,False,False,False,False,False,dense_l1,False,False,1.948941520746055,1.14291696222803,0.8434909991300747,False
21470,2022-08-15 07:00:00+00:00,short,7.0,6.0,1.552497143370173,1.977483672152818,1.152319925964365,1.4065850193402174,0.0,8.0,0.9182958340544896,2.668525148531156,1.0,0.12434609347071601,0.7913522503046295,3.0,3.0,False,True,True,True,False,dense_l1,True,False,0.8368513470791367,2.7240286209784257,-0.05550347244726961,False
21825,2022-08-18 23:45:00+00:00,short,3.0,3.0,2.0240849807898376,2.206536702628613,1.0936405963596063,0.5010855968854119,-1.0,1.0,0.41381685030363374,0.8413438907445923,0.6666666666666666,0.06115781168897399,0.5096829975207657,0.0,1.0,False,False,False,False,False,dense_l1,False,False,0.9443535170932066,0.5557059031639504,0.28563798758064185,False
22188,2022-08-22 18:30:00+00:00,short,2.0,2.0,2.089886603459655,2.304535868655457,0.9472258999902234,0.5826543917802254,0.0,12.0,0.0,1.7335894474975375,1.0,0.04674159528102279,0.5465996312078831,0.0,0.0,False,True,True,True,False,dense_l1,True,False,1.7376452839569405,0.48592492841679,1.2476645190807476,True
22409,2022-08-25 01:45:00+00:00,long,4.0,3.0,2.330613479001608,2.8345844810582723,1.0267324954970019,0.38059150237868594,0.0,12.0,0.0,0.6179830804858507,0.8333333333333334,0.044619848033454416,0.6572343483380484,0.0,0.0,False,True,True,True,False,dense_l1,True,False,1.0291280013835733,1.6199257741695399,-1.0019426936836893,False
22559,2022-08-26 15:15:00+00:00,short,3.0,2.0,2.3568487828519356,4.598163537400624,1.2347551876370035,0.7501860134789519,0.0,12.0,0.0,2.4197818529814206,1.0,0.08870827768746263,0.6581396246264182,0.0,0.0,False,True,True,True,False,dense_l1,True,False,1.3635377574813772,2.1704047936891135,0.24937705929230702,True
22777,2022-08-28 21:45:00+00:00,short,10.0,7.0,1.308774239433301,1.4129293627868644,1.0398008978695903,0.4443244497716318,-4.0,6.0,1.0,0.990025788530267,0.8333333333333334,0.027608952882892942,0.6812594292126836,2.0,6.0,False,False,False,False,False,dense_l1,False,False,1.6631000024016545,0.33433589730818847,0.6556898912220785,False
22983,2022-08-31 01:15:00+00:00,long,11.0,8.0,0.8665960939889804,1.206020178922555,0.9430800043241893,0.5114246015983649,4.0,8.0,0.9182958340544896,0.8768840081353158,0.8333333333333334,0.041569922387097176,0.7795918629599456,7.0,3.0,False,True,True,True,False,dense_l1,True,False,0.569474226616229,1.010833306727144,-0.13394929859182825,False
23120,2022-09-01 11:30:00+00:00,long,1.0,1.0,1.980577051948904,2.1051035053742853,1.0941665204485256,0.4467955168580116,0.0,1.0,0.41381685030363374,1.4079688178348768,0.6666666666666666,0.044604244045467784,0.3771384389350263,0.0,0.0,False,False,False,False,False,dense_l1,False,False,2.0573120577176174,-0.09821790590076789,1.5061867237356448,False
23134,2022-09-01 15:00:00+00:00,short,8.0,7.0,0.7302813402667065,1.0571781141299952,1.2086688662164076,0.7785483340541273,-1.0,9.0,0.8112781244591328,1.3024869611714351,1.0,0.06104602724862024,0.8273326118351471,3.0,4.0,False,True,True,False,False,dense_l1,True,False,1.5025404135405065,2.3789493452237536,-1.0764623840523184,False
23806,2022-09-08 15:00:00+00:00,long,3.0,3.0,3.1647320943828205,4.997728089957011,1.0740699616075318,0.12916282796226655,2.0,12.0,0.0,0.6798522422310271,1.0,0.049052478156870326,0.6881854744502944,2.0,0.0,False,True,False,False,False,dense_l1,False,False,1.10538150920665,0.8499276386094159,-0.17007539637838875,False
23923,2022-09-09 20:15:00+00:00,long,0.0,0.0,3.9574355997257147,4.369221949751261,0.9372792959155428,0.1079327497949933,0.0,12.0,0.0,0.8729005010858054,0.8333333333333334,0.051458003012175124,0.29585475021988916,0.0,0.0,False,False,False,False,False,dense_l1,False,False,0.6800984829941226,0.8003896772124589,0.07251082387334651,False
24192,2022-09-12 15:30:00+00:00,short,6.0,4.0,1.0552532043663185,1.1215840600407725,1.0384621915956849,0.43537006658461846,2.0,11.0,0.41381685030363385,1.9353521716059603,1.0,0.0653832186179851,0.8455042371335049,3.0,1.0,False,True,True,True,True,dense_l1,True,False,1.3257401421988817,1.202416628224915,0.7329355433810454,True
24385,2022-09-14 15:45:00+00:00,short,1.0,1.0,2.176472115367186,2.623065495073017,0.9220974824869569,0.14532317467071412,0.0,12.0,0.0,0.34007074597355585,0.6666666666666666,0.02291379272746145,0.4390360115494679,0.0,0.0,False,True,False,False,False,dense_l1,False,False,0.7273838646168674,-0.011025184852727528,0.3510959308262834,False
24459,2022-09-15 10:15:00+00:00,short,10.0,9.0,0.4363840592085249,0.5528710559221904,0.8714134385628974,1.3279829089816777,-4.0,5.0,0.9798687566511528,0.35077330537048584,0.6666666666666666,0.015147998058270181,0.6808518448613388,2.0,6.0,False,False,False,False,False,dense_l1,False,False,0.38281454463003634,0.5025969783253106,-0.15182367295482474,False
24637,2022-09-17 06:45:00+00:00,short,1.0,1.0,3.7560481187302783,3.8927199546909623,0.9695131474165128,0.48960848697537984,0.0,10.0,0.6500224216483541,0.6076278839693445,1.0,0.07869426281821,0.3825840027912356,0.0,0.0,False,False,False,False,False,dense_l1,False,False,0.7249936240530401,1.1379751519097683,-0.5303472679404237,False
24971,2022-09-20 18:15:00+00:00,short,13.0,9.0,0.3956446688171975,0.67635460672175,1.0087002864489383,0.6455248905845968,4.0,12.0,0.0,0.9630539909963102,0.8333333333333334,0.039604606533238045,0.8555511737065121,8.0,4.0,False,True,True,True,True,dense_l1,True,False,1.1768176257935445,1.0833114765852299,-0.12025748558891969,False
25076,2022-09-21 20:30:00+00:00,short,7.0,5.0,0.5134481240290598,1.0296727424856966,0.8993768789243177,1.697723047052653,1.0,6.0,1.0,1.3074862313514883,1.0,0.050313890581628,0.777383311193626,3.0,2.0,False,True,True,False,False,dense_l1,True,False,0.4219123871658377,1.322374649441329,-0.01488841808984076,False
25497,2022-09-26 05:45:00+00:00,short,4.0,3.0,1.5550604638328587,1.7548522900316372,0.9331945541635813,1.2243796702847096,-1.0,11.0,0.41381685030363385,0.9483097202920887,1.0,0.0598877029426107,0.7423001844376376,1.0,2.0,False,True,True,False,False,dense_l1,True,False,0.6137770252341118,1.0393184794480494,-0.09100875915596074,False
25887,2022-09-30 07:15:00+00:00,long,14.0,11.0,0.3458307926370179,0.4315658068007756,1.0115601977337605,0.20697811276583633,2.0,9.0,0.8112781244591328,1.6212387429709265,1.0,0.05301661402483565,0.8362439067882754,7.0,5.0,False,True,True,True,True,dense_l1,True,False,1.0821293416203384,1.6886257950116392,-0.06738705204071271,False
25918,2022-09-30 15:00:00+00:00,long,7.0,4.0,0.7861361798309763,1.5359538467977296,1.171569189094124,0.6706132646293522,0.0,12.0,0.0,2.7925421306820772,1.0,0.07888776705623225,0.870729028966666,2.0,2.0,False,True,True,True,True,dense_l1,True,False,1.7564793376352397,2.301365061914312,0.49117706876776523,True
26002,2022-10-01 12:00:00+00:00,short,4.0,4.0,2.150722468653335,2.3757285017932546,1.173972766712575,0.3679011387220288,-2.0,11.0,0.41381685030363385,1.0246787573487173,1.0,0.042958311500539324,0.6904453685291768,0.0,2.0,False,False,False,False,False,dense_l1,False,False,0.6683527718494684,0.7848432325327148,0.23983552481600245,False
26141,2022-10-02 22:45:00+00:00,short,5.0,5.0,1.4296890900716326,1.8413693296076168,1.1244313207177477,1.3188350936873545,-2.0,11.0,0.41381685030363385,1.4381717514691015,1.0,0.04174317427418956,0.7270096429873728,0.0,2.0,False,False,False,False,False,dense_l1,False,False,1.8940160516753781,0.6388969639102458,0.7992747875588557,False
26567,2022-10-07 09:15:00+00:00,long,3.0,3.0,1.7545793451843152,1.988125289911332,0.9458716620803264,0.3119384008587544,-1.0,0.0,0.0,-0.714074573860999,0.5,-0.002666329904140698,0.38188123812603125,0.0,1.0,False,False,False,False,False,dense_l1,False,False,1.15331044635996,-1.0028271312697818,0.2887525574087828,False
26646,2022-10-08 05:00:00+00:00,short,2.0,2.0,4.159290250029501,4.631662504057354,0.9704152586814545,0.4509373708403979,-2.0,10.0,0.6500224216483541,1.3580679916543585,1.0,0.0833077797108719,0.43286141315493887,0.0,2.0,False,False,False,False,False,dense_l1,False,False,0.5195826826860234,1.3328258001050386,0.025242191549319948,False
26841,2022-10-10 05:45:00+00:00,short,1.0,1.0,1.9457104612077265,2.2500675528524416,1.0153076039111992,0.14683919455735991,0.0,0.0,0.0,0.6150926855988796,0.8333333333333334,0.040846234621846875,0.3646471392576296,0.0,0.0,False,False,False,False,False,dense_l1,False,False,0.6248673215093117,0.08194660648270276,0.5331460791161768,False
27469,2022-10-16 18:45:00+00:00,short,5.0,5.0,0.8200534358677128,0.918321478059871,0.9443402019469413,0.6266920481685436,-2.0,6.0,1.0,0.13541242878044069,0.8333333333333334,0.018856054890691174,0.6914181844524928,1.0,3.0,False,False,False,False,False,dense_l1,False,False,1.5173827590271844,0.09615972135688637,0.039252707423554314,False
27908,2022-10-21 08:30:00+00:00,short,3.0,2.0,1.100775941216231,1.2101139918324564,1.1685504319962576,0.7110649627835134,-1.0,10.0,0.6500224216483541,1.8994347708303472,0.8333333333333334,0.05788157150412737,0.7228801575301471,1.0,2.0,False,True,True,False,False,dense_l1,True,False,2.516981568679169,0.7625279940477524,1.1369067767825949,True
28242,2022-10-24 20:00:00+00:00,long,6.0,4.0,1.0821578200092754,1.210005945584057,0.9708378454765444,0.3467588991820792,-1.0,8.0,0.9182958340544896,1.031346133469749,0.8333333333333334,0.05726305003312954,0.742764622542503,2.0,3.0,False,True,True,False,False,dense_l1,True,False,0.8381627606347078,0.6154704108985974,0.41587572257115146,False
28273,2022-10-25 03:45:00+00:00,long,8.0,6.0,1.4980129260856827,1.6447833414641708,0.9447716620890386,0.14793384609421842,-2.0,7.0,0.9798687566511528,0.47583740796419904,0.8333333333333334,0.045129352601062565,0.6863672763633879,2.0,4.0,False,False,False,False,False,dense_l1,False,False,0.5794441921419633,0.15170170863714202,0.324135699327057,False
28475,2022-10-27 06:15:00+00:00,long,3.0,3.0,3.6004485075292045,3.7546456698338515,0.9304719030689004,0.17351570756721932,-2.0,11.0,0.41381685030363385,0.5026572319314383,0.8333333333333334,0.03650520074849891,0.4848406202684189,0.0,2.0,False,False,False,False,False,dense_l1,False,False,0.8382015922110266,0.19689063820560648,0.3057665937258318,False
28527,2022-10-27 19:15:00+00:00,long,4.0,4.0,1.335907089865999,1.594267086589513,0.8471915447141825,0.13890102662702317,-1.0,6.0,1.0,0.8341898952180279,1.0,0.037589820503529624,0.6765397902263388,1.0,2.0,False,True,True,False,False,dense_l1,True,False,0.4566494126746493,0.42586785967214563,0.40832203554588226,False
28866,2022-10-31 08:00:00+00:00,short,1.0,1.0,2.382324947264252,2.7204589902018386,1.0497697675408937,0.10632337425692036,0.0,11.0,0.41381685030363385,0.3722715828174581,0.5,-0.013970766304888601,0.4109645503075822,0.0,0.0,False,False,False,False,False,dense_l1,False,False,2.0172312068421228,-0.8467208420138549,1.2189924248313129,False
29057,2022-11-02 07:45:00+00:00,short,7.0,6.0,1.1939004685362236,1.4033364911116615,1.1715315585747683,0.72388606596455,4.0,8.0,0.9182958340544896,2.3075712156434243,1.0,0.1042486151284438,0.8584330267437935,5.0,1.0,False,True,True,True,False,dense_l1,True,False,0.6226241644291554,2.2202777703543717,0.08729344528905258,False
29106,2022-11-02 20:00:00+00:00,short,7.0,5.0,0.9117820961534496,2.0842131721868355,1.1274314535891155,1.6092306511508878,-1.0,12.0,0.0,2.040641739380044,1.0,0.0618539797014657,0.8328335209271247,2.0,3.0,False,True,True,False,False,dense_l1,True,False,1.1239872521255367,1.2638788259226106,0.7767629134574332,True
29172,2022-11-03 12:30:00+00:00,short,3.0,3.0,2.1939001529773883,2.551824374271254,1.143521123327354,1.066406564449274,2.0,10.0,0.6500224216483541,1.4586448765323714,0.8333333333333334,0.05932901184489887,0.7348870483618741,2.0,0.0,False,True,True,True,False,dense_l1,True,False,1.1851777024305843,1.2623546984585325,0.19629017807383886,True
29192,2022-11-03 17:30:00+00:00,short,3.0,3.0,1.0336345808945084,1.1205365206663191,0.8843761792028253,0.35097482768529975,-1.0,11.0,0.41381685030363385,-0.049252109207152554,0.5,-0.0118347865871233,0.5319149500278679,0.0,1.0,False,False,False,False,False,dense_l1,False,False,0.3485437283858594,-0.30111783557306615,0.2518657263659136,False
29597,2022-11-07 22:45:00+00:00,short,9.0,6.0,1.5145550824430398,1.950054575512421,1.2328322340036222,2.9424904862060934,0.0,9.0,0.8112781244591328,2.227605128105611,1.0,0.11712975404497596,0.8115903073473101,4.0,4.0,False,True,True,True,True,dense_l1,True,False,1.4202951668042672,2.757949669058418,-0.5303445409528069,False
29677,2022-11-08 18:45:00+00:00,short,4.0,2.0,2.3512855552776353,4.896939736500066,1.2459388011281503,2.6927649515661396,0.0,12.0,0.0,3.035192124215506,1.0,0.12530962294835019,0.7905446527951479,1.0,1.0,False,True,True,True,False,dense_l1,True,False,1.0676438093258167,2.6210494444045938,0.41414267981091246,True
30006,2022-11-12 05:00:00+00:00,short,6.0,4.0,0.7496096641582429,0.9074456262236466,1.055663016905799,0.2111855126355373,2.0,5.0,0.9798687566511528,1.897502956442241,1.0,0.06046740638766133,0.7913055380405959,4.0,2.0,False,False,False,False,False,dense_l1,False,False,1.7281479366412662,0.6678526139956634,1.2296503424465777,False
30483,2022-11-17 04:15:00+00:00,short,2.0,2.0,2.922082286954586,3.1525787253144566,1.0787111093256063,1.0044703798424603,-1.0,11.0,0.41381685030363385,1.4205441049625342,1.0,0.09268490930237938,0.5334298695447848,0.0,1.0,False,True,True,False,False,dense_l1,True,False,0.8990157969328113,2.30527866702428,-0.8847345620617459,False
