policy_id,exit_id,take_profit_r,protection_mode,trigger_r,schedule,factor,reset_mode,max_losses,leverage_cap,n_candidates,n_accepted,n_natural,n_blocked,n_rejected_capacity,n_rejected_ruined,net_wins,net_losses,max_consecutive_net_loss,max_consecutive_losing_stop,max_risk,max_effective_leverage,max_realized_drawdown,recovered_cycles,abandoned_cycles,capacity_failed_cycles,capped_cycles,natural_sum_net_r,natural_positive_cash,natural_negative_cash,n_boundary_marks,boundary_mark_pnl,initial_balance,final_balance,profit,final_cash_excluding_boundary,win_rate,active_months,ruined,cash_pf,coverage_pass,hard_target_pass
8a3e3dc6b5ea,dec12d9802e1,,entry,1.5,factorial,2.0,recovery,6,10.0,923,540,540,114,269,0,106,434,23,13,24.0,9.772778990779766,0.9820659811820064,91,195,195,0,-353.239849415508,415.9917154063311,-1391.1718553277208,0,0.0,1000.0,24.81986007861159,-975.1801399213884,24.81986007861159,0.1962962962962963,17,False,0.299022521058935,True,False
c75a28e0d545,dec12d9802e1,,entry,1.5,factorial,2.0,net_win,6,10.0,923,554,554,122,247,0,107,447,23,13,24.0,9.709383884296658,0.9835971828291931,89,196,178,0,-362.7725163788528,495.5098462799871,-1470.2483341800053,0,0.0,1000.0,25.26151209998283,-974.7384879000172,25.26151209998283,0.1931407942238267,17,False,0.3370245928939246,True,False
f26cc5c63765,dec12d9802e1,,entry,1.5,factorial,2.0,be_or_win,6,10.0,923,655,655,145,123,0,132,523,26,15,24.0,9.79028116653349,0.968549573455849,107,267,118,0,-448.1873329987159,520.6460158396537,-1481.9927020845284,0,0.0,1000.0,38.65331375512612,-961.3466862448739,38.65331375512612,0.2015267175572519,17,False,0.351314831110388,True,False
3165de71d6c0,f7069fb028d3,,entry,2.0,fixed,1.0,recovery,6,10.0,923,751,751,172,0,0,162,589,28,14,1.0,2.7967058053818374,0.5751637156442204,60,87,0,87,-575.1637156442202,324.74618103759724,-899.9098966818183,0,0.0,1000.0,424.8362843557796,-575.1637156442205,424.8362843557796,0.21571238348868177,17,False,0.3608652179901717,True,False
5593dc81cbe6,f7069fb028d3,,entry,2.0,double,1.5,recovery,6,10.0,923,472,472,115,336,0,88,384,27,13,7.59375,9.78444197135766,0.9929024818077473,54,104,81,23,-391.173429964949,402.6448914754437,-1395.5473732831904,0,0.0,1000.0,7.097518192252644,-992.9024818077473,7.097518192252644,0.1864406779661017,17,False,0.28852112023124943,True,False
0b396c6a085b,f7069fb028d3,,entry,2.0,double,1.5,net_win,6,10.0,923,492,492,116,315,0,92,400,27,13,7.59375,9.767083255299871,0.9914160015286027,61,133,82,20,-385.5251950344948,342.5053697163377,-1331.4999557862984,0,0.0,1000.0,11.00541393003763,-988.9945860699623,11.00541393003763,0.18699186991869918,17,False,0.257232730822042,True,False
22ebdc67eb8b,f7069fb028d3,,entry,2.0,double,1.5,be_or_win,6,10.0,923,573,573,131,219,0,111,462,28,14,7.59375,9.779990721345756,0.99013007982836,76,179,68,11,-459.95796365841403,412.1276934459866,-1402.257773274347,0,0.0,1000.0,9.86992017164002,-990.13007982836,9.86992017164002,0.193717277486911,17,False,0.2939029480176433,True,False
840a8fbf9a73,f7069fb028d3,,entry,2.0,double,2.0,recovery,6,10.0,923,460,460,106,357,0,94,366,23,12,16.0,9.794660519609895,0.9891444881860629,77,150,150,0,-335.47538451674103,375.01851426657,-1364.1630024526323,0,0.0,1000.0,10.855511813937069,-989.144488186063,10.855511813937069,0.20434782608695654,17,False,0.2749074073936349,True,False
0c1b940a11fb,f7069fb028d3,,entry,2.0,double,2.0,net_win,6,10.0,923,468,468,106,349,0,93,375,23,12,16.0,9.79050442767862,0.9912362519416758,74,163,144,0,-336.2782380820043,412.8924619295044,-1400.2601537992489,0,0.0,1000.0,12.632308130255463,-987.3676918697446,12.632308130255463,0.1987179487179487,17,False,0.29486839342619725,True,False
d0fd87a7f2f5,f7069fb028d3,,entry,2.0,double,2.0,be_or_win,6,10.0,923,510,510,111,302,0,103,407,26,13,16.0,9.769666731285886,0.990851363531968,80,200,117,0,-395.0084916917352,379.8103154669446,-1366.7931189269823,0,0.0,1000.0,13.01719653996324,-986.9828034600367,13.01719653996324,0.2019607843137255,17,False,0.2778842753943035,True,False
ba95928b6b8f,f7069fb028d3,,entry,2.0,debt,1.0,recovery,6,10.0,923,652,652,150,121,0,147,505,21,12,26.65991058689883,9.781671668838166,0.9670336674798415,103,126,118,8,-436.9610479485742,897.7914760613637,-1859.1362127873679,0,0.0,1000.0,38.65526327399583,-961.3447367260042,38.65526327399583,0.2254601226993865,17,False,0.48290785252110274,True,False
4d9ce805b069,f7069fb028d3,,entry,2.0,debt,1.0,net_win,6,10.0,923,625,625,155,143,0,147,478,21,12,26.659910586899173,9.771707745987472,0.9779867449484878,106,166,124,1,-405.49664248930225,643.5422573876912,-1616.753901916843,0,0.0,1000.0,26.788355470847044,-973.211644529153,26.788355470847044,0.2352,17,False,0.39804589716758976,True,False
7466adeab586,f7069fb028d3,,entry,2.0,debt,1.0,be_or_win,6,10.0,923,596,596,143,184,0,128,468,22,12,26.659910586899173,9.764442536644767,0.9852508201849899,95,212,111,0,-404.39153344754516,483.23703371682683,-1463.4423264047016,0,0.0,1000.0,19.794707312124785,-980.2052926878753,19.794707312124785,0.21476510067114093,17,False,0.330205724542637,True,False
eb6d35efcb4c,f7069fb028d3,,entry,2.0,debt,1.5,recovery,6,10.0,923,515,515,114,294,0,103,412,21,14,32.524829017345496,9.768579654104574,0.9897297778949623,84,158,157,1,-391.4860735912695,507.51905948753375,-1497.248837382496,0,0.0,1000.0,10.270222105037726,-989.7297778949622,10.270222105037726,0.2,17,False,0.3389677432475307,True,False
d9c914247812,f7069fb028d3,,entry,2.0,debt,1.5,net_win,6,10.0,923,519,519,117,287,0,104,415,21,14,24.994503834597253,9.734010110966672,0.9906051326449434,86,171,153,0,-384.66026464282675,522.3053133414536,-1509.041885914465,0,0.0,1000.0,13.263427426987818,-986.7365725730122,13.263427426987818,0.2003853564547206,17,False,0.34611717422604316,True,False
c1cfdc6a0d11,f7069fb028d3,,entry,2.0,debt,1.5,be_or_win,6,10.0,923,595,595,128,200,0,124,471,21,14,22.56853425682118,9.783762552067685,0.9839465038856557,107,234,153,0,-425.42188421223636,514.6116892079461,-1493.1946308265199,0,0.0,1000.0,21.41705838142572,-978.5829416185743,21.41705838142572,0.20840336134453782,17,False,0.3446380522565206,True,False
658ab7cf458a,f7069fb028d3,,entry,2.0,debt,2.0,recovery,6,10.0,923,478,478,110,335,0,94,384,20,12,22.706162439937543,9.742477237309027,0.9902715495897685,87,188,188,0,-330.475257782581,357.2093932930554,-1347.4809428828246,0,0.0,1000.0,9.728450410231561,-990.2715495897685,9.728450410231561,0.19665271966527198,17,False,0.26509420795876737,True,False
e643e3fd6302,f7069fb028d3,,entry,2.0,debt,2.0,net_win,6,10.0,923,568,568,123,232,0,118,450,20,12,25.55363738363735,9.786411532083173,0.9847161130130292,107,209,198,0,-395.47057492192744,607.4634003412168,-1591.8388060290715,0,0.0,1000.0,15.624594312145758,-984.3754056878543,15.624594312145758,0.20774647887323944,17,False,0.38161112672995284,True,False
fd24a0c5233d,f7069fb028d3,,entry,2.0,debt,2.0,be_or_win,6,10.0,923,604,604,137,182,0,131,473,21,14,34.32517925123011,9.803286245947078,0.9685020602969072,119,247,170,0,-414.2525626037022,655.3916669070566,-1623.7543830978489,0,0.0,1000.0,31.637283809208228,-968.3627161907917,31.637283809208228,0.21688741721854304,17,False,0.40362734273682455,True,False
34f131e0ae65,f7069fb028d3,,entry,2.0,factorial,2.0,recovery,6,10.0,923,464,464,107,352,0,95,369,21,11,24.0,9.69620430684772,0.9912865848716305,78,164,164,0,-328.5585759330039,331.70477648096704,-1319.1228012806657,0,0.0,1000.0,12.58197520030074,-987.4180247996993,12.58197520030074,0.20474137931034483,17,False,0.251458602761572,True,False
0548deebaeb7,f7069fb028d3,,entry,2.0,factorial,2.0,net_win,6,10.0,923,554,554,130,239,0,118,436,21,12,24.0,9.62633979280856,0.9843040229540891,96,193,171,0,-383.2821449798754,498.1091066657093,-1475.9462564420671,0,0.0,1000.0,22.162850223642383,-977.8371497763576,22.162850223642383,0.21299638989169675,17,False,0.3374845828509073,True,False
174b0a5add59,f7069fb028d3,,entry,2.0,factorial,2.0,be_or_win,6,10.0,923,602,602,140,181,0,130,472,23,12,24.0,9.80015174755387,0.9805744231962933,107,230,140,0,-414.80506363218916,493.7403349746185,-1468.5569988463774,0,0.0,1000.0,25.183336128241585,-974.8166638717585,25.183336128241585,0.2159468438538206,17,False,0.33620781172434944,True,False
49628db30a0b,06d4006e6763,,cost,0.5,fixed,1.0,recovery,6,10.0,923,778,778,145,0,0,330,446,16,12,1.0,2.820518735687011,0.5719739996805214,66,70,0,70,-571.9739996805217,173.72702397879067,-745.7010236593123,0,0.0,1000.0,428.02600031947856,-571.9739996805215,428.02600031947856,0.4241645244215938,17,False,0.2329714167834657,True,False
f7db40c9a59c,06d4006e6763,,cost,0.5,double,1.5,recovery,6,10.0,923,547,547,104,272,0,236,311,15,11,7.59375,9.784644534009104,0.9901664068692919,94,96,79,17,-384.68808175586867,246.55376266924515,-1236.7201695385377,0,0.0,1000.0,9.833593130708046,-990.1664068692919,9.833593130708046,0.43144424131627057,17,False,0.1993609942993351,True,False
b35fba605a79,06d4006e6763,,cost,0.5,double,1.5,net_win,6,10.0,923,707,707,133,83,0,310,395,15,11,7.59375,9.742322959684815,0.9848796478900386,179,181,39,11,-496.15709842291795,243.670774837389,-1220.663925329527,0,0.0,1000.0,23.00684950786233,-976.9931504921377,23.00684950786233,0.43847241867043846,17,False,0.19962150906655843,True,False
cd83ac18a6dc,06d4006e6763,,cost,0.5,double,1.5,be_or_win,6,10.0,923,736,736,138,49,0,320,414,15,11,7.59375,9.74921728194599,0.9792012214259741,191,198,34,7,-511.95908308391404,253.1145372221921,-1225.9172099682148,0,0.0,1000.0,27.197327253978077,-972.8026727460219,27.197327253978077,0.43478260869565216,17,False,0.20646951944557068,True,False
c267f3f43411,06d4006e6763,,cost,0.5,double,2.0,recovery,6,10.0,923,553,553,100,270,0,234,318,15,9,16.0,9.799585614612868,0.9882392591119655,133,130,130,0,-383.73660676435196,331.83928083142007,-1319.3819265837278,0,0.0,1000.0,12.457354247692201,-987.5426457523077,12.457354247692201,0.4231464737793852,17,False,0.25151116151079217,True,False
c3941b816660,06d4006e6763,,cost,0.5,double,2.0,net_win,6,10.0,923,681,681,128,114,0,305,374,15,9,32.0,9.795590162807393,0.9847835518997028,191,198,83,1,-441.75469625786053,327.84693655276703,-1304.4283349843745,0,0.0,1000.0,23.418601568393054,-976.581398431607,23.418601568393054,0.447870778267254,17,False,0.2513338048246968,True,False
67b06e78601d,06d4006e6763,,cost,0.5,double,2.0,be_or_win,6,10.0,923,672,672,129,122,0,301,369,13,10,32.0,9.801498245824687,0.9850278850435381,196,202,69,1,-446.6680821685028,282.02155597350827,-1257.3593388310012,0,0.0,1000.0,24.66221714250649,-975.3377828574935,24.66221714250649,0.4479166666666667,17,False,0.22429670442159427,True,False
4ede05ebb13f,06d4006e6763,,cost,0.5,debt,1.0,recovery,6,10.0,923,673,673,124,126,0,297,374,12,9,29.009949371427297,9.788430515238284,0.9760839821972439,141,116,114,2,-430.4541123798779,488.71554820425297,-1459.3737564434286,0,0.0,1000.0,29.34179176082417,-970.6582082391758,29.34179176082417,0.4413075780089153,17,False,0.33488031838757926,True,False
9e61c9c58ca3,06d4006e6763,,cost,0.5,debt,1.0,net_win,6,10.0,923,695,695,134,94,0,313,380,12,9,29.26596205012237,9.654771231719709,0.9802958953317298,194,197,78,0,-445.55544334253136,270.2351371512744,-1245.1052585249358,0,0.0,1000.0,25.129878626338357,-974.8701213736616,25.129878626338357,0.4503597122302158,17,False,0.2170379855847845,True,False
ebc349fa65e8,06d4006e6763,,cost,0.5,debt,1.0,be_or_win,6,10.0,923,699,699,133,91,0,313,384,13,11,29.26596205012237,9.748196532641485,0.9809341886620634,202,211,74,0,-450.1286113697148,266.4201232438131,-1241.9285379478088,0,0.0,1000.0,24.49158529600472,-975.5084147039953,24.49158529600472,0.44778254649499283,17,False,0.21452129901455672,True,False
b42fc996aaca,06d4006e6763,,cost,0.5,debt,1.5,recovery,6,10.0,923,595,595,112,216,0,261,333,13,8,23.6879234142977,9.77058939757541,0.9863023096242178,159,151,151,0,-393.5622915119031,304.733113128356,-1281.9026802552828,0,0.0,1000.0,22.830432873072485,-977.1695671269275,22.830432873072485,0.43865546218487395,17,False,0.23771938215128027,True,False
93a25a4b9210,06d4006e6763,,cost,0.5,debt,1.5,net_win,6,10.0,923,681,681,126,116,0,302,377,15,9,20.548716900245495,9.800755725699089,0.9684611184861471,201,213,112,0,-449.5312512728276,351.4626683354576,-1317.854174921315,0,0.0,1000.0,33.608493414142856,-966.3915065858571,33.608493414142856,0.4434654919236417,17,False,0.26669314027589003,True,False
254e12400cbe,06d4006e6763,,cost,0.5,debt,1.5,be_or_win,6,10.0,923,703,703,130,90,0,314,387,12,9,28.74701579573133,9.749662927625263,0.9528537997995237,211,219,90,0,-456.4782030848998,388.4255894469167,-1339.7437764938718,0,0.0,1000.0,48.68181295304318,-951.3181870469568,48.68181295304318,0.4466571834992888,17,False,0.289925279939297,True,False
aaa3e6e05ba6,06d4006e6763,,cost,0.5,debt,2.0,recovery,6,10.0,923,604,604,105,214,0,266,337,13,8,28.948234355210843,9.779332145861405,0.9872266764336666,173,178,178,0,-401.7008299605115,294.5627598526969,-1281.0928229267065,0,0.0,1000.0,13.469936925991252,-986.5300630740087,13.469936925991252,0.44039735099337746,17,False,0.22993084855456203,True,False
7ed331f7e6df,06d4006e6763,,cost,0.5,debt,2.0,net_win,6,10.0,923,650,650,119,154,0,285,363,11,9,28.948234355210843,9.7350372999109,0.968088662253456,206,222,143,0,-424.1338093066114,315.8424524769145,-1279.642483008808,0,0.0,1000.0,36.19996946810741,-963.8000305318926,36.19996946810741,0.43846153846153846,17,False,0.24682085556762534,True,False
2970be7c5397,06d4006e6763,,cost,0.5,debt,2.0,be_or_win,6,10.0,923,689,689,132,102,0,307,380,12,9,34.32517925123011,9.792469138816019,0.9258549230601927,213,221,102,0,-447.02861880973313,480.8328434435078,-1403.8258645915726,0,0.0,1000.0,77.00697885193655,-922.9930211480635,77.00697885193655,0.4455732946298984,17,False,0.3425160168162315,True,False
4e55f539abb4,06d4006e6763,,cost,0.5,factorial,2.0,recovery,6,10.0,923,596,596,117,210,0,257,337,12,9,24.0,9.783240050588267,0.9867907555822623,152,140,140,0,-401.7473439160274,459.2193297609713,-1445.3134719835755,0,0.0,1000.0,13.905857777395536,-986.0941422226044,13.905857777395536,0.4312080536912752,17,False,0.31772991718587523,True,False
278b881825d0,06d4006e6763,,cost,0.5,factorial,2.0,net_win,6,10.0,923,683,683,131,109,0,304,377,12,9,24.0,9.79213581417984,0.9724122743541631,197,205,98,0,-439.80345806499435,328.48220017391264,-1298.2672460424797,0,0.0,1000.0,30.214954131432847,-969.7850458685672,30.214954131432847,0.445095168374817,17,False,0.2530158572321901,True,False
d4d1e6bd713f,06d4006e6763,,cost,0.5,factorial,2.0,be_or_win,6,10.0,923,706,706,132,85,0,312,392,16,10,24.0,9.749879145810718,0.9665298004410037,207,214,81,0,-468.74801355141074,314.82460782201065,-1275.2328801582862,0,0.0,1000.0,39.59172766372473,-960.4082723362752,39.59172766372473,0.44192634560906513,17,False,0.2468761688319498,True,False
3393ae670441,c980317bf545,,cost,1.0,fixed,1.0,recovery,6,10.0,923,762,762,161,0,0,276,484,14,11,1.0,2.801530173701198,0.5928154237264922,78,75,0,75,-592.8154237264922,225.2735672053522,-818.0889909318455,0,0.0,1000.0,407.18457627350773,-592.8154237264923,407.18457627350773,0.36220472440944884,17,False,0.2753656016673125,True,False
82927e464449,c980317bf545,,cost,1.0,double,1.5,recovery,6,10.0,923,564,564,126,233,0,208,355,11,11,7.59375,9.787380865493637,0.9896008523121402,103,98,79,19,-409.3195992774392,392.6979768309862,-1377.7659619550998,0,0.0,1000.0,14.932014875886859,-985.0679851241132,14.932014875886859,0.36879432624113473,17,False,0.28502516949521206,True,False
a98dc31b40ed,c980317bf545,,cost,1.0,double,1.5,net_win,6,10.0,923,636,636,136,151,0,236,399,12,11,7.59375,9.603597894332545,0.9855884849029787,134,163,52,9,-476.05131388813805,304.3371017677244,-1282.6353054777833,0,0.0,1000.0,21.70179628994215,-978.2982037100578,21.70179628994215,0.3710691823899371,17,False,0.23727485160277764,True,False
4293638c90d2,c980317bf545,,cost,1.0,double,1.5,be_or_win,6,10.0,923,634,634,132,157,0,231,402,12,11,7.59375,9.771414760489156,0.9880165362252863,130,169,52,9,-486.1986511620546,296.05410496427965,-1279.3902506749175,0,0.0,1000.0,16.663854289363535,-983.3361457106365,16.663854289363535,0.3643533123028391,17,False,0.23140250194035952,True,False
cc73c687b592,c980317bf545,,cost,1.0,double,2.0,recovery,6,10.0,923,471,471,106,346,0,170,301,19,12,16.0,9.753131204878743,0.9908147891728334,99,118,118,0,-354.3978306554694,338.2490979590444,-1325.1952250711647,0,0.0,1000.0,13.053872887879017,-986.946127112121,13.053872887879017,0.3609341825902335,17,False,0.25524473040632933,True,False
1413cbad18fa,c980317bf545,,cost,1.0,double,2.0,net_win,6,10.0,923,599,599,132,192,0,225,372,19,12,32.0,9.778943646095746,0.9835702804342775,153,181,108,1,-413.47280563701804,449.25039149168254,-1425.723895436643,0,0.0,1000.0,23.52649605503979,-976.4735039449602,23.52649605503979,0.3756260434056761,17,False,0.3151033611273625,True,False
9516627f024b,c980317bf545,,cost,1.0,double,2.0,be_or_win,6,10.0,923,616,616,138,169,0,232,383,10,10,32.0,9.776228095887522,0.9855137387099826,149,177,86,1,-441.8731707427391,448.45543001059485,-1425.4056257394802,0,0.0,1000.0,23.04980427111582,-976.9501957288842,23.04980427111582,0.37662337662337664,17,False,0.3146160095853014,True,False
a5a80aae7c4c,c980317bf545,,cost,1.0,debt,1.0,recovery,6,10.0,923,627,627,126,170,0,240,385,11,9,32.94540380487126,9.796858123715738,0.9830554649715028,130,127,125,2,-427.18020042955027,604.6408484262095,-1581.9314515646754,0,0.0,1000.0,22.70939686153402,-977.2906031384659,22.70939686153402,0.3827751196172249,17,False,0.3822168450018262,True,False
837eaef04fea,c980317bf545,,cost,1.0,debt,1.0,net_win,6,10.0,923,625,625,139,159,0,240,383,9,9,29.265962050121573,9.803888587920321,0.9840752304733649,150,181,91,0,-439.85539518992107,355.8589523939122,-1334.169321034241,0,0.0,1000.0,21.689631359671854,-978.3103686403282,21.689631359671854,0.384,17,False,0.26672697894001357,True,False
e6e7ed118620,c980317bf545,,cost,1.0,debt,1.0,be_or_win,6,10.0,923,626,626,139,158,0,240,384,11,11,29.265962050121573,9.797747247903642,0.9839444411971014,150,186,88,0,-443.53834672950575,351.69839493027877,-1329.8779742943434,0,0.0,1000.0,21.820420635935317,-978.1795793640647,21.820420635935317,0.38338658146964855,17,False,0.2644591471761882,True,False
f72a6d55b9fc,c980317bf545,,cost,1.0,debt,1.5,recovery,6,10.0,923,569,569,123,231,0,217,351,15,11,23.513978058199967,9.746312197859305,0.9837632043174883,139,164,164,0,-390.12543054320446,386.01503635795297,-1361.7943590211305,0,0.0,1000.0,24.22067733682189,-975.7793226631782,24.22067733682189,0.38137082601054484,17,False,0.28346059285737085,True,False
1d51b39d4fb7,c980317bf545,,cost,1.0,debt,1.5,net_win,6,10.0,923,651,651,142,130,0,240,409,16,13,30.022753897285895,9.751937106895058,0.9684371253927747,159,206,125,0,-455.84870401649454,482.9927087430163,-1449.227724430827,0,0.0,1000.0,33.76498431218697,-966.2350156878131,33.76498431218697,0.3686635944700461,17,False,0.33327592385986676,True,False
19f24c554619,c980317bf545,,cost,1.0,debt,1.5,be_or_win,6,10.0,923,652,652,142,129,0,242,408,16,13,30.022753897285895,9.732215623032989,0.9678733919979227,165,209,123,0,-455.04624182637554,475.90574180490796,-1441.5770240978668,0,0.0,1000.0,34.32871770703905,-965.671282292961,34.32871770703905,0.37116564417177916,17,False,0.3301285563306809,True,False
6a67183f316b,c980317bf545,,cost,1.0,debt,2.0,recovery,6,10.0,923,475,475,99,349,0,171,304,15,11,18.544166223883394,9.732732911507211,0.9902780823595259,122,157,157,0,-358.13898835937147,248.79855262505356,-1239.0766349845812,0,0.0,1000.0,9.721917640474132,-990.2780823595259,9.721917640474132,0.36,17,False,0.20079351478381283,True,False
6d0e41f34ed9,c980317bf545,,cost,1.0,debt,2.0,net_win,6,10.0,923,597,597,115,211,0,216,381,16,13,34.32517925123011,9.756473310826658,0.9852155041861135,159,225,168,0,-433.1051842380453,449.25372739960244,-1433.7724897777834,0,0.0,1000.0,15.481237621820151,-984.5187623781799,15.481237621820151,0.36180904522613067,17,False,0.3133368303566984,True,False
