id,bb_length,bb_mult,stop_fraction,stoch_length,k_smooth,d_smooth,oversold,partial_fraction,be_cost_fraction,eligible,neighborhood_median_usdt,worst_net_mark,tv_stats_total_entries,tv_stats_natural,tv_stats_censored,tv_stats_wins,tv_stats_losses,tv_stats_win_rate,tv_stats_gross_r,tv_stats_net_r,tv_stats_mean_net_r,tv_stats_profit_factor,tv_stats_avg_win_r,tv_stats_avg_loss_r,tv_stats_max_realized_drawdown_r,tv_stats_max_realized_drawdown_usdt,tv_stats_max_loss_streak,tv_stats_gross_pnl,tv_stats_fees,tv_stats_net_pnl,tv_stats_partial,tv_stats_mean_hold_hours,tv_stats_boundary_mark_net_r,tv_stats_boundary_mark_net_pnl,tv_stats_ambiguous_bar_count,tv_stats_entries_open_beyond_target,tv_stats_same_open_be_approximations,tv_stats_marketable_be_approximations,tv_stats_cash_profit_factor,tv_equity_net_liquidation_mark_usdt,tv_equity_gross_mark_usdt,tv_equity_close_mtm_drawdown_usdt,tv_equity_close_mtm_drawdown_percent,tv_equity_ending_equity,tv_control_paired_n,tv_control_unpaired_n,tv_control_drawn,tv_control_censored,tv_control_paired_actual_mean_bp,tv_control_random_mean_bp,tv_control_excess_mean_bp,tv_control_month_blocks,tv_control_p,tv_control_all_boundary_mark_excess_bp,adverse_first_stats_total_entries,adverse_first_stats_natural,adverse_first_stats_censored,adverse_first_stats_wins,adverse_first_stats_losses,adverse_first_stats_win_rate,adverse_first_stats_gross_r,adverse_first_stats_net_r,adverse_first_stats_mean_net_r,adverse_first_stats_profit_factor,adverse_first_stats_avg_win_r,adverse_first_stats_avg_loss_r,adverse_first_stats_max_realized_drawdown_r,adverse_first_stats_max_realized_drawdown_usdt,adverse_first_stats_max_loss_streak,adverse_first_stats_gross_pnl,adverse_first_stats_fees,adverse_first_stats_net_pnl,adverse_first_stats_partial,adverse_first_stats_mean_hold_hours,adverse_first_stats_boundary_mark_net_r,adverse_first_stats_boundary_mark_net_pnl,adverse_first_stats_ambiguous_bar_count,adverse_first_stats_entries_open_beyond_target,adverse_first_stats_same_open_be_approximations,adverse_first_stats_marketable_be_approximations,adverse_first_stats_cash_profit_factor,adverse_first_equity_net_liquidation_mark_usdt,adverse_first_equity_gross_mark_usdt,adverse_first_equity_close_mtm_drawdown_usdt,adverse_first_equity_close_mtm_drawdown_percent,adverse_first_equity_ending_equity,adverse_first_control_paired_n,adverse_first_control_unpaired_n,adverse_first_control_drawn,adverse_first_control_censored,adverse_first_control_paired_actual_mean_bp,adverse_first_control_random_mean_bp,adverse_first_control_excess_mean_bp,adverse_first_control_month_blocks,adverse_first_control_p,adverse_first_control_all_boundary_mark_excess_bp
bb100_m2_sl0.75,100,2.0,0.0075,5,3,3,20.0,0.5,0.0,True,-152925.33546249985,-152925.33546249985,951,950,1,350,600,0.3684210526315789,-1.2952360550443505,-254.644810736924,-0.2680471691967621,0.6494820474197568,1.3481048490406875,-1.2108025131686078,260.90782947371025,155445.63108799965,13,1736.5920000001533,154437.9204624999,-152701.32846249983,380,7.893245614035088,-0.14269807428273426,-115.80730000000582,9,0,0,5,0.648337806532486,-152925.33546249985,1728.992000000144,156422.84078299982,152.55618175390876,-52925.33546249985,950,1,0,0,-20.103537689757157,,,20,1.0,,951,950,1,350,600,0.3684210526315789,-1.2952360550443505,-254.644810736924,-0.2680471691967621,0.6494820474197568,1.3481048490406875,-1.2108025131686078,260.90782947371025,155445.63108799965,13,1736.5920000001533,154437.9204624999,-152701.32846249983,380,7.893245614035088,-0.14269807428273426,-115.80730000000582,9,0,0,5,0.648337806532486,-152925.33546249985,1728.992000000144,156422.84078299982,152.55618175390876,-52925.33546249985,950,1,0,0,-20.103537689757157,,,20,1.0,
bb100_m2_sl1,100,2.0,0.01,5,3,3,20.0,0.5,0.0,True,-150230.04964649995,-157282.99086400028,888,887,1,376,511,0.42390078917700114,-20.810476297075276,-198.22903244185275,-0.2234825619412094,0.6470346456655934,0.966439947545487,-1.099041981837487,206.4261620449382,161250.53016000034,11,-12781.572000000284,144277.41186400008,-157058.9838640003,424,9.200582487786546,-0.10702355571205067,-115.80730000000582,20,0,0,11,0.647095424464839,-157282.99086400028,-12789.172000000282,161756.45416000026,156.27051771976858,-57282.99086400028,887,1,0,0,-22.348256194120943,,,20,1.0,,888,887,1,376,511,0.42390078917700114,-20.810476297075276,-198.22903244185275,-0.2234825619412094,0.6470346456655934,0.966439947545487,-1.099041981837487,206.4261620449382,161250.53016000034,11,-12781.572000000284,144277.41186400008,-157058.9838640003,424,9.200582487786546,-0.10702355571205067,-115.80730000000582,20,0,0,11,0.647095424464839,-157282.99086400028,-12789.172000000282,161756.45416000026,156.27051771976858,-57282.99086400028,887,1,0,0,-22.348256194120943,,,20,1.0,
bb100_m2_sl1.5,100,2.0,0.015,5,3,3,20.0,0.5,0.0,True,-148986.97290600007,-150230.04964649995,794,793,1,379,414,0.47793190416141235,-18.901472281595737,-124.64217414742785,-0.1571780254065925,0.6606275571749451,0.6401856235124488,-0.887131704006391,128.44472346743885,153193.84671950003,10,-21077.165500000156,128928.87714649983,-150006.04264650017,483,11.254518705338379,-0.07134903714136713,-115.80730000000582,73,0,0,45,0.6565743216648354,-150230.04964649995,-21084.765500000154,153958.7963039999,149.81517566190445,-50230.049646499945,793,1,0,0,-23.576703810988874,,,20,1.0,,794,793,1,379,414,0.47793190416141235,-18.901472281595737,-124.64217414742785,-0.1571780254065925,0.6606275571749451,0.6401856235124488,-0.887131704006391,128.44472346743885,153193.84671950003,10,-21077.165500000156,128928.87714649983,-150006.04264650017,483,11.254518705338379,-0.07134903714136713,-115.80730000000582,73,0,0,45,0.6565743216648354,-150230.04964649995,-21084.765500000154,153958.7963039999,149.81517566190445,-50230.049646499945,793,1,0,0,-23.576703810988874,,,20,1.0,
bb100_m2_sl2,100,2.0,0.02,5,3,3,20.0,0.5,0.0,True,-142926.11917899997,-148986.97290600007,746,745,1,371,374,0.49798657718120803,-23.242761629797528,-97.75197493787087,-0.13121070461459178,0.6468197540664437,0.4825457568554016,-0.7400439859123659,99.14131737281619,150597.55174599992,8,-27629.26200000003,121133.70390599984,-148762.96590600003,513,12.4251677852349,-0.05351177785602534,-115.80730000000582,108,0,0,68,0.6568436524953072,-148986.97290600007,-27636.862000000037,152425.74219100003,149.97594071304684,-48986.97290600007,745,1,0,0,-26.242140922918356,,,20,1.0,,746,745,1,371,374,0.49798657718120803,-23.242761629797528,-97.75197493787087,-0.13121070461459178,0.6468197540664437,0.4825457568554016,-0.7400439859123659,99.14131737281619,150597.55174599992,8,-27629.26200000003,121133.70390599984,-148762.96590600003,513,12.4251677852349,-0.05351177785602534,-115.80730000000582,108,0,0,68,0.6568436524953072,-148986.97290600007,-27636.862000000037,152425.74219100003,149.97594071304684,-48986.97290600007,745,1,0,0,-26.242140922918356,,,20,1.0,
bb100_m2_sl3,100,2.0,0.03,5,3,3,20.0,0.5,0.0,True,-129099.28476399987,-142926.11917899997,694,693,1,364,329,0.5252525252525253,-17.825408906845297,-64.03667264194782,-0.09240501102734172,0.6425066654369869,0.3161819421464174,-0.5444586613472455,64.4636468503732,143887.78433399988,8,-29992.601000000002,112709.51117899995,-142702.11217900002,558,14.057239057239057,-0.035674518570683565,-115.80730000000582,162,0,1,120,0.6574872897828747,-142926.11917899997,-30000.201,145715.97477899992,144.29531625289923,-42926.11917899997,693,1,0,0,-27.721503308202518,,,20,1.0,,694,693,1,364,329,0.5252525252525253,-17.825408906845297,-64.03667264194782,-0.09240501102734172,0.6425066654369869,0.3161819421464174,-0.5444586613472455,64.4636468503732,143887.78433399988,8,-29992.601000000002,112709.51117899995,-142702.11217900002,558,14.057239057239057,-0.035674518570683565,-115.80730000000582,162,0,1,120,0.6574872897828747,-142926.11917899997,-30000.201,145715.97477899992,144.29531625289923,-42926.11917899997,693,1,0,0,-27.721503308202518,,,20,1.0,
bb100_m2_sl4,100,2.0,0.04,5,3,3,20.0,0.5,0.0,True,-118901.41197899997,-129099.28476399987,667,666,1,357,309,0.536036036036036,-10.655932866421416,-43.963005427529865,-0.06601051865995475,0.657757983500006,0.23667476800311885,-0.41571487897942816,44.12908931765717,129600.24171899987,8,-20644.854000000014,108230.42376399992,-128875.277764,582,14.822197197197195,-0.02675588892801267,-115.80730000000582,195,0,1,150,0.6758079604661623,-129099.28476399987,-20652.453999999998,130062.20971899985,130.06220971899984,-29099.28476399987,666,1,0,0,-26.404207463981905,,,20,1.0,,667,666,1,357,309,0.536036036036036,-10.655932866421416,-43.963005427529865,-0.06601051865995475,0.657757983500006,0.23667476800311885,-0.41571487897942816,44.12908931765717,129600.24171899987,8,-20644.854000000014,108230.42376399992,-128875.277764,582,14.822197197197195,-0.02675588892801267,-115.80730000000582,195,0,1,150,0.6758079604661623,-129099.28476399987,-20652.453999999998,130062.20971899985,130.06220971899984,-29099.28476399987,666,1,0,0,-26.404207463981905,,,20,1.0,
bb100_m2_sl5,100,2.0,0.05,5,3,3,20.0,0.5,0.0,True,-111058.22341499984,-114765.2895499999,654,653,1,352,301,0.5390505359877489,-4.898854450141168,-31.031619312315172,-0.04752162222406611,0.6855278748127585,0.19217847306042557,-0.3278353549155647,31.16448642441697,115266.24650499987,8,-8166.369999999995,106374.91254999989,-114541.28255,599,15.485068912710567,-0.021404711142410136,-115.80730000000582,216,0,2,171,0.7015680495903459,-114765.2895499999,-8173.970000000001,116577.6437949999,116.57764379499989,-14765.289549999901,653,1,0,0,-23.760811112033057,,,20,1.0,,654,653,1,352,301,0.5390505359877489,-4.898854450141168,-31.031619312315172,-0.04752162222406611,0.6855278748127585,0.19217847306042557,-0.3278353549155647,31.16448642441697,115266.24650499987,8,-8166.369999999995,106374.91254999989,-114541.28255,599,15.485068912710567,-0.021404711142410136,-115.80730000000582,216,0,2,171,0.7015680495903459,-114765.2895499999,-8173.970000000001,116577.6437949999,116.57764379499989,-14765.289549999901,653,1,0,0,-23.760811112033057,,,20,1.0,
bb100_m2.5_sl0.3,100,2.5,0.003,5,3,3,20.0,0.5,0.0,True,-74906.24304479998,-68533.26757909989,548,547,1,99,448,0.1809872029250457,111.33464721891819,-253.46460784052195,-0.46337222639949166,0.6592829847894686,4.9540476106366516,-1.6605252707445324,279.731719452284,72531.40164149992,25,20243.10510000008,88552.3656791,-68309.26057909992,101,6.1654478976234,-0.3567451857068356,-115.80730000000582,0,0,0,0,0.6219790257015518,-68533.26757909989,20235.505100000068,73554.24297329989,70.62326879899187,31466.732420900105,547,1,0,0,-13.901166791984751,,,20,1.0,,548,547,1,99,448,0.1809872029250457,111.33464721891819,-253.46460784052195,-0.46337222639949166,0.6592829847894686,4.9540476106366516,-1.6605252707445324,279.731719452284,72531.40164149992,25,20243.10510000008,88552.3656791,-68309.26057909992,101,6.1654478976234,-0.3567451857068356,-115.80730000000582,0,0,0,0,0.6219790257015518,-68533.26757909989,20235.505100000068,73554.24297329989,70.62326879899187,31466.732420900105,547,1,0,0,-13.901166791984751,,,20,1.0,
bb100_m2.5_sl0.5,100,2.5,0.005,5,3,3,20.0,0.5,0.0,True,-76569.86978149974,-81279.21851050005,519,518,1,122,396,0.23552123552123552,13.618660355316457,-193.65742831089906,-0.37385603921022986,0.6447996458714168,2.881547147341964,-1.3767832835520675,205.7439547537299,84427.25801499998,16,2603.2394999999597,83658.45101049996,-81055.21151050003,129,8.623712998712998,-0.21404711142410135,-115.80730000000582,0,0,0,0,0.6281249516783414,-81279.21851050005,2595.639499999961,85248.75135800004,82.68653452415879,18720.781489499943,518,1,0,0,-18.692801960511495,,,20,1.0,,519,518,1,122,396,0.23552123552123552,13.618660355316457,-193.65742831089906,-0.37385603921022986,0.6447996458714168,2.881547147341964,-1.3767832835520675,205.7439547537299,84427.25801499998,16,2603.2394999999597,83658.45101049996,-81055.21151050003,129,8.623712998712998,-0.21404711142410135,-115.80730000000582,0,0,0,0,0.6281249516783414,-81279.21851050005,2595.639499999961,85248.75135800004,82.68653452415879,18720.781489499943,518,1,0,0,-18.692801960511495,,,20,1.0,
bb100_m2.5_sl0.75,100,2.5,0.0075,5,3,3,20.0,0.5,0.0,True,-81279.21851050005,-76569.86978149974,494,493,1,156,337,0.31643002028397565,2.924869201800217,-128.59270943462292,-0.26083713881262255,0.6860967604254326,1.8016951917599922,-1.2155998793744265,137.8354416266671,80046.55654674975,15,3151.9015000001746,79497.7642815,-76345.86278149982,171,11.47734956051386,-0.14269807428273426,-115.80730000000582,5,0,0,2,0.6840019401762528,-76569.86978149974,3144.301500000176,81338.49374674974,78.28702051511529,23430.130218500253,493,1,0,0,-19.56278541094669,,,20,1.0,,494,493,1,156,337,0.31643002028397565,2.924869201800217,-128.59270943462292,-0.26083713881262255,0.6860967604254326,1.8016951917599922,-1.2155998793744265,137.8354416266671,80046.55654674975,15,3151.9015000001746,79497.7642815,-76345.86278149982,171,11.47734956051386,-0.14269807428273426,-115.80730000000582,5,0,0,2,0.6840019401762528,-76569.86978149974,3144.301500000176,81338.49374674974,78.28702051511529,23430.130218500253,493,1,0,0,-19.56278541094669,,,20,1.0,
bb100_m2.5_sl1,100,2.5,0.01,5,3,3,20.0,0.5,0.0,True,-76569.86978149974,-91011.866321,467,466,1,168,298,0.3605150214592275,-20.82360847527984,-114.05400753181615,-0.244751089124069,0.6586629896398456,1.3100297210325198,-1.1212718143130183,125.08348482827766,96271.75650600024,14,-15781.431000000244,75006.42832100001,-90787.85932100024,190,13.053826895565095,-0.10702355571205067,-115.80730000000582,11,0,0,5,0.654087873174484,-91011.866321,-15789.03100000025,97012.69525599998,92.27878684669203,8988.133679000004,466,1,0,0,-24.475108912406895,,,20,1.0,,467,466,1,168,298,0.3605150214592275,-20.82360847527984,-114.05400753181615,-0.244751089124069,0.6586629896398456,1.3100297210325198,-1.1212718143130183,125.08348482827766,96271.75650600024,14,-15781.431000000244,75006.42832100001,-90787.85932100024,190,13.053826895565095,-0.10702355571205067,-115.80730000000582,11,0,0,5,0.654087873174484,-91011.866321,-15789.03100000025,97012.69525599998,92.27878684669203,8988.133679000004,466,1,0,0,-24.475108912406895,,,20,1.0,
bb100_m2.5_sl1.5,100,2.5,0.015,5,3,3,20.0,0.5,0.0,True,-90637.03160300002,-94005.1705914999,438,437,1,188,249,0.4302059496567506,-15.08991711107603,-73.3798932280214,-0.16791737580782928,0.6814880844448542,0.8351256235591213,-0.9252349817555672,82.21661203392846,99712.35052750011,7,-23377.813500000142,70403.3500915,-93781.16359150014,240,16.10812356979405,-0.07134903714136713,-115.80730000000582,35,0,0,22,0.6583273592066078,-94005.1705914999,-23385.41350000014,100453.28927749989,95.14667658532854,5994.829408500093,437,1,0,0,-25.1876063711744,,,20,1.0,,438,437,1,188,249,0.4302059496567506,-15.08991711107603,-73.3798932280214,-0.16791737580782928,0.6814880844448542,0.8351256235591213,-0.9252349817555672,82.21661203392846,99712.35052750011,7,-23377.813500000142,70403.3500915,-93781.16359150014,240,16.10812356979405,-0.07134903714136713,-115.80730000000582,35,0,0,22,0.6583273592066078,-94005.1705914999,-23385.41350000014,100453.28927749989,95.14667658532854,5994.829408500093,437,1,0,0,-25.1876063711744,,,20,1.0,
bb100_m2.5_sl2,100,2.5,0.02,5,3,3,20.0,0.5,0.0,True,-90637.03160300002,-90637.03160300002,412,411,1,192,219,0.46715328467153283,-14.437324511261684,-55.559221375010765,-0.1351805872871308,0.6829695076757432,0.6233833539551236,-0.8002229467323949,61.114353519481426,95925.06982599995,6,-24148.17900000004,66264.845603,-90413.02460300004,260,18.437956204379564,-0.05351177785602534,-115.80730000000582,52,0,0,32,0.6720912898905592,-90637.03160300002,-24155.77900000004,96666.00857600002,91.92440506132876,9362.968396999973,411,1,0,0,-27.03611745742617,,,20,1.0,,412,411,1,192,219,0.46715328467153283,-14.437324511261684,-55.559221375010765,-0.1351805872871308,0.6829695076757432,0.6233833539551236,-0.8002229467323949,61.114353519481426,95925.06982599995,6,-24148.17900000004,66264.845603,-90413.02460300004,260,18.437956204379564,-0.05351177785602534,-115.80730000000582,52,0,0,32,0.6720912898905592,-90637.03160300002,-24155.77900000004,96666.00857600002,91.92440506132876,9362.968396999973,411,1,0,0,-27.03611745742617,,,20,1.0,
bb100_m2.5_sl3,100,2.5,0.03,5,3,3,20.0,0.5,0.0,True,-90637.03160300002,-101051.73664100007,392,391,1,193,198,0.4936061381074169,-15.2203385624886,-41.29423399405482,-0.10561185164719904,0.6591095933667095,0.4136899388742955,-0.611799960589868,43.82837670395088,104801.16061500015,5,-37636.029000000126,63191.70064099998,-100827.72964100013,293,20.557971014492754,-0.035674518570683565,-115.80730000000582,84,0,0,62,0.6476969371564328,-101051.73664100007,-37643.62900000013,105575.12807000005,101.85481014284139,-1051.7366410000711,391,1,0,0,-31.683555494159705,,,20,1.0,,392,391,1,193,198,0.4936061381074169,-15.2203385624886,-41.29423399405482,-0.10561185164719904,0.6591095933667095,0.4136899388742955,-0.611799960589868,43.82837670395088,104801.16061500015,5,-37636.029000000126,63191.70064099998,-100827.72964100013,293,20.557971014492754,-0.035674518570683565,-115.80730000000582,84,0,0,62,0.6476969371564328,-101051.73664100007,-37643.62900000013,105575.12807000005,101.85481014284139,-1051.7366410000711,391,1,0,0,-31.683555494159705,,,20,1.0,
bb100_m2.5_sl4,100,2.5,0.04,5,3,3,20.0,0.5,0.0,True,-101051.73664100007,-102951.15829799998,376,375,1,190,185,0.5066666666666667,-12.754936632516564,-31.51057933257364,-0.08402821155352971,0.6465513778628756,0.3033748227088624,-0.4819015980932838,32.41118636499567,104954.78123500009,5,-42194.2980000001,60532.85329800002,-102727.15129800008,311,22.245111111111115,-0.02675588892801267,-115.80730000000582,106,0,0,82,0.6341252715934075,-102951.15829799998,-42201.8980000001,105728.74868999996,103.75046729806937,-2951.158297999983,375,1,0,0,-33.61128462141188,,,20,1.0,,376,375,1,190,185,0.5066666666666667,-12.754936632516564,-31.51057933257364,-0.08402821155352971,0.6465513778628756,0.3033748227088624,-0.4819015980932838,32.41118636499567,104954.78123500009,5,-42194.2980000001,60532.85329800002,-102727.15129800008,311,22.245111111111115,-0.02675588892801267,-115.80730000000582,106,0,0,82,0.6341252715934075,-102951.15829799998,-42201.8980000001,105728.74868999996,103.75046729806937,-2951.158297999983,375,1,0,0,-33.61128462141188,,,20,1.0,
bb100_m2.5_sl5,100,2.5,0.05,5,3,3,20.0,0.5,0.0,True,-86667.16689749996,-102258.24218499998,365,364,1,186,178,0.510989010989011,-10.85858224544393,-25.424276593977837,-0.06984691371971934,0.6439569350155729,0.24722361585944594,-0.40116780417884706,25.540225183371813,102667.09592000008,5,-43222.19500000007,58812.040185,-102034.23518500007,319,23.473214285714285,-0.021404711142410136,-115.80730000000582,118,0,0,95,0.6341214423721827,-102258.24218499998,-43229.79500000008,104134.06524499996,104.01563949204476,-2258.2421849999837,364,1,0,0,-34.92345685985967,,,20,1.0,,365,364,1,186,178,0.510989010989011,-10.85858224544393,-25.424276593977837,-0.06984691371971934,0.6439569350155729,0.24722361585944594,-0.40116780417884706,25.540225183371813,102667.09592000008,5,-43222.19500000007,58812.040185,-102034.23518500007,319,23.473214285714285,-0.021404711142410136,-115.80730000000582,118,0,0,95,0.6341214423721827,-102258.24218499998,-43229.79500000008,104134.06524499996,104.01563949204476,-2258.2421849999837,364,1,0,0,-34.92345685985967,,,20,1.0,
bb100_m3_sl0.3,100,3.0,0.003,5,3,3,20.0,0.5,0.0,True,-41320.008637049956,-41940.422978099974,256,255,1,36,219,0.1411764705882353,4.439444093876549,-165.63503105661027,-0.6495491413984716,0.5441849718865555,5.492974681469114,-1.6592790848835541,177.71452194799704,43911.86222060001,26,-800.635699999988,40915.7802781,-41716.41597809999,37,7.5970588235294105,-0.3567451857068356,-115.80730000000582,0,0,0,0,0.5207678146607745,-41940.422978099974,-808.2356999999902,44439.43522059997,43.91324802729137,58059.577021900026,255,1,0,0,-19.486474241954152,,,20,1.0,,256,255,1,36,219,0.1411764705882353,4.439444093876549,-165.63503105661027,-0.6495491413984716,0.5441849718865555,5.492974681469114,-1.6592790848835541,177.71452194799704,43911.86222060001,26,-800.635699999988,40915.7802781,-41716.41597809999,37,7.5970588235294105,-0.3567451857068356,-115.80730000000582,0,0,0,0,0.5207678146607745,-41940.422978099974,-808.2356999999902,44439.43522059997,43.91324802729137,58059.577021900026,255,1,0,0,-19.486474241954152,,,20,1.0,
bb100_m3_sl0.5,100,3.0,0.005,5,3,3,20.0,0.5,0.0,True,-41940.422978099974,-40699.59429599994,250,249,1,54,195,0.21686746987951808,1.9764940534874542,-97.6941297629302,-0.3923459026623703,0.640351321183786,3.2211767035327536,-1.39301370130102,105.64664395535881,41893.11956349993,18,-406.7039999999397,40068.883296,-40475.58729599994,55,12.103078982597056,-0.21404711142410135,-115.80730000000582,0,0,0,0,0.6258725511195187,-40699.59429599994,-414.3039999999455,42591.200363499935,42.341034160707494,59300.40570400006,249,1,0,0,-19.61729513311851,,,20,1.0,,250,249,1,54,195,0.21686746987951808,1.9764940534874542,-97.6941297629302,-0.3923459026623703,0.640351321183786,3.2211767035327536,-1.39301370130102,105.64664395535881,41893.11956349993,18,-406.7039999999397,40068.883296,-40475.58729599994,55,12.103078982597056,-0.21404711142410135,-115.80730000000582,0,0,0,0,0.6258725511195187,-40699.59429599994,-414.3039999999455,42591.200363499935,42.341034160707494,59300.40570400006,249,1,0,0,-19.61729513311851,,,20,1.0,
bb100_m3_sl0.75,100,3.0,0.0075,5,3,3,20.0,0.5,0.0,True,-47836.26315574988,-47836.26315574988,239,238,1,68,170,0.2857142857142857,-12.517208734211115,-76.01800047913565,-0.3194033633577128,0.6409425288215304,1.9955501709361068,-1.2453847770752409,79.34360782520665,49195.68585724989,14,-9337.433249999904,38274.82290575001,-47612.2561557499,71,17.62850140056022,-0.14269807428273426,-115.80730000000582,1,0,0,0,0.6231516213025816,-47836.26315574988,-9345.033249999906,49893.766657249864,49.519039377811296,52163.73684425012,238,1,0,0,-23.955252251828465,,,20,1.0,,239,238,1,68,170,0.2857142857142857,-12.517208734211115,-76.01800047913565,-0.3194033633577128,0.6409425288215304,1.9955501709361068,-1.2453847770752409,79.34360782520665,49195.68585724989,14,-9337.433249999904,38274.82290575001,-47612.2561557499,71,17.62850140056022,-0.14269807428273426,-115.80730000000582,1,0,0,0,0.6231516213025816,-47836.26315574988,-9345.033249999906,49893.766657249864,49.519039377811296,52163.73684425012,238,1,0,0,-23.955252251828465,,,20,1.0,
bb100_m3_sl1,100,3.0,0.01,5,3,3,20.0,0.5,0.0,True,-51368.6864020001,-51368.6864020001,224,223,1,75,148,0.336322869955157,-17.942730762743945,-62.566414856347784,-0.2805668827638914,0.636398772041618,1.4601046980029706,-1.1626639676119634,70.99195385401133,53768.06099900015,11,-15467.17800000012,35677.50140199999,-51144.679402000125,80,20.597907324364723,-0.10702355571205067,-115.80730000000582,2,0,0,0,0.6234238551752025,-51368.6864020001,-15474.778000000122,55074.2170140001,54.10217107695527,48631.3135979999,223,1,0,0,-28.056688276389142,,,20,1.0,,224,223,1,75,148,0.336322869955157,-17.942730762743945,-62.566414856347784,-0.2805668827638914,0.636398772041618,1.4601046980029706,-1.1626639676119634,70.99195385401133,53768.06099900015,11,-15467.17800000012,35677.50140199999,-51144.679402000125,80,20.597907324364723,-0.10702355571205067,-115.80730000000582,2,0,0,0,0.6234238551752025,-51368.6864020001,-15474.778000000122,55074.2170140001,54.10217107695527,48631.3135979999,223,1,0,0,-28.056688276389142,,,20,1.0,
bb100_m3_sl1.5,100,3.0,0.015,5,3,3,20.0,0.5,0.0,True,-59624.470356999955,-63992.46600849999,213,212,1,83,129,0.3915094339622642,-23.8567995039472,-52.14371087437548,-0.24596090035082774,0.599517823337313,0.9404652410138282,-1.0093203556474668,58.07368570583449,66601.40589,8,-29839.9795,33928.47950849999,-63768.459008499995,99,26.099056603773583,-0.07134903714136713,-115.80730000000582,11,0,0,6,0.5835974899252144,-63992.46600849999,-29847.579500000007,67564.665878,66.45921330071633,36007.53399150001,212,1,0,0,-36.89413505262415,,,20,1.0,,213,212,1,83,129,0.3915094339622642,-23.8567995039472,-52.14371087437548,-0.24596090035082774,0.599517823337313,0.9404652410138282,-1.0093203556474668,58.07368570583449,66601.40589,8,-29839.9795,33928.47950849999,-63768.459008499995,99,26.099056603773583,-0.07134903714136713,-115.80730000000582,11,0,0,6,0.5835974899252144,-63992.46600849999,-29847.579500000007,67564.665878,66.45921330071633,36007.53399150001,212,1,0,0,-36.89413505262415,,,20,1.0,
