方向,入场北京时间,入场纽约时间,ICT时段,入场价,初始止损,退出根北京时间,退出价,是否开盘退出,退出原因,毛R,净R,是否边界未平
多,2025-09-07 19:57:00+08:00,2025-09-07 07:57:00-04:00,lunch,4307.22,4301.17,2025-09-07 20:06:00+08:00,4301.17,False,initial_stop,-1.0,-2.423874380165237,False
空,2025-09-07 20:21:00+08:00,2025-09-07 08:21:00-04:00,new_york,4294.31,4307.1900000000005,2025-09-07 21:39:00+08:00,4302.74,True,opposite_v6_next_open,-0.6545031055900086,-1.3213214285714037,False
多,2025-09-07 21:39:00+08:00,2025-09-07 09:39:00-04:00,new_york,4302.74,4288.79,2025-09-08 00:15:00+08:00,4288.79,False,initial_stop,-1.0,-1.616880286738358,False
空,2025-09-10 14:12:00+08:00,2025-09-10 02:12:00-04:00,london,4298.83,4310.04,2025-09-10 14:30:00+08:00,4310.04,False,initial_stop,-1.0,-1.7669634255129043,False
多,2025-09-10 15:27:00+08:00,2025-09-10 03:27:00-04:00,london,4324.17,4311.12,2025-09-10 17:06:00+08:00,4311.12,False,initial_stop,-1.0,-1.6627080459770152,False
多,2025-09-11 22:03:00+08:00,2025-09-11 10:03:00-04:00,new_york,4425.53,4395.0,2025-09-11 22:21:00+08:00,4395.0,False,initial_stop,-1.0,-1.289913527677699,False
多,2025-09-13 18:00:00+08:00,2025-09-13 06:00:00-04:00,lunch,4733.0,4723.74,2025-09-13 18:27:00+08:00,4723.74,False,initial_stop,-1.0,-2.022246220302326,False
空,2025-09-13 18:33:00+08:00,2025-09-13 06:33:00-04:00,lunch,4716.68,4738.35,2025-09-13 19:48:00+08:00,4723.1,True,opposite_v6_next_open,-0.2962621135209991,-0.731580987540386,False
多,2025-09-13 19:48:00+08:00,2025-09-13 07:48:00-04:00,lunch,4723.1,4715.88,2025-09-13 20:03:00+08:00,4715.88,False,initial_stop,-1.0,-2.308337950138484,False
多,2025-09-13 20:39:00+08:00,2025-09-13 08:39:00-04:00,new_york,4726.16,4714.54,2025-09-13 21:09:00+08:00,4714.54,False,initial_stop,-1.0,-1.8134526678141352,False
多,2025-09-14 17:24:00+08:00,2025-09-14 05:24:00-04:00,lunch,4673.36,4659.63,2025-09-14 18:27:00+08:00,4659.63,False,initial_stop,-1.0,-1.6807516387472832,False
空,2025-09-14 19:24:00+08:00,2025-09-14 07:24:00-04:00,lunch,4648.71,4668.67,2025-09-15 00:30:00+08:00,4611.27,False,trailing_stop,1.8757515030059888,1.4099488977955592,False
多,2025-09-16 16:09:00+08:00,2025-09-16 04:09:00-04:00,london,4520.74,4507.0,2025-09-16 16:30:00+08:00,4507.0,False,initial_stop,-1.0,-1.6580407569141176,False
空,2025-09-16 16:48:00+08:00,2025-09-16 04:48:00-04:00,london,4506.14,4518.35,2025-09-16 23:54:00+08:00,4463.42,False,trailing_stop,3.498771498771509,2.760665028665029,False
多,2025-09-18 22:12:00+08:00,2025-09-18 10:12:00-04:00,new_york,4598.05,4570.01,2025-09-19 03:36:00+08:00,4582.5,True,opposite_v6_next_open,-0.5545649072753281,-0.8825285306704856,False
多,2025-09-19 22:09:00+08:00,2025-09-19 10:09:00-04:00,new_york,4536.71,4521.61,2025-09-19 22:42:00+08:00,4521.61,False,initial_stop,-1.0,-1.600888741721824,False
空,2025-09-19 22:48:00+08:00,2025-09-19 10:48:00-04:00,new_york,4499.32,4537.66,2025-09-20 05:45:00+08:00,4469.21,True,opposite_v6_next_open,0.7853416797078654,0.5506353677621227,False
多,2025-09-20 18:15:00+08:00,2025-09-20 06:15:00-04:00,lunch,4470.68,4463.64,2025-09-20 18:48:00+08:00,4463.64,False,initial_stop,-1.0,-2.2700795454545633,False
空,2025-09-28 16:27:00+08:00,2025-09-28 04:27:00-04:00,london,4002.65,4013.09,2025-09-28 21:09:00+08:00,3987.15,False,trailing_stop,1.484674329501908,0.7178831417624456,False
空,2025-10-02 19:09:00+08:00,2025-10-02 07:09:00-04:00,lunch,4372.51,4383.57,2025-10-02 19:27:00+08:00,4383.57,False,initial_stop,-1.0,-1.7906889692586525,False
多,2025-10-02 20:42:00+08:00,2025-10-02 08:42:00-04:00,new_york,4395.0,4380.34,2025-10-02 21:18:00+08:00,4380.34,False,initial_stop,-1.0,-1.599590723055956,False
多,2025-10-02 21:54:00+08:00,2025-10-02 09:54:00-04:00,new_york,4412.98,4381.81,2025-10-02 22:42:00+08:00,4381.81,False,initial_stop,-1.0,-1.2831555983317406,False
空,2025-10-04 17:57:00+08:00,2025-10-04 05:57:00-04:00,lunch,4486.16,4499.21,2025-10-04 18:21:00+08:00,4499.21,False,initial_stop,-1.0,-1.6875340996168475,False
空,2025-10-04 19:57:00+08:00,2025-10-04 07:57:00-04:00,lunch,4480.97,4490.26,2025-10-04 21:03:00+08:00,4490.26,False,initial_stop,-1.0,-1.9646867599569584,False
多,2025-10-04 22:15:00+08:00,2025-10-04 10:15:00-04:00,new_york,4505.35,4492.04,2025-10-04 22:48:00+08:00,4492.04,False,initial_stop,-1.0,-1.6769872276483817,False
空,2025-10-04 22:54:00+08:00,2025-10-04 10:54:00-04:00,new_york,4478.35,4503.64,2025-10-05 04:09:00+08:00,4469.03,True,opposite_v6_next_open,0.3685251087386568,0.0143653618031033,False
多,2025-10-10 21:03:00+08:00,2025-10-10 09:03:00-04:00,new_york,4353.19,4334.99,2025-10-10 22:15:00+08:00,4334.99,False,initial_stop,-1.0,-1.478372527472544,False
多,2025-10-13 14:24:00+08:00,2025-10-13 02:24:00-04:00,london,4150.66,4132.42,2025-10-13 17:12:00+08:00,4152.35,False,trailing_stop,0.0926535087719588,-0.3624627192982445,False
空,2025-10-15 14:27:00+08:00,2025-10-15 02:27:00-04:00,london,4077.53,4103.13,2025-10-15 14:39:00+08:00,4103.13,False,initial_stop,-1.0,-1.3185570312499928,False
空,2025-10-16 17:33:00+08:00,2025-10-16 05:33:00-04:00,lunch,3975.01,4004.48,2025-10-16 17:42:00+08:00,4004.48,False,initial_stop,-1.0,-1.2697665422463684,False
多,2025-10-16 17:48:00+08:00,2025-10-16 05:48:00-04:00,lunch,4026.34,3934.01,2025-10-16 22:12:00+08:00,3990.43,True,opposite_v6_next_open,-0.3889310083396549,-0.4761472977363851,False
空,2025-10-18 22:12:00+08:00,2025-10-18 10:12:00-04:00,new_york,3851.09,3874.37,2025-10-18 22:39:00+08:00,3874.37,False,initial_stop,-1.0,-1.330849656357404,False
多,2025-10-21 22:12:00+08:00,2025-10-21 10:12:00-04:00,new_york,3923.73,3850.53,2025-10-22 00:54:00+08:00,4044.17,False,trailing_stop,1.6453551912568354,1.538149453551912,False
空,2025-10-22 17:21:00+08:00,2025-10-22 05:21:00-04:00,lunch,3831.31,3854.26,2025-10-22 17:30:00+08:00,3854.26,False,initial_stop,-1.0,-1.33388322440086,False
空,2025-10-24 22:27:00+08:00,2025-10-24 10:27:00-04:00,new_york,3896.58,3940.76,2025-10-25 03:12:00+08:00,3929.29,True,opposite_v6_next_open,-0.7403802625622413,-0.9167759167043948,False
多,2025-10-25 15:24:00+08:00,2025-10-25 03:24:00-04:00,london,3937.0,3927.49,2025-10-25 15:36:00+08:00,3927.49,False,initial_stop,-1.0,-1.8279705573081304,False
多,2025-10-28 19:39:00+08:00,2025-10-28 07:39:00-04:00,lunch,4124.13,4113.33,2025-10-28 19:45:00+08:00,4113.33,False,initial_stop,-1.0,-1.7637277777777554,False
多,2025-10-28 20:51:00+08:00,2025-10-28 08:51:00-04:00,new_york,4118.73,4100.47,2025-10-28 22:36:00+08:00,4135.1900000000005,False,trailing_stop,0.9014238773275776,0.4503033953998741,False
空,2025-10-29 21:39:00+08:00,2025-10-29 09:39:00-04:00,new_york,3999.89,4029.13,2025-10-30 01:33:00+08:00,3978.16,False,trailing_stop,0.7431600547195413,0.4695697674418467,False
空,2025-10-31 19:00:00+08:00,2025-10-31 07:00:00-04:00,lunch,3833.65,3851.89,2025-10-31 19:48:00+08:00,3851.89,False,initial_stop,-1.0,-1.4203563596491284,False
空,2025-10-31 20:51:00+08:00,2025-10-31 08:51:00-04:00,new_york,3839.14,3875.5,2025-10-31 23:09:00+08:00,3875.5,False,initial_stop,-1.0,-1.2111738173817426,False
多,2025-11-01 16:54:00+08:00,2025-11-01 04:54:00-04:00,london,3876.94,3865.61,2025-11-01 21:42:00+08:00,3865.61,False,initial_stop,-1.0,-1.684367166813768,False
空,2025-11-01 21:48:00+08:00,2025-11-01 09:48:00-04:00,new_york,3861.39,3875.67,2025-11-01 23:03:00+08:00,3875.67,False,initial_stop,-1.0,-1.5408109243697503,False
空,2025-11-04 23:57:00+08:00,2025-11-04 10:57:00-05:00,new_york,3501.69,3553.83,2025-11-05 05:54:00+08:00,3163.4500000000003,False,trailing_stop,6.487149980820878,6.352831223628708,False
多,2025-11-05 20:03:00+08:00,2025-11-05 07:03:00-05:00,lunch,3324.18,3305.26,2025-11-05 22:30:00+08:00,3327.99,False,trailing_stop,0.2013742071881858,-0.1500190274841305,False
空,2025-11-08 17:57:00+08:00,2025-11-08 04:57:00-05:00,london,3438.01,3461.6,2025-11-08 22:36:00+08:00,3406.37,False,trailing_stop,1.3412462908012184,1.0497660025434803,False
多,2025-11-10 17:39:00+08:00,2025-11-10 04:39:00-05:00,london,3613.61,3593.3,2025-11-10 20:03:00+08:00,3593.3,False,initial_stop,-1.0,-1.3558453963564694,False
空,2025-11-10 20:12:00+08:00,2025-11-10 07:12:00-05:00,lunch,3593.29,3610.74,2025-11-10 21:06:00+08:00,3610.74,False,initial_stop,-1.0,-1.4118383954154792,False
多,2025-11-10 21:12:00+08:00,2025-11-10 08:12:00-05:00,new_york,3610.1,3587.01,2025-11-10 22:30:00+08:00,3587.01,False,initial_stop,-1.0,-1.3126981377219589,False
空,2025-11-10 22:48:00+08:00,2025-11-10 09:48:00-05:00,new_york,3564.84,3605.32,2025-11-11 03:48:00+08:00,3571.64,True,opposite_v6_next_open,-0.1679841897233133,-0.3441126482213272,False
空,2025-11-11 21:57:00+08:00,2025-11-11 08:57:00-05:00,new_york,3530.0,3574.38,2025-11-12 09:15:00+08:00,3439.88,False,trailing_stop,2.030644434429916,1.8715637674628096,False
空,2025-11-12 16:03:00+08:00,2025-11-12 03:03:00-05:00,london,3430.87,3443.78,2025-11-12 16:15:00+08:00,3443.78,False,initial_stop,-1.0,-1.5315058094500007,False
多,2025-11-12 16:27:00+08:00,2025-11-12 03:27:00-05:00,london,3452.24,3434.36,2025-11-12 22:33:00+08:00,3555.32,False,trailing_stop,5.765100671141073,5.3789440715885135,False
空,2025-11-14 17:42:00+08:00,2025-11-14 04:42:00-05:00,london,3171.62,3197.64,2025-11-14 21:00:00+08:00,3141.32,False,trailing_stop,1.1644888547271233,0.9207056110684037,False
空,2025-11-15 16:24:00+08:00,2025-11-15 03:24:00-05:00,london,3152.9,3170.53,2025-11-15 18:48:00+08:00,3166.39,True,opposite_v6_next_open,-0.7651730005671978,-1.1228474191718345,False
多,2025-11-15 18:48:00+08:00,2025-11-15 05:48:00-05:00,lunch,3166.39,3152.15,2025-11-15 19:45:00+08:00,3152.15,False,initial_stop,-1.0,-1.4447176966292263,False
空,2025-11-15 20:03:00+08:00,2025-11-15 07:03:00-05:00,lunch,3148.37,3158.74,2025-11-15 20:15:00+08:00,3158.74,False,initial_stop,-1.0,-1.6072073288331643,False
多,2025-11-15 20:24:00+08:00,2025-11-15 07:24:00-05:00,lunch,3164.2,3144.29,2025-11-16 00:21:00+08:00,3168.66,True,opposite_v6_next_open,0.2240080361627357,-0.0938422903063911,False
多,2025-11-17 19:33:00+08:00,2025-11-17 06:33:00-05:00,lunch,3211.2,3196.9500000000003,2025-11-17 19:45:00+08:00,3196.9500000000003,False,initial_stop,-1.0,-1.4506947368421226,False
空,2025-11-20 18:12:00+08:00,2025-11-20 05:12:00-05:00,lunch,2993.33,3013.68,2025-11-20 18:24:00+08:00,3013.68,False,initial_stop,-1.0,-1.2941847665847543,False
空,2025-11-20 22:03:00+08:00,2025-11-20 09:03:00-05:00,new_york,2988.83,3024.38,2025-11-21 03:27:00+08:00,2842.94,False,trailing_stop,4.103797468354406,3.935649507735563,False
空,2025-11-22 16:30:00+08:00,2025-11-22 03:30:00-05:00,london,2728.07,2746.87,2025-11-22 19:45:00+08:00,2739.79,True,opposite_v6_next_open,-0.6234042553191473,-0.9136244680850952,False
空,2025-11-22 20:24:00+08:00,2025-11-22 07:24:00-05:00,lunch,2717.94,2728.04,2025-11-22 21:09:00+08:00,2728.04,False,initial_stop,-1.0,-1.538205940594048,False
多,2025-11-23 20:06:00+08:00,2025-11-23 07:06:00-05:00,lunch,2817.51,2808.79,2025-11-23 22:18:00+08:00,2827.2200000000003,False,trailing_stop,1.1135321100917148,0.4673142201834747,False
空,2025-11-25 15:54:00+08:00,2025-11-25 02:54:00-05:00,london,2905.67,2920.84,2025-11-25 18:33:00+08:00,2894.7200000000003,False,trailing_stop,0.7218193803559503,0.3387382992748654,False
空,2025-11-26 16:18:00+08:00,2025-11-26 03:18:00-05:00,london,2931.9,2941.65,2025-11-26 21:18:00+08:00,2913.94,False,trailing_stop,1.8420512820512855,1.240635897435888,False
空,2025-11-26 23:51:00+08:00,2025-11-26 10:51:00-05:00,new_york,2914.3,2937.44,2025-11-27 00:03:00+08:00,2937.44,False,initial_stop,-1.0,-1.2518841832325107,False
空,2025-11-27 16:15:00+08:00,2025-11-27 03:15:00-05:00,london,3020.02,3034.64,2025-11-27 17:18:00+08:00,3034.64,False,initial_stop,-1.0,-1.4131354309165445,False
多,2025-11-27 17:24:00+08:00,2025-11-27 04:24:00-05:00,london,3033.13,3024.3,2025-11-27 18:09:00+08:00,3024.3,False,initial_stop,-1.0,-1.6870056625141538,False
空,2025-11-27 20:21:00+08:00,2025-11-27 07:21:00-05:00,lunch,3017.81,3029.3,2025-11-27 23:03:00+08:00,3006.15,False,trailing_stop,1.0147954743254668,0.489502175805014,False
空,2025-11-28 15:51:00+08:00,2025-11-28 02:51:00-05:00,london,3001.53,3016.18,2025-11-28 16:09:00+08:00,3016.18,False,initial_stop,-1.0,-1.4097651877133142,False
空,2025-12-02 16:21:00+08:00,2025-12-02 03:21:00-05:00,london,2789.55,2803.28,2025-12-02 17:06:00+08:00,2803.28,False,initial_stop,-1.0,-1.4063437727603567,False
多,2025-12-03 22:48:00+08:00,2025-12-03 09:48:00-05:00,new_york,3110.95,3050.01,2025-12-04 12:39:00+08:00,3198.05,False,trailing_stop,1.4292746964227263,1.3271759107318826,False
多,2025-12-04 17:33:00+08:00,2025-12-04 04:33:00-05:00,london,3198.58,3183.9300000000003,2025-12-04 18:51:00+08:00,3183.9300000000003,False,initial_stop,-1.0,-1.43666621160411,False
空,2025-12-04 20:24:00+08:00,2025-12-04 07:24:00-05:00,lunch,3177.3,3192.73,2025-12-04 23:18:00+08:00,3183.41,False,trailing_stop,-0.3959818535320633,-0.807815942968216,False
空,2025-12-06 15:30:00+08:00,2025-12-06 02:30:00-05:00,london,3028.01,3039.65,2025-12-06 19:12:00+08:00,3033.79,True,opposite_v6_next_open,-0.4965635738831451,-1.0168402061855757,False
多,2025-12-06 19:12:00+08:00,2025-12-06 06:12:00-05:00,lunch,3033.79,3026.07,2025-12-06 22:24:00+08:00,3041.57,False,trailing_stop,1.0077720207254406,0.221816062176198,False
空,2025-12-07 15:15:00+08:00,2025-12-07 02:15:00-05:00,london,3036.77,3050.11,2025-12-07 18:45:00+08:00,3039.23,True,opposite_v6_next_open,-0.1844077961019497,-0.6396956521739131,False
多,2025-12-08 21:48:00+08:00,2025-12-08 08:48:00-05:00,new_york,3152.31,3128.41,2025-12-08 22:36:00+08:00,3128.41,False,initial_stop,-1.0,-1.263791631799157,False
空,2025-12-08 23:15:00+08:00,2025-12-08 10:15:00-05:00,new_york,3108.22,3141.12,2025-12-09 04:51:00+08:00,3131.19,True,opposite_v6_next_open,-0.6981762917933189,-0.8871258358662749,False
空,2025-12-09 17:51:00+08:00,2025-12-09 04:51:00-05:00,london,3106.23,3115.71,2025-12-09 19:51:00+08:00,3115.71,False,initial_stop,-1.0,-1.6553227848101015,False
多,2025-12-09 19:57:00+08:00,2025-12-09 06:57:00-05:00,lunch,3116.05,3103.89,2025-12-09 22:24:00+08:00,3103.89,False,initial_stop,-1.0,-1.5125082236842011,False
多,2025-12-10 21:30:00+08:00,2025-12-10 08:30:00-05:00,new_york,3332.71,3316.51,2025-12-10 22:36:00+08:00,3316.51,False,initial_stop,-1.0,-1.4114456790123435,False
空,2025-12-10 22:39:00+08:00,2025-12-10 09:39:00-05:00,new_york,3312.82,3340.04,2025-12-11 00:12:00+08:00,3340.04,False,initial_stop,-1.0,-1.2434107274063335,False
空,2025-12-11 22:33:00+08:00,2025-12-11 09:33:00-05:00,new_york,3179.52,3196.08,2025-12-11 23:24:00+08:00,3196.08,False,initial_stop,-1.0,-1.3839999999999903,False
空,2025-12-12 19:18:00+08:00,2025-12-12 06:18:00-05:00,lunch,3230.37,3245.52,2025-12-12 20:54:00+08:00,3245.52,False,initial_stop,-1.0,-1.4264514851485015,False
多,2025-12-12 20:57:00+08:00,2025-12-12 07:57:00-05:00,lunch,3244.97,3231.8,2025-12-12 22:15:00+08:00,3231.8,False,initial_stop,-1.0,-1.4927820804859666,False
空,2025-12-12 22:21:00+08:00,2025-12-12 09:21:00-05:00,new_york,3236.47,3243.35,2025-12-12 22:36:00+08:00,3243.35,False,initial_stop,-1.0,-1.9408343023255752,False
多,2025-12-13 15:00:00+08:00,2025-12-13 02:00:00-05:00,london,3091.85,3087.87,2025-12-13 19:33:00+08:00,3118.09,False,trailing_stop,6.592964824120632,5.039271356783964,False
多,2025-12-17 21:57:00+08:00,2025-12-17 08:57:00-05:00,new_york,2942.01,2925.7200000000003,2025-12-17 22:36:00+08:00,2925.7200000000003,False,initial_stop,-1.0,-1.3612044198895086,False
空,2025-12-17 22:42:00+08:00,2025-12-17 09:42:00-05:00,new_york,2925.05,2950.48,2025-12-17 22:51:00+08:00,2950.48,False,initial_stop,-1.0,-1.230047188360205,False
多,2025-12-18 15:30:00+08:00,2025-12-18 02:30:00-05:00,london,2836.85,2831.01,2025-12-18 16:00:00+08:00,2831.01,False,initial_stop,-1.0,-1.9715239726027776,False
多,2025-12-18 16:21:00+08:00,2025-12-18 03:21:00-05:00,london,2840.17,2834.23,2025-12-18 17:03:00+08:00,2834.23,False,initial_stop,-1.0,-1.9562861952861903,False
多,2025-12-19 22:15:00+08:00,2025-12-19 09:15:00-05:00,new_york,2972.43,2953.9,2025-12-19 22:24:00+08:00,2953.9,False,initial_stop,-1.0,-1.3208235294117732,False
多,2025-12-19 23:18:00+08:00,2025-12-19 10:18:00-05:00,new_york,3013.2,2961.38,2025-12-19 23:21:00+08:00,2961.38,False,initial_stop,-1.0,-1.1162948668467771,False
多,2025-12-20 19:27:00+08:00,2025-12-20 06:27:00-05:00,lunch,2986.58,2974.78,2025-12-20 21:12:00+08:00,2975.62,True,opposite_v6_next_open,-0.9288135593220584,-1.4350135593220623,False
空,2025-12-20 21:12:00+08:00,2025-12-20 08:12:00-05:00,new_york,2975.62,2991.33,2025-12-21 04:18:00+08:00,2978.58,True,opposite_v6_next_open,-0.1884150222788052,-0.5672336091661575,False
空,2025-12-22 22:39:00+08:00,2025-12-22 09:39:00-05:00,new_york,3034.99,3067.86,2025-12-22 22:45:00+08:00,3067.86,False,initial_stop,-1.0,-1.184666261028294,False
多,2025-12-24 19:21:00+08:00,2025-12-24 06:21:00-05:00,lunch,2932.57,2926.25,2025-12-24 19:54:00+08:00,2926.25,False,initial_stop,-1.0,-1.928028481012646,False
多,2025-12-24 20:45:00+08:00,2025-12-24 07:45:00-05:00,lunch,2934.33,2929.09,2025-12-24 21:12:00+08:00,2929.09,False,initial_stop,-1.0,-2.119973282442821,False
多,2025-12-26 21:12:00+08:00,2025-12-26 08:12:00-05:00,new_york,2976.31,2969.19,2025-12-26 22:30:00+08:00,2969.19,False,initial_stop,-1.0,-1.836042134831461,False
多,2025-12-27 16:24:00+08:00,2025-12-27 03:24:00-05:00,london,2934.52,2932.05,2025-12-27 17:27:00+08:00,2932.05,False,initial_stop,-1.0,-3.3761295546560643,False
空,2025-12-31 16:48:00+08:00,2025-12-31 03:48:00-05:00,london,2966.0,2974.61,2025-12-31 17:39:00+08:00,2974.61,False,initial_stop,-1.0,-1.688966318234593,False
多,2025-12-31 19:06:00+08:00,2025-12-31 06:06:00-05:00,lunch,2980.26,2975.68,2025-12-31 20:45:00+08:00,2985.87,False,trailing_stop,1.2248908296941494,-0.0765327510917525,False
多,2026-01-01 17:09:00+08:00,2026-01-01 04:09:00-05:00,london,2983.06,2979.74,2026-01-01 21:33:00+08:00,2981.66,True,opposite_v6_next_open,-0.4216867469880161,-2.218710843373717,False
空,2026-01-04 19:15:00+08:00,2026-01-04 06:15:00-05:00,lunch,3139.41,3145.38,2026-01-04 20:30:00+08:00,3143.11,True,opposite_v6_next_open,-0.6197654941373727,-1.6714941373533874,False
多,2026-01-04 20:30:00+08:00,2026-01-04 07:30:00-05:00,lunch,3143.11,3135.58,2026-01-04 20:42:00+08:00,3135.58,False,initial_stop,-1.0,-1.8348233731739627,False
空,2026-01-04 23:39:00+08:00,2026-01-04 10:39:00-05:00,new_york,3128.41,3136.49,2026-01-05 00:03:00+08:00,3136.49,False,initial_stop,-1.0,-1.7743589108910258,False
空,2026-01-06 15:30:00+08:00,2026-01-06 02:30:00-05:00,london,3219.91,3235.28,2026-01-06 19:06:00+08:00,3231.98,True,opposite_v6_next_open,-0.7852960312296612,-1.2042823682498438,False
多,2026-01-06 19:06:00+08:00,2026-01-06 06:06:00-05:00,lunch,3231.98,3224.69,2026-01-06 22:48:00+08:00,3269.5,False,trailing_stop,5.146776406035689,4.260087791495197,False
空,2026-01-09 16:03:00+08:00,2026-01-09 03:03:00-05:00,london,3106.57,3116.62,2026-01-09 17:00:00+08:00,3097.16,False,trailing_stop,0.9363184079602552,0.3180955223880962,False
多,2026-01-13 23:39:00+08:00,2026-01-13 10:39:00-05:00,new_york,3161.85,3135.69,2026-01-14 04:36:00+08:00,3193.12,False,trailing_stop,1.1953363914373147,0.9536047400611568,False
空,2026-01-14 17:57:00+08:00,2026-01-14 04:57:00-05:00,london,3326.65,3332.65,2026-01-14 18:12:00+08:00,3332.65,False,initial_stop,-1.0,-2.1088833333332904,False
多,2026-01-16 16:12:00+08:00,2026-01-16 03:12:00-05:00,london,3317.29,3306.28,2026-01-16 17:57:00+08:00,3306.28,False,initial_stop,-1.0,-1.6025958219800334,False
空,2026-01-16 18:18:00+08:00,2026-01-16 05:18:00-05:00,lunch,3301.88,3307.08,2026-01-16 20:18:00+08:00,3307.08,False,initial_stop,-1.0,-2.2699538461538564,False
多,2026-01-16 20:39:00+08:00,2026-01-16 07:39:00-05:00,lunch,3309.18,3302.94,2026-01-16 20:54:00+08:00,3302.94,False,initial_stop,-1.0,-2.0606346153846347,False
空,2026-01-16 22:54:00+08:00,2026-01-16 09:54:00-05:00,new_york,3294.65,3308.9,2026-01-16 23:09:00+08:00,3308.9,False,initial_stop,-1.0,-1.4624070175438706,False
多,2026-01-16 23:12:00+08:00,2026-01-16 10:12:00-05:00,new_york,3309.25,3283.9,2026-01-16 23:18:00+08:00,3283.9,False,initial_stop,-1.0,-1.2610848126232754,False
空,2026-01-16 23:42:00+08:00,2026-01-16 10:42:00-05:00,new_york,3260.79,3300.29,2026-01-17 05:03:00+08:00,3292.77,True,opposite_v6_next_open,-0.8096202531645574,-0.974723544303806,False
多,2026-01-17 16:09:00+08:00,2026-01-17 03:09:00-05:00,london,3291.96,3287.12,2026-01-18 00:33:00+08:00,3310.36,False,trailing_stop,3.801652892561888,2.441338842975173,False
空,2026-01-21 16:39:00+08:00,2026-01-21 03:39:00-05:00,london,2957.06,2970.65,2026-01-21 17:18:00+08:00,2970.65,False,initial_stop,-1.0,-1.435181751287707,False
空,2026-01-21 17:57:00+08:00,2026-01-21 04:57:00-05:00,london,2955.29,2970.39,2026-01-21 21:03:00+08:00,2936.87,False,trailing_stop,1.2198675496688864,0.8284384105960351,False
空,2026-01-22 16:12:00+08:00,2026-01-22 03:12:00-05:00,london,2997.03,3007.56,2026-01-22 17:06:00+08:00,3007.56,False,initial_stop,-1.0,-1.569236467236462,False
空,2026-01-22 19:27:00+08:00,2026-01-22 06:27:00-05:00,lunch,2986.04,3006.16,2026-01-22 21:30:00+08:00,3006.16,False,initial_stop,-1.0,-1.2968230616302132,False
多,2026-01-24 17:09:00+08:00,2026-01-24 04:09:00-05:00,london,2961.45,2958.71,2026-01-24 17:39:00+08:00,2958.71,False,initial_stop,-1.0,-3.1616423357665995,False
空,2026-01-24 20:06:00+08:00,2026-01-24 07:06:00-05:00,lunch,2957.59,2961.92,2026-01-24 20:30:00+08:00,2961.92,False,initial_stop,-1.0,-2.3660923787529744,False
空,2026-01-27 16:27:00+08:00,2026-01-27 03:27:00-05:00,london,2925.19,2931.5,2026-01-27 19:33:00+08:00,2914.54,False,trailing_stop,1.687797147385132,0.7606370839936841,False
空,2026-01-30 23:33:00+08:00,2026-01-30 10:33:00-05:00,new_york,2700.28,2737.82,2026-01-30 23:33:00+08:00,2737.82,False,initial_stop,-1.0,-1.1438614810868373,False
空,2026-01-31 15:36:00+08:00,2026-01-31 02:36:00-05:00,london,2680.99,2692.9,2026-02-01 03:09:00+08:00,2419.4,False,trailing_stop,21.96389588580965,21.513687657430147,False
多,2026-02-01 18:09:00+08:00,2026-02-01 05:09:00-05:00,lunch,2429.96,2419.12,2026-02-01 18:33:00+08:00,2419.12,False,initial_stop,-1.0,-1.4483321033210372,False
空,2026-02-04 17:27:00+08:00,2026-02-04 04:27:00-05:00,london,2259.77,2277.4500000000003,2026-02-04 22:36:00+08:00,2219.77,False,trailing_stop,2.26244343891399,2.006813348416257,False
多,2026-02-06 21:12:00+08:00,2026-02-06 08:12:00-05:00,new_york,1933.18,1917.06,2026-02-07 02:06:00+08:00,2035.72,False,trailing_stop,6.3610421836227795,6.121193548387062,False
空,2026-02-12 16:33:00+08:00,2026-02-12 03:33:00-05:00,london,1960.28,1968.01,2026-02-12 17:09:00+08:00,1968.01,False,initial_stop,-1.0,-1.507187580853813,False
多,2026-02-12 17:21:00+08:00,2026-02-12 04:21:00-05:00,london,1969.11,1961.7,2026-02-12 20:51:00+08:00,1979.26,False,trailing_stop,1.369770580296935,0.8382968960863771,False
多,2026-02-17 21:21:00+08:00,2026-02-17 08:21:00-05:00,new_york,1978.55,1963.02,2026-02-17 22:42:00+08:00,1970.9,True,opposite_v6_next_open,-0.492594977462967,-0.7473985833869918,False
空,2026-02-17 22:42:00+08:00,2026-02-17 09:42:00-05:00,new_york,1970.9,1997.98,2026-02-18 00:06:00+08:00,1993.76,True,opposite_v6_next_open,-0.8441654357459365,-0.9897267355982324,False
空,2026-02-19 17:51:00+08:00,2026-02-19 04:51:00-05:00,london,1964.21,1977.2,2026-02-19 22:42:00+08:00,1936.69,False,trailing_stop,2.1185527328714366,1.816133949191682,False
多,2026-02-21 16:18:00+08:00,2026-02-21 03:18:00-05:00,london,1964.0,1961.46,2026-02-21 19:57:00+08:00,1976.1,False,trailing_stop,4.763779527559177,3.2173228346457803,False
多,2026-02-22 19:06:00+08:00,2026-02-22 06:06:00-05:00,lunch,1981.19,1976.1,2026-02-22 20:03:00+08:00,1976.1,False,initial_stop,-1.0,-1.7784636542239642,False
多,2026-02-24 22:45:00+08:00,2026-02-24 09:45:00-05:00,new_york,1826.85,1800.61,2026-02-25 08:15:00+08:00,1846.9,True,opposite_v6_next_open,0.7641006097561108,0.6248589939024581,False
