event_key,asset_old,venue_old,symbol_old,timeframe_min_old,entry_time_old,exit_time_old,censored_old,net_r_old,mfe_r_old,net_return_old,exit_reason_old,asset_new,venue_new,symbol_new,timeframe_min_new,entry_time_new,exit_time_new,censored_new,net_r_new,mfe_r_new,net_return_new,exit_reason_new,_merge,tail_status
okx_60m_6694eff8d3486b5b:11056:1,TRX,okx,TRX-USDT-SWAP,60,2024-12-02 17:00:00+00:00,2024-12-04 16:00:00+00:00,False,14.871248035914752,26.636363636363715,0.6203605974062458,trailing_stop,TRX,okx,TRX-USDT-SWAP,60,2024-12-02 17:00:00+00:00,2024-12-04 14:00:00+00:00,False,16.728711560044943,26.636363636363715,0.6978454983847557,trailing_stop,both,retained
okx_60m_67fd44e526e1d40f:4235:1,ZEC,okx,ZEC-USDT-SWAP,60,2026-05-01 16:00:00+00:00,2026-05-10 20:00:00+00:00,False,14.3025049966689,18.930712858094616,0.5968323603002503,trailing_stop,ZEC,okx,ZEC-USDT-SWAP,60,2026-05-01 16:00:00+00:00,2026-05-07 01:00:00+00:00,False,12.452405063291152,16.4350433044637,0.5196291353906035,trailing_stop,both,retained
okx_60m_67fd44e526e1d40f:6873:1,ZEC,okx,ZEC-USDT-SWAP,60,2026-08-19 14:00:00+00:00,2026-08-22 05:00:00+00:00,False,22.176203954214326,36.109261186264256,0.4151504266178361,trailing_stop,ZEC,okx,ZEC-USDT-SWAP,60,2026-08-19 14:00:00+00:00,2026-08-22 05:00:00+00:00,False,24.66631841831421,36.109261186264256,0.4617667043285149,trailing_stop,both,retained
okx_60m_6aacb611dab1a4ee:8154:1,MOODENG,okx,MOODENG-USDT-SWAP,60,2025-09-08 03:00:00+00:00,2025-09-15 13:00:00+00:00,False,12.416214285714346,23.842857142857248,0.3835829349025379,trailing_stop,MOODENG,okx,MOODENG-USDT-SWAP,60,2025-09-08 03:00:00+00:00,2025-09-09 15:00:00+00:00,False,0.9138333333333426,3.019047619047638,0.0282317028319236,trailing_stop,both,lost
okx_60m_70020ef2c32e332f:4273:1,COAI,okx,COAI-USDT-SWAP,60,2026-04-11 17:00:00+00:00,2026-04-14 07:00:00+00:00,False,9.625774999999992,17.818749999999984,0.5242083049693669,trailing_stop,COAI,okx,COAI-USDT-SWAP,60,2026-04-11 17:00:00+00:00,2026-04-14 07:00:00+00:00,False,11.36952499999999,17.818749999999984,0.6191708645336964,trailing_stop,both,gained
okx_60m_74c3c38007d5f995:25797:1,IOST,okx,IOST-USDT-SWAP,60,2026-08-08 22:00:00+00:00,2026-08-09 05:00:00+00:00,False,4.517608695652162,18.95652173913041,0.0340951599671861,trailing_stop,IOST,okx,IOST-USDT-SWAP,60,2026-08-08 22:00:00+00:00,2026-08-09 05:00:00+00:00,False,10.343695652173906,18.95652173913041,0.0780656275635767,trailing_stop,both,gained
okx_60m_791b21436543f204:17285:1,POPCAT,okx,POPCAT-USDT-SWAP,60,2026-08-19 16:00:00+00:00,2026-08-22 05:00:00+00:00,False,9.870582677165352,14.582677165354324,0.2971939307728781,trailing_stop,POPCAT,okx,POPCAT-USDT-SWAP,60,2026-08-19 16:00:00+00:00,2026-08-22 05:00:00+00:00,False,10.177669291338582,14.582677165354324,0.3064400189663347,trailing_stop,both,gained
okx_60m_8248d272437179f5:14338:1,MAGIC,okx,MAGIC-USDT-SWAP,60,2025-04-18 11:00:00+00:00,2025-04-23 16:00:00+00:00,False,38.0270948012233,61.0091743119267,1.642649933949802,trailing_stop,MAGIC,okx,MAGIC-USDT-SWAP,60,2025-04-18 11:00:00+00:00,2025-04-22 22:00:00+00:00,False,42.464403669724845,61.0091743119267,1.834327608982827,trailing_stop,both,retained
okx_60m_83c2412cf7063a57:1520:1,HYUNDAI,okx,HYUNDAI-USDT-SWAP,60,2026-08-12 15:00:00+00:00,2026-08-17 23:00:00+00:00,False,15.25789655172419,19.185344827586285,0.1217106312749278,trailing_stop,HYUNDAI,okx,HYUNDAI-USDT-SWAP,60,2026-08-12 15:00:00+00:00,2026-08-13 05:00:00+00:00,False,1.7535862068965684,5.081896551724162,0.0139881721908954,trailing_stop,both,lost
okx_60m_a18f2f8c057af2ea:3309:1,HYPE,okx,HYPE-USDT-SWAP,60,2025-07-09 06:00:00+00:00,2025-07-14 15:00:00+00:00,False,10.011691176470643,13.139705882353017,0.2082472597501912,trailing_stop,HYPE,okx,HYPE-USDT-SWAP,60,2025-07-09 06:00:00+00:00,2025-07-14 15:00:00+00:00,False,10.10482843137262,13.139705882353017,0.2101845526382872,trailing_stop,both,retained
okx_60m_ab11b41e664d131d:26031:1,ETH,okx,ETH-USDT-SWAP,60,2026-08-18 16:00:00+00:00,2026-08-22 05:00:00+00:00,False,18.16489508840862,24.857760314341807,0.2411927625984109,trailing_stop,ETH,okx,ETH-USDT-SWAP,60,2026-08-18 16:00:00+00:00,2026-08-22 05:00:00+00:00,False,19.553500196463613,24.857760314341807,0.2596306066123721,trailing_stop,both,retained
okx_60m_b2cf36fdb684455c:17768:1,IMX,okx,IMX-USDT-SWAP,60,2025-09-08 09:00:00+00:00,2025-09-15 08:00:00+00:00,False,10.635977011494246,15.641762452107272,0.2114234577303884,trailing_stop,IMX,okx,IMX-USDT-SWAP,60,2025-09-08 09:00:00+00:00,2025-09-10 11:00:00+00:00,False,0.9137547892720264,3.23754789272031,0.018163747143945,trailing_stop,both,lost
okx_60m_c0331cf651301ec7:10698:1,KMNO,okx,KMNO-USDT-SWAP,60,2026-08-18 23:00:00+00:00,2026-08-21 19:00:00+00:00,False,22.578266666666817,30.100000000000183,0.3709463307776564,trailing_stop,KMNO,okx,KMNO-USDT-SWAP,60,2026-08-18 23:00:00+00:00,2026-08-21 19:00:00+00:00,False,23.27826666666681,30.100000000000183,0.3824468784227821,trailing_stop,both,retained
okx_60m_c08bf579add21c9d:4559:1,JELLYJELLY,okx,JELLYJELLY-USDT-SWAP,60,2025-10-02 16:00:00+00:00,2025-10-05 10:00:00+00:00,False,18.395765306122488,34.540816326530674,0.6913844678811123,trailing_stop,JELLYJELLY,okx,JELLYJELLY-USDT-SWAP,60,2025-10-02 16:00:00+00:00,2025-10-04 13:00:00+00:00,False,21.079438775510248,34.540816326530674,0.7922473633748803,trailing_stop,both,retained
okx_60m_c63896bfba200aae:11171:1,BIO,okx,BIO-USDT-SWAP,60,2026-04-13 23:00:00+00:00,2026-04-17 02:00:00+00:00,False,15.9810752688172,31.354838709677413,0.7905531914893618,trailing_stop,BIO,okx,BIO-USDT-SWAP,60,2026-04-13 23:00:00+00:00,2026-04-16 08:00:00+00:00,False,18.27139784946236,31.354838709677413,0.9038510638297872,trailing_stop,both,retained
okx_60m_c63896bfba200aae:14227:1,BIO,okx,BIO-USDT-SWAP,60,2026-08-19 07:00:00+00:00,2026-08-22 05:00:00+00:00,False,13.22727272727274,22.65909090909094,0.2327999999999999,trailing_stop,BIO,okx,BIO-USDT-SWAP,60,2026-08-19 07:00:00+00:00,2026-08-19 20:00:00+00:00,False,5.409090909090914,10.386363636363646,0.0951999999999999,trailing_stop,both,lost
okx_60m_c66cb4904061c5fa:12987:1,BONK,okx,BONK-USDT-SWAP,60,2025-07-02 11:00:00+00:00,2025-07-09 14:00:00+00:00,False,16.231274611398995,24.91450777202077,0.4361787802840435,trailing_stop,BONK,okx,BONK-USDT-SWAP,60,2025-07-02 11:00:00+00:00,2025-07-07 19:00:00+00:00,False,17.692414507772053,24.264248704663256,0.4754436090225564,trailing_stop,both,retained
okx_60m_cbd56e44ade52d22:4227:1,DASH,okx,DASH-USDT-SWAP,60,2026-05-01 08:00:00+00:00,2026-05-08 03:00:00+00:00,False,17.129131578947415,29.21052631578955,0.3623195101586418,trailing_stop,DASH,okx,DASH-USDT-SWAP,60,2026-05-01 08:00:00+00:00,2026-05-02 05:00:00+00:00,False,0.8265000000000029,3.7631578947368514,0.0174823267464514,trailing_stop,both,lost
okx_60m_cedbbc8ab93889eb:4470:1,ZAMA,okx,ZAMA-USDT-SWAP,60,2026-07-14 22:00:00+00:00,2026-07-24 02:00:00+00:00,False,12.039725190839707,19.6259541984733,0.4641565626839317,trailing_stop,ZAMA,okx,ZAMA-USDT-SWAP,60,2026-07-14 22:00:00+00:00,2026-07-20 21:00:00+00:00,False,2.81835114503817,5.488549618320612,0.1086533254855797,trailing_stop,both,lost
okx_60m_d2e2fa3cb999b0f0:7955:1,ASTER,okx,ASTER-USDT-SWAP,60,2026-08-19 18:00:00+00:00,2026-08-21 19:00:00+00:00,False,8.942694444444612,19.66666666666702,0.1061972620814779,trailing_stop,ASTER,okx,ASTER-USDT-SWAP,60,2026-08-19 18:00:00+00:00,2026-08-21 19:00:00+00:00,False,10.609361111111316,19.66666666666702,0.1259894441695532,trailing_stop,both,gained
okx_60m_d567226c051c9c20:20551:1,WIF,okx,WIF-USDT-SWAP,60,2026-08-19 18:00:00+00:00,2026-08-22 05:00:00+00:00,False,14.329900000000086,22.350000000000136,0.4088416547788873,trailing_stop,WIF,okx,WIF-USDT-SWAP,60,2026-08-19 18:00:00+00:00,2026-08-22 05:00:00+00:00,False,15.379900000000092,22.350000000000136,0.4387988587731812,trailing_stop,both,retained
okx_60m_ebcdbbff2e7aadc0:26052:1,XRP,okx,XRP-USDT-SWAP,60,2026-08-19 13:00:00+00:00,2026-08-22 05:00:00+00:00,False,51.09869662921402,74.58426966292214,0.4499192718638702,trailing_stop,XRP,okx,XRP-USDT-SWAP,60,2026-08-19 13:00:00+00:00,2026-08-20 18:00:00+00:00,False,25.963865168539613,37.47191011235995,0.2286094182825486,trailing_stop,both,retained
okx_60m_ed8aa5c46e99ac6f:17696:1,WLD,okx,WLD-USDT-SWAP,60,2025-09-05 09:00:00+00:00,2025-09-11 15:00:00+00:00,False,31.91590178571432,59.29017857142864,0.8015654221325261,trailing_stop,WLD,okx,WLD-USDT-SWAP,60,2025-09-05 09:00:00+00:00,2025-09-08 11:00:00+00:00,False,12.496258928571438,18.558035714285737,0.3138425832492431,trailing_stop,both,retained
okx_60m_f8b1af9c52db86b0:7009:1,TAO,okx,TAO-USDT-SWAP,60,2025-07-09 08:00:00+00:00,2025-07-17 20:00:00+00:00,False,11.237256410256482,15.615384615384707,0.2699433323067448,trailing_stop,TAO,okx,TAO-USDT-SWAP,60,2025-07-09 08:00:00+00:00,2025-07-12 12:00:00+00:00,False,6.788538461538508,10.00000000000006,0.1630754542654759,trailing_stop,both,lost
okx_60m_f95efcf67597a037:21162:1,ONE,okx,ONE-USDT-SWAP,60,2026-07-21 06:00:00+00:00,2026-07-22 00:00:00+00:00,False,8.498893280632403,21.38339920948615,0.1887813871817383,trailing_stop,ONE,okx,ONE-USDT-SWAP,60,2026-07-21 06:00:00+00:00,2026-07-21 20:00:00+00:00,False,12.016679841897222,21.38339920948615,0.266920105355575,trailing_stop,both,gained
okx_60m_fbd03c946b120a51:3696:1,LAB,okx,LAB-USDT-SWAP,60,2026-04-04 14:00:00+00:00,2026-04-08 14:00:00+00:00,False,9.157297138664712,14.972853998532646,0.6000094221709453,trailing_stop,LAB,okx,LAB-USDT-SWAP,60,2026-04-04 14:00:00+00:00,2026-04-08 12:00:00+00:00,False,10.335580337490828,14.972853998532646,0.6772135371598884,trailing_stop,both,gained
