i,stem,symbol,tip_idx,tip_time,max_conf,n_boxes,tip_spread,right_p50,owner_keep,owner_note,image
889,SENT_USDT_SWAP_013579,SENT_USDT_SWAP,13579,2026-04-05 01:45:00+00:00,0.613,1,0.006963,0.9985,drop,,images/train/SENT_USDT_SWAP_013579.png
890,CORE_USDT_SWAP_017299,CORE_USDT_SWAP,17299,2025-11-30 19:30:00+00:00,0.8045,1,0.006965,0.9975,,,images/train/CORE_USDT_SWAP_017299.png
891,BONK_USDT_SWAP_013799,BONK_USDT_SWAP,13799,2025-10-25 08:15:00+00:00,0.5055,1,0.006965,0.999,drop,,images/train/BONK_USDT_SWAP_013799.png
892,LQTY_USDT_SWAP_016639,LQTY_USDT_SWAP,16639,2025-11-24 00:00:00+00:00,0.7016,1,0.006969,0.9966,drop,,images/train/LQTY_USDT_SWAP_016639.png
893,KSM_USDT_SWAP_003099,KSM_USDT_SWAP,3099,2025-07-05 22:45:00+00:00,0.6689,1,0.00697,0.9964,,,images/train/KSM_USDT_SWAP_003099.png
894,GMX_USDT_SWAP_027779,GMX_USDT_SWAP,27779,2026-03-20 00:30:00+00:00,0.4717,1,0.00697,0.9968,,,images/train/GMX_USDT_SWAP_027779.png
895,BARD_USDT_SWAP_008979,BARD_USDT_SWAP,8979,2025-12-21 00:45:00+00:00,0.7001,1,0.006974,0.998,,,images/train/BARD_USDT_SWAP_008979.png
896,LIGHT_USDT_SWAP_010279,LIGHT_USDT_SWAP,10279,2026-04-02 09:45:00+00:00,0.6927,1,0.006982,0.997,drop,,images/train/LIGHT_USDT_SWAP_010279.png
897,FLOKI_USDT_SWAP_031559,FLOKI_USDT_SWAP,31559,2026-04-28 09:15:00+00:00,0.531,1,0.006984,0.997,drop,,images/train/FLOKI_USDT_SWAP_031559.png
898,F_USDT_SWAP_003359,F_USDT_SWAP,3359,2025-11-29 07:45:00+00:00,0.8736,1,0.006997,0.9967,,,images/train/F_USDT_SWAP_003359.png
899,SSV_USDT_SWAP_028999,SSV_USDT_SWAP,28999,2026-04-01 19:15:00+00:00,0.5872,2,0.007001,0.9956,,,images/train/SSV_USDT_SWAP_028999.png
900,GALA_USDT_SWAP_008259,GALA_USDT_SWAP,8259,2025-08-27 16:00:00+00:00,0.6251,1,0.007002,0.9978,drop,,images/train/GALA_USDT_SWAP_008259.png
901,VANA_USDT_SWAP_026259,VANA_USDT_SWAP,26259,2026-03-04 06:30:00+00:00,0.6906,1,0.007004,0.9989,,,images/train/VANA_USDT_SWAP_026259.png
902,GMX_USDT_SWAP_002379,GMX_USDT_SWAP,2379,2025-06-28 10:30:00+00:00,0.4231,1,0.007009,0.9977,,,images/train/GMX_USDT_SWAP_002379.png
903,ESP_USDT_SWAP_003679,ESP_USDT_SWAP,3679,2026-03-20 23:45:00+00:00,0.559,1,0.007009,0.9964,drop,,images/train/ESP_USDT_SWAP_003679.png
904,RLS_USDT_SWAP_002919,RLS_USDT_SWAP,2919,2026-01-02 01:00:00+00:00,0.5686,1,0.007012,0.9978,,,images/train/RLS_USDT_SWAP_002919.png
905,GAS_USDT_SWAP_022759,GAS_USDT_SWAP,22759,2026-01-26 17:15:00+00:00,0.48,1,0.007013,0.9976,drop,,images/train/GAS_USDT_SWAP_022759.png
906,GPS_USDT_SWAP_014939,GPS_USDT_SWAP,14939,2025-11-06 06:30:00+00:00,0.4823,1,0.007018,0.9976,,,images/train/GPS_USDT_SWAP_014939.png
907,BAND_USDT_SWAP_011699,BAND_USDT_SWAP,11699,2025-10-03 11:00:00+00:00,0.3494,1,0.007019,0.9973,drop,,images/train/BAND_USDT_SWAP_011699.png
908,SENT_USDT_SWAP_002319,SENT_USDT_SWAP,2319,2025-12-08 18:45:00+00:00,0.677,1,0.007019,0.9976,,,images/train/SENT_USDT_SWAP_002319.png
909,YGG_USDT_SWAP_021159,YGG_USDT_SWAP,21159,2026-01-10 03:45:00+00:00,0.7622,1,0.00702,0.997,,,images/train/YGG_USDT_SWAP_021159.png
910,COMP_USDT_SWAP_014999,COMP_USDT_SWAP,14999,2025-11-06 20:30:00+00:00,0.589,1,0.007021,0.9977,drop,,images/train/COMP_USDT_SWAP_014999.png
911,KSM_USDT_SWAP_020099,KSM_USDT_SWAP,20099,2025-12-30 00:45:00+00:00,0.3891,2,0.007022,0.9969,,,images/train/KSM_USDT_SWAP_020099.png
912,PLUME_USDT_SWAP_004039,PLUME_USDT_SWAP,4039,2025-07-15 18:45:00+00:00,0.5145,1,0.007026,0.9972,,,images/train/PLUME_USDT_SWAP_004039.png
913,JUP_USDT_SWAP_031139,JUP_USDT_SWAP,31139,2026-04-24 00:45:00+00:00,0.5423,1,0.007027,0.9976,,,images/train/JUP_USDT_SWAP_031139.png
914,BRETT_USDT_SWAP_019679,BRETT_USDT_SWAP,19679,2025-12-25 14:15:00+00:00,0.7592,1,0.007034,0.998,,,images/train/BRETT_USDT_SWAP_019679.png
915,ETHFI_USDT_SWAP_026199,ETHFI_USDT_SWAP,26199,2026-03-02 13:00:00+00:00,0.6557,1,0.007036,0.9975,drop,,images/train/ETHFI_USDT_SWAP_026199.png
916,FOGO_USDT_SWAP_007539,FOGO_USDT_SWAP,7539,2026-03-30 04:30:00+00:00,0.6096,1,0.007037,0.9966,,,images/train/FOGO_USDT_SWAP_007539.png
917,YGG_USDT_SWAP_019679,YGG_USDT_SWAP,19679,2025-12-25 17:45:00+00:00,0.7503,1,0.007039,0.9973,,,images/train/YGG_USDT_SWAP_019679.png
918,HUMA_USDT_SWAP_021199,HUMA_USDT_SWAP,21199,2026-01-10 11:45:00+00:00,0.4944,1,0.007045,0.9963,drop,,images/train/HUMA_USDT_SWAP_021199.png
919,HUMA_USDT_SWAP_022859,HUMA_USDT_SWAP,22859,2026-01-27 18:45:00+00:00,0.4522,1,0.007049,0.9982,drop,,images/train/HUMA_USDT_SWAP_022859.png
920,OFC_USDT_SWAP_001819,OFC_USDT_SWAP,1819,2026-04-28 09:45:00+00:00,0.3662,1,0.007057,0.9967,,,images/train/OFC_USDT_SWAP_001819.png
921,SAPIEN_USDT_SWAP_007379,SAPIEN_USDT_SWAP,7379,2026-01-22 08:30:00+00:00,0.6011,1,0.007062,0.9963,,,images/train/SAPIEN_USDT_SWAP_007379.png
922,FLOKI_USDT_SWAP_029219,FLOKI_USDT_SWAP,29219,2026-04-04 00:15:00+00:00,0.816,1,0.007064,0.9966,,,images/train/FLOKI_USDT_SWAP_029219.png
923,ETHFI_USDT_SWAP_008559,ETHFI_USDT_SWAP,8559,2025-08-30 19:00:00+00:00,0.8672,1,0.007066,0.9972,,,images/train/ETHFI_USDT_SWAP_008559.png
924,TRB_USDT_SWAP_014079,TRB_USDT_SWAP,14079,2025-10-28 09:15:00+00:00,0.623,1,0.007069,0.9978,drop,,images/train/TRB_USDT_SWAP_014079.png
925,XTZ_USDT_SWAP_008079,XTZ_USDT_SWAP,8079,2025-08-26 21:45:00+00:00,0.4995,1,0.007078,0.9966,drop,,images/train/XTZ_USDT_SWAP_008079.png
926,LUNA_USDT_SWAP_013699,LUNA_USDT_SWAP,13699,2025-10-24 09:00:00+00:00,0.6566,1,0.007081,0.9972,drop,,images/train/LUNA_USDT_SWAP_013699.png
927,AAVE_USDT_SWAP_004559,AAVE_USDT_SWAP,4559,2025-07-20 02:30:00+00:00,0.4468,1,0.007081,0.9964,,,images/train/AAVE_USDT_SWAP_004559.png
928,GPS_USDT_SWAP_003159,GPS_USDT_SWAP,3159,2025-07-06 13:30:00+00:00,0.6312,1,0.007084,0.9967,keep,,images/train/GPS_USDT_SWAP_003159.png
929,CRO_USDT_SWAP_015659,CRO_USDT_SWAP,15659,2025-11-13 17:45:00+00:00,0.8331,1,0.007085,0.9961,,,images/train/CRO_USDT_SWAP_015659.png
930,ATOM_USDT_SWAP_024159,ATOM_USDT_SWAP,24159,2026-02-09 06:30:00+00:00,0.4597,1,0.007087,0.9991,,,images/train/ATOM_USDT_SWAP_024159.png
931,MERL_USDT_SWAP_002279,MERL_USDT_SWAP,2279,2025-06-27 10:15:00+00:00,0.3322,1,0.007087,0.9984,drop,,images/train/MERL_USDT_SWAP_002279.png
932,INIT_USDT_SWAP_025879,INIT_USDT_SWAP,25879,2026-02-28 05:45:00+00:00,0.4717,1,0.007095,0.9978,,,images/train/INIT_USDT_SWAP_025879.png
933,0G_USDT_SWAP_013979,0G_USDT_SWAP,13979,2026-02-15 01:15:00+00:00,0.6643,1,0.007096,0.9985,,,images/train/0G_USDT_SWAP_013979.png
934,1INCH_USDT_SWAP_001519,1INCH_USDT_SWAP,1519,2025-06-19 09:00:00+00:00,0.4923,1,0.007097,0.9977,drop,,images/train/1INCH_USDT_SWAP_001519.png
935,MORPHO_USDT_SWAP_016859,MORPHO_USDT_SWAP,16859,2025-11-26 07:15:00+00:00,0.465,1,0.007102,0.997,drop,,images/train/MORPHO_USDT_SWAP_016859.png
936,OP_USDT_SWAP_003359,OP_USDT_SWAP,3359,2025-07-07 15:15:00+00:00,0.8631,1,0.007108,0.9964,,,images/train/OP_USDT_SWAP_003359.png
937,AEVO_USDT_SWAP_021919,AEVO_USDT_SWAP,21919,2026-01-17 21:15:00+00:00,0.6959,1,0.007108,0.9973,drop,,images/train/AEVO_USDT_SWAP_021919.png
938,XTZ_USDT_SWAP_018099,XTZ_USDT_SWAP,18099,2025-12-09 06:45:00+00:00,0.6346,1,0.007109,0.9966,,,images/train/XTZ_USDT_SWAP_018099.png
939,ZETA_USDT_SWAP_031959,ZETA_USDT_SWAP,31959,2026-05-02 15:45:00+00:00,0.7304,1,0.007111,0.9964,,,images/train/ZETA_USDT_SWAP_031959.png
940,LQTY_USDT_SWAP_026339,LQTY_USDT_SWAP,26339,2026-03-05 01:00:00+00:00,0.7719,1,0.007112,0.9973,,,images/train/LQTY_USDT_SWAP_026339.png
941,AVNT_USDT_SWAP_016979,AVNT_USDT_SWAP,16979,2026-03-18 12:15:00+00:00,0.6893,1,0.007114,0.9972,keep,,images/train/AVNT_USDT_SWAP_016979.png
942,ETH_USDT_SWAP_027799,ETH_USDT_SWAP,27799,2026-03-18 02:30:00+00:00,0.3011,1,0.007116,0.9973,drop,,images/train/ETH_USDT_SWAP_027799.png
943,WLFI_USDT_SWAP_013039,WLFI_USDT_SWAP,13039,2026-01-06 08:45:00+00:00,0.7198,1,0.007118,0.9968,,,images/train/WLFI_USDT_SWAP_013039.png
944,PYTH_USDT_SWAP_019779,PYTH_USDT_SWAP,19779,2025-12-26 17:45:00+00:00,0.8258,1,0.007119,0.9978,,,images/train/PYTH_USDT_SWAP_019779.png
945,AUCTION_USDT_SWAP_007379,AUCTION_USDT_SWAP,7379,2025-08-19 10:45:00+00:00,0.5863,1,0.007122,0.9966,drop,,images/train/AUCTION_USDT_SWAP_007379.png
946,COMP_USDT_SWAP_010459,COMP_USDT_SWAP,10459,2025-09-20 13:30:00+00:00,0.4491,1,0.007124,0.9975,drop,,images/train/COMP_USDT_SWAP_010459.png
947,1INCH_USDT_SWAP_025819,1INCH_USDT_SWAP,25819,2026-02-27 12:00:00+00:00,0.7669,1,0.007125,0.9961,keep,,images/train/1INCH_USDT_SWAP_025819.png
948,GIGGLE_USDT_SWAP_008839,GIGGLE_USDT_SWAP,8839,2026-01-25 08:45:00+00:00,0.8612,1,0.007128,0.9964,,,images/train/GIGGLE_USDT_SWAP_008839.png
949,NOT_USDT_SWAP_013159,NOT_USDT_SWAP,13159,2025-10-18 18:30:00+00:00,0.5849,2,0.007129,0.9977,,,images/train/NOT_USDT_SWAP_013159.png
950,UMA_USDT_SWAP_012239,UMA_USDT_SWAP,12239,2025-10-09 05:30:00+00:00,0.629,1,0.007136,0.9967,,,images/train/UMA_USDT_SWAP_012239.png
951,ASTER_USDT_SWAP_006459,ASTER_USDT_SWAP,6459,2025-11-28 11:45:00+00:00,0.6041,2,0.007147,0.9974,,,images/train/ASTER_USDT_SWAP_006459.png
952,ME_USDT_SWAP_019259,ME_USDT_SWAP,19259,2025-12-21 07:00:00+00:00,0.493,1,0.007151,0.9976,,,images/train/ME_USDT_SWAP_019259.png
953,WLFI_USDT_SWAP_009859,WLFI_USDT_SWAP,9859,2025-12-04 05:45:00+00:00,0.6238,1,0.007153,0.9985,keep,,images/train/WLFI_USDT_SWAP_009859.png
954,MASK_USDT_SWAP_007819,MASK_USDT_SWAP,7819,2025-08-24 03:00:00+00:00,0.5872,1,0.007158,0.9971,keep,,images/train/MASK_USDT_SWAP_007819.png
955,CHZ_USDT_SWAP_018619,CHZ_USDT_SWAP,18619,2025-12-13 13:45:00+00:00,0.6066,2,0.007163,0.9972,,,images/train/CHZ_USDT_SWAP_018619.png
956,PEOPLE_USDT_SWAP_023399,PEOPLE_USDT_SWAP,23399,2026-02-02 10:30:00+00:00,0.4659,1,0.007165,0.9974,,,images/train/PEOPLE_USDT_SWAP_023399.png
957,LTC_USDT_SWAP_012679,LTC_USDT_SWAP,12679,2025-10-13 18:15:00+00:00,0.3239,1,0.007166,0.9974,drop,,images/train/LTC_USDT_SWAP_012679.png
958,ADA_USDT_SWAP_020839,ADA_USDT_SWAP,20839,2026-01-05 16:30:00+00:00,0.4671,1,0.007166,0.9993,drop,,images/train/ADA_USDT_SWAP_020839.png
959,S_USDT_SWAP_002319,S_USDT_SWAP,2319,2025-06-27 21:00:00+00:00,0.3048,1,0.007173,0.9979,drop,,images/train/S_USDT_SWAP_002319.png
960,MEW_USDT_SWAP_014039,MEW_USDT_SWAP,14039,2025-10-27 22:15:00+00:00,0.8856,1,0.007176,0.9973,,,images/train/MEW_USDT_SWAP_014039.png
961,GMT_USDT_SWAP_031579,GMT_USDT_SWAP,31579,2026-04-28 14:30:00+00:00,0.7433,1,0.007181,0.9963,,,images/train/GMT_USDT_SWAP_031579.png
962,ATOM_USDT_SWAP_007439,ATOM_USDT_SWAP,7439,2025-08-19 02:30:00+00:00,0.6542,2,0.007185,0.9971,,,images/train/ATOM_USDT_SWAP_007439.png
963,LAYER_USDT_SWAP_002939,LAYER_USDT_SWAP,2939,2025-07-04 06:45:00+00:00,0.8252,1,0.007186,0.9971,keep,,images/train/LAYER_USDT_SWAP_002939.png
964,ZIL_USDT_SWAP_027539,ZIL_USDT_SWAP,27539,2026-03-17 14:45:00+00:00,0.762,1,0.007187,0.9979,,,images/train/ZIL_USDT_SWAP_027539.png
965,LINK_USDT_SWAP_013279,LINK_USDT_SWAP,13279,2025-10-18 23:15:00+00:00,0.331,1,0.007191,0.9975,drop,,images/train/LINK_USDT_SWAP_013279.png
966,THETA_USDT_SWAP_018699,THETA_USDT_SWAP,18699,2025-12-15 12:15:00+00:00,0.7858,1,0.007196,0.9966,,,images/train/THETA_USDT_SWAP_018699.png
967,AGLD_USDT_SWAP_030959,AGLD_USDT_SWAP,30959,2026-04-22 01:15:00+00:00,0.3237,1,0.007203,0.9984,,,images/train/AGLD_USDT_SWAP_030959.png
968,HBAR_USDT_SWAP_007599,HBAR_USDT_SWAP,7599,2025-08-20 19:00:00+00:00,0.3051,1,0.007211,0.9972,,,images/train/HBAR_USDT_SWAP_007599.png
969,ZK_USDT_SWAP_026359,ZK_USDT_SWAP,26359,2026-03-04 05:45:00+00:00,0.6881,1,0.007214,0.998,,,images/train/ZK_USDT_SWAP_026359.png
970,DYDX_USDT_SWAP_021079,DYDX_USDT_SWAP,21079,2026-01-09 04:45:00+00:00,0.5717,1,0.007215,0.9974,,,images/train/DYDX_USDT_SWAP_021079.png
971,SPK_USDT_SWAP_023859,SPK_USDT_SWAP,23859,2026-02-20 23:15:00+00:00,0.6815,1,0.007217,0.9975,drop,,images/train/SPK_USDT_SWAP_023859.png
972,BLUR_USDT_SWAP_011359,BLUR_USDT_SWAP,11359,2025-09-29 22:15:00+00:00,0.6598,1,0.00722,0.9967,drop,,images/train/BLUR_USDT_SWAP_011359.png
973,NOT_USDT_SWAP_028859,NOT_USDT_SWAP,28859,2026-03-31 07:30:00+00:00,0.6671,1,0.007231,0.9965,,,images/train/NOT_USDT_SWAP_028859.png
974,KSM_USDT_SWAP_022279,KSM_USDT_SWAP,22279,2026-01-21 17:45:00+00:00,0.831,1,0.007233,0.996,,,images/train/KSM_USDT_SWAP_022279.png
975,QTUM_USDT_SWAP_006339,QTUM_USDT_SWAP,6339,2025-08-08 17:45:00+00:00,0.6187,1,0.00724,0.9989,,,images/train/QTUM_USDT_SWAP_006339.png
976,CRV_USDT_SWAP_011459,CRV_USDT_SWAP,11459,2025-09-29 23:45:00+00:00,0.5965,1,0.007243,0.9973,,,images/train/CRV_USDT_SWAP_011459.png
977,PROVE_USDT_SWAP_014479,PROVE_USDT_SWAP,14479,2026-03-17 07:15:00+00:00,0.8144,1,0.007245,0.9973,,,images/train/PROVE_USDT_SWAP_014479.png
978,XPT_USDT_SWAP_008479,XPT_USDT_SWAP,8479,2026-05-01 14:15:00+00:00,0.6365,2,0.007248,0.9989,,,images/train/XPT_USDT_SWAP_008479.png
979,BOME_USDT_SWAP_023959,BOME_USDT_SWAP,23959,2026-02-08 04:15:00+00:00,0.7024,1,0.00725,0.9973,,,images/train/BOME_USDT_SWAP_023959.png
980,ENJ_USDT_SWAP_007639,ENJ_USDT_SWAP,7639,2025-08-22 05:00:00+00:00,0.5404,1,0.007252,0.9983,,,images/train/ENJ_USDT_SWAP_007639.png
981,KAT_USDT_SWAP_003219,KAT_USDT_SWAP,3219,2026-04-05 00:15:00+00:00,0.4794,1,0.007252,0.9983,,,images/train/KAT_USDT_SWAP_003219.png
982,LPT_USDT_SWAP_008559,LPT_USDT_SWAP,8559,2025-08-31 20:00:00+00:00,0.7297,1,0.007253,0.998,,,images/train/LPT_USDT_SWAP_008559.png
983,LINK_USDT_SWAP_027399,LINK_USDT_SWAP,27399,2026-03-15 01:15:00+00:00,0.3759,1,0.007254,0.9969,,,images/train/LINK_USDT_SWAP_027399.png
984,MUBARAK_USDT_SWAP_022539,MUBARAK_USDT_SWAP,22539,2026-01-24 11:15:00+00:00,0.6769,1,0.007254,0.9969,,,images/train/MUBARAK_USDT_SWAP_022539.png
985,ONE_USDT_SWAP_023599,ONE_USDT_SWAP,23599,2026-02-04 12:30:00+00:00,0.8459,1,0.007258,0.9975,keep,,images/train/ONE_USDT_SWAP_023599.png
986,RSR_USDT_SWAP_016219,RSR_USDT_SWAP,16219,2025-11-19 16:00:00+00:00,0.5414,1,0.007262,0.9965,keep,,images/train/RSR_USDT_SWAP_016219.png
987,AZTEC_USDT_SWAP_000519,AZTEC_USDT_SWAP,519,2026-02-16 20:15:00+00:00,0.5594,2,0.007265,0.9972,drop,,images/train/AZTEC_USDT_SWAP_000519.png
988,HMSTR_USDT_SWAP_018539,HMSTR_USDT_SWAP,18539,2025-12-13 18:30:00+00:00,0.7,1,0.007266,0.9971,drop,,images/train/HMSTR_USDT_SWAP_018539.png
989,ZEN_USDT_SWAP_004879,ZEN_USDT_SWAP,4879,2025-12-24 01:45:00+00:00,0.3605,1,0.007269,0.9989,keep,,images/train/ZEN_USDT_SWAP_004879.png
990,ATOM_USDT_SWAP_008799,ATOM_USDT_SWAP,8799,2025-09-02 06:30:00+00:00,0.5687,1,0.007273,0.9964,,,images/train/ATOM_USDT_SWAP_008799.png
991,AIXBT_USDT_SWAP_012379,AIXBT_USDT_SWAP,12379,2025-10-10 12:15:00+00:00,0.5925,1,0.007276,0.9974,drop,,images/train/AIXBT_USDT_SWAP_012379.png
992,KAITO_USDT_SWAP_026439,KAITO_USDT_SWAP,26439,2026-03-06 01:45:00+00:00,0.5276,1,0.007279,0.9961,drop,,images/train/KAITO_USDT_SWAP_026439.png
993,SKY_USDT_SWAP_000739,SKY_USDT_SWAP,739,2025-09-19 04:15:00+00:00,0.5989,1,0.007284,0.9974,,,images/train/SKY_USDT_SWAP_000739.png
994,TRX_USDT_SWAP_001499,TRX_USDT_SWAP,1499,2025-06-18 06:30:00+00:00,0.4912,1,0.007287,0.9967,drop,,images/train/TRX_USDT_SWAP_001499.png
995,CC_USDT_SWAP_013979,CC_USDT_SWAP,13979,2026-03-26 04:45:00+00:00,0.7906,1,0.00729,0.9968,drop,,images/train/CC_USDT_SWAP_013979.png
996,ZETA_USDT_SWAP_002299,ZETA_USDT_SWAP,2299,2025-06-27 16:45:00+00:00,0.4954,2,0.00729,0.9984,,,images/train/ZETA_USDT_SWAP_002299.png
997,W_USDT_SWAP_013379,W_USDT_SWAP,13379,2025-10-21 02:30:00+00:00,0.7695,1,0.007294,0.997,,,images/train/W_USDT_SWAP_013379.png
998,KGEN_USDT_SWAP_006699,KGEN_USDT_SWAP,6699,2025-12-26 23:15:00+00:00,0.4176,2,0.0073,0.9983,drop,,images/train/KGEN_USDT_SWAP_006699.png
999,SNX_USDT_SWAP_005019,SNX_USDT_SWAP,5019,2025-07-26 00:00:00+00:00,0.4255,1,0.007302,0.9967,drop,,images/train/SNX_USDT_SWAP_005019.png
1000,TRB_USDT_SWAP_022419,TRB_USDT_SWAP,22419,2026-01-23 06:15:00+00:00,0.5795,1,0.007302,0.9978,,,images/train/TRB_USDT_SWAP_022419.png
