timeframe_min,arm,symbol,closed,wins,losses,flat,win_rate,win_ci_low,win_ci_high,gross_win_rate,mean_net_r,sum_net_r,median_net_r,mean_net_bp,mean_gross_bp,pf_r,average_win_r,average_loss_r,best_net_r,worst_net_r,event_ordered_drawdown_r_nonaccount,mean_holding_hours,median_holding_hours,median_risk_bp,stop_exits,stop_net_losses,fee_only_losses,net_gt5r,net_gt10r,net_float_to_stop_loss,net_float_to_any_loss,mfe_ge2r_no_close_arm_stop_losses,reached_0r,float_to_stop_loss_0r,float_to_any_loss_0r,ambiguous_stop_profit_0r,reached_0.5r,float_to_stop_loss_0.5r,float_to_any_loss_0.5r,ambiguous_stop_profit_0.5r,reached_1r,float_to_stop_loss_1r,float_to_any_loss_1r,ambiguous_stop_profit_1r,reached_2r,float_to_stop_loss_2r,float_to_any_loss_2r,ambiguous_stop_profit_2r,reached_3r,float_to_stop_loss_3r,float_to_any_loss_3r,ambiguous_stop_profit_3r,reached_5r,float_to_stop_loss_5r,float_to_any_loss_5r,ambiguous_stop_profit_5r,reached_10r,float_to_stop_loss_10r,float_to_any_loss_10r,ambiguous_stop_profit_10r
60,v9_both,RAYSOLUSDT,2,0,2,0,0.0,0.0,0.6576197760453506,0.0,-1.1373259141494407,-2.2746518282988815,-1.1373259141494407,-188.04131940597853,-168.0413194059785,0.0,,-1.1373259141494407,-1.0927058823529396,-1.1819459459459416,2.2746518282988815,74.5,74.5,167.239008751294,2,2,0,0,0,1,1,0,2,2,2,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,RECALLUSDT,4,2,2,0,0.5,0.15003898774401986,0.8499610122559802,0.5,0.05156034846698515,0.2062413938679406,0.01750869693396573,-101.76589799921875,-81.76589799921877,1.0990485331616935,1.1442335094339704,-1.0411128125000002,1.22118400000001,-1.049960000000001,2.0822256250000004,48.0,51.0,349.82487906033555,4,2,0,0,0,2,2,0,4,2,2,0,4,2,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,REDUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,-0.19041976744185468,-0.38083953488370936,-0.19041976744185468,-3.9339509807269764,16.06604901927301,0.6501887251917793,0.7078604651162891,-1.0886999999999984,0.7078604651162891,-1.0886999999999984,1.0886999999999984,37.5,37.5,280.57719844364755,2,1,0,0,0,1,1,0,2,1,1,0,2,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,RENDERUSDT,3,2,1,0,0.6666666666666666,0.2076595988078242,0.9385080559790691,0.6666666666666666,0.6573186700767265,1.9719560102301796,0.4653913043478248,167.38942557350504,187.389425573505,2.820491146815166,1.5275780051150876,-1.0831999999999955,2.5897647058823505,-1.0831999999999955,1.0831999999999955,155.0,189.0,240.38461538461502,2,1,0,0,0,1,1,0,3,1,1,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,RESOLVUSDT,2,2,0,0,1.0,0.3423802239546494,1.0,1.0,1.9524025078369929,3.9048050156739857,1.9524025078369929,616.293548393424,636.293548393424,,1.9524025078369929,,2.8255636363636474,1.0792413793103384,0.0,68.0,68.0,323.420611582039,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,v9_both,REZUSDT,2,2,0,0,1.0,0.3423802239546494,1.0,1.0,3.772386428571429,7.544772857142858,3.772386428571429,1041.813877576445,1061.813877576445,,3.772386428571429,,4.369392857142853,3.1753800000000045,0.0,52.5,52.5,288.46512952183195,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
60,v9_both,RIFUSDT,4,1,3,0,0.25,0.04558726029536886,0.6993581599030918,0.25,-0.5467446742945659,-2.1869786971782634,-0.9334579800886658,-287.88303141997227,-267.8830314199722,0.25238046146350185,0.7382775119617242,-0.9750854030466626,0.7382775119617242,-1.0583402489626563,2.9252562091399876,75.5,79.0,377.161071715375,3,2,0,0,0,2,3,0,4,2,3,0,4,2,3,0,4,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,RIVERUSDT,4,3,1,0,0.75,0.3006418400969081,0.954412739704631,0.75,0.5936860923279983,2.374744369311993,0.47659361322742555,281.3816901950225,301.3816901950225,3.2390675386935417,1.1451132024690767,-1.060595238095237,2.482152380952379,-1.060595238095237,1.060595238095237,25.25,25.0,455.889389622615,4,1,0,0,0,1,1,0,4,1,1,0,3,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,RLCUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,0.7800000000000015,0.7800000000000015,0.7800000000000015,212.727272727273,232.727272727273,,0.7800000000000015,,0.7800000000000015,0.7800000000000015,0.0,76.0,76.0,272.727272727272,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,ROBOUSDT,2,0,2,0,0.0,0.0,0.6576197760453506,0.0,-1.0306709030100343,-2.0613418060200686,-1.0306709030100343,-683.2251606968271,-663.225160696827,0.0,,-1.0306709030100343,-1.0266956521739137,-1.0346461538461549,2.0613418060200686,51.0,51.0,663.2251606968271,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,RONINUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,3.4024160000000236,3.4024160000000236,3.4024160000000236,877.092183955456,897.092183955456,,3.4024160000000236,,3.4024160000000236,3.4024160000000236,0.0,98.0,98.0,257.785110332026,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,v9_both,ROSEUSDT,4,2,2,0,0.5,0.15003898774401986,0.8499610122559802,0.5,1.7016687714025447,6.806675085610179,0.5998825261938069,496.4870106515635,516.4870106515634,4.151653398915345,4.483195354573465,-1.0798578117683761,6.732491428571398,-1.1255813953488338,2.1597156235367523,85.75,40.5,294.3596789595435,4,2,0,1,0,2,2,1,4,2,2,0,3,1,1,0,3,1,1,0,3,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0
60,v9_both,RSRUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,1.555652173913043,1.555652173913043,1.555652173913043,586.55737704918,606.55737704918,,1.555652173913043,,1.555652173913043,1.555652173913043,0.0,136.0,136.0,377.049180327869,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,RUNEUSDT,3,0,3,0,0.0,0.0,0.5614970356393196,0.0,-0.8978849879716014,-2.6936549639148044,-0.8502956521739133,-250.42154686422532,-230.42154686422532,0.0,,-0.8978849879716014,-0.7617631578947368,-1.0815961538461545,2.6936549639148044,90.0,88.0,261.839708561019,1,1,0,0,0,1,3,0,3,1,3,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,RVNUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,0.9296793478260827,1.8593586956521655,0.9296793478260827,254.54176413680753,274.5417641368075,5.212495074861976,2.300750000000002,-0.4413913043478367,2.300750000000002,-0.4413913043478367,0.4413913043478366,94.0,94.0,148.9626593595985,2,1,0,0,0,1,1,0,2,1,1,0,2,1,1,0,2,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SAFEUSDT,3,0,3,0,0.0,0.0,0.5614970356393196,0.0,-1.0624041915085811,-3.187212574525743,-1.0619999999999996,-358.4700912112,-338.4700912112,0.0,,-1.0624041915085811,-1.0451414634146348,-1.080071111111109,3.187212574525743,67.0,62.0,322.580645161289,3,3,0,0,0,3,3,1,3,3,3,0,2,2,2,0,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SAGAUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,1.4430570175438624,2.886114035087725,1.4430570175438624,364.1173675457355,384.11736754573553,5.5115319218955845,3.525833333333338,-0.6397192982456129,3.525833333333338,-0.6397192982456129,0.639719298245613,74.5,74.5,563.257305773343,1,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,v9_both,SAHARAUSDT,3,2,1,0,0.6666666666666666,0.2076595988078242,0.9385080559790691,0.6666666666666666,0.896097736730607,2.688293210191821,1.5740101781170484,349.18006918676997,369.18006918677025,3.5602493296091566,1.869152740065236,-1.0500122699386512,2.1642953020134237,-1.0500122699386512,1.0500122699386512,77.0,93.0,399.90186457311,3,1,0,0,0,0,0,0,3,1,1,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SANDUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,2.379205882352941,2.379205882352941,2.379205882352941,393.92744095446795,413.927440954468,,2.379205882352941,,2.379205882352941,2.379205882352941,0.0,84.0,84.0,165.570976381787,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SANTOSUSDT,3,1,2,0,0.3333333333333333,0.06149194402093078,0.7923404011921757,0.3333333333333333,-0.0941533689755496,-0.2824601069266488,-1.046900000000001,-73.88170879329766,-53.8817087932977,0.8659606487225179,1.8248322981366445,-1.0536462025316466,1.8248322981366445,-1.0603924050632922,2.1072924050632933,88.66666666666667,52.0,331.167470132047,3,2,0,0,0,2,2,0,3,2,2,0,2,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SCRUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,1.1762886597938154,1.1762886597938154,1.1762886597938154,585.128205128204,605.128205128204,,1.1762886597938154,,1.1762886597938154,1.1762886597938154,0.0,145.0,145.0,497.435897435896,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SEIUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,-0.44483922625654737,-0.8896784525130947,-0.44483922625654737,-132.0524342346755,-112.0524342346755,0.1721009082807463,0.1849433962264022,-1.074621848739497,0.1849433962264022,-1.074621848739497,1.074621848739497,55.0,55.0,198.65892362232947,2,1,0,0,0,1,1,0,2,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SENTUSDT,5,2,3,0,0.4,0.11762077314099711,0.7692757205908813,0.4,0.5366248264208936,2.683124132104468,-0.4207500000000006,102.12776011451999,122.12776011451997,2.0438575427493735,2.6267585714285797,-0.8567976702508971,3.728357142857161,-1.088709677419356,2.570393010752691,63.8,21.0,328.22757111597303,4,2,0,0,0,2,3,0,5,2,3,0,3,1,1,0,3,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,v9_both,SFPUSDT,5,2,3,0,0.4,0.11762077314099711,0.7692757205908813,0.4,0.5144643146364262,2.5723215731821307,-1.0801587301587263,214.44347089473234,234.44347089473234,1.7800313582885596,2.935018583042976,-1.0992385309679404,4.282560975609764,-1.1288235294117628,2.1688920634920583,40.0,22.0,225.394440270473,5,3,0,0,0,2,2,0,4,2,2,0,3,1,1,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
60,v9_both,SHELLUSDT,4,2,2,0,0.5,0.15003898774401986,0.8499610122559802,0.5,0.34372987625356144,1.3749195050142458,0.33392452330508,112.3159852763315,132.31598527633153,2.0676205001382164,1.3313774671052623,-0.6439177145981394,1.7539736842105356,-1.0469032258064497,1.2878354291962788,56.5,54.0,418.72144725986647,3,1,0,0,0,1,2,0,4,1,2,0,3,0,1,0,3,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,v9_both,SIGNUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.0343913764510797,-1.0343913764510797,-1.0343913764510797,-601.541132221044,-581.541132221044,0.0,,-1.0343913764510797,-1.0343913764510797,-1.0343913764510797,1.0343913764510797,26.0,26.0,581.5411322210421,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SIRENUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.0314863387978144,-1.0314863387978144,-1.0314863387978144,-655.19611246095,-635.19611246095,0.0,,-1.0314863387978144,-1.0314863387978144,-1.0314863387978144,1.0314863387978144,35.0,35.0,635.19611246095,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SKLUSDT,2,0,2,0,0.0,0.0,0.6576197760453506,0.0,-1.0622521534362024,-2.1245043068724048,-1.0622521534362024,-359.2068089681395,-339.2068089681395,0.0,,-1.0622521534362024,-1.047938650306748,-1.076565656565657,2.1245043068724048,16.5,16.5,339.2068089681395,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SKRUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,1.0956034163762247,2.1912068327524494,1.0956034163762247,201.02727546458,221.02727546458,3.1317734547941987,3.2190866141732144,-1.0278797814207647,3.2190866141732144,-1.0278797814207647,1.027879781420765,42.0,42.0,535.661687746122,2,1,0,0,0,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,v9_both,SKYAIUSDT,4,0,4,0,0.0,0.0,0.4898908403969213,0.0,-0.9166117521828394,-3.6664470087313576,-1.0212730101598178,-706.1813724480468,-686.1813724480468,0.0,,-0.9166117521828394,-0.5873611111111083,-1.0365398773006136,3.6664470087313576,12.75,9.5,688.5379399116914,3,3,0,0,0,3,4,0,4,3,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SKYUSDT,2,0,2,0,0.0,0.0,0.6576197760453506,0.0,-0.5096595321055236,-1.0193190642110472,-0.5096595321055236,-288.808717333662,-268.80871733366206,0.0,,-0.5096595321055236,-0.1564897959183638,-0.8628292682926835,1.0193190642110472,90.5,90.5,405.49382368435,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SLPUSDT,3,2,1,0,0.6666666666666666,0.2076595988078242,0.9385080559790691,0.6666666666666666,1.6465329816621488,4.939598944986447,0.0537743589743574,426.440050465178,446.44005046517805,5.656077992430435,3.0002458001768386,-1.0608926553672302,5.94671724137932,-1.0608926553672302,1.0608926553672302,68.66666666666667,64.0,328.446836147707,2,1,0,1,0,1,1,0,3,1,1,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
60,v9_both,SNXUSDT,4,1,3,0,0.25,0.04558726029536886,0.6993581599030918,0.25,-0.4614101005214238,-1.8456404020856951,-1.0886976939203343,-79.99300441243348,-59.99300441243349,0.43856184728720343,1.4417037037036946,-1.0957813685964632,1.4417037037036946,-1.1099487179487213,3.2873441057893897,47.0,41.5,226.72014791725502,4,3,0,0,0,3,3,0,4,3,3,0,3,2,2,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SOLUSDT,3,1,2,0,0.3333333333333333,0.06149194402093078,0.7923404011921757,0.3333333333333333,-0.3847774802333233,-1.15433244069997,-1.0703772241992922,-110.07925603157265,-90.07925603157268,0.4727118487091907,1.0348547008546938,-1.0945935707773318,1.0348547008546938,-1.1188099173553716,1.15433244069997,29.666666666666668,23.0,168.33611574847,3,2,0,0,0,2,2,0,3,2,2,0,2,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SOLVUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,2.757383177570085,2.757383177570085,2.757383177570085,990.067114093959,1010.067114093959,,2.757383177570085,,2.757383177570085,2.757383177570085,0.0,67.0,67.0,359.06040268456405,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,v9_both,SONICUSDT,2,2,0,0,1.0,0.3423802239546494,1.0,1.0,0.3834888712241772,0.7669777424483544,0.3834888712241772,118.8905136528935,138.8905136528935,,0.3834888712241772,,0.5670588235294337,0.1999189189189207,0.0,145.0,145.0,426.84662552764047,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SOONUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,-0.4034618261826176,-0.8069236523652352,-0.4034618261826176,-259.206992863793,-239.206992863793,0.221175711088179,0.2291555555555589,-1.036079207920794,0.2291555555555589,-1.036079207920794,1.036079207920794,25.0,25.0,399.185300889823,2,1,0,0,0,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SOPHUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,3.155186991869922,3.155186991869922,3.155186991869922,870.933572710951,890.933572710951,,3.155186991869922,,3.155186991869922,3.155186991869922,0.0,133.0,133.0,276.032315978455,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SPACEUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,0.3695774920926451,0.7391549841852902,0.3695774920926451,269.58081215830896,289.5808121583091,1.6976410361105643,1.7986611570247943,-1.059506172839504,1.7986611570247943,-1.059506172839504,1.059506172839504,102.0,102.0,416.918570811663,2,1,0,0,0,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SPELLUSDT,4,1,3,0,0.25,0.04558726029536886,0.6993581599030918,0.25,-0.6381589646464654,-2.5526358585858615,-1.0922361111111138,-101.38094767324174,-81.38094767324176,0.23648578730177158,0.7906363636363672,-1.1144240740740763,0.7906363636363672,-1.1588000000000014,3.343272222222229,45.5,33.5,218.0959543381095,4,3,0,0,0,3,3,1,4,3,3,0,3,2,2,0,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SPORTFUNUSDT,3,1,2,0,0.3333333333333333,0.06149194402093078,0.7923404011921757,0.3333333333333333,-0.11077269435417152,-0.33231808306251454,-1.0512048192771086,30.813552082350384,50.81355208235035,0.8437987786189087,1.7951818181818102,-1.0637499506221624,1.7951818181818102,-1.076295081967216,2.1274999012443248,41.666666666666664,51.0,390.58823529411796,3,2,0,0,0,2,2,0,3,2,2,0,3,2,2,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,v9_both,SPXUSDT,7,0,7,0,0.0,-2.7755575615628914e-17,0.35433043867586833,0.0,-0.9571195256213054,-6.699836679349138,-1.0496390977443617,-391.15231002643173,-371.15231002643173,0.0,,-0.9571195256213054,-0.3633888888888898,-1.1045333333333371,6.699836679349138,38.285714285714285,12.0,402.908209633445,6,6,0,0,0,4,5,0,7,6,7,0,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SQDUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,-0.4994993135011427,-0.9989986270022854,-0.4994993135011427,-192.910232370027,-172.910232370027,0.05088362822392892,0.0535578947368457,-1.052556521739131,0.0535578947368457,-1.052556521739131,1.052556521739131,56.5,56.5,327.713473110768,2,1,0,0,0,1,1,0,2,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SSVUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.074448275862071,-1.074448275862071,-1.074448275862071,-288.642890226956,-268.64289022695596,0.0,,-1.074448275862071,-1.074448275862071,-1.074448275862071,1.074448275862071,31.0,31.0,268.64289022695596,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,STABLEUSDT,4,1,3,0,0.25,0.04558726029536886,0.6993581599030918,0.25,-0.5197288749614379,-2.0789154998457517,-1.0814109195402302,-101.77479236891374,-81.7747923689135,0.36781658443818294,1.2095533980582431,-1.0961562993013316,1.2095533980582431,-1.1256470588235348,2.1628218390804603,51.0,50.5,249.29355605070148,4,3,0,0,0,3,3,0,4,3,3,0,4,3,3,0,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,STBLUSDT,3,0,3,0,0.0,0.0,0.5614970356393196,0.0,-0.8266434195203977,-2.479930258561193,-1.0518762886597932,-341.5004260420894,-321.50042604208926,0.0,,-0.8266434195203977,-0.3682978723404271,-1.0597560975609726,2.479930258561193,81.66666666666667,56.0,385.532591414942,2,2,0,0,0,2,3,0,3,2,3,0,3,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,STEEMUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,0.7065225594749712,1.4130451189499424,0.7065225594749712,106.52090360793798,126.52090360793798,2.203526801060902,2.5871320754716844,-1.174086956521742,2.5871320754716844,-1.174086956521742,1.174086956521742,18.0,18.0,124.68437424032349,2,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,v9_both,STGUSDT,4,2,2,0,0.5,0.15003898774401986,0.8499610122559802,0.5,2.238707101170782,8.954828404683129,0.6472867513611595,602.3892984759314,622.3892984759315,5.09429353670632,5.57098850574714,-1.0935743034055756,8.760666666666694,-1.100411764705885,2.187148606811151,34.0,19.0,224.95819958515,4,2,0,1,0,2,2,0,4,2,2,0,3,1,1,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
60,v9_both,STORJUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.0956447368421065,-1.0956447368421065,-1.0956447368421065,-229.10716742330501,-209.107167423305,0.0,,-1.0956447368421065,-1.0956447368421065,-1.0956447368421065,1.0956447368421065,60.0,60.0,209.107167423305,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,STOUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,3.9698125000000224,3.9698125000000224,3.9698125000000224,965.0595087363901,985.0595087363901,,3.9698125000000224,,3.9698125000000224,3.9698125000000224,0.0,62.0,62.0,243.099518865534,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,v9_both,STRKUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,2.922679833679828,5.845359667359656,2.922679833679828,961.4893041803251,981.4893041803251,6.421637819326155,6.9235135135135035,-1.078153846153848,6.9235135135135035,-1.078153846153848,1.078153846153848,39.5,39.5,286.75103916731354,2,1,0,1,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
60,v9_both,STXUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,5.992187499999979,5.992187499999979,5.992187499999979,1179.999999999998,1199.999999999998,,5.992187499999979,,5.992187499999979,5.992187499999979,0.0,65.0,65.0,196.923076923077,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60,v9_both,SUIUSDT,1,0,1,0,0.0,0.0,0.7934506882081973,0.0,-1.1101300813008177,-1.1101300813008177,-1.1101300813008177,-201.603425365421,-181.60342536542097,0.0,,-1.1101300813008177,-1.1101300813008177,-1.1101300813008177,1.1101300813008177,46.0,46.0,181.60342536542097,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SUNUSDT,5,2,3,0,0.4,0.11762077314099711,0.7692757205908813,0.4,0.5490404596870138,2.745202298435069,-0.6422481203007555,2.5557107390020066,22.555710739002002,1.8605598547259532,2.9676106557377304,-1.0633396710134642,3.511721311475393,-1.3708453608247366,1.8191736522156554,68.8,85.0,66.72135630298,4,2,0,0,0,1,2,0,5,2,3,0,3,0,1,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
60,v9_both,SUPERUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,1.347950617283962,1.347950617283962,1.347950617283962,262.58778258778403,282.587782587784,,1.347950617283962,,1.347950617283962,1.347950617283962,0.0,126.0,126.0,194.805194805194,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SUSDT,1,1,0,0,1.0,0.2065493117918027,1.0,1.0,1.482690909090918,1.482690909090918,1.482690909090918,366.34321653189596,386.34321653189596,,1.482690909090918,,1.482690909090918,1.482690909090918,0.0,63.0,63.0,247.07996406109498,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SWARMSUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,-0.2685561683104483,-0.5371123366208966,-0.2685561683104483,-253.4682860998655,-233.4682860998655,0.3910753663751824,0.3449546827794594,-0.882067019400356,0.3449546827794594,-0.882067019400356,0.882067019400356,72.5,72.5,598.049445580644,1,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SXTUSDT,2,0,2,0,0.0,0.0,0.6576197760453506,0.0,-0.5775581500282031,-1.1551163000564062,-0.5775581500282031,-243.072798502305,-223.072798502305,0.0,,-0.5775581500282031,-0.1098274111675177,-1.0452888888888885,1.1551163000564062,37.0,37.0,332.5080445898525,2,2,0,0,0,2,2,0,2,2,2,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,v9_both,SYNUSDT,3,0,3,0,0.0,0.0,0.5614970356393196,0.0,-0.7942834757834758,-2.3828504273504274,-1.031888888888888,-507.45808782766863,-487.45808782766863,0.0,,-0.7942834757834758,-0.3082307692307706,-1.042730769230769,2.3828504273504274,49.0,8.0,627.177700348431,2,2,0,0,0,2,3,0,3,2,3,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
