stream_key,symbol,timeframe_min,window_bars_expected,window_bars_actual,window_gap_count,chart_gaps,partial_chart_buckets,partial_higher_buckets,valid_ready_window_bars,first,last,coverage_status
RAYUSDT_15m,RAYUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
RAYUSDT_60m,RAYUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
RDNTUSDT_15m,RDNTUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
RDNTUSDT_60m,RDNTUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
RECALLUSDT_15m,RECALLUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
RECALLUSDT_60m,RECALLUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
REDUSDT_15m,REDUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
REDUSDT_60m,REDUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
REEFUSDT_15m,REEFUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
REEFUSDT_60m,REEFUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
REIUSDT_15m,REIUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
REIUSDT_60m,REIUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
RENDERUSDT_15m,RENDERUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
RENDERUSDT_60m,RENDERUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
RENUSDT_15m,RENUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
RENUSDT_60m,RENUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
RESOLVUSDT_15m,RESOLVUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
RESOLVUSDT_60m,RESOLVUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
REZUSDT_15m,REZUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
REZUSDT_60m,REZUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
RIFUSDT_15m,RIFUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
RIFUSDT_60m,RIFUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
RIVERUSDT_15m,RIVERUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
RIVERUSDT_60m,RIVERUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
RLCUSDT_15m,RLCUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
RLCUSDT_60m,RLCUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
RLSUSDT_15m,RLSUSDT,15,5968,5968,0,0,0,0,5968,2025-12-02 10:00:00+00:00,2026-09-23 03:45:00+00:00,complete
RLSUSDT_60m,RLSUSDT,60,1492,1492,0,0,0,1,1492,2025-12-02 10:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ROBOUSDT_15m,ROBOUSDT,15,5968,5968,0,0,0,1,5968,2026-02-27 08:45:00+00:00,2026-09-23 03:45:00+00:00,complete
ROBOUSDT_60m,ROBOUSDT,60,1492,1492,0,0,1,1,1492,2026-02-27 09:00:00+00:00,2026-09-23 03:00:00+00:00,complete
RONINUSDT_15m,RONINUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
RONINUSDT_60m,RONINUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ROSEUSDT_15m,ROSEUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ROSEUSDT_60m,ROSEUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
RPLUSDT_15m,RPLUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
RPLUSDT_60m,RPLUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
RSRUSDT_15m,RSRUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
RSRUSDT_60m,RSRUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
RUNEUSDT_15m,RUNEUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
RUNEUSDT_60m,RUNEUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
RVNUSDT_15m,RVNUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
RVNUSDT_60m,RVNUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
RVVUSDT_15m,RVVUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
RVVUSDT_60m,RVVUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SAFEUSDT_15m,SAFEUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SAFEUSDT_60m,SAFEUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SAGAUSDT_15m,SAGAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SAGAUSDT_60m,SAGAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SAHARAUSDT_15m,SAHARAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SAHARAUSDT_60m,SAHARAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SANDUSDT_15m,SANDUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SANDUSDT_60m,SANDUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SANTOSUSDT_15m,SANTOSUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SANTOSUSDT_60m,SANTOSUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SAPIENUSDT_15m,SAPIENUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SAPIENUSDT_60m,SAPIENUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SCRTUSDT_15m,SCRTUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SCRTUSDT_60m,SCRTUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SCRUSDT_15m,SCRUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SCRUSDT_60m,SCRUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SCUSDT_15m,SCUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
SCUSDT_60m,SCUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
SEIUSDT_15m,SEIUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SEIUSDT_60m,SEIUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SENTUSDT_15m,SENTUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SENTUSDT_60m,SENTUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SFPUSDT_15m,SFPUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SFPUSDT_60m,SFPUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SHELLUSDT_15m,SHELLUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SHELLUSDT_60m,SHELLUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SIGNUSDT_15m,SIGNUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SIGNUSDT_60m,SIGNUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SIRENUSDT_15m,SIRENUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SIRENUSDT_60m,SIRENUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SKATEUSDT_15m,SKATEUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SKATEUSDT_60m,SKATEUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SKLUSDT_15m,SKLUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SKLUSDT_60m,SKLUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SKRUSDT_15m,SKRUSDT,15,5968,5968,0,0,0,1,5968,2026-01-22 10:45:00+00:00,2026-09-23 03:45:00+00:00,complete
SKRUSDT_60m,SKRUSDT,60,1492,1492,0,0,1,1,1492,2026-01-22 11:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SKYAIUSDT_15m,SKYAIUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SKYAIUSDT_60m,SKYAIUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SKYUSDT_15m,SKYUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SKYUSDT_60m,SKYUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SLERFUSDT_15m,SLERFUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
SLERFUSDT_60m,SLERFUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
SLPUSDT_15m,SLPUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SLPUSDT_60m,SLPUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SNTUSDT_15m,SNTUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
SNTUSDT_60m,SNTUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
SNXUSDT_15m,SNXUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SNXUSDT_60m,SNXUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SOLUSDT_15m,SOLUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SOLUSDT_60m,SOLUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SOLVUSDT_15m,SOLVUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SOLVUSDT_60m,SOLVUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SOMIUSDT_15m,SOMIUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SOMIUSDT_60m,SOMIUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SONICUSDT_15m,SONICUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SONICUSDT_60m,SONICUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SOONUSDT_15m,SOONUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SOONUSDT_60m,SOONUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SOPHUSDT_15m,SOPHUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SOPHUSDT_60m,SOPHUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SPACEUSDT_15m,SPACEUSDT,15,5968,5968,0,0,0,1,5968,2026-01-23 11:45:00+00:00,2026-09-23 03:45:00+00:00,complete
SPACEUSDT_60m,SPACEUSDT,60,1492,1492,0,0,1,1,1492,2026-01-23 12:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SPELLUSDT_15m,SPELLUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SPELLUSDT_60m,SPELLUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SPKUSDT_15m,SPKUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SPKUSDT_60m,SPKUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SPORTFUNUSDT_15m,SPORTFUNUSDT,15,5968,5968,0,0,0,1,5968,2026-01-16 13:45:00+00:00,2026-09-23 03:45:00+00:00,complete
SPORTFUNUSDT_60m,SPORTFUNUSDT,60,1492,1492,0,0,1,1,1492,2026-01-16 14:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SPXUSDT_15m,SPXUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SPXUSDT_60m,SPXUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SQDUSDT_15m,SQDUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SQDUSDT_60m,SQDUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SSVUSDT_15m,SSVUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SSVUSDT_60m,SSVUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
STABLEUSDT_15m,STABLEUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
STABLEUSDT_60m,STABLEUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
STBLUSDT_15m,STBLUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
STBLUSDT_60m,STBLUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
STEEMUSDT_15m,STEEMUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
STEEMUSDT_60m,STEEMUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
STGUSDT_15m,STGUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
STGUSDT_60m,STGUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
STMXUSDT_15m,STMXUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
STMXUSDT_60m,STMXUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
STORJUSDT_15m,STORJUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
STORJUSDT_60m,STORJUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
STOUSDT_15m,STOUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
STOUSDT_60m,STOUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
STPTUSDT_15m,STPTUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
STPTUSDT_60m,STPTUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
STRAXUSDT_15m,STRAXUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
STRAXUSDT_60m,STRAXUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
STRKUSDT_15m,STRKUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
STRKUSDT_60m,STRKUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
STXUSDT_15m,STXUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
STXUSDT_60m,STXUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SUIUSDT_15m,SUIUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SUIUSDT_60m,SUIUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SUNUSDT_15m,SUNUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SUNUSDT_60m,SUNUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SUPERUSDT_15m,SUPERUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SUPERUSDT_60m,SUPERUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SUSDT_15m,SUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SUSDT_60m,SUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SUSHIUSDT_15m,SUSHIUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SUSHIUSDT_60m,SUSHIUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SWARMSUSDT_15m,SWARMSUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SWARMSUSDT_60m,SWARMSUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SWELLUSDT_15m,SWELLUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SWELLUSDT_60m,SWELLUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SXTUSDT_15m,SXTUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SXTUSDT_60m,SXTUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SYNUSDT_15m,SYNUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SYNUSDT_60m,SYNUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SYRUPUSDT_15m,SYRUPUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SYRUPUSDT_60m,SYRUPUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
SYSUSDT_15m,SYSUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
SYSUSDT_60m,SYSUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TACUSDT_15m,TACUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TACUSDT_60m,TACUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TAGUSDT_15m,TAGUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TAGUSDT_60m,TAGUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TAIKOUSDT_15m,TAIKOUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TAIKOUSDT_60m,TAIKOUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TAKEUSDT_15m,TAKEUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TAKEUSDT_60m,TAKEUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TANSSIUSDT_15m,TANSSIUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TANSSIUSDT_60m,TANSSIUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TAOUSDT_15m,TAOUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TAOUSDT_60m,TAOUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TAUSDT_15m,TAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TAUSDT_60m,TAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
THETAUSDT_15m,THETAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
THETAUSDT_60m,THETAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
THEUSDT_15m,THEUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
THEUSDT_60m,THEUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TIAUSDT_15m,TIAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
TIAUSDT_60m,TIAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
TLMUSDT_15m,TLMUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
