period,arm,cash,streak_type,streak_length,rank,signal_i,side,entry_time,risk,notional,fee_reserve,required_cash,equity_before,cycle_id,cycle_net_before,level_before,accepted,entry_i,exit_i,exit_time,reason,net_r,gross_r,cost_r,full_initial_stop,outcome,censored,pnl,raw_pnl,equity_after,cycle_net_after,level_after,cycle_end
preholdout,ohlc,double_risk_only,initial_stop,1,1,424712,-1,2026-01-01 06:51:00+00:00,1.0,1200.1451612903138,2.4002903225806276,3.4002903225806276,1000.0,0,0.0,0,True,424713,424718,2026-01-01 07:06:00+00:00,initial_stop,-3.4002903225805605,-1.0,2.4002903225806276,True,loss,False,-3.400290322580531,-3.4002903225805605,996.5997096774195,-3.400290322580531,1,
preholdout,ohlc,double_risk_only,net_loss,2,1,426240,-1,2026-01-04 11:15:00+00:00,2.0,1051.7286432160356,2.103457286432071,4.1034572864320715,996.6053329687555,0,-3.3946670312444667,1,True,426241,426266,2026-01-04 12:30:00+00:00,opposite_v6_next_open,-1.6714941373533874,-0.6197654941373727,1.0517286432160355,False,loss,False,-3.3429882747067268,-3.3429882747067747,993.2623446940488,-6.737655305951193,2,
preholdout,ohlc,double_risk_only,net_loss,2,2,426265,1,2026-01-04 12:30:00+00:00,4.0,1669.6467463478973,3.339293492695795,7.339293492695795,993.2623446940488,0,-6.737655305951193,2,True,426266,426270,2026-01-04 12:42:00+00:00,initial_stop,-1.8348233731739627,-1.0,0.8348233731739486,True,loss,False,-7.3392934926959015,-7.339293492695851,985.9230512013529,-14.076948798647095,3,
preholdout,olhc,fixed10,initial_stop,7,1,479118,-1,2026-04-24 15:09:00+00:00,1.0,208.15356820235417,0.41630713640470834,21.231663956640123,907.8827566930688,0,-92.11724330693119,60,True,479119,479126,2026-04-24 15:30:00+00:00,initial_stop,-1.4163071364047253,-1.0,0.41630713640470834,True,loss,False,-1.4163071364047255,-1.4163071364047253,906.4664495566641,-93.53355044333591,61,
preholdout,olhc,fixed10,initial_stop,7,2,479131,1,2026-04-24 15:48:00+00:00,1.0,231.18625498008052,0.46237250996016105,23.580998007968212,906.4664495566641,0,-93.53355044333591,61,True,479132,479143,2026-04-24 16:21:00+00:00,initial_stop,-1.4623725099601506,-1.0,0.46237250996016105,True,loss,False,-1.4623725099601188,-1.4623725099601506,905.004077046704,-94.99592295329603,62,
preholdout,olhc,fixed10,initial_stop,7,3,479196,1,2026-04-24 19:03:00+00:00,1.0,302.5416666666731,0.6050833333333462,30.859250000000657,905.004077046704,0,-94.99592295329603,62,True,479197,479222,2026-04-24 20:18:00+00:00,initial_stop,-1.6050833333333296,-1.0,0.6050833333333463,True,loss,False,-1.6050833333333685,-1.6050833333333296,903.3989937133706,-96.6010062866294,63,
preholdout,olhc,fixed10,initial_stop,7,4,479229,1,2026-04-24 20:42:00+00:00,1.0,207.5178571428605,0.415035714285721,21.166821428571772,903.3989937133706,0,-96.6010062866294,63,True,479230,479248,2026-04-24 21:36:00+00:00,initial_stop,-1.4150357142857295,-1.0,0.415035714285721,True,loss,False,-1.4150357142857501,-1.4150357142857295,901.9839579990849,-98.01604200091515,64,
preholdout,olhc,fixed10,initial_stop,7,5,479266,-1,2026-04-24 22:33:00+00:00,1.0,484.2976939203373,0.9685953878406746,49.3983647798744,901.9839579990849,0,-98.01604200091515,64,True,479267,479287,2026-04-24 23:33:00+00:00,initial_stop,-1.9685953878406222,-1.0,0.9685953878406746,True,loss,False,-1.9685953878406508,-1.9685953878406222,900.0153626112442,-99.9846373887558,65,
preholdout,olhc,fixed10,initial_stop,7,6,479397,-1,2026-04-25 05:06:00+00:00,1.0,739.1054313098784,1.478210862619757,75.38875399360761,900.0153626112442,0,-99.9846373887558,65,True,479398,479418,2026-04-25 06:06:00+00:00,initial_stop,-2.4782108626197847,-1.0,1.478210862619757,True,loss,False,-2.4782108626197896,-2.4782108626197847,897.5371517486244,-102.46284825137559,66,
preholdout,olhc,fixed10,initial_stop,7,7,479438,-1,2026-04-25 07:09:00+00:00,1.0,921.8007968126688,1.8436015936253376,94.02368127489221,897.5371517486244,0,-102.46284825137559,66,True,479439,479454,2026-04-25 07:54:00+00:00,initial_stop,-2.84360159362541,-1.0,1.8436015936253376,True,loss,False,-2.843601593625408,-2.84360159362541,894.693550154999,-105.306449845001,67,
preholdout,olhc,fixed10,net_loss,7,1,479118,-1,2026-04-24 15:09:00+00:00,1.0,208.15356820235417,0.41630713640470834,21.231663956640123,907.8827566930688,0,-92.11724330693119,60,True,479119,479126,2026-04-24 15:30:00+00:00,initial_stop,-1.4163071364047253,-1.0,0.41630713640470834,True,loss,False,-1.4163071364047255,-1.4163071364047253,906.4664495566641,-93.53355044333591,61,
preholdout,olhc,fixed10,net_loss,7,2,479131,1,2026-04-24 15:48:00+00:00,1.0,231.18625498008052,0.46237250996016105,23.580998007968212,906.4664495566641,0,-93.53355044333591,61,True,479132,479143,2026-04-24 16:21:00+00:00,initial_stop,-1.4623725099601506,-1.0,0.46237250996016105,True,loss,False,-1.4623725099601188,-1.4623725099601506,905.004077046704,-94.99592295329603,62,
preholdout,olhc,fixed10,net_loss,7,3,479196,1,2026-04-24 19:03:00+00:00,1.0,302.5416666666731,0.6050833333333462,30.859250000000657,905.004077046704,0,-94.99592295329603,62,True,479197,479222,2026-04-24 20:18:00+00:00,initial_stop,-1.6050833333333296,-1.0,0.6050833333333463,True,loss,False,-1.6050833333333685,-1.6050833333333296,903.3989937133706,-96.6010062866294,63,
preholdout,olhc,fixed10,net_loss,7,4,479229,1,2026-04-24 20:42:00+00:00,1.0,207.5178571428605,0.415035714285721,21.166821428571772,903.3989937133706,0,-96.6010062866294,63,True,479230,479248,2026-04-24 21:36:00+00:00,initial_stop,-1.4150357142857295,-1.0,0.415035714285721,True,loss,False,-1.4150357142857501,-1.4150357142857295,901.9839579990849,-98.01604200091515,64,
preholdout,olhc,fixed10,net_loss,7,5,479266,-1,2026-04-24 22:33:00+00:00,1.0,484.2976939203373,0.9685953878406746,49.3983647798744,901.9839579990849,0,-98.01604200091515,64,True,479267,479287,2026-04-24 23:33:00+00:00,initial_stop,-1.9685953878406222,-1.0,0.9685953878406746,True,loss,False,-1.9685953878406508,-1.9685953878406222,900.0153626112442,-99.9846373887558,65,
preholdout,olhc,fixed10,net_loss,7,6,479397,-1,2026-04-25 05:06:00+00:00,1.0,739.1054313098784,1.478210862619757,75.38875399360761,900.0153626112442,0,-99.9846373887558,65,True,479398,479418,2026-04-25 06:06:00+00:00,initial_stop,-2.4782108626197847,-1.0,1.478210862619757,True,loss,False,-2.4782108626197896,-2.4782108626197847,897.5371517486244,-102.46284825137559,66,
preholdout,olhc,fixed10,net_loss,7,7,479438,-1,2026-04-25 07:09:00+00:00,1.0,921.8007968126688,1.8436015936253376,94.02368127489221,897.5371517486244,0,-102.46284825137559,66,True,479439,479454,2026-04-25 07:54:00+00:00,initial_stop,-2.84360159362541,-1.0,1.8436015936253376,True,loss,False,-2.843601593625408,-2.84360159362541,894.693550154999,-105.306449845001,67,
preholdout,olhc,double10,initial_stop,2,1,426368,1,2026-01-04 17:39:00+00:00,8.0,4632.457564575972,9.264915129151944,472.51067158674914,985.9261997162042,0,-14.073800283795777,3,True,426369,426377,2026-01-04 18:03:00+00:00,initial_stop,-2.158114391143983,-1.0,1.158114391143993,True,loss,False,-17.26491512915186,-17.264915129151863,968.6612845870524,-31.338715412947636,4,
preholdout,olhc,double10,initial_stop,2,2,426388,-1,2026-01-04 18:39:00+00:00,16.0,5638.735891647774,11.27747178329555,575.151060948073,968.6612845870524,0,-31.338715412947636,4,True,426389,426390,2026-01-04 18:42:00+00:00,initial_stop,-1.7048419864559343,-1.0,0.7048419864559718,True,loss,False,-27.277471783294914,-27.27747178329495,941.3838128037575,-58.61618719624255,5,
preholdout,olhc,double10,net_loss,2,1,426240,-1,2026-01-04 11:15:00+00:00,2.0,1051.7286432160356,2.103457286432071,107.27632160803563,996.6053329687555,0,-3.3946670312444667,1,True,426241,426266,2026-01-04 12:30:00+00:00,opposite_v6_next_open,-1.6714941373533874,-0.6197654941373727,1.0517286432160355,False,loss,False,-3.3429882747067268,-3.3429882747067747,993.2623446940488,-6.737655305951193,2,
preholdout,olhc,double10,net_loss,2,2,426265,1,2026-01-04 12:30:00+00:00,4.0,1669.6467463478973,3.339293492695795,170.30396812748552,993.2623446940488,0,-6.737655305951193,2,True,426266,426270,2026-01-04 12:42:00+00:00,initial_stop,-1.8348233731739627,-1.0,0.8348233731739486,True,loss,False,-7.3392934926959015,-7.339293492695851,985.9230512013529,-14.076948798647095,3,
preholdout,olhc,double_risk_only,initial_stop,1,1,424712,-1,2026-01-01 06:51:00+00:00,1.0,1200.1451612903138,2.4002903225806276,3.4002903225806276,1000.0,0,0.0,0,True,424713,424718,2026-01-01 07:06:00+00:00,initial_stop,-3.4002903225805605,-1.0,2.4002903225806276,True,loss,False,-3.400290322580531,-3.4002903225805605,996.5997096774195,-3.400290322580531,1,
preholdout,olhc,double_risk_only,net_loss,2,1,426240,-1,2026-01-04 11:15:00+00:00,2.0,1051.7286432160356,2.103457286432071,4.1034572864320715,996.6053329687555,0,-3.3946670312444667,1,True,426241,426266,2026-01-04 12:30:00+00:00,opposite_v6_next_open,-1.6714941373533874,-0.6197654941373727,1.0517286432160355,False,loss,False,-3.3429882747067268,-3.3429882747067747,993.2623446940488,-6.737655305951193,2,
preholdout,olhc,double_risk_only,net_loss,2,2,426265,1,2026-01-04 12:30:00+00:00,4.0,1669.6467463478973,3.339293492695795,7.339293492695795,993.2623446940488,0,-6.737655305951193,2,True,426266,426270,2026-01-04 12:42:00+00:00,initial_stop,-1.8348233731739627,-1.0,0.8348233731739486,True,loss,False,-7.3392934926959015,-7.339293492695851,985.9230512013529,-14.076948798647095,3,
continuous_pre,legacy_gross1,fixed10,initial_stop,10,1,81059,-1,2024-01-16 08:12:00+00:00,1.0,371.8144329896927,0.7436288659793854,37.92507216494866,750.9330885006062,0,-249.06691149939377,165,True,81060,81063,2024-01-16 08:21:00+00:00,initial_stop,-1.7436288659793724,-1.0,0.7436288659793854,True,loss,False,-1.7436288659794172,-1.7436288659793724,749.1894596346268,-250.81054036537319,166,
continuous_pre,legacy_gross1,fixed10,initial_stop,10,2,81073,1,2024-01-16 08:54:00+00:00,1.0,220.20623916811158,0.44041247833622316,22.46103639514738,749.1894596346268,0,-250.81054036537319,166,True,81074,81106,2024-01-16 10:30:00+00:00,initial_stop,-1.4404124783362189,-1.0,0.44041247833622316,True,loss,False,-1.4404124783362704,-1.4404124783362189,747.7490471562905,-252.25095284370946,167,
continuous_pre,legacy_gross1,fixed10,initial_stop,10,3,81126,-1,2024-01-16 11:33:00+00:00,1.0,217.06872852233064,0.4341374570446613,22.141010309277725,747.7490471562905,0,-252.25095284370946,167,True,81127,81145,2024-01-16 12:27:00+00:00,initial_stop,-1.4341374570446832,-1.0,0.4341374570446613,True,loss,False,-1.4341374570446987,-1.4341374570446832,746.3149096992458,-253.68509030075415,168,
continuous_pre,legacy_gross1,fixed10,initial_stop,10,4,81155,1,2024-01-16 13:00:00+00:00,1.0,412.76661264181035,0.8255332252836207,42.10219448946466,746.3149096992458,0,-253.68509030075415,168,True,81156,81163,2024-01-16 13:21:00+00:00,initial_stop,-1.8255332252836076,-1.0,0.8255332252836207,True,loss,False,-1.825533225283607,-1.8255332252836076,744.4893764739622,-255.51062352603776,169,
continuous_pre,legacy_gross1,fixed10,initial_stop,10,5,81187,-1,2024-01-16 14:36:00+00:00,1.0,107.45835113199345,0.2149167022639869,10.96075181546333,744.4893764739622,0,-255.51062352603776,169,True,81188,81193,2024-01-16 14:51:00+00:00,initial_stop,-1.2149167022639924,-1.0,0.2149167022639869,True,loss,False,-1.214916702263963,-1.2149167022639924,743.2744597716983,-256.7255402283017,170,
continuous_pre,legacy_gross1,fixed10,initial_stop,10,6,81671,1,2024-01-17 14:48:00+00:00,1.0,87.13989813242839,0.17427979626485676,8.888269609507695,743.2744597716983,0,-256.7255402283017,170,True,81672,81676,2024-01-17 15:00:00+00:00,initial_stop,-1.1742797962648612,-1.0,0.17427979626485676,True,loss,False,-1.174279796264841,-1.1742797962648612,742.1001799754334,-257.89982002456657,171,
continuous_pre,legacy_gross1,fixed10,initial_stop,10,7,81740,-1,2024-01-17 18:15:00+00:00,1.0,233.3548983364105,0.46670979667282103,23.802199630313872,742.1001799754334,0,-257.89982002456657,171,True,81741,81765,2024-01-17 19:27:00+00:00,initial_stop,-1.4667097966728124,-1.0,0.46670979667282103,True,loss,False,-1.4667097966728306,-1.4667097966728124,740.6334701787606,-259.3665298212394,172,
continuous_pre,legacy_gross1,fixed10,initial_stop,10,8,81888,-1,2024-01-18 01:39:00+00:00,1.0,169.94594594594386,0.33989189189188773,17.334486486486274,740.6334701787606,0,-259.3665298212394,172,True,81889,81902,2024-01-18 02:18:00+00:00,initial_stop,-1.339891891891905,-1.0,0.33989189189188773,True,loss,False,-1.3398918918918525,-1.339891891891905,739.2935782868688,-260.70642171313125,173,
continuous_pre,legacy_gross1,fixed10,initial_stop,10,9,81937,1,2024-01-18 04:06:00+00:00,1.0,370.6973684210448,0.7413947368420897,37.81113157894657,739.2935782868688,0,-260.70642171313125,173,True,81938,81939,2024-01-18 04:09:00+00:00,initial_stop,-1.7413947368420828,-1.0,0.7413947368420896,True,loss,False,-1.7413947368420395,-1.7413947368420828,737.5521835500267,-262.4478164499733,174,
continuous_pre,legacy_gross1,fixed10,initial_stop,10,10,81981,1,2024-01-18 06:18:00+00:00,1.0,632.0523690772724,1.2641047381545447,64.46934164588178,737.5521835500267,0,-262.4478164499733,174,True,81982,81986,2024-01-18 06:30:00+00:00,initial_stop,-2.264104738154517,-1.0,1.264104738154545,True,loss,False,-2.264104738154515,-2.264104738154517,735.2880788118722,-264.7119211881278,175,
continuous_pre,legacy_gross1,fixed10,net_loss,25,1,22277,1,2023-09-15 21:06:00+00:00,1.0,586.1516245487403,1.1723032490974807,59.78746570397151,876.8307314519808,0,-123.1692685480192,58,True,22278,22279,2023-09-15 21:09:00+00:00,take_profit,-0.17230324909742906,1.0,1.1723032490974807,False,loss,False,-0.17230324909746741,-0.17230324909742906,876.6584282028833,-123.34157179711667,59,
continuous_pre,legacy_gross1,fixed10,net_loss,25,2,22602,-1,2023-09-16 13:21:00+00:00,1.0,475.148255813946,0.950296511627892,48.46512209302249,876.6584282028833,0,-123.34157179711667,59,True,22603,22644,2023-09-16 15:24:00+00:00,opposite_v6_next_open,-1.6741337209302516,-0.7238372093023168,0.950296511627892,False,loss,False,-1.6741337209302856,-1.6741337209302516,874.984294481953,-125.01570551804696,60,
continuous_pre,legacy_gross1,fixed10,net_loss,25,3,22643,1,2023-09-16 15:24:00+00:00,1.0,481.47058823531347,0.9629411764706269,49.110000000001975,874.984294481953,0,-125.01570551804696,60,True,22644,22666,2023-09-16 16:30:00+00:00,initial_stop,-1.962941176470615,-1.0,0.9629411764706269,True,loss,False,-1.962941176470622,-1.962941176470615,873.0213533054824,-126.97864669451758,61,
continuous_pre,legacy_gross1,fixed10,net_loss,25,4,22684,1,2023-09-16 17:27:00+00:00,1.0,783.54066985649,1.5670813397129801,79.92114832536198,873.0213533054824,0,-126.97864669451758,61,True,22685,22709,2023-09-16 18:39:00+00:00,initial_stop,-2.5670813397129626,-1.0,1.5670813397129801,True,loss,False,-2.567081339713013,-2.5670813397129626,870.4542719657694,-129.5457280342306,62,
continuous_pre,legacy_gross1,fixed10,net_loss,25,5,22721,-1,2023-09-16 19:18:00+00:00,1.0,401.27764127764755,0.8025552825552951,40.93031941032005,870.4542719657694,0,-129.5457280342306,62,True,22722,22764,2023-09-16 21:24:00+00:00,initial_stop,-1.8025552825553284,-1.0,0.8025552825552952,True,loss,False,-1.8025552825553177,-1.8025552825553284,868.6517166832141,-131.3482833167859,63,
continuous_pre,legacy_gross1,fixed10,net_loss,25,6,23834,1,2023-09-19 02:57:00+00:00,1.0,625.7022900763619,1.2514045801527238,63.82163358778892,868.6517166832141,0,-131.3482833167859,63,True,23835,23839,2023-09-19 03:09:00+00:00,initial_stop,-2.2514045801527254,-1.0,1.2514045801527238,True,loss,False,-2.25140458015278,-2.2514045801527254,866.4003121030613,-133.5996878969387,64,
continuous_pre,legacy_gross1,fixed10,net_loss,25,7,23899,-1,2023-09-19 06:12:00+00:00,1.0,500.86196319018546,1.001723926380371,51.08792024539892,866.4003121030613,0,-133.5996878969387,64,True,23900,23908,2023-09-19 06:36:00+00:00,initial_stop,-2.0017239263803983,-1.0,1.001723926380371,True,loss,False,-2.0017239263803503,-2.0017239263803983,864.398588176681,-135.60141182331904,65,
continuous_pre,legacy_gross1,fixed10,net_loss,25,8,23941,1,2023-09-19 08:18:00+00:00,1.0,647.4782608696304,1.294956521739261,66.04278260870231,864.398588176681,0,-135.60141182331904,65,True,23942,23954,2023-09-19 08:54:00+00:00,take_profit,-0.29495652173913217,1.0000000000001796,1.294956521739261,False,loss,False,-0.2949565217390955,-0.29495652173913217,864.1036316549419,-135.89636834505814,66,
continuous_pre,legacy_gross1,fixed10,net_loss,25,9,24323,-1,2023-09-20 03:24:00+00:00,1.0,628.0613026819617,1.2561226053639234,64.0622528735601,864.1036316549419,0,-135.89636834505814,66,True,24324,24333,2023-09-20 03:51:00+00:00,take_profit,-0.25229118773946424,1.0038314176244303,1.2561226053639234,False,loss,False,-0.25229118773950177,-0.25229118773946424,863.8513404672024,-136.14865953279764,67,
continuous_pre,legacy_gross1,fixed10,net_loss,25,10,24863,-1,2023-09-21 06:24:00+00:00,1.0,412.8188775510128,0.8256377551020256,42.1075255102033,863.8513404672024,0,-136.14865953279764,67,True,24864,24911,2023-09-21 08:45:00+00:00,initial_stop,-1.8256377551020595,-1.0,0.8256377551020255,True,loss,False,-1.8256377551020933,-1.8256377551020595,862.0257027121003,-137.97429728789973,68,
continuous_pre,legacy_gross1,fixed10,net_loss,25,11,24911,1,2023-09-21 08:48:00+00:00,1.0,329.6707317073122,0.6593414634146244,33.626414634145846,862.0257027121003,0,-137.97429728789973,68,True,24912,24914,2023-09-21 08:54:00+00:00,initial_stop,-1.6593414634146342,-1.0,0.6593414634146244,True,loss,False,-1.6593414634146484,-1.6593414634146342,860.3663612486856,-139.63363875131438,69,
continuous_pre,legacy_gross1,fixed10,net_loss,25,12,25280,1,2023-09-22 03:15:00+00:00,1.0,277.6637630662016,0.5553275261324032,28.321703832752565,860.3663612486856,0,-139.63363875131438,69,True,25281,25364,2023-09-22 07:24:00+00:00,initial_stop,-1.5553275261324098,-1.0,0.5553275261324033,True,loss,False,-1.5553275261323734,-1.5553275261324098,858.8110337225532,-141.18896627744675,70,
continuous_pre,legacy_gross1,fixed10,net_loss,25,13,25463,1,2023-09-22 12:24:00+00:00,1.0,951.5535714286641,1.9031071428573283,97.05846428572373,858.8110337225532,0,-141.18896627744675,70,True,25464,25467,2023-09-22 12:33:00+00:00,initial_stop,-2.903107142857341,-1.0,1.9031071428573283,True,loss,False,-2.9031071428573796,-2.903107142857341,855.9079265796959,-144.09207342030413,71,
continuous_pre,legacy_gross1,fixed10,net_loss,25,14,25474,-1,2023-09-22 12:57:00+00:00,1.0,519.5439739413788,1.0390879478827577,52.993485342020634,855.9079265796959,0,-144.09207342030413,71,True,25475,25497,2023-09-22 14:03:00+00:00,initial_stop,-2.03908794788273,-1.0,1.0390879478827577,True,loss,False,-2.039087947882763,-2.03908794788273,853.8688386318131,-146.1311613681869,72,
continuous_pre,legacy_gross1,fixed10,net_loss,25,15,25537,-1,2023-09-22 16:06:00+00:00,1.0,522.3540983606636,1.0447081967213272,53.28011803278768,853.8688386318131,0,-146.1311613681869,72,True,25538,25549,2023-09-22 16:39:00+00:00,take_profit,-0.04470819672133936,1.0,1.0447081967213272,False,loss,False,-0.04470819672133075,-0.04470819672133936,853.8241304350918,-146.17586956490823,73,
