asset,closed,wins,total_r,positive_r,negative_r,win_rate,mean_r,pf_r,score_known,arm,selection_mode,win_le_10pct,mean_lt_neg036,pf_lt_05
RVN,156,40,-36.063634309300475,75.94616388373129,112.00979819303176,0.2564102564102564,-0.2311771430083364,0.6780314321506917,True,v8,earlier_frozen_later,False,False,False
S,81,32,23.845392637230557,72.47297092032343,48.62757828309287,0.3950617283950617,0.2943875634225995,1.490367677748848,True,v8,earlier_frozen_later,False,False,False
SAFE,63,13,-23.020767283961312,22.306965240836824,45.32773252479814,0.20634920634920634,-0.36540900450732244,0.49212621056288247,True,v8,earlier_frozen_later,False,True,True
SAGA,75,22,11.620226994628789,65.85696654455444,54.236739549925645,0.29333333333333333,0.15493635992838384,1.2142501022564645,True,v8,earlier_frozen_later,False,False,False
SAHARA,32,14,-3.255709461264075,12.143704152245448,15.399413613509521,0.4375,-0.10174092066450234,0.788582244559759,True,v8,earlier_frozen_later,False,False,False
SAND,125,42,31.945446382819114,116.4432107734776,84.49776439065849,0.336,0.2555635710625529,1.378062622285789,True,v8,earlier_frozen_later,False,False,False
SANTOS,50,10,-26.18063821610299,12.661809019235138,38.84244723533813,0.2,-0.5236127643220598,0.3259786630466389,True,v8,earlier_frozen_later,False,True,True
SAPIEN,2,1,7.4582089216758005,8.491314757481934,1.0331058358061334,0.5,3.7291044608379003,8.219210910619001,True,v8,earlier_frozen_later,False,False,False
SCR,58,21,-2.0497891544509654,33.33104783871551,35.380836993166476,0.3620689655172414,-0.03534119231812009,0.9420649897330902,True,v8,earlier_frozen_later,False,False,False
SCRT,63,22,0.21744416487362295,41.794986862190974,41.57754269731735,0.3492063492063492,0.0034514946805336974,1.005229846469201,True,v8,earlier_frozen_later,False,False,False
SEI,76,20,1.2513367379861073,55.59693616521367,54.34559942722756,0.2631578947368421,0.01646495707876457,1.0230255393477026,True,v8,earlier_frozen_later,False,False,False
SFP,72,19,0.24772644966770763,51.73410755239149,51.48638110272378,0.2638888888888889,0.003440645134273717,1.0048114946974707,True,v8,earlier_frozen_later,False,False,False
SHELL,60,27,27.061818553603317,59.06933533459971,32.00751678099639,0.45,0.45103030922672194,1.8454832262923486,True,v8,earlier_frozen_later,False,False,False
SHIB,87,32,38.684842228682555,93.57706273136297,54.892220502680416,0.367816091954023,0.4446533589503742,1.7047417990094527,True,v8,earlier_frozen_later,False,False,False
SIGN,46,11,-13.17791182527679,19.98474717810361,33.1626590033804,0.2391304347826087,-0.28647634402775635,0.6026280092940222,True,v8,earlier_frozen_later,False,False,False
SIREN,24,7,9.81346745691921,26.808438133241843,16.99497067632263,0.2916666666666667,0.4088944773716337,1.577433621029504,True,v8,earlier_frozen_later,False,False,False
SKATE,21,1,-18.026049458252135,1.6136612021858057,19.639710660437938,0.047619047619047616,-0.8583833075358159,0.08216318611232652,True,v8,earlier_frozen_later,True,True,True
SKL,65,22,19.257152878011357,63.16825736704162,43.911104489030265,0.3384615384615385,0.296263890430944,1.4385485881554656,True,v8,earlier_frozen_later,False,False,False
SKYAI,17,5,12.944712183722592,24.335236762916097,11.390524579193503,0.29411764705882354,0.7614536578660348,2.1364456565387733,True,v8,earlier_frozen_later,False,False,False
SLERF,55,15,-5.425777881769145,31.507336400197428,36.933114281966574,0.2727272727272727,-0.09865050694125718,0.8530917853191058,True,v8,earlier_frozen_later,False,False,False
SLP,17,6,8.797312370354323,18.97892301329643,10.181610642942108,0.35294117647058826,0.517488962962019,1.8640393626181944,True,v8,earlier_frozen_later,False,False,False
SNX,158,43,-30.618738164603435,81.10581505956984,111.72455322417328,0.2721518987341772,-0.19378948205445212,0.7259444116713762,True,v8,earlier_frozen_later,False,False,False
SOL,145,70,99.35885998174848,175.90237826689182,76.54351828514332,0.4827586206896552,0.6852335171155067,2.298070198597515,True,v8,earlier_frozen_later,False,False,False
SOLV,44,8,-4.7233043072083785,29.94791352123997,34.67121782844835,0.18181818181818182,-0.10734782516382678,0.8637687222127852,True,v8,earlier_frozen_later,False,False,False
SONIC,41,11,-3.1517260807561724,24.854863085004403,28.006589165760577,0.2682926829268293,-0.07687136782332128,0.8874648368602731,True,v8,earlier_frozen_later,False,False,False
SOON,40,6,-21.43887531812754,13.121645161905334,34.56052048003288,0.15,-0.5359718829531885,0.37967151477033695,True,v8,earlier_frozen_later,False,True,True
SOPH,28,12,7.01551441354733,21.67602584496796,14.660511431420629,0.42857142857142855,0.2505540861981189,1.4785313559056048,True,v8,earlier_frozen_later,False,False,False
SPELL,79,23,-2.2410688520536604,55.835290224125465,58.07635907617912,0.2911392405063291,-0.02836796015257798,0.9614116847594727,True,v8,earlier_frozen_later,False,False,False
SPK,25,14,17.16875169625553,27.73269441898467,10.563942722729141,0.56,0.6867500678502212,2.6252219599142306,True,v8,earlier_frozen_later,False,False,False
SPX,42,24,45.24533044640115,62.42171416957531,17.176383723174155,0.5714285714285714,1.0772697725333606,3.634159272149745,True,v8,earlier_frozen_later,False,False,False
SQD,7,4,6.959831095453756,10.095312386078307,3.1354812906245506,0.5714285714285714,0.9942615850648223,3.219701044386535,True,v8,earlier_frozen_later,False,False,False
SSV,149,49,18.19751122563504,111.16126195510907,92.96375072947403,0.3288590604026846,0.12213094782305396,1.1957484619848233,True,v8,earlier_frozen_later,False,False,False
STEEM,81,26,4.930984042502421,58.91029960903818,53.97931556653576,0.32098765432098764,0.06087634620373359,1.0913495102846276,True,v8,earlier_frozen_later,False,False,False
STG,63,28,49.1738235106308,84.41801465844557,35.24419114781478,0.4444444444444444,0.7805368811211237,2.39523200587566,True,v8,earlier_frozen_later,False,False,False
STMX,27,9,1.147735638185653,18.585302776489048,17.437567138303393,0.3333333333333333,0.04250872734020937,1.0658197114931554,True,v8,earlier_frozen_later,False,False,False
STO,30,8,-8.970241696117583,13.996594145550658,22.96683584166824,0.26666666666666666,-0.29900805653725276,0.6094263154943154,True,v8,earlier_frozen_later,False,False,False
STORJ,55,28,45.93711772622316,71.56074837637058,25.623630650147422,0.509090909090909,0.8352203222949665,2.7927638106178705,True,v8,earlier_frozen_later,False,False,False
STRK,145,60,72.49955164069915,158.23849251086565,85.7389408701665,0.41379310344827586,0.4999969078668907,1.8455848754941397,True,v8,earlier_frozen_later,False,False,False
STX,133,56,14.96292333549982,92.63747806502333,77.6745547295235,0.42105263157894735,0.11250318297368285,1.1926361005557529,True,v8,earlier_frozen_later,False,False,False
SUI,153,50,13.703537288422712,108.86788036506572,95.16434307664301,0.32679738562091504,0.0895656031923053,1.1439986537540245,True,v8,earlier_frozen_later,False,False,False
SUN,62,24,11.393356080992753,50.98076527727412,39.58740919628137,0.3870967741935484,0.18376380775794762,1.2878025188388176,True,v8,earlier_frozen_later,False,False,False
SUPER,73,24,0.41416344681113415,48.29360768822224,47.87944424141111,0.3287671232876712,0.005673471874125125,1.0086501306222957,True,v8,earlier_frozen_later,False,False,False
SUSHI,159,57,77.88832308962391,178.81293337625445,100.92461028663054,0.3584905660377358,0.48986366723033903,1.7717475734453418,True,v8,earlier_frozen_later,False,False,False
SWARMS,37,10,-10.60097358949428,15.383288854164928,25.98426244365921,0.2702702702702703,-0.28651279971606164,0.5920233020860218,True,v8,earlier_frozen_later,False,False,False
SWELL,68,17,-2.313885797582753,46.36818529032918,48.68207108791193,0.25,-0.03402773231739343,0.952469446227868,True,v8,earlier_frozen_later,False,False,False
SXT,18,3,-9.055413318812514,5.043152247786207,14.09856556659872,0.16666666666666666,-0.5030785177118063,0.35770676271734125,True,v8,earlier_frozen_later,False,True,True
SYN,68,17,-6.938481662678527,39.46522122572958,46.403702888408105,0.25,-0.1020364950393901,0.8504756898525053,True,v8,earlier_frozen_later,False,False,False
SYRUP,27,15,20.732040150091414,31.970779502528234,11.238739352436822,0.5555555555555556,0.7678533388922746,2.8446944537063423,True,v8,earlier_frozen_later,False,False,False
SYS,69,20,0.9592646492838948,46.476997247782435,45.51773259849854,0.2898550724637681,0.013902386221505721,1.0210745262235565,True,v8,earlier_frozen_later,False,False,False
T,77,23,0.31644764017268345,54.660603937886826,54.34415629771415,0.2987012987012987,0.004109709612632253,1.0058230297741504,True,v8,earlier_frozen_later,False,False,False
TA,5,1,-2.8606803417499647,0.7893162393162325,3.6499965810661976,0.2,-0.572136068349993,0.21625122703146915,True,v8,earlier_frozen_later,False,True,True
TAC,9,2,6.2816132747822895,12.643296274965568,6.3616830001832785,0.2222222222222222,0.6979570305313655,1.9874137511412182,True,v8,earlier_frozen_later,False,False,False
TAG,6,1,-2.28839800862311,1.986096774193551,4.274494782816661,0.16666666666666666,-0.3813996681038517,0.46463895152652884,True,v8,earlier_frozen_later,False,True,True
TAIKO,11,5,11.881209324861935,17.032235722460147,5.151026397598212,0.45454545454545453,1.0801099386238122,3.3065712360553676,True,v8,earlier_frozen_later,False,False,False
TANSSI,6,2,-2.79228344946194,1.381040549169854,4.173323998631794,0.3333333333333333,-0.4653805749103233,0.3309209995731513,True,v8,earlier_frozen_later,False,True,True
TAO,133,36,24.62862785672321,115.43575234950582,90.8071244927826,0.2706766917293233,0.18517765305806924,1.2712191140760185,True,v8,earlier_frozen_later,False,False,False
THE,44,16,11.055662966027793,40.25597878893883,29.200315822911044,0.36363636363636365,0.25126506740972254,1.3786144996881622,True,v8,earlier_frozen_later,False,False,False
THETA,166,55,1.5922903613641273,113.82366454882714,112.23137418746302,0.3313253012048193,0.009592110610627272,1.014187568965381,True,v8,earlier_frozen_later,False,False,False
TIA,74,23,-11.34461061846357,39.654321129759566,50.998931748223136,0.3108108108108108,-0.15330554889815634,0.7775519951188227,True,v8,earlier_frozen_later,False,False,False
TLM,71,21,-1.9799064815596166,46.57838014844786,48.55828663000748,0.29577464788732394,-0.02788600678252981,0.9592261873520039,True,v8,earlier_frozen_later,False,False,False
TNSR,67,21,2.080405814029434,44.93684301856311,42.85643720453368,0.31343283582089554,0.031050833045215432,1.0485436016088,True,v8,earlier_frozen_later,False,False,False
TOKEN,66,20,-19.512440436127427,26.893060828366025,46.40550126449345,0.30303030303030304,-0.2956430369110216,0.5795231189312223,True,v8,earlier_frozen_later,False,False,False
TON,80,21,-13.245095135562556,46.8475477522077,60.09264288777026,0.2625,-0.16556368919453196,0.7795887400010139,True,v8,earlier_frozen_later,False,False,False
TOWNS,6,2,0.2857282221338773,4.471036708669624,4.185308486535746,0.3333333333333333,0.04762137035564621,1.0682693338025318,True,v8,earlier_frozen_later,False,False,False
TRB,129,41,0.9562909169450768,86.01412784893478,85.0578369319897,0.3178294573643411,0.007413107883295169,1.0112428313655533,True,v8,earlier_frozen_later,False,False,False
TREE,4,3,4.717521868031713,5.7912187055453455,1.073696837513632,0.75,1.1793804670079282,5.393718695266082,True,v8,earlier_frozen_later,False,False,False
TROY,23,11,7.154454045776223,18.876806441605456,11.722352395829233,0.4782608695652174,0.31106321938157494,1.6103257950444956,True,v8,earlier_frozen_later,False,False,False
TRU,78,24,-3.2626226770724376,48.53943453074122,51.80205720781366,0.3076923076923077,-0.041828495859903045,0.9370175075483234,True,v8,earlier_frozen_later,False,False,False
TRUMP,91,41,92.67463145880133,143.30269608258592,50.62806462378458,0.45054945054945056,1.0184025435033113,2.830499193430825,True,v8,earlier_frozen_later,False,False,False
TRX,159,51,30.144081487336848,152.0421123986812,121.89803091134438,0.32075471698113206,0.18958541815935123,1.2472893225753616,True,v8,earlier_frozen_later,False,False,False
TST,37,6,4.686834324196717,33.656507823769225,28.969673499572508,0.16216216216216217,0.1266711979512626,1.1617841610905928,True,v8,earlier_frozen_later,False,False,False
TURBO,147,42,9.05754779013503,111.3700299590412,102.31248216890619,0.2857142857142857,0.061615971361462796,1.0885282772749276,True,v8,earlier_frozen_later,False,False,False
TUT,42,6,-19.901812389784034,12.639015660156993,32.54082804994103,0.14285714285714285,-0.4738526759472389,0.3884048568389119,True,v8,earlier_frozen_later,False,True,True
TWT,68,26,1.287025723700475,43.081038619744234,41.79401289604376,0.38235294117647056,0.01892684887794816,1.0307944998462282,True,v8,earlier_frozen_later,False,False,False
UMA,171,53,-27.804518642967984,87.6752390228781,115.4797576658461,0.30994152046783624,-0.16259952422788296,0.7592260392213191,True,v8,earlier_frozen_later,False,False,False
UNFI,9,1,-0.6876585827535076,6.938807692307684,7.626466275061191,0.1111111111111111,-0.07640650919483417,0.9098326068782111,True,v8,earlier_frozen_later,False,False,False
UNI,138,40,-22.608673629197312,70.61598593600662,93.22465956520394,0.2898550724637681,-0.16383096832751676,0.7574818322250437,True,v8,earlier_frozen_later,False,False,False
USDC,101,0,-1161.3048145936682,0.0,1161.3048145936682,0.0,-11.498067471224438,0.0,True,v8,earlier_frozen_later,True,True,True
USELESS,5,3,5.213126024318758,6.953582073828521,1.740456049509764,0.6,1.0426252048637514,3.9952643881970724,True,v8,earlier_frozen_later,False,False,False
USTC,67,21,-4.450974223895773,38.88360494372148,43.33457916761725,0.31343283582089554,-0.06643245110292198,0.8972881631853515,True,v8,earlier_frozen_later,False,False,False
USUAL,52,16,-11.178766007115206,26.285011588049596,37.4637775951648,0.3076923076923077,-0.21497626936760011,0.7016113503578462,True,v8,earlier_frozen_later,False,False,False
UXLINK,62,16,-20.370407546398432,25.678120251410494,46.04852779780893,0.25806451612903225,-0.3285549604257812,0.5576317306854771,True,v8,earlier_frozen_later,False,False,False
VANA,99,37,18.75654174295841,82.26085745298101,63.5043157100226,0.37373737373737376,0.18946001760564052,1.2953585363962619,True,v8,earlier_frozen_later,False,False,False
VANRY,62,26,18.066290617206132,52.14708212796284,34.08079151075671,0.41935483870967744,0.291391784148486,1.530101849644659,True,v8,earlier_frozen_later,False,False,False
VELO,5,3,2.3936067668215872,4.426210729541559,2.032603962719972,0.6,0.4787213533643174,2.1776060711888663,True,v8,earlier_frozen_later,False,False,False
VELODROME,55,21,7.534764650967664,41.21990013956712,33.685135488599464,0.38181818181818183,0.1369957209266848,1.2236821833036045,True,v8,earlier_frozen_later,False,False,False
VELVET,7,0,-5.327495802459133,0.0,5.327495802459133,0.0,-0.7610708289227333,0.0,True,v8,earlier_frozen_later,True,True,True
VET,81,30,11.290024403307147,58.399946466225344,47.109922062918194,0.37037037037037035,0.1393830173247796,1.2396527930619081,True,v8,earlier_frozen_later,False,False,False
VIC,29,7,-8.080597252242548,13.79088083428977,21.871478086532317,0.2413793103448276,-0.27864128456008785,0.630541785046604,True,v8,earlier_frozen_later,False,False,False
VIDT,42,5,-27.274757302891288,7.960312368337744,35.235069671229034,0.11904761904761904,-0.6493989834021735,0.2259201540571292,True,v8,earlier_frozen_later,False,True,True
VINE,37,13,16.142315736918704,40.39819059965476,24.255874862736057,0.35135135135135137,0.43627880370050554,1.6655012786909578,True,v8,earlier_frozen_later,False,False,False
VIRTUAL,93,31,26.569949415640355,85.76504270269328,59.195093287052934,0.3333333333333333,0.28569838081333715,1.4488539157594618,True,v8,earlier_frozen_later,False,False,False
VOXEL,66,21,-5.8945454989569335,38.99608579696346,44.89063129592039,0.3181818181818182,-0.08931129543874142,0.8686909644887837,True,v8,earlier_frozen_later,False,False,False
VTHO,50,16,2.7712165344983366,36.46877247179293,33.69755593729459,0.32,0.05542433068996673,1.0822379088755014,True,v8,earlier_frozen_later,False,False,False
VVV,43,14,-10.737460629598695,17.710100238583596,28.44756086818229,0.32558139534883723,-0.24970838673485338,0.6225525035572309,True,v8,earlier_frozen_later,False,False,False
W,131,41,28.620470155518063,116.73089983883126,88.11042968331321,0.31297709923664124,0.21847687141616842,1.3248249981118676,True,v8,earlier_frozen_later,False,False,False
